location,distance,item,lat,lon,sitelinks,itemLabel,placeLabel
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q401118,41.0738,29.0079,22,Ahmed Adnan Saygun,Zincirlikuyu Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q664549,41.0738,29.0079,22,Cahit Arf,Zincirlikuyu Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q735585,41.0738,29.0079,22,Kemal Sunal,Zincirlikuyu Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q739401,41.0738,29.0079,22,Orhan Kemal,Zincirlikuyu Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q941740,41.0738,29.0079,22,Turgay Şeren,Zincirlikuyu Cemetery
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q1233341,41.019722222222,28.949722222222,21,Marina Severa,Church of the Holy Apostles
Point(28.949722222 41.019722222),2.648,http://www.wikidata.org/entity/Q2461901,41.019722222222,28.949722222222,21,Theophano Martiniake,Church of the Holy Apostles
Point(28.9768247 41.0053851),0.137,http://www.wikidata.org/entity/Q16911421,41.0053851,28.9768247,21,Fatma Sultan,Sultan Ahmed Mosque
Point(28.98 41.0125),0.763,http://www.wikidata.org/entity/Q3657774,41.0125,28.98,21,Theophano of Athens,Constantinople
Point(28.959388888 41.037694444),3.746,http://www.wikidata.org/entity/Q982905,41.037694444444,28.959388888889,21,Cemal Süreya,Kulaksız Cemetery
Point(28.933786111 41.047947222),5.816,http://www.wikidata.org/entity/Q4893443,41.047947222222,28.933786111111,21,Semiz Ali Paşa,Eyüp Sultan Mosque
Point(29.0261 41.0106),4.24,http://www.wikidata.org/entity/Q924558,41.0106,29.0261,21,Wehib Pasha,Karacaahmet Cemetery
Point(29.0261 41.0106),4.24,http://www.wikidata.org/entity/Q1053260,41.0106,29.0261,21,Cem Karaca,Karacaahmet Cemetery
Point(29.0079 41.0738),7.963,http://www.wikidata.org/entity/Q555004,41.0738,29.0079,21,Selahattin Ülkümen,Zincirlikuyu Cemetery
Point(29.055277777 41.0825),10.769,http://www.wikidata.org/entity/Q758126,41.0825,29.055277777778,21,Attila İlhan,Aşiyan Asri Cemetery
Point(29.06602 41.09726),12.619,http://www.wikidata.org/entity/Q1347777,41.09726,29.06602,21,Kayahan,Kanlıca Cemetery
