item,itemLabel,lat,lon,location,distance,sitelinks,thingLabel,thing,articleEN,articleDE
http://www.wikidata.org/entity/Q56424100,Chokkanatha Temple inscription of 1440,12.96232,77.63517,Point(77.63517 12.96232),9.227,1,inscription,http://www.wikidata.org/entity/Q1640824,,
http://www.wikidata.org/entity/Q6025080,Indiranagar metro station,12.97833,77.63865,Point(77.63865 12.97833),9.325,3,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Indiranagar_metro_station,
http://www.wikidata.org/entity/Q123965149,Kodigehalli metro station,13.05702,77.59386,Point(77.59386 13.05702),9.346,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Kodigehalli_metro_station,
http://www.wikidata.org/entity/Q49703505,Q49703505,13.045,77.611388888889,Point(77.611388888 13.045),9.365,1,intermittent reservoir,http://www.wikidata.org/entity/Q55470036,,
http://www.wikidata.org/entity/Q4836712,BTM Layout,12.92,77.61,Point(77.61 12.92),9.369,4,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/BTM_Layout,
http://www.wikidata.org/entity/Q3595289,Domlur,12.960816666667,77.636130555556,Point(77.636130555 12.960816666),9.371,6,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Domlur,
http://www.wikidata.org/entity/Q5629969,HKBK College of Engineering,13.03623056,77.620125,Point(77.620125 13.03623056),9.39,2,engineering school,http://www.wikidata.org/entity/Q1663017,https://en.wikipedia.org/wiki/HKBK_College_of_Engineering,
http://www.wikidata.org/entity/Q19892953,Kristu Jayanti College,13.0583,77.5925,Point(77.5925 13.0583),9.403,1,college,http://www.wikidata.org/entity/Q189004,https://en.wikipedia.org/wiki/Kristu_Jayanti_College,
http://www.wikidata.org/entity/Q126202986,Veerannapalya metro station,13.041212,77.616231,Point(77.616231 13.041212),9.436,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Veerannapalya_metro_station,
http://www.wikidata.org/entity/Q7588789,St. John's Medical College,12.929298,77.620097,Point(77.620097 12.929298),9.44,2,medical college in India,http://www.wikidata.org/entity/Q17072837,https://en.wikipedia.org/wiki/St._John%27s_Medical_College,
http://www.wikidata.org/entity/Q7399436,Sahakara Nagar,13.064,77.58,Point(77.58 13.064),9.465,3,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Sahakara_Nagar,
http://www.wikidata.org/entity/Q122181902,BTM Layout metro station,12.91656,77.60825,Point(77.60825 12.91656),9.539,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/BTM_Layout_metro_station,
http://www.wikidata.org/entity/Q10745729,"Channasandra, Rajarajeshwari Nagar",12.902736111111,77.521372222222,Point(77.521372222 12.902736111),9.563,1,human settlement,http://www.wikidata.org/entity/Q486972,,
http://www.wikidata.org/entity/Q126726834,"Dwaraka Nagar, Rajarajeshwari Nagar",12.901061111111,77.523725,Point(77.523725 12.901061111),9.651,1,area,http://www.wikidata.org/entity/Q1414991,,
http://www.wikidata.org/entity/Q28173778,"National Public School, Banashankari",12.89980556,77.52769444,Point(77.52769444 12.89980556),9.654,1,school,http://www.wikidata.org/entity/Q3914,"https://en.wikipedia.org/wiki/National_Public_School,_Banashankari",
http://www.wikidata.org/entity/Q123914103,JP Nagar 4th Phase metro station,12.90957,77.60023,Point(77.60023 12.90957),9.664,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/JP_Nagar_4th_Phase_metro_station,
http://www.wikidata.org/entity/Q4673571,Achatnahalli,13.0616,77.5911,Point(77.5911 13.0616),9.665,4,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Achatnahalli,
http://www.wikidata.org/entity/Q7277277,RNS Institute of Technology,12.90228889,77.51854444,Point(77.51854444 12.90228889),9.722,2,engineering school,http://www.wikidata.org/entity/Q1663017,https://en.wikipedia.org/wiki/RNS_Institute_of_Technology,
http://www.wikidata.org/entity/Q675608,Indian Institute of Astrophysics,12.92638889,77.62111111,Point(77.62111111 12.92638889),9.732,9,research institute,http://www.wikidata.org/entity/Q31855,https://en.wikipedia.org/wiki/Indian_Institute_of_Astrophysics,https://de.wikipedia.org/wiki/Indian_Institute_of_Astrophysics
http://www.wikidata.org/entity/Q112672182,Sir M. Visvesvaraya Terminal,12.99962,77.64107,Point(77.64107 12.99962),9.745,3,railway station,http://www.wikidata.org/entity/Q55488,https://en.wikipedia.org/wiki/Sir_M._Visvesvaraya_Terminal,
http://www.wikidata.org/entity/Q13581719,Vasantha Vallabharaya Temple,12.895277777778,77.551666666667,Point(77.551666666 12.895277777),9.769,2,Hindu temple,http://www.wikidata.org/entity/Q842402,https://en.wikipedia.org/wiki/Vasantha_Vallabharaya_Temple,
http://www.wikidata.org/entity/Q122143726,Manjunathanagara metro station,13.050277777778,77.494444444444,Point(77.494444444 13.050277777),9.778,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Manjunathanagara_metro_station,
http://www.wikidata.org/entity/Q48726311,Maharani Lakshmi Ammani Women's College,12.995689,77.6422851,Point(77.6422851 12.995689),9.803,1,academic institution,http://www.wikidata.org/entity/Q4671277,https://en.wikipedia.org/wiki/Maharani_Lakshmi_Ammani_Women%27s_College,
http://www.wikidata.org/entity/Q5123156,City Engineering College,12.89497222,77.55113889,Point(77.55113889 12.89497222),9.804,2,engineering school,http://www.wikidata.org/entity/Q1663017,https://en.wikipedia.org/wiki/City_Engineering_College,
http://www.wikidata.org/entity/Q7423007,Sarakki lake,12.8983,77.5778,Point(77.5778 12.8983),9.816,3,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Sarakki_lake,
http://www.wikidata.org/entity/Q28153807,Yelachenahalli metro station,12.8959381,77.5701687,Point(77.5701687 12.8959381),9.877,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Yelachenahalli_metro_station,
http://www.wikidata.org/entity/Q5320506,Koramangala,12.9259,77.6229,Point(77.6229 12.9259),9.915,5,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Koramangala,
http://www.wikidata.org/entity/Q49703388,Q49703388,13.034166666667,77.627777777778,Point(77.627777777 13.034166666),9.915,1,intermittent reservoir,http://www.wikidata.org/entity/Q55470036,,
http://www.wikidata.org/entity/Q16892983,Jyothy Kendriya Vidyalaya,12.8953,77.5702,Point(77.5702 12.8953),9.948,2,school,http://www.wikidata.org/entity/Q3914,https://en.wikipedia.org/wiki/Jyothy_Kendriya_Vidyalaya,
http://www.wikidata.org/entity/Q5539450,Swami Vivekananda Road Metro Station,12.9859103,77.6450043,Point(77.6450043 12.9859103),10.002,3,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Swami_Vivekananda_Road_metro_station,
http://www.wikidata.org/entity/Q5539450,Swami Vivekananda Road Metro Station,12.9859103,77.6450043,Point(77.6450043 12.9859103),10.002,3,elevated station,http://www.wikidata.org/entity/Q11670533,https://en.wikipedia.org/wiki/Swami_Vivekananda_Road_metro_station,
http://www.wikidata.org/entity/Q56423667,Tindlu inscription,13.072014,77.566947,Point(77.566947 13.072014),10.002,1,inscription,http://www.wikidata.org/entity/Q1640824,,
http://www.wikidata.org/entity/Q124714280,HBR Layout metro station,13.03383,77.62934,Point(77.62934 13.03383),10.033,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/HBR_Layout_metro_station,
http://www.wikidata.org/entity/Q123914158,Nagawara metro station,13.04051,77.62466,Point(77.62466 13.04051),10.071,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Nagawara_metro_station,
http://www.wikidata.org/entity/Q19898633,Thindlu,13.0727,77.5681,Point(77.5681 13.0727),10.097,3,human-geographic territorial entity,http://www.wikidata.org/entity/Q15642541,https://en.wikipedia.org/wiki/Thindlu,
http://www.wikidata.org/entity/Q6728242,Madiwala,12.92,77.62,Point(77.62 12.92),10.12,5,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Madiwala,
http://www.wikidata.org/entity/Q8051430,Yelachenahalli,12.895833333333,77.579166666667,Point(77.579166666 12.895833333),10.12,1,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Yelachenahalli,
http://www.wikidata.org/entity/Q7653276,Swami Vivekananda Youth Movement,12.9035,77.5984,Point(77.5984 12.9035),10.143,2,academic institution,http://www.wikidata.org/entity/Q4671277,https://en.wikipedia.org/wiki/Swami_Vivekananda_Youth_Movement,
http://www.wikidata.org/entity/Q16934416,"Old Madiwala Someshwara Temple, Bangalore",12.918055555556,77.618333333333,Point(77.618333333 12.918055555),10.143,3,Hindu temple,http://www.wikidata.org/entity/Q842402,"https://en.wikipedia.org/wiki/Old_Madiwala_Someshwara_Temple,_Bangalore",
http://www.wikidata.org/entity/Q99413540,Someshwara temple basement inscription of 1247 AD,12.918033,77.618333,Point(77.618333 12.918033),10.145,1,inscription,http://www.wikidata.org/entity/Q1640824,,
http://www.wikidata.org/entity/Q119597547,Archives at NCBS,13.071266599442,77.58113390342,Point(77.581133903 13.071266599),10.272,1,archive,http://www.wikidata.org/entity/Q166118,,
http://www.wikidata.org/entity/Q126598939,Indo-American Hybrid Seeds (India) Pvt. Ltd.,12.89645,77.519844444444,Point(77.519844444 12.89645),10.276,1,horticulture,http://www.wikidata.org/entity/Q48803,,
http://www.wikidata.org/entity/Q84081743,J.S.S. Academy of Technical Education,12.903269444444,77.5049,Point(77.5049 12.903269444),10.282,2,college,http://www.wikidata.org/entity/Q189004,"https://en.wikipedia.org/wiki/J.S.S._Academy_of_Technical_Education,_Bangalore",
http://www.wikidata.org/entity/Q127506494,Abhiman studio,12.905894444444,77.500480555556,Point(77.500480555 12.905894444),10.286,1,memorial,http://www.wikidata.org/entity/Q5003624,,
http://www.wikidata.org/entity/Q6975124,"National Public School, Indiranagar",12.96958333,77.64677778,Point(77.64677778 12.96958333),10.301,3,school,http://www.wikidata.org/entity/Q3914,"https://en.wikipedia.org/wiki/National_Public_School,_Indiranagar",
http://www.wikidata.org/entity/Q5383113,Vidyaranyapura,13.076,77.558,Point(77.558 13.076),10.342,2,Vorort,http://www.wikidata.org/entity/Q687312,https://en.wikipedia.org/wiki/Vidyaranyapura,
http://www.wikidata.org/entity/Q24949818,Kengeri railway station,12.918047,77.48431,Point(77.48431 12.918047),10.36,1,station located on surface,http://www.wikidata.org/entity/Q22808404,https://en.wikipedia.org/wiki/Kengeri_railway_station,
http://www.wikidata.org/entity/Q24949818,Kengeri railway station,12.918047,77.48431,Point(77.48431 12.918047),10.36,1,railway station,http://www.wikidata.org/entity/Q55488,https://en.wikipedia.org/wiki/Kengeri_railway_station,
http://www.wikidata.org/entity/Q108364370,Kengeri Bus Terminal metro station,12.914897547311,77.487592843353,Point(77.487592843 12.914897547),10.362,2,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Kengeri_Bus_Terminal_metro_station,
http://www.wikidata.org/entity/Q123914090,Kalyan Nagar metro station,13.02626,77.6378,Point(77.6378 13.02626),10.389,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Kalyan_Nagar_metro_station,
http://www.wikidata.org/entity/Q12064715,"Old Airport Road, Bengaluru",12.96,77.646,Point(77.646 12.96),10.428,3,street,http://www.wikidata.org/entity/Q79007,"https://en.wikipedia.org/wiki/Old_Airport_Road,_Bangalore",
http://www.wikidata.org/entity/Q122181925,Central Silk Board metro station,12.91652,77.62056,Point(77.62056 12.91652),10.435,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Central_Silk_Board_metro_station,
http://www.wikidata.org/entity/Q857768,Byatarayanapura,13.07,77.59,Point(77.59 13.07),10.469,17,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Byatarayanapura,
http://www.wikidata.org/entity/Q122143708,Chikkabidarakallu metro station,13.051944444444,77.486388888889,Point(77.486388888 13.051944444),10.497,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Chikkabidarakallu_metro_station,
http://www.wikidata.org/entity/Q104828836,Konanakunte Cross metro station,12.8890002,77.5626407,Point(77.5626407 12.8890002),10.521,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Konanakunte_Cross_metro_station,
http://www.wikidata.org/entity/Q7389489,SDS Tuberculosis Sanatorium,12.917275,77.622881,Point(77.622881 12.917275),10.555,3,tuberculosis sanatorium,http://www.wikidata.org/entity/Q29628876,https://en.wikipedia.org/wiki/SDS_Tuberculosis_Sanatorium,
http://www.wikidata.org/entity/Q7389489,SDS Tuberculosis Sanatorium,12.917275,77.622881,Point(77.622881 12.917275),10.555,3,hospital,http://www.wikidata.org/entity/Q16917,https://en.wikipedia.org/wiki/SDS_Tuberculosis_Sanatorium,
http://www.wikidata.org/entity/Q4907673,Bilekahalli,12.90025,77.601027777778,Point(77.601027777 12.90025),10.598,1,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Bilekahalli,
http://www.wikidata.org/entity/Q6025083,Indiranagar,12.9699,77.6499,Point(77.6499 12.9699),10.631,5,human settlement,http://www.wikidata.org/entity/Q486972,"https://en.wikipedia.org/wiki/Indiranagar,_Bangalore",
http://www.wikidata.org/entity/Q123965174,Jakkur Cross metro station,13.07038,77.59347,Point(77.59347 13.07038),10.658,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Jakkur_Cross_metro_station,
http://www.wikidata.org/entity/Q30324297,PhonePe,12.92747222,77.63283333,Point(77.63283333 12.92747222),10.66,9,financial services company,http://www.wikidata.org/entity/Q3591545,https://en.wikipedia.org/wiki/PhonePe,
http://www.wikidata.org/entity/Q55604734,Baiyyappanahali railway station,12.990198,77.650886,Point(77.650886 12.990198),10.664,3,station located on surface,http://www.wikidata.org/entity/Q22808404,https://en.wikipedia.org/wiki/Baiyyappanahalli_railway_station,
http://www.wikidata.org/entity/Q55604734,Baiyyappanahali railway station,12.990198,77.650886,Point(77.650886 12.990198),10.664,3,railway station,http://www.wikidata.org/entity/Q55488,https://en.wikipedia.org/wiki/Baiyyappanahalli_railway_station,
http://www.wikidata.org/entity/Q28408213,Miranda Junior College,12.96888889,77.65044444,Point(77.65044444 12.96888889),10.705,1,school,http://www.wikidata.org/entity/Q3914,,
http://www.wikidata.org/entity/Q4664161,Abbigere,13.076666666667,77.525,Point(77.525 13.076666666),10.825,5,village in India,http://www.wikidata.org/entity/Q56436498,https://en.wikipedia.org/wiki/Abbigere,
http://www.wikidata.org/entity/Q28180326,Surana PU College,12.91491667,77.48133333,Point(77.48133333 12.91491667),10.834,1,school,http://www.wikidata.org/entity/Q3914,,
http://www.wikidata.org/entity/Q4848761,Baiyappanahalli Metro Station,12.9906651,77.6525903,Point(77.6525903 12.9906651),10.852,5,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Baiyappanahalli_metro_station,
http://www.wikidata.org/entity/Q4848761,Baiyappanahalli Metro Station,12.9906651,77.6525903,Point(77.6525903 12.9906651),10.852,5,elevated station,http://www.wikidata.org/entity/Q11670533,https://en.wikipedia.org/wiki/Baiyappanahalli_metro_station,
http://www.wikidata.org/entity/Q4848761,Baiyappanahalli Metro Station,12.9906651,77.6525903,Point(77.6525903 12.9906651),10.852,5,terminus,http://www.wikidata.org/entity/Q20202072,https://en.wikipedia.org/wiki/Baiyappanahalli_metro_station,
http://www.wikidata.org/entity/Q30621418,Madiwala Lake,12.90777778,77.61666667,Point(77.61666667 12.90777778),10.872,6,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Madiwala_Lake,
http://www.wikidata.org/entity/Q17084588,Puttenahalli Lake,12.89065833,77.58667222,Point(77.58667222 12.89065833),10.92,5,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Puttenahalli_Lake_(JP_Nagar),
http://www.wikidata.org/entity/Q104828819,Doddakallasandra metro station,12.8846862,77.552751,Point(77.552751 12.8846862),10.946,2,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Doddakallasandra_metro_station,
http://www.wikidata.org/entity/Q107645662,Rachenahalli Lake,13.063333333333,77.611944444444,Point(77.611944444 13.063333333),10.985,2,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Rachenahalli_Lake,
http://www.wikidata.org/entity/Q123914085,IIMB metro station,12.89541,77.59954,Point(77.59954 12.89541),10.994,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/IIMB_metro_station,
http://www.wikidata.org/entity/Q85762627,Gandhi Krishi Vigyana Kendra,13.0793995,77.5759666,Point(77.5759666 13.0793995),10.996,1,university campus,http://www.wikidata.org/entity/Q209465,https://en.wikipedia.org/wiki/Gandhi_Krishi_Vigyana_Kendra,
http://www.wikidata.org/entity/Q6019809,Indian Airlines Flight 605,12.948055555556,77.647777777778,Point(77.647777777 12.948055555),11.013,15,aviation accident,http://www.wikidata.org/entity/Q744913,https://en.wikipedia.org/wiki/Indian_Airlines_Flight_605,https://de.wikipedia.org/wiki/Indian-Airlines-Flug_605
http://www.wikidata.org/entity/Q46021,"Indian Institute of Management, Bengaluru",12.89569444,77.60227778,Point(77.60227778 12.89569444),11.106,11,business school,http://www.wikidata.org/entity/Q1143635,https://en.wikipedia.org/wiki/Indian_Institute_of_Management_Bangalore,
http://www.wikidata.org/entity/Q34920410,Rājarhalli Kere,13.062222222222,77.615555555556,Point(77.615555555 13.062222222),11.12,1,reservoir,http://www.wikidata.org/entity/Q131681,,
http://www.wikidata.org/entity/Q123858017,HRBR Layout metro station,13.02254,77.64739,Point(77.64739 13.02254),11.152,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/HRBR_Layout_metro_station,
http://www.wikidata.org/entity/Q24944071,Babusapalya,13.0248533,77.6468212,Point(77.6468212 13.0248533),11.2,1,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Babusapalya,
http://www.wikidata.org/entity/Q5384629,Equitable Tourism Options,13.00769444,77.65308333,Point(77.65308333 13.00769444),11.21,1,nonprofit organization,http://www.wikidata.org/entity/Q163740,https://en.wikipedia.org/wiki/Equitable_Tourism_Options,
http://www.wikidata.org/entity/Q6165974,Jawaharlal Nehru Centre for Advanced Scientific Research,13.068063888889,77.608894444444,Point(77.608894444 13.068063888),11.234,5,university,http://www.wikidata.org/entity/Q3918,https://en.wikipedia.org/wiki/Jawaharlal_Nehru_Centre_for_Advanced_Scientific_Research,
http://www.wikidata.org/entity/Q107639060,Doddakallasandra Lake,12.882033333333,77.561522222222,Point(77.561522222 12.882033333),11.281,3,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Doddakallasandra_Lake,
http://www.wikidata.org/entity/Q7895018,"University of Agricultural Sciences, Bengaluru",13.0822,77.57627,Point(77.57627 13.0822),11.307,4,university,http://www.wikidata.org/entity/Q3918,"https://en.wikipedia.org/wiki/University_of_Agricultural_Sciences,_Bangalore",
http://www.wikidata.org/entity/Q323239,National Centre for Biological Sciences,13.0822,77.5763,Point(77.5763 13.0822),11.308,7,research institute,http://www.wikidata.org/entity/Q31855,https://en.wikipedia.org/wiki/National_Centre_for_Biological_Sciences,
http://www.wikidata.org/entity/Q3520778,U R Rao Satellite Centre,12.961223,77.654766,Point(77.654766 12.961223),11.321,8,factory,http://www.wikidata.org/entity/Q83405,https://en.wikipedia.org/wiki/U_R_Rao_Satellite_Centre,
http://www.wikidata.org/entity/Q2137025,Kengeri,12.91,77.48,Point(77.48 12.91),11.324,17,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Kengeri,
http://www.wikidata.org/entity/Q4853963,Banaswadi,13.015,77.652,Point(77.652 13.015),11.324,3,Vorort,http://www.wikidata.org/entity/Q687312,https://en.wikipedia.org/wiki/Banaswadi,
http://www.wikidata.org/entity/Q4855073,Bangalore School of Speech and Drama,12.91324167,77.62876667,Point(77.62876667 12.91324167),11.326,2,school,http://www.wikidata.org/entity/Q3914,https://en.wikipedia.org/wiki/Bangalore_School_of_Speech_and_Drama,
http://www.wikidata.org/entity/Q122181896,Bommanahalli metro station,12.91066,77.62657,Point(77.62657 12.91066),11.356,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Bommanahalli_metro_station,
http://www.wikidata.org/entity/Q6358841,Kammavari Sangha Institute of Technology,12.8809,77.5437,Point(77.5437 12.8809),11.409,1,engineering school,http://www.wikidata.org/entity/Q1663017,https://en.wikipedia.org/wiki/Kammavari_Sangha_Institute_of_Technology,
http://www.wikidata.org/entity/Q123914077,HSR Layout metro station,12.91649,77.63304,Point(77.63304 12.91649),11.43,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/HSR_Layout_metro_station,
http://www.wikidata.org/entity/Q17089578,Shambhavi School of Dance,12.91121,77.47679,Point(77.47679 12.91121),11.475,1,school,http://www.wikidata.org/entity/Q3914,https://en.wikipedia.org/wiki/Shambhavi_School_of_Dance,
http://www.wikidata.org/entity/Q2903005,Jakkur Airfield,13.076944444444,77.5975,Point(77.5975 13.076944444),11.503,5,airport,http://www.wikidata.org/entity/Q1248784,https://en.wikipedia.org/wiki/Jakkur_Aerodrome,
http://www.wikidata.org/entity/Q6173081,Jeevanbheemanagar,12.966008,77.657672,Point(77.657672 12.966008),11.529,2,neighborhood,http://www.wikidata.org/entity/Q123705,https://en.wikipedia.org/wiki/Jeevanbimanagar,
http://www.wikidata.org/entity/Q2234582,Konanakunte,12.881,77.572,Point(77.572 12.881),11.546,13,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Konanakunte,
http://www.wikidata.org/entity/Q3466512,Arekere,12.89,77.6,Point(77.6 12.89),11.553,4,Vorort,http://www.wikidata.org/entity/Q687312,https://en.wikipedia.org/wiki/Arekere,
http://www.wikidata.org/entity/Q24912669,The RVM Foundation Shiv Temple,12.958318023573,77.65654727645,Point(77.656547276 12.958318023),11.582,5,Hindu temple,http://www.wikidata.org/entity/Q842402,https://en.wikipedia.org/wiki/Shivoham_Shiva_Temple,
http://www.wikidata.org/entity/Q30262883,Ashoka Trust for Research in Ecology and the Environment,13.064262,77.620248,Point(77.620248 13.064262),11.614,1,facility,http://www.wikidata.org/entity/Q13226383,https://en.wikipedia.org/wiki/Ashoka_Trust_for_Research_in_Ecology_and_the_Environment,
http://www.wikidata.org/entity/Q30262883,Ashoka Trust for Research in Ecology and the Environment,13.064262,77.620248,Point(77.620248 13.064262),11.614,1,open-access publisher,http://www.wikidata.org/entity/Q45400320,https://en.wikipedia.org/wiki/Ashoka_Trust_for_Research_in_Ecology_and_the_Environment,
http://www.wikidata.org/entity/Q19899050,Turahalli Forest,12.8816831,77.5249823,Point(77.5249823 12.8816831),11.674,5,forest,http://www.wikidata.org/entity/Q4421,https://en.wikipedia.org/wiki/Turahalli_Forest,
http://www.wikidata.org/entity/Q5514620,GSS Institute of Technology,12.91944444,77.46666667,Point(77.46666667 12.91944444),11.71,2,engineering school,http://www.wikidata.org/entity/Q1663017,https://en.wikipedia.org/wiki/GSS_Institute_of_Technology,
http://www.wikidata.org/entity/Q6939803,Murugeshpalya,12.968344444444,77.65995,Point(77.65995 12.968344444),11.733,2,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Murugeshpalya,
http://www.wikidata.org/entity/Q108532167,Kengeri metro station,12.907954019925,77.476511750139,Point(77.47651175 12.907954019),11.751,3,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Kengeri_metro_station,
http://www.wikidata.org/entity/Q4841998,Bagmane Tech Park,12.978611,77.661111,Point(77.661111 12.978611),11.754,6,industrial zone,http://www.wikidata.org/entity/Q329683,https://en.wikipedia.org/wiki/Bagmane_Tech_Park,
http://www.wikidata.org/entity/Q104828812,Vajarahalli metro station,12.8775389,77.544745,Point(77.544745 12.8775389),11.772,2,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Vajarahalli_metro_station,
http://www.wikidata.org/entity/Q4691274,"Agara, Bangalore",12.921,77.641,Point(77.641 12.921),11.799,3,village,http://www.wikidata.org/entity/Q532,"https://en.wikipedia.org/wiki/Agara,_Bangalore",
http://www.wikidata.org/entity/Q28824239,Agara Lake,12.921,77.641,Point(77.641 12.921),11.799,5,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Agara_Lake,
http://www.wikidata.org/entity/Q65403414,Chikkabettahalli inscription,13.08967,77.55332,Point(77.55332 13.08967),11.846,1,inscription,http://www.wikidata.org/entity/Q1640824,,
http://www.wikidata.org/entity/Q4788773,Arekere Mico Layout,12.882,77.591,Point(77.591 12.882),11.985,1,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/Arekere_Mico_Layout,
http://www.wikidata.org/entity/Q129102020,Byrasandra lake,12.977277777778,77.663644444444,Point(77.663644444 12.977277777),12.035,1,lake,http://www.wikidata.org/entity/Q23397,,
http://www.wikidata.org/entity/Q24946805,Wind Tunnel Road,12.947569444444,77.657658333333,Point(77.657658333 12.947569444),12.037,2,road,http://www.wikidata.org/entity/Q34442,https://en.wikipedia.org/wiki/NAL_Wind_Tunnel_Road,
http://www.wikidata.org/entity/Q5014804,CV Raman Nagar,12.98555556,77.66388889,Point(77.66388889 12.98555556),12.047,2,human settlement,http://www.wikidata.org/entity/Q486972,https://en.wikipedia.org/wiki/CV_Raman_Nagar,
http://www.wikidata.org/entity/Q123914080,Agara metro station,12.92053,77.64359,Point(77.64359 12.92053),12.058,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Agara_metro_station,
http://www.wikidata.org/entity/Q122143705,Madavara metro station,13.0575,77.471388888889,Point(77.471388888 13.0575),12.084,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Madavara_metro_station,
http://www.wikidata.org/entity/Q65403104,Allalasandra inscription,13.08658,77.58755,Point(77.58755 13.08658),12.105,2,inscription,http://www.wikidata.org/entity/Q1640824,,
http://www.wikidata.org/entity/Q7755788,The Oxford College of Science,12.9158,77.6428,Point(77.6406962 12.9158723),12.116,1,college,http://www.wikidata.org/entity/Q189004,https://en.wikipedia.org/wiki/The_Oxford_College_of_Science,
http://www.wikidata.org/entity/Q7755788,The Oxford College of Science,12.9158723,77.6406962,Point(77.6406962 12.9158723),12.116,1,college,http://www.wikidata.org/entity/Q189004,https://en.wikipedia.org/wiki/The_Oxford_College_of_Science,
http://www.wikidata.org/entity/Q7755788,The Oxford College of Science,12.9158,77.6428,Point(77.6406962 12.9158723),12.116,1,academic institution,http://www.wikidata.org/entity/Q4671277,https://en.wikipedia.org/wiki/The_Oxford_College_of_Science,
http://www.wikidata.org/entity/Q7755788,The Oxford College of Science,12.9158723,77.6406962,Point(77.6406962 12.9158723),12.116,1,academic institution,http://www.wikidata.org/entity/Q4671277,https://en.wikipedia.org/wiki/The_Oxford_College_of_Science,
http://www.wikidata.org/entity/Q28154185,Arekere Lake,12.882988,77.598108,Point(77.598108 12.882988),12.172,2,lake,http://www.wikidata.org/entity/Q23397,https://en.wikipedia.org/wiki/Arekere_Lake,
http://www.wikidata.org/entity/Q123846553,Kasturinagara metro station,13.00485,77.66318,Point(77.66318 13.00485),12.208,1,metro station,http://www.wikidata.org/entity/Q928830,https://en.wikipedia.org/wiki/Kasturinagara_metro_station,
