ao_link,lat,lon,itemLabel,description
https://www.atlasobscura.com/places/fonthill,40.306903,-75.128278,Mercer Museum and Fonthill Castle,Eccentric concrete mansion and museum designed and built by hand from the inside out.
https://www.atlasobscura.com/places/st-agnes-church-and-school,42.366781,-83.093415,St. Agnes Church and School,"Once a bastion of its community, this gothic cathedral now stands as a haunting ruin."
https://www.atlasobscura.com/places/kiss-by-monster-mini-golf,36.116787,-115.185945,KISS by Monster Mini Golf,A blacklight mini-golf fever dream pays tribute to the iconic rock band.
https://www.atlasobscura.com/places/trinity-atomic-bomb-site,33.677313,-106.475313,Trinity Atomic Bomb Site,"Twice a year, visitors can tour the desolate site that birthed the Atomic Age."
https://www.atlasobscura.com/places/obama-kissing-rock,41.799489,-87.591781,Obama Kissing Rock,The site of the first couple's first kiss is commemorated by the most adorable presidential monument ever.
https://www.atlasobscura.com/places/lost-cove-settlement,36.07083,-82.4025,,
https://www.atlasobscura.com/places/black-star-canyon,33.788152,-117.660663,,
https://www.atlasobscura.com/places/bodie-state-historical-park,38.208804,-119.014163,,
https://www.atlasobscura.com/places/badwater-basin,36.250278,-116.825833,,
https://www.atlasobscura.com/places/uss-constitution,42.372718,-71.053149,,
https://www.atlasobscura.com/places/cornhenge,40.085535,-83.122838,,
https://www.atlasobscura.com/places/san-francisco-columbarium,37.780637,-122.457066,,
https://www.atlasobscura.com/places/lookout-mountain-incline-railway,35.006044,-85.342866,,
https://www.atlasobscura.com/places/lookout-mountain-incline-railway,35.006044,-85.342866,Lookout Mountain Incline Railway,This funicular railway rumbles along for a mile up the nearly vertical face of Chattanooga’s Lookout Mountain.
https://www.atlasobscura.com/places/bracken-cave,29.68715,-98.352606,Bracken Cave,The summer home of the largest colony of bats in the world.
https://www.atlasobscura.com/places/american-treasure-tour,40.13311,-75.45548,American Treasure Tour,"Delicate Wurlitzers, creepy clowns, and The Noid all share space in this insane explosion of kitsch history."
https://www.atlasobscura.com/places/feral-cat-colonies-of-hollywood-forever-cemetery,34.090025,-118.317365,Feral Cat Colonies of Hollywood Forever Cemetery,Dozens of feral felines rule a segment of Hollywood's only graveyard.
https://www.atlasobscura.com/places/roden-crater,35.425828,-111.258805,Roden Crater,The artist James Turrell is repurposing an extinct volcano crater as an observatory to experience the cosmos.
https://www.atlasobscura.com/places/harvard-museum-of-natural-history,42.378936,-71.115227,Harvard Museum of Natural History,Three prestigious academic collections come together to create a world-class natural history museum.
https://www.atlasobscura.com/places/cabazon-dinosaurs,33.9229,-116.77434,Cabazon Dinosaurs,"The ""world's biggest dinosaur"" once housed a creationist museum in its abdomen."
https://www.atlasobscura.com/places/dr-pepper-museum,31.555056,-97.129398,Dr Pepper Museum,"Housed in a century-old building, this museum's dedicated not just to soft drinks, but to the free enterprise system."
https://www.atlasobscura.com/places/the-grand-kugel-richmond-virginia,37.561083,-77.465793,,
https://www.atlasobscura.com/places/barnsdall-art-park,34.101528,-118.294334,,
https://www.atlasobscura.com/places/mystery-hole,38.12399,-81.141112,,
https://www.atlasobscura.com/places/medfield-state-hospital,42.207218,-71.331287,,
https://www.atlasobscura.com/places/denver-s-dinosaur-hotel,39.654455,-105.079498,,
https://www.atlasobscura.com/places/elkmont-historic-district,35.654289,-83.580567,,
https://www.atlasobscura.com/places/out-about-treehouse-treesort,42.031923,-123.621754,,
https://www.atlasobscura.com/places/hearst-castle,35.650136,-121.186563,,
https://www.atlasobscura.com/places/neukom-vivarium-olympic-sculpture-park,47.616282,-122.353717,Neukom Vivarium,A rotting tree in the middle of Seattle doubles as an elaborately-controlled art piece.
https://www.atlasobscura.com/places/museum-of-tolerance-2,34.053785,-118.401732,Museum of Tolerance,A multimedia experience that chronicles the atrocities of racism.
https://www.atlasobscura.com/places/stonehenge-ii,30.071656,-99.247439,Stonehenge II,"A recreated Stonehenge stands in a country field, complete with Easter Island moai heads standing as sentries."
https://www.atlasobscura.com/places/the-american-visionary-art-museum-baltimore-maryland,39.28013,-76.606768,The American Visionary Art Museum,A museum dedicated to exhibiting remarkable outsider art.
https://www.atlasobscura.com/places/riot-grrrl-collection-at-nyu,40.729423,-73.997214,Riot Grrrl Collection at NYU,"A collection of fanzines, recordings, and documents detailing the rise and influence of the feminist punk movement."
https://www.atlasobscura.com/places/hell-michigan,42.434722,-83.985,"Hell, Michigan",Hell on Earth is actually a small town in Michigan where anyone can be mayor for a day.
https://www.atlasobscura.com/places/abandoned-18th-street-subway-station,40.737177,-73.988593,Abandoned 18th Street Subway Station,This abandoned subway station can still be seen on regular commuter trips.
https://www.atlasobscura.com/places/prada-marfa,30.603437,-104.518476,Prada Marfa,A Prada store in the West Texas desert that is never open for business.
https://www.atlasobscura.com/places/ben-jerry-s-flavor-graveyard,44.352923,-72.740192,,
https://www.atlasobscura.com/places/museum-of-modern-renaissance,42.399914,-71.118034,,
https://www.atlasobscura.com/places/devils-stomping-ground,35.584317,-79.487017,,
https://www.atlasobscura.com/places/terlingua-ghost-town,29.337012,-103.59576,,
https://www.atlasobscura.com/places/devil-s-gate,34.184658,-118.174886,,
https://www.atlasobscura.com/places/titanic-museum,35.820634,-83.578888,,
https://www.atlasobscura.com/places/summerhouse,38.891446,-77.010633,,
https://www.atlasobscura.com/places/bellocq-tea,40.730318,-73.959342,,
https://www.atlasobscura.com/places/remington-hot-springs,35.576733,-118.552882,Remington Hot Springs,One of the last free public hot springs is decorated with hippie art.
https://www.atlasobscura.com/places/americas-stonehenge-mystery-hill,42.842166,-71.209755,Mystery Hill: America's Stonehenge,America's oldest archaeological site or a muddled case of wishful thinking.
https://www.atlasobscura.com/places/cave-of-the-mounds-2,43.018111,-89.814652,Cave of the Mounds,This cave holds a surprisingly colorful variety of geological oddities.
https://www.atlasobscura.com/places/the-full-house-house-san-francisco-california,37.786344,-122.44198,The 'Full House' House,This private residence was the template for one of the most beloved television homes of all time.
https://www.atlasobscura.com/places/vaillancourt-fountain,37.79512,-122.395201,Vaillancourt Fountain,This concrete tangle of square pipes has stood as a proud thorn in the city's side since the '70s.
https://www.atlasobscura.com/places/silky-osullivans,35.139567,-90.051988,Silky O'Sullivan's,Home to drunken tower-climbing goats... seriously.
https://www.atlasobscura.com/places/second-beach,47.885197,-124.620746,Second Beach,A surreal landscape where fanged rocks rise from the ground and the ocean feels like a great mystery.
https://www.atlasobscura.com/places/camlann-village,47.688391,-121.902999,Camlann Village,This medieval village/restaurant perpetually celebrates the year 1376.
https://www.atlasobscura.com/places/frick-s-lock,40.223091,-75.597378,,
https://www.atlasobscura.com/places/glore-psychiatric-museum,39.776906,-94.814689,,
https://www.atlasobscura.com/places/mud-island-river-park,35.152893,-90.05746,,
https://www.atlasobscura.com/places/expedition-bigfoot-the-sasquatch-museum,34.802164,-84.375889,,
https://www.atlasobscura.com/places/wabasha-street-caves,44.935916,-93.086991,,
https://www.atlasobscura.com/places/faulkner-house-books,29.957991,-90.064212,,
https://www.atlasobscura.com/places/templo-santa-muerte,34.083389,-118.307135,,
https://www.atlasobscura.com/places/whirligig-park-formerly-acid-park,35.722569,-77.912819,,
https://www.atlasobscura.com/places/monkey-island-of-homosassa,28.785831,-82.61688,Monkey Island of Homosassa,"In Florida, these naughty monkeys live on their own mini-monkey Alcatraz."
https://www.atlasobscura.com/places/new-jerseys-abandoned-hospitals,40.692681,-74.919493,Abandoned Hagedorn Psychiatric Hospital,A recently abandoned psych ward at the end of Sanatorium Road.
https://www.atlasobscura.com/places/tiny-doors-atl,33.773621,-84.364385,Tiny Doors ATL,Scattered around Atlanta are little doors with big charm.
https://www.atlasobscura.com/places/the-wreck-of-the-peter-iredale-warrenton-oregon,46.178361,-123.981003,The Wreck of the Peter Iredale,100-year-old shipwreck you can walk up to at low tide.
https://www.atlasobscura.com/places/great-train-story-diorama,41.790958,-87.582945,Great Train Story Diorama,"This $3 million model train takes you through Chicago, Seattle, and the thousands of miles in between."
https://www.atlasobscura.com/places/hat-n-boots-oxbow,47.544965,-122.321602,Hat 'n' Boots,Seattle's super-sized cowboy apparel once belonged to a themed gas station that wrangled in herds of tourists.
https://www.atlasobscura.com/places/worlds-largest-carnivore-sanctuary,40.043768,-104.56648,The Wild Animal Sanctuary,The world's largest carnivore sanctuary is home to over 450 meat-eating rescues.
https://www.atlasobscura.com/places/bridge-nowhere-san-gabriel-mountains,34.283279,-117.747015,Bridge to Nowhere,Abandoned bridge hidden deep in the San Gabriel Mountains.
https://www.atlasobscura.com/places/busy-beaver-button-co,41.917335,-87.714448,,
https://www.atlasobscura.com/places/blue-mustang,39.834223,-104.675916,,
https://www.atlasobscura.com/places/rainbo-club,41.902806,-87.677379,,
https://www.atlasobscura.com/places/curia-arcanum,30.20083,-97.776351,,
https://www.atlasobscura.com/places/west-virginia-state-penitentiary,39.917543,-80.743161,,
https://www.atlasobscura.com/places/pecos-pueblo,35.55,-105.689444,,
https://www.atlasobscura.com/places/glacial-potholes,42.603666,-72.738086,,
https://www.atlasobscura.com/places/american-science-surplus,42.987747,-87.999041,,
https://www.atlasobscura.com/places/dooky-chases-restaurant,29.96813,-90.078547,Dooky Chase's Restaurant,"Parts of the civil rights movement unfolded in this historic eatery, helmed by the ""Queen of Creole Cuisine."""
https://www.atlasobscura.com/places/world-s-largest-pistachio,32.996153,-105.989611,PistachioLand: World's Largest Pistachio,This is one really big nut.
https://www.atlasobscura.com/places/coney-island-museum,40.575329,-73.979783,Coney Island Museum,"An oasis of calm amid the chaos of the boardwalk, the museum traces the heritage of this beloved beachside amusement park."
https://www.atlasobscura.com/places/gila-cliff-dwellings,33.229476,-108.264952,Gila Cliff Dwellings,These ruins of a pre-Columbian cliff village are among the most beautiful and well preserved in New Mexico.
https://www.atlasobscura.com/places/cia-museum,38.952208,-77.144481,CIA Museum,A secretive collection featuring objects that were designed specifically for U.S. intelligence operations.
https://www.atlasobscura.com/places/curious-nature,33.500135,-112.082915,Curious Nature,"In this small Phoenix taxidermy emporium, you can find everything from a squid in a jar to a freeze-dried toad."
https://www.atlasobscura.com/places/the-wall-of-death-seattle-washington,47.655148,-122.318493,The Wall of Death,"A ""sinister, whimsical, tacky, and really orange"" public art installation hidden under a Seattle bridge."
https://www.atlasobscura.com/places/unofficial-mcdonald-s-museum,34.12549,-117.294466,Unofficial McDonald's Museum,This unlicensed collection of fast-food memorabilia sits on the site of the first ever McDonald's restaurant.
https://www.atlasobscura.com/places/pneumatic-system-new-york-public-library,40.753314,-73.98231,,
https://www.atlasobscura.com/places/japanese-cultural-village,34.041794,-118.237302,,
https://www.atlasobscura.com/places/the-kampong-miami-florida,25.715276,-80.250404,,
https://www.atlasobscura.com/places/brook-farm,42.291361,-71.174086,,
https://www.atlasobscura.com/places/maillardets-automaton,39.958211,-75.173135,,
https://www.atlasobscura.com/places/boulder-teahouse,40.015728,-105.277018,,
https://www.atlasobscura.com/places/fast-fiberglass-mold-graveyard,43.969106,-90.78233,,
https://www.atlasobscura.com/places/bonneville-salt-flats-bonneville-speedway,40.799722,-113.8,,
https://www.atlasobscura.com/places/bonneville-salt-flats-bonneville-speedway,40.799722,-113.8,Bonneville Salt Flats / Bonneville Speedway,"Come for the speed, leave in love with the desert."
https://www.atlasobscura.com/places/kurt-cobains-bench,47.619238,-122.282161,Kurt Cobain's Benches,A sliver of nostalgia in Seattle's Viretta Park.
https://www.atlasobscura.com/places/the-ruins-of-rosewell-plantation-gloucester-courthouse-virginia,37.328358,-76.576741,The Rosewell Plantation Ruins,This once-palatial plantation may have been the site where a draft of the Declaration of Independence was written.
https://www.atlasobscura.com/places/longwood-gardens,39.8712,-75.6747,Longwood Gardens,"This palatial botanical garden is home to one of the largest pipe organs ever installed in a private residence, and a piece of Wood's cycad."
https://www.atlasobscura.com/places/hamilton-grange,40.821507,-73.946683,Hamilton Grange,The only home that Alexander Hamilton ever owned has a history almost as troubled as his own.
https://www.atlasobscura.com/places/the-simpsons-house-henderson-nevada,36.077389,-115.015364,The Simpsons House,"Originally built as a promotional giveaway, this suburban house was designed to be an IRL version of the Simpson home."
https://www.atlasobscura.com/places/mojave-lava-tube,35.216324,-115.751493,Mojave Lava Tube,A volcanic tunnel illuminated by natural skylights offers a shaded respite from the desert sun.
https://www.atlasobscura.com/places/punaluu-black-sand-beach,19.135758,-155.504787,Punalu'u Black Sand Beach,This black shoreline is made up of exploded lava particles.
https://www.atlasobscura.com/places/mosaic-facade,40.685356,-73.989784,,
https://www.atlasobscura.com/places/collins-beach-ufo-boat,45.78431,-122.784909,,
https://www.atlasobscura.com/places/the-cumberland-falls-williamsburg-kentucky,36.836772,-84.248953,,
https://www.atlasobscura.com/places/castello-di-amorosa,38.558395,-122.542618,,
https://www.atlasobscura.com/places/panama-hotel-and-tea-shop,47.59984,-122.325959,,
https://www.atlasobscura.com/places/dr-seuss-house-aka-the-goose-creek-tower,62.039283,-150.085847,,
https://www.atlasobscura.com/places/the-bunker-hill-covered-bridge-claremont-north-carolina,35.721546,-81.115251,,
https://www.atlasobscura.com/places/rats-restaurant,40.237707,-74.71624,,
https://www.atlasobscura.com/places/lightning-field,34.342945,-108.495147,The Lightning Field,"In the remote high desert of New Mexico, a strange array of poles beckon fury from above."
https://www.atlasobscura.com/places/amboy-ghost-town,34.557772,-115.744441,Amboy Ghost Town,The ghost town that ended up on Ebay.
https://www.atlasobscura.com/places/amatol-ghost-town,39.601275,-74.743639,Amatol Ghost Town,In the woods of New Jersey lie the ruins of a munitions village abandoned after World War I and the remnants of a 1920s wooden racetrack.
https://www.atlasobscura.com/places/the-ghost-town-of-ellaville-madison-florida,30.38679,-83.176041,The Ghost Town of Ellaville,This picturesque ghost town is located on the banks of the Suwannee River.
https://www.atlasobscura.com/places/the-grave-of-mr-rogers-latrobe-pennsylvania,40.309139,-79.419435,The Grave of Mister Rogers,The universally beloved children's television figure is interred on a high hilltop in one of western Pennsylvania's oldest cemeteries.
https://www.atlasobscura.com/places/gravity-hill-washington,46.361852,-119.724214,Gravity Hill,"The strange phenomenon causing gravity to ""work backwards"" on this hill has been blamed on the paranormal."
https://www.atlasobscura.com/places/st-valentines-day-massacre-wall,36.172994,-115.141252,St. Valentine's Day Massacre Wall,"The bullet-riddled wall from the St. Valentine's Day Massacre, bloodstains enhanced for your viewing pleasure."
https://www.atlasobscura.com/places/georgetown-trailer-park-mall,47.550639,-122.31833,The Georgetown Trailer Park Mall,"This offbeat trailer park is home to vintage peddlers, local artists, indie makers, and more."
https://www.atlasobscura.com/places/marfa-lights,30.275128,-103.882758,,
https://www.atlasobscura.com/places/mount-rogers,36.659841,-81.544558,,
https://www.atlasobscura.com/places/texas-chainsaw-massacre-gas-station,30.048085,-97.338934,,
https://www.atlasobscura.com/places/cascade-park-new-castle,40.978321,-80.319825,,
https://www.atlasobscura.com/places/new-york-society-library,40.77634,-73.96144,,
https://www.atlasobscura.com/places/foundry-branch-trolley-trestle-ruins,38.906758,-77.079224,,
https://www.atlasobscura.com/places/zeum-carousel,37.783426,-122.402139,,
https://www.atlasobscura.com/places/the-devils-sinkhole-rocksprings-texas,30.05754,-100.109133,,
https://www.atlasobscura.com/places/zeum-carousel,37.783426,-122.402139,Leroy King Carousel,A still functioning vaudeville carousel that has operated for over a century boasts a colorful menagerie and past.
https://www.atlasobscura.com/places/tree-graveyard,47.917349,-124.639378,Rialto Beach Tree Graveyard,Shoreline strewn with the remains of ghostly fallen trees.
https://www.atlasobscura.com/places/mitsitam-native-foods-cafe,38.888348,-77.016503,Mitsitam Native Foods Cafe,A museum cafe showcases Native American dishes and indigenous ingredients from across the Western Hemisphere.
https://www.atlasobscura.com/places/hidden-egyptian-temple-in-field-museum-break-room,41.866261,-87.616981,Hidden Egyptian Temple in Field Museum Break Room,"Years of archaeology, just chillin' by the water cooler."
https://www.atlasobscura.com/places/new-harmony-labyrinth,38.122435,-87.935909,New Harmony Labyrinth,Symbolic attempt to overcome the issues of life.
https://www.atlasobscura.com/places/frick-bowling-alley,40.771181,-73.96735,Frick Bowling Alley,"Bowl in splendor, if you're lucky."
https://www.atlasobscura.com/places/bunkers-of-alvira,41.148927,-76.959581,Bunkers of Alvira,Over 100 concrete munitions bunkers are all that remain of a Pennsylvanian village seized by the US government.
https://www.atlasobscura.com/places/thornburg-village,37.877108,-122.265631,Thornburg Village,A storybook European village in Berkeley.
https://www.atlasobscura.com/places/cherry-point-farm-and-market-lavender-labyrinth,43.632453,-86.517582,,
https://www.atlasobscura.com/places/national-ice-core-lab,39.722412,-105.123884,,
https://www.atlasobscura.com/places/delgadillo-s-snow-cap-drive-in,35.327865,-112.881146,,
https://www.atlasobscura.com/places/wild-blueberry-land,44.648674,-67.706924,,
https://www.atlasobscura.com/places/schoolhouse-beach,45.398325,-86.928232,,
https://www.atlasobscura.com/places/bongoland-ruins,29.141608,-81.006656,,
https://www.atlasobscura.com/places/corolla-wild-horses,36.378909,-75.832187,,
https://www.atlasobscura.com/places/high-roller,36.117661,-115.172788,,
https://www.atlasobscura.com/places/high-roller,36.117661,-115.172788,High Roller,One of the world's tallest Ferris wheels takes visitors high above Las Vegas in a spinning party room.
https://www.atlasobscura.com/places/foamhenge,38.881615,-77.486298,Foamhenge,"Exact replica of the ancient monument, but much, much lighter."
https://www.atlasobscura.com/places/city-west-ghost-town,41.663196,-87.063147,City West Ghost Town,"The site of a 19th century ""dream city"" that almost rivaled Chicago before being swallowed by the Indiana sand dunes."
https://www.atlasobscura.com/places/box-canyon,34.249353,-118.650386,Box Canyon,The quiet canyon has a tumultuous history involving a doomsday cult.
https://www.atlasobscura.com/places/manitou-incline,38.856696,-104.930877,Manitou Incline,"This super steep hike ascends 2,000 feet in less than a mile."
https://www.atlasobscura.com/places/monticello-dam,38.512365,-122.104905,Monticello Dam Morning Glory Spillway,The largest drain hole in the world.
https://www.atlasobscura.com/places/the-adventurers-club-of-los-angeles-los-angeles-california,34.073788,-118.215941,The Adventurers' Club of Los Angeles,Hidden above a drug store on a nondescript corner of Lincoln Heights is a private clubhouse for intrepid explorers.
https://www.atlasobscura.com/places/abandoned-knox-coal-distribution-center,41.310022,-75.802487,Abandoned Knox Coal Distribution Center,The graffitied ruins stand hidden within the Pennsylvania woods.
https://www.atlasobscura.com/places/chapel-of-the-holy-cross,34.832119,-111.766743,,
https://www.atlasobscura.com/places/roots-of-knowledge-stained-glass,40.277458,-111.712931,,
https://www.atlasobscura.com/places/center-of-the-universe-sign,47.650399,-122.350208,,
https://www.atlasobscura.com/places/elwood-the-worlds-tallest-concrete-gnome,42.011363,-93.638142,,
https://www.atlasobscura.com/places/the-raven-room-charlottesville-virginia,38.035565,-78.504899,,
https://www.atlasobscura.com/places/eye-sculpture,32.781098,-96.798246,,
https://www.atlasobscura.com/places/valley-of-fire,36.438889,-114.5325,,
https://www.atlasobscura.com/places/bonne-terre-mines,37.923357,-90.550773,,
https://www.atlasobscura.com/places/mount-evans-scenic-byway,39.588301,-105.643829,Mount Blue Sky Scenic Byway,"The highest paved road in North America winds its way up Mount Blue Sky in Colorado to an altitude of 14,130 feet above sea level."
https://www.atlasobscura.com/places/ps-186,40.826233,-73.948598,P.S. 186,From scholastic to sepulchral - now under reconstruction.
https://www.atlasobscura.com/places/central-railroad-of-new-jersey-terminal,40.706994,-74.034959,Central Railroad of New Jersey Terminal,Hidden in plain sight on the Hudson River is an abandoned train station where nature has taken over.
https://www.atlasobscura.com/places/korner-s-folly,36.115101,-80.078686,Körner’s Folly,Jule Körner's house full of bizarre architectural details.
https://www.atlasobscura.com/places/saint-louis-cemetery-two,29.960556,-90.075556,Saint Louis Cemetery No. 2,"This ""second"" cemetery represents New Orleans' attempt to keep cholera at bay."
https://www.atlasobscura.com/places/cascade-nature-preserve,33.725753,-84.499062,Cascade Springs Nature Preserve,Healing Springs that once ran red with soldiers' blood.
https://www.atlasobscura.com/places/villisca-axe-murder-house,40.927644,-94.978706,Villisca Axe Murder House,This seemingly charming home memorializes and honors the victims of a century-old unsolved murder.
https://www.atlasobscura.com/places/wat-thai-temple-food-market,34.22053,-118.414736,Wat Thai Temple Food Market,"Every weekend, the parking lot of this Buddhist temple turns into a Thai street-food paradise."
https://www.atlasobscura.com/places/baps-shri-swaminarayan-mandir-atlanta-2,33.885,-84.164644,,
https://www.atlasobscura.com/places/townhouse-bar-speakeasy,33.987201,-118.472582,,
https://www.atlasobscura.com/places/witch-dungeon-museum,42.522566,-70.897185,,
https://www.atlasobscura.com/places/church-of-centralia-ghost-town,40.808758,-76.342373,,
https://www.atlasobscura.com/places/murphy-ranch,34.06825,-118.510482,,
https://www.atlasobscura.com/places/captain-tony-s-saloon,24.55876,-81.805434,,
https://www.atlasobscura.com/places/city-salvage,45.008595,-93.281426,,
https://www.atlasobscura.com/places/belle-isle-aquarium,42.337941,-82.985608,,
https://www.atlasobscura.com/places/ludlow-california-route-66,34.7211,-116.160012,Ludlow,One of the ghostly stops along Route 66.
https://www.atlasobscura.com/places/fall-creek-falls,35.656459,-85.350037,Fall Creek Falls State Park,"Labor provided by Great Depression-era programs restored these 25,000 acres in Tennessee."
https://www.atlasobscura.com/places/york-witch-grave,43.143884,-70.652444,York Witch Grave,The grave of Mary Nasson is shrouded by witchy legends.
https://www.atlasobscura.com/places/the-great-stalacpipe-organ-luray-virginia,38.661432,-78.485041,The Great Stalacpipe Organ,"An organ located deep within a cave, whose ""pipes"" are the geological features of the cave itself."
https://www.atlasobscura.com/places/laurel-hill-cemetery,40.004196,-75.187555,Laurel Hill Cemetery,"This Philly cemetery is the eternal home of many famous area residents, including Rocky Balboa's wife."
https://www.atlasobscura.com/places/institute-study-ancient-cultures-chicago,41.789242,-87.59749,Institute for the Study of Ancient Cultures,This surprising gem is a world-class archeological museum hidden at the University of Chicago.
https://www.atlasobscura.com/places/frederick-r-weisman-art-museum,44.971836,-93.237445,Frederick R. Weisman Art Museum,"20,000 pieces in a Frank Gehry-designed building."
https://www.atlasobscura.com/places/graffiti-pier-pier-no-18,39.972125,-75.113863,Graffiti Pier (Pier 18),The abandoned coal loading dock is a canvas for unsanctioned art.
https://www.atlasobscura.com/places/wall-drug,43.993266,-102.241773,,
https://www.atlasobscura.com/places/the-up-house-herriman-utah,40.51205,-112.019343,,
https://www.atlasobscura.com/places/bohemian-national-cemetery,41.976329,-87.72821,,
https://www.atlasobscura.com/places/solomons-castle,27.372044,-81.977749,,
https://www.atlasobscura.com/places/the-tonga-hut-los-angeles-california,34.186429,-118.412171,,
https://www.atlasobscura.com/places/dumbarton-oaks,38.91418,-77.063866,,
https://www.atlasobscura.com/places/landscape-arch,38.790812,-109.607527,,
https://www.atlasobscura.com/places/canton-avenue,40.410451,-80.030134,,
https://www.atlasobscura.com/places/canton-avenue,40.410451,-80.030134,Canton Avenue,One of the steepest streets in the United States makes an intriguing challenge for cyclists.
https://www.atlasobscura.com/places/leroys-place,40.66602,-73.982027,Leroy's Place,This interactive gallery makes you feel like you've stepped into a fantasy world filled with whimsical monsters.
https://www.atlasobscura.com/places/entrance-to-the-chamber-of-secrets,37.805529,-122.419,Chamber of Secrets Door,This residential door allows San Francisco muggles a glimpse at the wizarding world.
https://www.atlasobscura.com/places/the-zenith,40.426835,-79.968985,The Zenith,"This restaurant offers a side of antiques, curios, and a bathroom chock full of owls."
https://www.atlasobscura.com/places/crystal-grottoes-caverns,39.498875,-77.676333,Crystal Grottoes Caverns,Bizarre Cavern.
https://www.atlasobscura.com/places/the-grolier-club-new-york-new-york,40.763829,-73.96999,The Grolier Club,"The oldest bibliophilia club in America, with exhibitions on historic books and graphic arts."
https://www.atlasobscura.com/places/the-rocks-washington-oaks-state-park-palm-coast-florida,29.633124,-81.207483,The Rocks - Washington Oaks State Park,"A secret, rocky playground hidden amongst the plain white beaches of the Florida coast."
https://www.atlasobscura.com/places/three-gems,37.771207,-122.469677,Three Gems,A hidden subterranean installation offers a view of the sky.
https://www.atlasobscura.com/places/dangling-legs-at-the-piedmont-boutique,37.770263,-122.44629,,
https://www.atlasobscura.com/places/love-letter-murals,39.975709,-75.2129,,
https://www.atlasobscura.com/places/international-rose-test-garden,45.5191,-122.7054,,
https://www.atlasobscura.com/places/overgrown-ship-hulk,48.510517,-122.644763,,
https://www.atlasobscura.com/places/wieners-circle-mro,41.930189,-87.643604,,
https://www.atlasobscura.com/places/center-for-puppetry-arts,33.792744,-84.389603,,
https://www.atlasobscura.com/places/jfk-twa-flight-center,40.645805,-73.777614,,
https://www.atlasobscura.com/places/rodef-shalom-biblical-botanical-garden,40.447904,-79.943368,,
https://www.atlasobscura.com/places/rodef-shalom-biblical-botanical-garden,40.447904,-79.943368,Rodef Shalom Biblical Botanical Garden,This Old Testament garden features 100 plants from biblical times.
https://www.atlasobscura.com/places/asheville-pinball-museum,35.596463,-82.556943,Asheville Pinball Museum,"This North Carolina museum is keeping the pinball craze alive, with a little Space Invaders on the side."
https://www.atlasobscura.com/places/the-nervous-system-of-harriet-cole-philadelphia-pennsylvania,40.019495,-75.179576,The Nervous System of 'Harriet Cole',This meticulously extracted nervous system allegedly came from a 19th-century custodian who donated her body to science.
https://www.atlasobscura.com/places/oregon-state-hospital-museum-of-mental-health,44.939329,-123.00277,Oregon State Hospital Museum of Mental Health,An institution that preserves the history of institutionalization.
https://www.atlasobscura.com/places/santas-village-2,34.232653,-117.169401,SkyPark at Santa's Village,Costumed elves and mountain bikers co-exist peacefully at this abandoned Christmas-themed adventure park.
https://www.atlasobscura.com/places/belle-isle-state-park,37.534245,-77.449573,Ruins of Belle Isle,A small Richmond island dotted with the remnants of hundreds of years of history.
https://www.atlasobscura.com/places/catacombs-of-old-st-patricks-cathedral,40.723562,-73.994906,Catacombs of Old St. Patrick's Cathedral,Historical figures from New York City's Catholic community reside in Midtown.
https://www.atlasobscura.com/places/the-gardens-at-st-luke-in-the-fields-new-york-new-york,40.73262,-74.006803,The Gardens at St. Luke in the Fields,A quiet and contemplative oasis in the middle of New York's bustle and riot.
https://www.atlasobscura.com/places/venice-cafe,38.599342,-90.217435,,
https://www.atlasobscura.com/places/harper-s-topiary-garden,32.741166,-117.176105,,
https://www.atlasobscura.com/places/bubes-brewery-and-catacombs,40.11184,-76.50296,,
https://www.atlasobscura.com/places/lotusland,34.442982,-119.657362,,
https://www.atlasobscura.com/places/alki-flower-houses,47.590641,-122.392397,,
https://www.atlasobscura.com/places/louis-lunch,41.306483,-72.930334,,
https://www.atlasobscura.com/places/the-deserted-village-of-feltville-berkeley-heights-new-jersey,40.681759,-74.38742,,
https://www.atlasobscura.com/places/carhenge,42.138587,-102.859055,,
https://www.atlasobscura.com/places/calico-ghost-town-2,34.947452,-116.863945,Calico Ghost Town,A desert ghost town—occupied for only 12 years—was once home to more than 500 silver mines.
https://www.atlasobscura.com/places/pearl-fryar-topiary-garden,34.20577,-80.271013,Pearl Fryar Topiary Garden,One man's extraordinary topiary garden in a small South Carolina town.
https://www.atlasobscura.com/places/peacock-room,38.887983,-77.026446,Peacock Room,This stunning blue and gold room changed cities twice before becoming part of the Smithsonian.
https://www.atlasobscura.com/places/titanic-memorial,40.707603,-74.003663,Titanic Memorial,"Manhattan's lighthouse, erected at the insistence of the unsinkable Molly Brown."
https://www.atlasobscura.com/places/the-sphere-by-fritz-koenig-new-york-new-york,40.710652,-74.013747,'The Sphere',This sculpture by artist Fritz Keonig survived the 9/11 attacks and now stands as a monument to the victims.
https://www.atlasobscura.com/places/walker-library-of-the-history-of-human-imagination,41.05343,-73.538734,Walker Library of The History of Human Imagination,"An Escher-inspired library dedicated to the wonders of the human mind, yet closed to the public."
https://www.atlasobscura.com/places/denver-zine-library,39.771054,-104.980201,Denver Zine Library,"A collection of over 15,000 zines works to preserve DIY publishing culture."
https://www.atlasobscura.com/places/cave-in-rock,37.468611,-88.155833,Cave-In-Rock,"River pirates, murderous bandits, and serial killers used this Illinois cave as their debauched hideout."
