item,itemLabel_x,lat_x,lon_x,location_x,distance_x,sitelinks_x,itemLabel_y,lat_y,lon_y,location_y,distance_y,sitelinks_y,_merge
http://www.wikidata.org/entity/Q9353328,,,,,,,"Słodowiec, Warsaw",52.272947,20.958053,Point(20.958053 52.272947),5.684,2,right_only
http://www.wikidata.org/entity/Q9332681,,,,,,,Sady Żoliborskie,52.267433,20.970456,Point(20.970456 52.267433),4.641,2,right_only
http://www.wikidata.org/entity/Q11816309,,,,,,,"Piaski, Warsaw",52.268547,20.943547,Point(20.943547 52.268547),6.281,2,right_only
http://www.wikidata.org/entity/Q11810910,,,,,,,Saint Vincent Pallotti Parochy in Warsaw,52.2492,21.0494,Point(21.0494 52.2492),1.712,2,right_only
http://www.wikidata.org/entity/Q8511385,,,,,,,Parish Cemetery in Zerzeń,52.1928,21.1411,Point(21.1411 52.1928),9.64,2,right_only
http://www.wikidata.org/entity/Q9332677,,,,,,,Sadul,52.209327777778,21.151513888889,Point(21.151513888 52.209327777),9.34,2,right_only
http://www.wikidata.org/entity/Q11780110,,,,,,,Miedzeszyn,52.170176,21.194446,Point(21.194446 52.170176),14.061,2,right_only
http://www.wikidata.org/entity/Q8512400,,,,,,,Świętokrzyski-Friedhof in Warschau,52.2261,21.0072,Point(21.0072 52.2261),2.311,2,right_only
http://www.wikidata.org/entity/Q11783708,,,,,,,Międzylesie,52.207936,21.188073,Point(21.188073 52.207936),11.711,2,right_only
http://www.wikidata.org/entity/Q9343796,,,,,,,Old Praga,52.24847,21.03667,Point(21.03667 52.24847),0.916,2,right_only
http://www.wikidata.org/entity/Q11751666,,,,,,,Ł Quarter at Military Cemetery in Warsaw,52.2557,20.9524,Point(20.9524 52.2557),5.204,2,right_only
http://www.wikidata.org/entity/Q9352003,,,,,,,Szmulowizna,52.25599,21.0541,Point(21.0541 52.25599),2.367,2,right_only
http://www.wikidata.org/entity/Q11744696,,,,,,,"Koło, Warsaw",52.245148,20.945587,Point(20.945587 52.245148),5.487,2,right_only
http://www.wikidata.org/entity/Q11806908,,,,,,,Divine Mercy Chapel in Warsaw,52.2247,21.0156,Point(21.0156 52.2247),2.194,2,right_only
http://www.wikidata.org/entity/Q11803277,,,,,,,Parafia Ewangelicko-Augsburska Wniebowstąpienia Pańskiego w Warszawie,52.2117,21.0192,Point(21.0192 52.2117),3.55,2,right_only
http://www.wikidata.org/entity/Q65162595,,,,,,,Q65162595,52.352947216125,21.017915450724,Point(21.01791545 52.352947216),12.199,2,right_only
http://www.wikidata.org/entity/Q9249288,,,,,,,Dąbrówka Szlachecka,52.346419,20.957805,Point(20.957805 52.346419),12.367,2,right_only
http://www.wikidata.org/entity/Q11808254,,,,,,,Parish of St. Faustyna Kowalska in Warsaw,52.2861,21.0425,Point(21.0425 52.2861),4.883,2,right_only
http://www.wikidata.org/entity/Q9389357,,,,,,,Pentecostal church in Warsaw,52.2311,20.9962,Point(20.9962 52.2311),2.451,2,right_only
http://www.wikidata.org/entity/Q11690867,,,,,,,Grabów Cemetery in Warsaw,52.1492,21.0061,Point(21.0061 52.1492),10.557,2,right_only
http://www.wikidata.org/entity/Q9352047,,,,,,,"Szopy, Warsaw",52.18421,21.02547,Point(21.02547 52.18421),6.575,2,right_only
http://www.wikidata.org/entity/Q8511115,,,,,,,Polish-Soviet War cemetery in Ossów,52.305,21.2217,Point(21.2217 52.305),14.968,2,right_only
http://www.wikidata.org/entity/Q8512549,,,,,,,Tarchomin Cemetery,52.3294,20.9564,Point(20.9564 52.3294),10.679,2,right_only
http://www.wikidata.org/entity/Q9288959,,,,,,,"Henryków, Warsaw",52.3322,20.968,Point(20.968 52.3322),10.641,2,right_only
http://www.wikidata.org/entity/Q25415989,,,,,,,"Młociny, Warsaw",52.311336111111,20.920458333333,Point(20.920458333 52.311336111),10.432,2,right_only
http://www.wikidata.org/entity/Q11807751,,,,,,,Surroundings of the Saint Anne church in Warsaw-Wilanów,52.1661,21.0877,Point(21.0877 52.1661),9.559,2,right_only
http://www.wikidata.org/entity/Q97931331,,,,,,,Powsinek,52.15,21.1,Point(21.1 52.15),11.536,2,right_only
http://www.wikidata.org/entity/Q11808236,,,,,,,Surroundings of the Saint Elisabeth of Hungary Sanctuary in Warsaw,52.1233,21.1019,Point(21.1019 52.1233),14.312,2,right_only
http://www.wikidata.org/entity/Q11752905,,,,,,,Las,52.214832,21.118872,Point(21.118872 52.214832),7.067,2,right_only
http://www.wikidata.org/entity/Q9381252,,,,,,,Wólka Węglowa,52.300733333333,20.893336111111,Point(20.893336111 52.300733333),11.061,2,right_only
http://www.wikidata.org/entity/Q8510828,,,,,,,Wawrzyszewski Cemetery,52.2789,20.9269,Point(20.9269 52.2789),7.825,2,right_only
http://www.wikidata.org/entity/Q11819256,,,,,,,"Placówka, Warsaw",52.295736,20.904364,Point(20.904364 52.295736),10.128,2,right_only
http://www.wikidata.org/entity/Q11833489,,,,,,,Radiowo,52.284475,20.897883,Point(20.897883 52.284475),9.853,2,right_only
http://www.wikidata.org/entity/Q8512552,,,,,,,Cemetery in Włochy - Ryżowa street,52.1942,20.9136,Point(20.9136 52.1942),9.414,2,right_only
http://www.wikidata.org/entity/Q11793427,,,,,,,New Praga,52.26333333,21.02833333,Point(21.02833333 52.26333333),2.227,2,right_only
http://www.wikidata.org/entity/Q11806993,,,,,,,Q11806993,52.2661,21.1742,Point(21.1742 52.2661),10.391,2,right_only
http://www.wikidata.org/entity/Q11815481,,,,,,,Pelcowizna,52.27598,21.02063,Point(21.02063 52.27598),3.648,2,right_only
http://www.wikidata.org/entity/Q9389360,,,,,,,Zbór KZ Warszawa-Wola,52.218,20.9079,Point(20.9079 52.218),8.531,2,right_only
http://www.wikidata.org/entity/Q9389341,,,,,,,Pentecostal church in Zacisze,52.2821,21.075,Point(21.075 52.2821),5.443,2,right_only
http://www.wikidata.org/entity/Q8512560,,,,,,,Cemetery in Włochy - Fasolowa street,52.1972,20.9161,Point(20.9161 52.1972),9.083,2,right_only
http://www.wikidata.org/entity/Q9332950,,,,,,,"Salomea, Warsaw",52.189767,20.926722,Point(20.926722 52.189767),9.02,2,right_only
http://www.wikidata.org/entity/Q11724147,,,,,,,"Jelonki, Warsaw",52.228488,20.905928,Point(20.905928 52.228488),8.35,2,right_only
http://www.wikidata.org/entity/Q8511002,,,,,,,Cmentarz mariawicki w Warszawie,52.2239,20.9306,Point(20.9306 52.2239),6.856,2,right_only
http://www.wikidata.org/entity/Q9180919,,,,,,,"Brzeziny, Warsaw",52.3231,21.0328,Point(21.0328 52.3231),8.879,2,right_only
http://www.wikidata.org/entity/Q11798430,,,,,,,Opacz Wielka,52.179192,20.92516,Point(20.92516 52.179192),9.91,2,right_only
http://www.wikidata.org/entity/Q11808371,,,,,,,Saint Gregory church in Warsaw,52.202380555556,20.956261111111,Point(20.956261111 52.202380555),6.588,2,right_only
http://www.wikidata.org/entity/Q8512556,,,,,,,Marysin Wawerski Friedhof,52.2406,21.1647,Point(21.1647 52.2406),9.439,2,right_only
http://www.wikidata.org/entity/Q8512819,,,,,,,Q8512819,52.2336,21.1586,Point(21.1586 52.2336),9.084,2,right_only
http://www.wikidata.org/entity/Q9374272,,,,,,,"Wiktoryn, Warsaw",52.2035,20.932722,Point(20.932722 52.2035),7.753,2,right_only
http://www.wikidata.org/entity/Q8512824,,,,,,,Memorial cemetery in Wawer,52.2231,21.1456,Point(21.1456 52.2231),8.441,2,right_only
http://www.wikidata.org/entity/Q11833730,,,,,,,"Raków, Warsaw",52.197319,20.950156,Point(20.950156 52.197319),7.278,2,right_only
http://www.wikidata.org/entity/Q8512532,,,,,,,Cemetery in Okęcie,52.1836,20.9489,Point(20.9489 52.1836),8.475,2,right_only
http://www.wikidata.org/entity/Q11791427,,,,,,,"Niedźwiadek, Warsaw",52.1967,20.8708,Point(20.8708 52.1967),11.784,2,right_only
http://www.wikidata.org/entity/Q8510966,,,,,,,Gołąbki Cemetery,52.1994,20.8686,Point(20.868889 52.199667),11.761,2,right_only
http://www.wikidata.org/entity/Q26256351,,,,,,,Stara Miłosna Cemetery,52.222888888889,21.216305555556,Point(21.216305555 52.222888888),13.149,2,right_only
http://www.wikidata.org/entity/Q9351235,,,,,,,Szczęśliwice,52.2075,20.9578,Point(20.9578 52.2075),6.128,2,right_only
http://www.wikidata.org/entity/Q9355606,,,,,,,Tarchomin,52.3181,20.9619,Point(20.9619 52.3181),9.39,2,right_only
http://www.wikidata.org/entity/Q11793735,,,,,,,Nowodwory,52.3361,20.9411,Point(20.9411 52.3361),11.824,2,right_only
http://www.wikidata.org/entity/Q11809349,,,,,,,Surroundings of the Saint Catherine of Alexandria church in Warsaw,52.1721,21.0447,Point(21.0447 52.1721),8.022,2,right_only
http://www.wikidata.org/entity/Q11740485,,,,,,,"Kobiałka, Warsaw",52.3558,21.0383,Point(21.0383 52.3558),12.531,2,right_only
http://www.wikidata.org/entity/Q8510959,,,,,,,Kamionkowski Cemetery in Warsaw,52.2469,21.0531,Point(21.0531 52.2469),1.878,2,right_only
http://www.wikidata.org/entity/Q104817562,,,,,,,Stary Służew,52.163611111111,21.045277777778,Point(21.045277777 52.163611111),8.961,2,right_only
http://www.wikidata.org/entity/Q65175610,,,,,,,Wesoła Cemetery,52.251833333333,21.212027777778,Point(21.212027777 52.251833333),12.69,2,right_only
http://www.wikidata.org/entity/Q11808548,,,,,,,Surroundings of the Immaculate Conception of St. Mary church in Warsaw,52.21972,20.98361,Point(20.98361 52.21972),3.91,2,right_only
http://www.wikidata.org/entity/Q11805693,,,,,,,Q11805693,52.2519,21.2129,Point(21.2129 52.2519),12.75,1,right_only
http://www.wikidata.org/entity/Q11808415,,,,,,,Q11808415,52.3264,21.1061,Point(21.1061 52.3264),10.718,1,right_only
http://www.wikidata.org/entity/Q11802425,,,,,,,"Paluch, Warsaw",52.153788888889,20.971011111111,Point(20.971011111 52.153788888),10.643,1,right_only
http://www.wikidata.org/entity/Q9193593,,,,,,,Q9193593,52.166351,20.984752,Point(20.984752 52.166351),9.013,1,right_only
http://www.wikidata.org/entity/Q11801665,,,,,,,Q11801665,52.3617,21.0471,Point(21.0471 52.3617),13.237,1,right_only
http://www.wikidata.org/entity/Q11805461,,,,,,,Q11805461,52.2542,21.0092,Point(21.0092 52.2542),1.669,1,right_only
http://www.wikidata.org/entity/Q11806962,,,,,,,Q11806962,52.2564,21.2314,Point(21.2314 52.2564),14.048,1,right_only
http://www.wikidata.org/entity/Q11831902,,,,,,,Pustelnik,52.3514,21.1197,Point(21.1197 52.3514),13.595,1,right_only
http://www.wikidata.org/entity/Q11807305,,,,,,,Q11807305,52.288,21.1074,Point(21.1074 52.288),7.432,1,right_only
http://www.wikidata.org/entity/Q11806701,,,,,,,Q11806701,52.2787,21.1261,Point(21.1261 52.2787),7.857,1,right_only
http://www.wikidata.org/entity/Q11805013,,,,,,,Q11805013,52.3142,21.1144,Point(21.1144 52.3142),9.906,1,right_only
http://www.wikidata.org/entity/Q11808027,,,,,,,Q11808027,52.2853,21.0831,Point(21.0831 52.2853),6.065,1,right_only
http://www.wikidata.org/entity/Q11804338,,,,,,,Q11804338,52.2606,21.0458,Point(21.0458 52.2606),2.339,1,right_only
http://www.wikidata.org/entity/Q8511067,,,,,,,Old Believers' Cemetery in Kamionek,52.2461,21.0661,Point(21.0661 52.2461),2.738,1,right_only
http://www.wikidata.org/entity/Q9389085,,,,,,,Q9389085,52.2506,21.0693,Point(21.0693 52.2506),3.047,1,right_only
http://www.wikidata.org/entity/Q11805315,,,,,,,Q11805315,52.3356,20.9747,Point(20.9747 52.3356),10.838,1,right_only
http://www.wikidata.org/entity/Q11807300,,,,,,,Holy Trinity parish,52.247611,21.011444,Point(21.011444 52.247611),1.107,1,right_only
http://www.wikidata.org/entity/Q11806732,,,,,,,Q11806732,52.2661,21.0686,Point(21.0686 52.2661),3.841,1,right_only
http://www.wikidata.org/entity/Q11809759,,,,,,,Q11809759,52.2733,21.0631,Point(21.0631 52.2733),4.174,1,right_only
http://www.wikidata.org/entity/Q11811085,,,,,,,Q11811085,52.2794,20.9463,Point(20.9463 52.2794),6.752,1,right_only
http://www.wikidata.org/entity/Q11795653,,,,,,,Stara Ochota,52.216649,20.977181,Point(20.977181 52.216649),4.464,1,right_only
http://www.wikidata.org/entity/Q115108089,,,,,,,Consistory of the Evangelical Church of the Augsburg Confession in Poland,52.248702777778,21.006625,Point(21.006625 52.248702777),1.456,1,right_only
http://www.wikidata.org/entity/Q11808589,,,,,,,Q11808589,52.3192,20.9406,Point(20.9406 52.3192),10.246,1,right_only
http://www.wikidata.org/entity/Q9389345,,,,,,,Q9389345,52.2728,21.0496,Point(21.0496 52.2728),3.644,1,right_only
http://www.wikidata.org/entity/Q11805042,,,,,,,Q11805042,52.3208,20.9567,Point(20.9567 52.3208),9.822,1,right_only
http://www.wikidata.org/entity/Q11808351,,,,,,,Q11808351,52.3313,20.9464,Point(20.9464 52.3313),11.183,1,right_only
http://www.wikidata.org/entity/Q11832683,,,,,,,Płudy,52.3423,20.9782,Point(20.9782 52.3423),11.475,1,right_only
http://www.wikidata.org/entity/Q11770896,,,,,,,Marymont-Ruda,52.284745,20.982996,Point(20.982996 52.284745),5.46,1,right_only
http://www.wikidata.org/entity/Q11806812,,,,,,,Q11806812,52.2969,20.9615,Point(20.9615 52.2969),7.403,1,right_only
http://www.wikidata.org/entity/Q11808502,,,,,,,Q11808502,52.2908,21.0028,Point(21.0028 52.2908),5.51,1,right_only
http://www.wikidata.org/entity/Q11807488,,,,,,,Q11807488,52.2827,20.9819,Point(20.9819 52.2827),5.311,1,right_only
http://www.wikidata.org/entity/Q9389361,,,,,,,Q9389361,52.2431,21.1887,Point(21.1887 52.2431),11.068,1,right_only
http://www.wikidata.org/entity/Q11803749,,,,,,,Q11803749,52.2522,21.1694,Point(21.1694 52.2522),9.802,1,right_only
http://www.wikidata.org/entity/Q11806575,,,,,,,Q11806575,52.229056,21.057167,Point(21.057167 52.229056),2.644,1,right_only
http://www.wikidata.org/entity/Q11803705,,,,,,,Q11803705,52.2336,21.0594,Point(21.0594 52.2336),2.511,1,right_only
http://www.wikidata.org/entity/Q11803408,,,,,,,Q11803408,52.2381,21.0106,Point(21.0106 52.2381),1.208,1,right_only
http://www.wikidata.org/entity/Q11806851,,,,,,,Q11806851,52.3187,21.198484,Point(21.198484 52.3187),14.41,1,right_only
http://www.wikidata.org/entity/Q8510927,,,,,,,Q8510927,52.1825,21.2192,Point(21.2192 52.1825),14.791,1,right_only
http://www.wikidata.org/entity/Q8512546,,,,,,,Rembertów Cemetery,52.2503,21.1775,Point(21.1775 52.2503),10.334,1,right_only
http://www.wikidata.org/entity/Q11803890,,,,,,,Q11803890,52.3109,21.1504,Point(21.1504 52.3109),11.309,1,right_only
http://www.wikidata.org/entity/Q11804781,,,,,,,Q11804781,52.2217,21.2206,Point(21.2206 52.2217),13.46,1,right_only
http://www.wikidata.org/entity/Q11808990,,,,,,,Q11808990,52.2956,21.1587,Point(21.1587 52.2956),10.729,1,right_only
http://www.wikidata.org/entity/Q15830615,,,,,,,Ghetto Rembertów,52.263083,21.145833,Point(21.145833 52.263083),8.438,1,right_only
http://www.wikidata.org/entity/Q11808263,,,,,,,Parish of Saint Felix of Cantalice in Warsaw,52.2369,21.1561,Point(21.1561 52.2369),8.878,1,right_only
http://www.wikidata.org/entity/Q11803042,,,,,,,Q11803042,52.2464,21.0528,Point(21.0528 52.2464),1.847,1,right_only
http://www.wikidata.org/entity/Q11804024,,,,,,,Q11804024,52.2169,21.1628,Point(21.1628 52.2169),9.761,1,right_only
http://www.wikidata.org/entity/Q11786663,,,,,,,Q11786663,52.251176,20.994888,Point(20.994888 52.251176),2.298,1,right_only
http://www.wikidata.org/entity/Q9276451,,,,,,,"Grodzisk, Warsaw",52.317168,21.063335,Point(21.063335 52.317168),8.589,1,right_only
http://www.wikidata.org/entity/Q11809408,,,,,,,Q11809408,52.2344,20.9766,Point(20.9766 52.2344),3.516,1,right_only
http://www.wikidata.org/entity/Q9344049,,,,,,,Q9344049,52.3213,21.1039,Point(21.1039 52.3213),10.154,1,right_only
http://www.wikidata.org/entity/Q11804490,,,,,,,Q11804490,52.2982,21.1037,Point(21.1037 52.2982),8.066,1,right_only
http://www.wikidata.org/entity/Q11803997,,,,,,,Q11803997,52.3442,21.1164,Point(21.1164 52.3442),12.784,1,right_only
http://www.wikidata.org/entity/Q11811086,,,,,,,Q11811086,52.2631,21.1581,Point(21.1581 52.2631),9.247,1,right_only
http://www.wikidata.org/entity/Q11691041,,,,,,,Q11691041,52.3508,21.1014,Point(21.1014 52.3508),12.998,1,right_only
http://www.wikidata.org/entity/Q11808166,,,,,,,Q11808166,52.2461,21.1906,Point(21.1906 52.2461),11.201,1,right_only
http://www.wikidata.org/entity/Q11810720,,,,,,,Q11810720,52.2388,21.0291,Point(21.0291 52.2388),0.544,1,right_only
http://www.wikidata.org/entity/Q11690179,,,,,,,Choszczówka,52.3525,20.9753,Point(20.9753 52.3525),12.619,1,right_only
http://www.wikidata.org/entity/Q9350778,,,,,,,"Szamocin, Warsaw",52.3452,21.0172,Point(21.0172 52.3452),11.341,1,right_only
http://www.wikidata.org/entity/Q11808110,,,,,,,Q11808110,52.2144,21.1519,Point(21.1519 52.2144),9.15,1,right_only
http://www.wikidata.org/entity/Q9371581,,,,,,,Wawer,52.218478,21.148681,Point(21.148681 52.218478),8.792,1,right_only
http://www.wikidata.org/entity/Q11807213,,,,,,,Q11807213,52.2878,21.0678,Point(21.0678 52.2878),5.698,1,right_only
http://www.wikidata.org/entity/Q11809741,,,,,,,Q11809741,52.3019,21.0489,Point(21.0489 52.3019),6.692,1,right_only
http://www.wikidata.org/entity/Q8510776,,,,,,,Q8510776,52.2953,21.0491,Point(21.0491 52.2953),5.984,1,right_only
http://www.wikidata.org/entity/Q11807317,,,,,,,Q11807317,52.2294,21.0853,Point(21.0853 52.2294),4.317,1,right_only
http://www.wikidata.org/entity/Q11810289,,,,,,,Q11810289,52.2211,21.0878,Point(21.0878 52.2211),4.874,1,right_only
http://www.wikidata.org/entity/Q11810309,,,,,,,Q11810309,52.2268,21.1054,Point(21.1054 52.2268),5.703,1,right_only
http://www.wikidata.org/entity/Q11804036,,,,,,,Q11804036,52.2398,21.081,Point(21.081 52.2398),3.756,1,right_only
http://www.wikidata.org/entity/Q11804568,,,,,,,Q11804568,52.2589,21.0597,Point(21.0597 52.2589),2.866,1,right_only
http://www.wikidata.org/entity/Q11803156,,,,,,,Q11803156,52.2683,21.0525,Point(21.0525 52.2683),3.304,1,right_only
http://www.wikidata.org/entity/Q11805350,,,,,,,Q11805350,52.2354,21.1125,Point(21.1125 52.2354),5.947,1,right_only
http://www.wikidata.org/entity/Q9375923,,,,,,,Witolin,52.236553,21.112309,Point(21.112309 52.236553),5.916,1,right_only
http://www.wikidata.org/entity/Q11809249,,,,,,,Q11809249,52.215,21.1178,Point(21.1178 52.215),6.993,1,right_only
http://www.wikidata.org/entity/Q9296038,,,,,,,Q9296038,52.2665,21.0387,Point(21.0387 52.2665),2.713,1,right_only
http://www.wikidata.org/entity/Q11803009,,,,,,,Q11803009,52.2486,21.0136,Point(21.0136 52.2486),1.034,1,right_only
http://www.wikidata.org/entity/Q11811068,,,,,,,Q11811068,52.2929,21.0285,Point(21.0285 52.2929),5.512,1,right_only
http://www.wikidata.org/entity/Q11804247,,,,,,,Q11804247,52.2867,21.0235,Point(21.0235 52.2867),4.824,1,right_only
http://www.wikidata.org/entity/Q11804052,,,,,,,Q11804052,52.2567,21.0278,Point(21.0278 52.2567),1.489,1,right_only
http://www.wikidata.org/entity/Q11687947,,,,,,,Białołęka Dworska,52.3424,21.0046,Point(21.0046 52.3424),11.111,1,right_only
http://www.wikidata.org/entity/Q9340550,,,,,,,Q9340550,52.285,21.0069,Point(21.0069 52.285),4.813,1,right_only
http://www.wikidata.org/entity/Q11810803,,,,,,,Q11810803,52.2356,21.1339,Point(21.1339 52.2356),7.388,1,right_only
http://www.wikidata.org/entity/Q11809978,,,,,,,Q11809978,52.3206,21.0658,Point(21.0658 52.3206),9.004,1,right_only
http://www.wikidata.org/entity/Q11809772,,,,,,,Q11809772,52.3256,21.0489,Point(21.0489 52.3256),9.276,1,right_only
http://www.wikidata.org/entity/Q11810690,,,,,,,Q11810690,52.3136,21.0672,Point(21.0672 52.3136),8.296,1,right_only
http://www.wikidata.org/entity/Q11806992,,,,,,,Q11806992,52.2517,21.0883,Point(21.0883 52.2517),4.333,1,right_only
http://www.wikidata.org/entity/Q11806655,,,,,,,Q11806655,52.2475,21.0089,Point(21.0089 52.2475),1.261,1,right_only
http://www.wikidata.org/entity/Q11753000,,,,,,,Las Bielański,52.293584,20.958245,Point(20.958245 52.293584),7.249,1,right_only
http://www.wikidata.org/entity/Q11805479,,,,,,,Q11805479,52.2474,21.0897,Point(21.0897 52.2474),4.351,1,right_only
http://www.wikidata.org/entity/Q11808020,,,,,,,Parish of Saint Barbara in Warsaw,52.2265,21.0074,Point(21.0074 52.2265),2.266,1,right_only
http://www.wikidata.org/entity/Q11698124,,,,,,,"Filtry, Warsaw",52.220201,20.996627,Point(20.996627 52.220201),3.265,1,right_only
http://www.wikidata.org/entity/Q33609272,,,,,,,Catacombs at Powązki Cemetery,52.252444,20.977556,Point(20.977556 52.252444),3.458,1,right_only
http://www.wikidata.org/entity/Q11806697,,,,,,,Q11806697,52.269,20.9569,Point(20.9569 52.269),5.508,1,right_only
http://www.wikidata.org/entity/Q11770894,,,,,,,Marymont-Kaskada,52.27745,20.963396,Point(20.963396 52.27745),5.71,1,right_only
http://www.wikidata.org/entity/Q8512833,,,,,,,Q8512833,52.3294,20.9564,Point(20.9564 52.3294),10.679,1,right_only
http://www.wikidata.org/entity/Q11805495,,,,,,,Q11805495,52.2915,20.9397,Point(20.9397 52.2915),7.954,1,right_only
http://www.wikidata.org/entity/Q9344012,,,,,,,"Stare Bielany, Warsaw",52.2812,20.9508,Point(20.9508 52.2812),6.633,1,right_only
http://www.wikidata.org/entity/Q11805180,,,,,,,Q11805180,52.2428,20.995,Point(20.995 52.2428),2.121,1,right_only
http://www.wikidata.org/entity/Q11289864,,,,,,,Q11289864,52.2441,20.9888,Point(20.9888 52.2441),2.543,1,right_only
http://www.wikidata.org/entity/Q11745065,,,,,,,Q11745065,52.2302,20.9925,Point(20.9925 52.2302),2.717,1,right_only
http://www.wikidata.org/entity/Q11290023,,,,,,,Q11290023,52.24,20.9836,Point(20.9836 52.24),2.92,1,right_only
http://www.wikidata.org/entity/Q11805931,,,,,,,Q11805931,52.1472,21.1366,Point(21.1366 52.1472),13.076,1,right_only
http://www.wikidata.org/entity/Q8512887,,,,,,,Q8512887,52.1514,21.1292,Point(21.1292 52.1514),12.404,1,right_only
http://www.wikidata.org/entity/Q11812992,,,,,,,Q11812992,52.281,20.9279,Point(20.9279 52.281),7.888,1,right_only
http://www.wikidata.org/entity/Q11808398,,,,,,,Q11808398,52.2967,20.8989,Point(20.8989 52.2967),10.495,1,right_only
http://www.wikidata.org/entity/Q9295097,,,,,,,"Huta, Warsaw",52.29603,20.916732,Point(20.916732 52.29603),9.472,1,right_only
http://www.wikidata.org/entity/Q11810691,,,,,,,Q11810691,52.206,21.0182,Point(21.0182 52.206),4.188,1,right_only
http://www.wikidata.org/entity/Q11805694,,,,,,,Q11805694,52.1588,21.0722,Point(21.0722 52.1588),9.911,1,right_only
http://www.wikidata.org/entity/Q9386826,,,,,,,"Zamość, Warsaw",52.1324,21.1099,Point(21.1099 52.1324),13.593,1,right_only
http://www.wikidata.org/entity/Q9183492,,,,,,,Błonia Wilanowskie,52.1551,21.0806,Point(21.0806 52.1551),10.491,1,right_only
http://www.wikidata.org/entity/Q8512829,,,,,,,Q8512829,52.227056,20.944222,Point(20.9439 52.2272),5.88,1,right_only
http://www.wikidata.org/entity/Q11810891,,,,,,,Q11810891,52.2269,20.9442,Point(20.9442 52.2269),5.871,1,right_only
http://www.wikidata.org/entity/Q11811071,,,,,,,Q11811071,52.1489,21.0144,Point(21.0144 52.1489),10.532,1,right_only
http://www.wikidata.org/entity/Q11807635,,,,,,,Q11807635,52.2054,20.9999,Point(20.9999 52.2054),4.582,1,right_only
http://www.wikidata.org/entity/Q11809799,,,,,,,Q11809799,52.3411,20.8846,Point(20.8846 52.3411),14.519,1,right_only
http://www.wikidata.org/entity/Q11809761,,,,,,,Q11809761,52.3261,20.8864,Point(20.8864 52.3261),13.229,1,right_only
http://www.wikidata.org/entity/Q11803958,,,,,,,Q11803958,52.3084,20.9234,Point(20.9234 52.3084),10.058,1,right_only
http://www.wikidata.org/entity/Q11695804,,,,,,,Dąbrowa Leśna,52.3258,20.8889,Point(20.8889 52.3258),13.084,1,right_only
http://www.wikidata.org/entity/Q9394294,,,,,,,Q9394294,52.3425,20.8883,Point(20.8883 52.3425),14.471,1,right_only
http://www.wikidata.org/entity/Q9394292,,,,,,,Q9394292,52.3336,20.9036,Point(20.9036 52.3336),13.045,1,right_only
http://www.wikidata.org/entity/Q9394289,,,,,,,Q9394289,52.3411,20.8986,Point(20.8986 52.3411),13.906,1,right_only
http://www.wikidata.org/entity/Q9394287,,,,,,,Q9394287,52.3336,20.8961,Point(20.8961 52.3336),13.376,1,right_only
http://www.wikidata.org/entity/Q9394286,,,,,,,Q9394286,52.3369,20.8906,Point(20.8906 52.3369),13.899,1,right_only
http://www.wikidata.org/entity/Q9394285,,,,,,,Q9394285,52.3372,20.8983,Point(20.8983 52.3372),13.583,1,right_only
http://www.wikidata.org/entity/Q9249221,,,,,,,Q9249221,52.3342,20.8742,Point(20.8742 52.3342),14.451,1,right_only
http://www.wikidata.org/entity/Q9249219,,,,,,,Q9249219,52.3361,20.8844,Point(20.8844 52.3361),14.117,1,right_only
http://www.wikidata.org/entity/Q7066014,,,,,,,Nowa Jerozolima,52.223836111111,20.982427777778,Point(20.982427777 52.223836111),3.683,1,right_only
http://www.wikidata.org/entity/Q11806524,,,,,,,Q11806524,52.1964,21.1344,Point(21.1344 52.1964),9.035,1,right_only
http://www.wikidata.org/entity/Q11803216,,,,,,,Q11803216,52.1717,21.1617,Point(21.1617 52.1717),12.198,1,right_only
http://www.wikidata.org/entity/Q9389358,,,,,,,Q9389358,52.1614,21.0365,Point(21.0365 52.1614),9.139,1,right_only
http://www.wikidata.org/entity/Q9261567,,,,,,,Fort Bema,52.262027,20.937281,Point(20.937281 52.262027),6.395,1,right_only
http://www.wikidata.org/entity/Q9168579,,,,,,,Bemowo-Lotnisko,52.257038,20.915674,Point(20.915674 52.257038),7.672,1,right_only
http://www.wikidata.org/entity/Q8512524,,,,,,,Q8512524,52.2625,20.8981,Point(20.8981 52.2625),8.971,1,right_only
http://www.wikidata.org/entity/Q33461447,,,,,,,Military cemetery in Laski,52.290619,20.835984,Point(20.835984 52.290619),13.966,1,right_only
http://www.wikidata.org/entity/Q33461412,,,,,,,Laski Cemetery,52.299256,20.836475,Point(20.836475 52.299256),14.324,1,right_only
http://www.wikidata.org/entity/Q24036276,,,,,,,Q24036276,52.254833333333,20.930666666667,Point(20.930666666 52.254833333),6.623,1,right_only
http://www.wikidata.org/entity/Q11804326,,,,,,,Q11804326,52.2708,20.9278,Point(20.9278 52.2708),7.356,1,right_only
http://www.wikidata.org/entity/Q11804149,,,,,,,Q11804149,52.2625,20.8972,Point(20.8972 52.2625),9.031,1,right_only
http://www.wikidata.org/entity/Q11803947,,,,,,,Q11803947,52.2553,20.9211,Point(20.9211 52.2553),7.272,1,right_only
http://www.wikidata.org/entity/Q11809549,,,,,,,Q11809549,52.1704,21.0064,Point(21.0064 52.1704),8.222,1,right_only
