,item,articleDE,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,articleEN,tier,color
406,http://www.wikidata.org/entity/Q1331969,https://de.wikipedia.org/wiki/Eller_Forst,Point(6.87 51.206111111),6.869,51.206111111111,6.87,3,http://www.wikidata.org/entity/Q4421,Eller Forst,forest,,C,yellow
407,http://www.wikidata.org/entity/Q1350517,https://de.wikipedia.org/wiki/Maria-Obhut-Kirche,Point(6.805522222 51.213227777),2.443,51.213227777778,6.8055222222222,3,http://www.wikidata.org/entity/Q16970,Maria-Obhut-Kirche,church building,,C,yellow
408,http://www.wikidata.org/entity/Q1356655,https://de.wikipedia.org/wiki/Straberg-Nievenheimer_See,Point(6.7818 51.1018),13.749,51.1018,6.7818,3,http://www.wikidata.org/entity/Q358976,Straberg-Nievenheimer See,excavation lake,,C,yellow
410,http://www.wikidata.org/entity/Q1360812,https://de.wikipedia.org/wiki/Haus_B%C3%BCrgel,Point(6.87333333 51.12972222),12.606,51.12972222,6.87333333,3,http://www.wikidata.org/entity/Q41176,Haus Bürgel,building,,C,yellow
411,http://www.wikidata.org/entity/Q1455612,https://de.wikipedia.org/wiki/Schloss_H%C3%BClchrath,Point(6.65841 51.1232),14.025,51.1232,6.65841,3,http://www.wikidata.org/entity/Q751876,Schloss Hülchrath,château,,C,yellow
412,http://www.wikidata.org/entity/Q1458651,https://de.wikipedia.org/wiki/Nierst,Point(6.715277777 51.315555555),10.886,51.315555555556,6.7152777777778,3,http://www.wikidata.org/entity/Q253019,Nierst,Ortsteil,,C,yellow
413,http://www.wikidata.org/entity/Q1473597,https://de.wikipedia.org/wiki/St._Peter_und_Paul_(Ratingen),Point(6.84997 51.2975),9.515,51.2975,6.84997,3,http://www.wikidata.org/entity/Q570116,"St. Peter und Paul, Ratingen",tourist attraction,,C,yellow
415,http://www.wikidata.org/entity/Q1481049,https://de.wikipedia.org/wiki/St._Marien_(Neuss),Point(6.68572 51.2034),6.767,51.2034,6.68572,3,http://www.wikidata.org/entity/Q317557,St. Marien,parish church,,C,yellow
416,http://www.wikidata.org/entity/Q1667221,https://de.wikipedia.org/wiki/Schlossturm_(D%C3%BCsseldorf),Point(6.77111 51.2275),0.431,51.2275,6.77111,3,http://www.wikidata.org/entity/Q12518,Schlossturm,tower,,C,yellow
417,http://www.wikidata.org/entity/Q1687470,https://de.wikipedia.org/wiki/Alleestra%C3%9Fe_24_(D%C3%BCsseldorf),Point(6.77736 51.2266),0.152,51.2266,6.77736,3,http://www.wikidata.org/entity/Q41176,Alleestraße 24,building,,C,yellow
418,http://www.wikidata.org/entity/Q1695505,https://de.wikipedia.org/wiki/Paul-Janes-Stadion,Point(6.827222 51.225),3.545,51.225,6.827222,3,http://www.wikidata.org/entity/Q1154710,Paul-Janes-Stadion,association football venue,https://en.wikipedia.org/wiki/Paul-Janes-Stadion,C,yellow
419,http://www.wikidata.org/entity/Q1699165,https://de.wikipedia.org/wiki/Obertor_(Neuss),Point(6.69832 51.1945),6.428,51.1945,6.69832,3,http://www.wikidata.org/entity/Q82117,Obertor Neuss,city gate,,C,yellow
420,http://www.wikidata.org/entity/Q1715039,https://de.wikipedia.org/wiki/Meliesallee_3,Point(6.86628 51.1611),9.509,51.1611,6.86628,3,http://www.wikidata.org/entity/Q811979,Meliesallee 3,architectural structure,,C,yellow
421,http://www.wikidata.org/entity/Q8249663,https://de.wikipedia.org/wiki/Oberbilk,Point(6.80361 51.2161),2.164,51.2161,6.80361,3,http://www.wikidata.org/entity/Q2983893,Oberbilk,quarter,https://en.wikipedia.org/wiki/Oberbilk,C,yellow
422,http://www.wikidata.org/entity/Q11722132,https://de.wikipedia.org/wiki/Autobahnkapelle_Geism%C3%BChle,Point(6.63205 51.3109),13.824,51.3109,6.63205,3,http://www.wikidata.org/entity/Q1639354,Autobahnkapelle Geismühle,simultaneum,,C,yellow
423,http://www.wikidata.org/entity/Q2132762,https://de.wikipedia.org/wiki/Ratinger_Hof,Point(6.77524 51.2295),0.462,51.2295,6.77524,3,http://www.wikidata.org/entity/Q811979,Ratinger Hof,architectural structure,,C,yellow
424,http://www.wikidata.org/entity/Q2136777,https://de.wikipedia.org/wiki/Reformationskirche_(Hilden),Point(6.93278 51.1683),12.616,51.1683,6.93278,3,http://www.wikidata.org/entity/Q16970,Reformationskirche,church building,,C,yellow
425,http://www.wikidata.org/entity/Q2141962,https://de.wikipedia.org/wiki/Reisholz,Point(6.86583 51.1767),8.259,51.1767,6.86583,3,http://www.wikidata.org/entity/Q1852178,Reisholz,locality of Düsseldorf,https://en.wikipedia.org/wiki/Reisholz,C,yellow
426,http://www.wikidata.org/entity/Q2147459,https://de.wikipedia.org/wiki/Rhein-Freileitungskreuzung_Reisholz,Point(6.834166666 51.159722222),8.342,51.159722222222,6.8341666666667,3,http://www.wikidata.org/entity/Q1454477,Reisholz Rhine power line crossing,overhead power line crossing,https://en.wikipedia.org/wiki/Reisholz_Rhine_Powerline_Crossing,C,yellow
427,http://www.wikidata.org/entity/Q2147904,https://de.wikipedia.org/wiki/Rheinpark_Golzheim,Point(6.76796 51.2434),2.084,51.2434,6.76796,3,http://www.wikidata.org/entity/Q22698,Rheinpark,park,,C,yellow
428,http://www.wikidata.org/entity/Q2148000,https://de.wikipedia.org/wiki/Rheinterrasse_(D%C3%BCsseldorf),Point(6.7713 51.2359),1.218,51.2359,6.7713,3,http://www.wikidata.org/entity/Q41176,Rheinterrasse,building,,C,yellow
429,http://www.wikidata.org/entity/Q2160316,https://de.wikipedia.org/wiki/Rochuskapelle_(D%C3%BCsseldorf),Point(6.78876 51.2318),1.121,51.2318,6.78876,3,http://www.wikidata.org/entity/Q16970,Rochuskapelle,church building,"https://en.wikipedia.org/wiki/Chapel_of_St._Roch,_D%C3%BCsseldorf",C,yellow
430,http://www.wikidata.org/entity/Q2160330,https://de.wikipedia.org/wiki/Rochuskirche_(D%C3%BCsseldorf),Point(6.78861 51.2333),1.226,51.2333,6.78861,3,http://www.wikidata.org/entity/Q16970,Rochuskirche,church building,,C,yellow
431,http://www.wikidata.org/entity/Q2187072,https://de.wikipedia.org/wiki/Autobahndreieck_Breitscheid,Point(6.8529 51.34576),14.403,51.34576,6.8529,3,http://www.wikidata.org/entity/Q785486,Autobahndreieck Breitscheid,three-way interchange,,C,yellow
433,http://www.wikidata.org/entity/Q2220451,https://de.wikipedia.org/wiki/Sandberg_(D%C3%BCsseldorf),Point(6.9279 51.2564),11.101,51.256388888889,6.9275,3,http://www.wikidata.org/entity/Q8502,Sandberg,mountain,,C,yellow
437,http://www.wikidata.org/entity/Q2549170,https://de.wikipedia.org/wiki/Warenhaus_Tietz_(Heinrich-Heine-Allee),Point(6.77777 51.2259),0.116,51.2259,6.77777,3,http://www.wikidata.org/entity/Q216107,Kaufhaus Tietz (Düsseldorf),department store,,C,yellow
438,http://www.wikidata.org/entity/Q15222724,https://de.wikipedia.org/wiki/Suitbertus-Stiftsplatz,Point(6.732962 51.300514),8.88,51.300514,6.732962,3,http://www.wikidata.org/entity/Q1497375,Suitbertus-Stiftsplatz,architectural ensemble,,C,yellow
439,http://www.wikidata.org/entity/Q15847736,https://de.wikipedia.org/wiki/Skihalle_Neuss,Point(6.65029 51.17185),10.609,51.17185,6.65029,3,http://www.wikidata.org/entity/Q130003,Skihalle Neuss,ski resort,,C,yellow
441,http://www.wikidata.org/entity/Q15852121,https://de.wikipedia.org/wiki/Universit%C3%A4ts-Augenklinik_D%C3%BCsseldorf,Point(6.78937889 51.19712194),3.273,51.19712194,6.78937889,3,http://www.wikidata.org/entity/Q98968256,Universitäts-Augenklinik Düsseldorf,eye hospital,https://en.wikipedia.org/wiki/Universit%C3%A4ts-Augenklinik_D%C3%BCsseldorf,C,yellow
442,http://www.wikidata.org/entity/Q15873914,https://de.wikipedia.org/wiki/Christuskirche_(Neuss),Point(6.685937 51.197613),7.013,51.197613,6.685937,3,http://www.wikidata.org/entity/Q16970,Christuskirche (Neuss),church building,,C,yellow
443,http://www.wikidata.org/entity/Q15881976,https://de.wikipedia.org/wiki/St._Antonius_(D%C3%BCsseldorf-Friedrichstadt),Point(6.78644 51.2136),1.49,51.2136,6.78644,3,http://www.wikidata.org/entity/Q16970,St. Antonius (Düsseldorf-Friedrichstadt),church building,,C,yellow
444,http://www.wikidata.org/entity/Q1596405,https://de.wikipedia.org/wiki/Heinrich-Heine-Institut,Point(6.77311 51.2222),0.42,51.2222,6.77311,3,http://www.wikidata.org/entity/Q2668072,Heinrich-Heine-Institut,collection,,C,yellow
446,http://www.wikidata.org/entity/Q1611478,https://de.wikipedia.org/wiki/Minoritenkloster_Ratingen,Point(6.84833 51.2975),9.454,51.2975,6.84833,3,http://www.wikidata.org/entity/Q1497364,Minorite Monastery Ratingen,building complex,,C,yellow
449,http://www.wikidata.org/entity/Q1614954,https://de.wikipedia.org/wiki/Herz-Jesu-Kirche_(D%C3%BCsseldorf-Derendorf),Point(6.77934 51.2467),2.377,51.2467,6.77934,3,http://www.wikidata.org/entity/Q16970,Sacred-Heart-Church,church building,,C,yellow
450,http://www.wikidata.org/entity/Q1618437,https://de.wikipedia.org/wiki/Hildener_Heide,Point(6.96667 51.1833),14.063,51.1833,6.96667,3,http://www.wikidata.org/entity/Q4421,Hildener Heide,forest,,C,yellow
452,http://www.wikidata.org/entity/Q1623109,https://de.wikipedia.org/wiki/Hofg%C3%A4rtnerhaus_D%C3%BCsseldorf,Point(6.78133 51.23),0.619,51.23,6.78133,3,http://www.wikidata.org/entity/Q41176,Hofgärtnerhaus Düsseldorf,building,,C,yellow
453,http://www.wikidata.org/entity/Q1625856,https://de.wikipedia.org/wiki/Ratingen-Homberg,Point(6.9277 51.2934),12.966,51.2934,6.9277,3,http://www.wikidata.org/entity/Q253019,Ratingen-Homberg,Ortsteil,https://en.wikipedia.org/wiki/Ratingen-Homberg,C,yellow
454,http://www.wikidata.org/entity/Q1631110,https://de.wikipedia.org/wiki/Hotel_%E2%80%9ER%C3%B6mischer_Kaiser%E2%80%9C,Point(6.7852 51.2206),0.817,51.2206,6.7852,3,http://www.wikidata.org/entity/Q811979,Hotel „Römischer Kaiser“,architectural structure,https://en.wikipedia.org/wiki/Hotel_R%C3%B6mischer_Kaiser,C,yellow
455,http://www.wikidata.org/entity/Q1632960,https://de.wikipedia.org/wiki/Hubbelrath,Point(6.910833333 51.256666666),9.988,51.256666666667,6.9108333333333,3,http://www.wikidata.org/entity/Q1852178,Hubbelrath,locality of Düsseldorf,https://en.wikipedia.org/wiki/Hubbelrath,C,yellow
457,http://www.wikidata.org/entity/Q25089305,https://de.wikipedia.org/wiki/Goltsteinstra%C3%9Fe_(D%C3%BCsseldorf),Point(6.785737 51.228679),0.751,51.228679,6.785737,3,http://www.wikidata.org/entity/Q79007,Goltsteinstraße,street,,C,yellow
458,http://www.wikidata.org/entity/Q25089923,https://de.wikipedia.org/wiki/Goldene_Br%C3%BCcke_(D%C3%BCsseldorf),Point(6.778934 51.22822),0.363,51.22822,6.778934,3,http://www.wikidata.org/entity/Q1068842,Golden Bridge,footbridge,https://en.wikipedia.org/wiki/Golden_Bridge_(Germany),C,yellow
459,http://www.wikidata.org/entity/Q811521,https://de.wikipedia.org/wiki/Baumberg_(Monheim_am_Rhein),Point(6.89111 51.1175),14.422,51.1175,6.89111,3,http://www.wikidata.org/entity/Q2983893,Baumberg,quarter,https://en.wikipedia.org/wiki/Baumberg,C,yellow
460,http://www.wikidata.org/entity/Q1377459,https://de.wikipedia.org/wiki/Parkhotel_(D%C3%BCsseldorf),Point(6.77856 51.2268),0.221,51.2268,6.77856,3,http://www.wikidata.org/entity/Q811979,Steigenberger Parkhotel Düsseldorf,architectural structure,https://en.wikipedia.org/wiki/Steigenberger_Parkhotel_D%C3%BCsseldorf,C,yellow
461,http://www.wikidata.org/entity/Q1380111,https://de.wikipedia.org/wiki/Jan-Wellem-Reiterdenkmal,Point(6.77202 51.2258),0.302,51.2258,6.77202,3,http://www.wikidata.org/entity/Q179700,Jan-Wellem-Reiterstandbild,statue,,C,yellow
462,http://www.wikidata.org/entity/Q1387208,https://de.wikipedia.org/wiki/Lank-Latum,Point(6.67972 51.3067),11.264,51.3067,6.67972,3,http://www.wikidata.org/entity/Q253019,Lank-Latum,Ortsteil,,C,yellow
463,http://www.wikidata.org/entity/Q1408855,https://de.wikipedia.org/wiki/St._Nikolaus_(D%C3%BCsseldorf-Himmelgeist),Point(6.80393 51.1662),6.858,51.1662,6.80393,3,http://www.wikidata.org/entity/Q16970,St. Nikolaus,church building,,C,yellow
464,http://www.wikidata.org/entity/Q1408935,https://de.wikipedia.org/wiki/Helpensteinm%C3%BChle,Point(6.83306 51.3308),12.366,51.3308,6.83306,3,http://www.wikidata.org/entity/Q185187,Q1408935,watermill,,C,yellow
465,http://www.wikidata.org/entity/Q1417943,https://de.wikipedia.org/wiki/Rochusclub,Point(6.82792 51.25013),4.524,51.25013,6.82792,3,http://www.wikidata.org/entity/Q847017,Rochusclub,sports club,https://en.wikipedia.org/wiki/Rochusclub_D%C3%BCsseldorfer_Tennisclub,C,yellow
466,http://www.wikidata.org/entity/Q1419424,https://de.wikipedia.org/wiki/K%C3%B6nigliches_Gymnasium_(D%C3%BCsseldorf),Point(6.77794 51.226),0.131,51.226,6.77794,3,http://www.wikidata.org/entity/Q1244442,"Königliches Gymnasium, Alleestraße 32",school building,,C,yellow
468,http://www.wikidata.org/entity/Q1422787,https://de.wikipedia.org/wiki/St._Remigius_(D%C3%BCsseldorf-Wittlaer),Point(6.73851 51.3211),10.961,51.3211,6.73851,3,http://www.wikidata.org/entity/Q16970,St. Remigius,church building,,C,yellow
469,http://www.wikidata.org/entity/Q1428808,https://de.wikipedia.org/wiki/Flingern,Point(6.81306 51.2269),2.564,51.2269,6.81306,3,http://www.wikidata.org/entity/Q1852178,Flingern,locality of Düsseldorf,https://en.wikipedia.org/wiki/Flingern,C,yellow
470,http://www.wikidata.org/entity/Q1433327,https://de.wikipedia.org/wiki/Flughafenbr%C3%BCcke,Point(6.705 51.278055555),7.675,51.278055555556,6.705,3,http://www.wikidata.org/entity/Q158555,Flughafenbrücke,cable-stayed bridge,,C,yellow
472,http://www.wikidata.org/entity/Q1434716,https://de.wikipedia.org/wiki/U-Bahnhof_Steinstra%C3%9Fe/K%C3%B6nigsallee,Point(6.7808 51.223),0.411,51.223,6.7808,3,http://www.wikidata.org/entity/Q2175765,Steinstraße/Königsallee,tram stop,https://en.wikipedia.org/wiki/Steinstra%C3%9Fe/K%C3%B6nigsallee_station,C,yellow
474,http://www.wikidata.org/entity/Q64627075,https://de.wikipedia.org/wiki/J%C3%BCchener_Bach,Point(6.56131 51.22834),14.975,51.22834,6.56131,3,http://www.wikidata.org/entity/Q4022,Q64627075,river,,C,yellow
476,http://www.wikidata.org/entity/Q1740915,https://de.wikipedia.org/wiki/Kiefernstra%C3%9Fe_(D%C3%BCsseldorf),Point(6.8096 51.2192),2.418,51.2192,6.8096,3,http://www.wikidata.org/entity/Q811979,Kiefernstraße,architectural structure,https://en.wikipedia.org/wiki/Kiefernstra%C3%9Fe,C,yellow
477,http://www.wikidata.org/entity/Q1775199,https://de.wikipedia.org/wiki/Kloster_Eppinghoven,Point(6.67948 51.1547),10.36,51.1547,6.67948,3,http://www.wikidata.org/entity/Q2742167,Kloster Eppinghoven,religious community,,C,yellow
479,http://www.wikidata.org/entity/Q1781091,https://de.wikipedia.org/wiki/Kom%C3%B6die_D%C3%BCsseldorf,Point(6.78333 51.2228),0.568,51.2228,6.78333,3,http://www.wikidata.org/entity/Q24354,Komödie Düsseldorf,theatre building,https://en.wikipedia.org/wiki/Kom%C3%B6die_D%C3%BCsseldorf,C,yellow
480,http://www.wikidata.org/entity/Q2229888,https://de.wikipedia.org/wiki/Schadow-Arkaden,Point(6.78139 51.2253),0.354,51.2253,6.78139,3,http://www.wikidata.org/entity/Q811979,Schadow-Arkaden,architectural structure,,C,yellow
481,http://www.wikidata.org/entity/Q2232125,https://de.wikipedia.org/wiki/Schauspielhaus_D%C3%BCsseldorf,Point(6.77586 51.2201),0.59,51.2201,6.77586,3,http://www.wikidata.org/entity/Q24354,Schauspielhaus Düsseldorf,theatre building,https://en.wikipedia.org/wiki/Altes_Schauspielhausgeb%C3%A4ude_D%C3%BCsseldorf,C,yellow
482,http://www.wikidata.org/entity/Q2240799,https://de.wikipedia.org/wiki/Schloss_Elbroich,Point(6.82587 51.1752),6.563,51.1752,6.82587,3,http://www.wikidata.org/entity/Q751876,Elbroich,château,,C,yellow
483,http://www.wikidata.org/entity/Q2244790,https://de.wikipedia.org/wiki/Schlo%C3%9F-Gymnasium_Benrath,Point(6.86676 51.1672),9.033,51.1672,6.86676,3,http://www.wikidata.org/entity/Q1542966,Schloss-Gymnasium Benrath,Gymnasium in Germany,,C,yellow
485,http://www.wikidata.org/entity/Q2316838,https://de.wikipedia.org/wiki/St._Adolfus_(D%C3%BCsseldorf-Pempelfort),Point(6.77635 51.2392),1.534,51.2392,6.77635,3,http://www.wikidata.org/entity/Q16970,St. Adolfus,church building,,C,yellow
486,http://www.wikidata.org/entity/Q2317247,https://de.wikipedia.org/wiki/St._Antonius_(D%C3%BCsseldorf-Hassels),Point(6.87553 51.18),8.559,51.18,6.87553,3,http://www.wikidata.org/entity/Q16970,St. Anthony,church building,,C,yellow
487,http://www.wikidata.org/entity/Q2317253,https://de.wikipedia.org/wiki/St._Antonius_(D%C3%BCsseldorf-Oberkassel),Point(6.75434 51.231),1.652,51.231,6.75434,3,http://www.wikidata.org/entity/Q317557,St. Anthony,parish church,,C,yellow
488,http://www.wikidata.org/entity/Q2317361,https://de.wikipedia.org/wiki/St._Apollinaris_(D%C3%BCsseldorf),Point(6.79504 51.2129),1.906,51.2129,6.79504,3,http://www.wikidata.org/entity/Q16970,St. Apollinaris,church building,,C,yellow
489,http://www.wikidata.org/entity/Q2317958,https://de.wikipedia.org/wiki/St._C%C3%A4cilia_(D%C3%BCsseldorf-Benrath),Point(6.87393 51.1631),9.708,51.1631,6.87393,3,http://www.wikidata.org/entity/Q16970,St. Cäcilia,church building,,C,yellow
490,http://www.wikidata.org/entity/Q17521428,https://de.wikipedia.org/wiki/Autobahnkreuz_Kaarst,Point(6.63824 51.23292),9.65,51.23292,6.63824,3,http://www.wikidata.org/entity/Q2376564,Q17521428,interchange,,C,yellow
491,http://www.wikidata.org/entity/Q18616315,https://de.wikipedia.org/wiki/Angermunder_See,Point(6.789478055 51.318568888),10.4,51.318568888889,6.7894780555556,3,http://www.wikidata.org/entity/Q23397,Angermunder See,lake,,C,yellow
492,http://www.wikidata.org/entity/Q21037303,https://de.wikipedia.org/wiki/Malkastenpark,Point(6.78911111 51.22961111),1.007,51.22961111,6.78911111,3,http://www.wikidata.org/entity/Q22698,Malkasten Park,park,https://en.wikipedia.org/wiki/Malkastenpark,C,yellow
493,http://www.wikidata.org/entity/Q1479788,https://de.wikipedia.org/wiki/Oberlandesgericht_D%C3%BCsseldorf,Point(6.77219 51.2389),1.528,51.2389,6.77219,3,http://www.wikidata.org/entity/Q452543,Dusseldorf Higher Regional Court,Oberlandesgericht,,C,yellow
494,http://www.wikidata.org/entity/Q1484267,https://de.wikipedia.org/wiki/U-Bahnhof_ERGO-Platz/Klever_Stra%C3%9Fe,Point(6.77325 51.2396),1.593,51.2396,6.77325,3,http://www.wikidata.org/entity/Q2175765,Victoriaplatz/Klever Straße,tram stop,https://en.wikipedia.org/wiki/ERGO-Platz/Klever_Stra%C3%9Fe_station,C,yellow
496,http://www.wikidata.org/entity/Q1590010,https://de.wikipedia.org/wiki/Haus_B%C3%B6ckum,Point(6.75847 51.3594),14.951,51.3594,6.75847,3,http://www.wikidata.org/entity/Q615810,Haus Böckum,water castle,,C,yellow
497,http://www.wikidata.org/entity/Q1590464,https://de.wikipedia.org/wiki/Haus_Rommeljans,Point(6.88523 51.2917),10.573,51.2917,6.88523,3,http://www.wikidata.org/entity/Q2116450,manor Rommeljans,manor estate,,C,yellow
498,http://www.wikidata.org/entity/Q1596386,https://de.wikipedia.org/wiki/Heinrich-Heine-Allee_(D%C3%BCsseldorf),Point(6.777027777 51.228),0.293,51.228,6.7770277777778,3,http://www.wikidata.org/entity/Q79007,Heinrich-Heine-Allee,street,,C,yellow
499,http://www.wikidata.org/entity/Q1596390,https://de.wikipedia.org/wiki/Heinrich-Heine-Denkmal_(D%C3%BCsseldorf),Point(6.77334 51.21938),0.701,51.21938,6.77334,3,http://www.wikidata.org/entity/Q860861,Heinrich Heine monument,sculpture,,C,yellow
501,http://www.wikidata.org/entity/Q1955242,https://de.wikipedia.org/wiki/Musikschule_Hilden,Point(6.92971 51.1712),12.27,51.1712,6.92971,3,http://www.wikidata.org/entity/Q1021290,Q1955242,music school,,C,yellow
502,http://www.wikidata.org/entity/Q1973779,https://de.wikipedia.org/wiki/Neckereibrunnen,Point(6.77826 51.2214),0.465,51.2214,6.77826,3,http://www.wikidata.org/entity/Q43483,Neckereibrunnen Düsseldorf,water well,,C,yellow
503,http://www.wikidata.org/entity/Q2034752,https://de.wikipedia.org/wiki/Ossum-B%C3%B6singhoven,Point(6.62759 51.3038),13.53,51.3038,6.62759,3,http://www.wikidata.org/entity/Q2983893,Ossum-Bösinghoven,quarter,,C,yellow
504,http://www.wikidata.org/entity/Q2035124,https://de.wikipedia.org/wiki/Osterath,Point(6.620277777 51.269166666),11.901,51.269166666667,6.6202777777778,3,http://www.wikidata.org/entity/Q253019,Osterath,Ortsteil,,C,yellow
505,http://www.wikidata.org/entity/Q2047225,https://de.wikipedia.org/wiki/Palais_Wittgenstein_(D%C3%BCsseldorf),Point(6.77263 51.2224),0.421,51.2224,6.77263,3,http://www.wikidata.org/entity/Q1329623,Palais Wittgenstein,cultural center,https://en.wikipedia.org/wiki/Palais_Wittgenstein_(D%C3%BCsseldorf),C,yellow
506,http://www.wikidata.org/entity/Q2052208,https://de.wikipedia.org/wiki/Autobahnkreuz_Neuss-West,Point(6.66909 51.18045),8.988,51.18045,6.66909,3,http://www.wikidata.org/entity/Q2376564,Q2052208,interchange,,C,yellow
507,http://www.wikidata.org/entity/Q1734524,https://de.wikipedia.org/wiki/Kartause_Maria_Hain,Point(6.78101 51.2873),6.89,51.2873,6.78101,3,http://www.wikidata.org/entity/Q15823129,Chartreuse de Hain,Carthusian monastery,,C,yellow
508,http://www.wikidata.org/entity/Q1746901,https://de.wikipedia.org/wiki/Kleinkastell_am_Reckberg,Point(6.76654 51.1751),5.634,51.1751,6.76654,3,http://www.wikidata.org/entity/Q89477,Reckenberg Roman Watchtower,castellum,,C,yellow
510,http://www.wikidata.org/entity/Q1748114,https://de.wikipedia.org/wiki/Albert-Mooren-Brunnen,Point(6.79013 51.1995),3.037,51.1995,6.79013,3,http://www.wikidata.org/entity/Q483453,Albert Mooren fountain,fountain,,C,yellow
511,http://www.wikidata.org/entity/Q1779736,https://de.wikipedia.org/wiki/Kom(m)%C3%B6dchen,Point(6.77556 51.2272),0.207,51.2272,6.77556,3,http://www.wikidata.org/entity/Q24354,Kom(m)ödchen,theatre building,https://en.wikipedia.org/wiki/Kom(m)%C3%B6dchen,C,yellow
512,http://www.wikidata.org/entity/Q2319400,https://de.wikipedia.org/wiki/St._Johannes_der_T%C3%A4ufer_(Erkrath),Point(6.91358 51.222),9.566,51.222,6.91358,3,http://www.wikidata.org/entity/Q317557,Sankt Johannes der Täufer (Erkrath),parish church,,C,yellow
513,http://www.wikidata.org/entity/Q2328212,https://de.wikipedia.org/wiki/Stadttheater_D%C3%BCsseldorf,Point(6.77728 51.2274),0.232,51.2274,6.77728,3,http://www.wikidata.org/entity/Q153562,Stadttheater Düsseldorf,opera house,https://en.wikipedia.org/wiki/Stadttheater_D%C3%BCsseldorf,C,yellow
515,http://www.wikidata.org/entity/Q44906517,https://de.wikipedia.org/wiki/Eisenbahnunfall_von_Meerbusch-Osterath,Point(6.6331 51.2598),10.677,51.2598,6.6331,3,http://www.wikidata.org/entity/Q375102,Meerbusch train crash,rear-end collision,https://en.wikipedia.org/wiki/Meerbusch_train_crash,C,yellow
517,http://www.wikidata.org/entity/Q59975890,https://de.wikipedia.org/wiki/Naturschutzgebiet_Schlosspark_Benrath,Point(6.8654225 51.1575293),9.773,51.1575293,6.8654225,3,http://www.wikidata.org/entity/Q473972,Schlosspark Benrath,protected area,,C,yellow
519,http://www.wikidata.org/entity/Q1788611,https://de.wikipedia.org/wiki/Kriegerdenkmal_(D%C3%BCsseldorf-Golzheim),Point(6.75778 51.2515),3.176,51.2515,6.75778,3,http://www.wikidata.org/entity/Q575759,Kriegerdenkmal,war memorial,,C,yellow
520,http://www.wikidata.org/entity/Q1792563,https://de.wikipedia.org/wiki/Kunstpalast_(D%C3%BCsseldorf),Point(6.77333 51.2343),1.011,51.2343,6.77333,3,http://www.wikidata.org/entity/Q19860854,Kunstpalast,destroyed building or structure,,C,yellow
521,http://www.wikidata.org/entity/Q1792692,https://de.wikipedia.org/wiki/Kunstweg_MenschenSpuren,Point(6.95056 51.2242),12.134,51.2242,6.95056,3,http://www.wikidata.org/entity/Q2293148,Kunstweg MenschenSpuren,sculpture trail,,C,yellow
523,http://www.wikidata.org/entity/Q1794981,https://de.wikipedia.org/wiki/Kybele-Kultst%C3%A4tte_(Neuss),Point(6.71748 51.1839),6.172,51.1839,6.71748,3,http://www.wikidata.org/entity/Q839954,Fossa Sanguinis,archaeological site,,C,yellow
524,http://www.wikidata.org/entity/Q1795614,https://de.wikipedia.org/wiki/K%C3%B6-Galerie,Point(6.78083 51.2217),0.518,51.2217,6.78083,3,http://www.wikidata.org/entity/Q1021645,Kö-Galerie,office building,,C,yellow
526,http://www.wikidata.org/entity/Q1803999,https://de.wikipedia.org/wiki/Landtagsgeb%C3%A4ude_Nordrhein-Westfalen,Point(6.763611111 51.218888888),1.143,51.218888888889,6.7636111111111,3,http://www.wikidata.org/entity/Q7138926,Landtag of North Rhine-Westphalia,parliament building,,C,yellow
527,http://www.wikidata.org/entity/Q1805609,https://de.wikipedia.org/wiki/Lantz%E2%80%99scher_Park,Point(6.735 51.27194444),5.92,51.27194444,6.735,3,http://www.wikidata.org/entity/Q22698,Lantz'scher Park,park,,C,yellow
529,http://www.wikidata.org/entity/Q1868132,https://de.wikipedia.org/wiki/Lohausen,Point(6.73667 51.2808),6.749,51.2808,6.73667,3,http://www.wikidata.org/entity/Q1852178,Lohausen,locality of Düsseldorf,https://en.wikipedia.org/wiki/Lohausen,C,yellow
530,http://www.wikidata.org/entity/Q1879740,https://de.wikipedia.org/wiki/L%C3%B6rick,Point(6.72778 51.2464),4.107,51.2464,6.72778,3,http://www.wikidata.org/entity/Q1852178,Lörick,locality of Düsseldorf,https://en.wikipedia.org/wiki/L%C3%B6rick,C,yellow
531,http://www.wikidata.org/entity/Q1884997,https://de.wikipedia.org/wiki/Mahn-_und_Gedenkst%C3%A4tte_D%C3%BCsseldorf,Point(6.77251 51.2273),0.339,51.2273,6.77251,3,http://www.wikidata.org/entity/Q43229,Mahn- und Gedenkstätte Düsseldorf,organization,,C,yellow
533,http://www.wikidata.org/entity/Q2319592,https://de.wikipedia.org/wiki/St._Josef_(D%C3%BCsseldorf-Rath),Point(6.82466 51.2656),5.595,51.2656,6.82466,3,http://www.wikidata.org/entity/Q16970,St. Josef,church building,,C,yellow
534,http://www.wikidata.org/entity/Q2322467,https://de.wikipedia.org/wiki/St._Peter_(D%C3%BCsseldorf),Point(6.7761 51.2128),1.401,51.2128,6.7761,3,http://www.wikidata.org/entity/Q16970,St. Peter,church building,,C,yellow
