,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,thing,articleEN,to_drop_key
120,,50.77370556,7.28994167,Hanfbach,,B,violet,,,river,,Point(7.289941666 50.773705555),13.964,http://www.wikidata.org/entity/Q883438,7.0,,https://de.wikipedia.org/wiki/Hanfbach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Hanfbach,"('50.77370556', '7.28994167')"
126,,50.725,7.09209,Poppelsdorf Palace,,B,violet,,,maison de plaisance,,Point(7.09209 50.725),1.349,http://www.wikidata.org/entity/Q884433,7.0,,https://de.wikipedia.org/wiki/Poppelsdorfer_Schloss,http://www.wikidata.org/entity/Q1436181,https://en.wikipedia.org/wiki/Poppelsdorf_Palace,"('50.725', '7.09209')"
128,,50.685146,7.150736,Godesburg,,B,violet,,,castle ruin,,Point(7.150736 50.685146),6.65,http://www.wikidata.org/entity/Q895670,7.0,,https://de.wikipedia.org/wiki/Godesburg,http://www.wikidata.org/entity/Q17715832,https://en.wikipedia.org/wiki/Godesburg,"('50.685146', '7.150736')"
129,,50.76388,7.18013,Institute for Occupational Safety and Health of the German Social Accident Insurance,,B,violet,,,research institute,,Point(7.18013 50.76388),6.401,http://www.wikidata.org/entity/Q896270,7.0,,https://de.wikipedia.org/wiki/Institut_f%C3%BCr_Arbeitsschutz_der_Deutschen_Gesetzlichen_Unfallversicherung,http://www.wikidata.org/entity/Q31855,https://en.wikipedia.org/wiki/Institute_for_Occupational_Safety_and_Health_of_the_German_Social_Accident_Insurance,"('50.76388', '7.18013')"
130,,50.6747,7.19778,Drachenfels Railway,,B,violet,,,rack railway,,Point(7.19778 50.6747),9.644,http://www.wikidata.org/entity/Q896322,7.0,,https://de.wikipedia.org/wiki/Drachenfelsbahn,http://www.wikidata.org/entity/Q378445,https://en.wikipedia.org/wiki/Drachenfels_Railway,"('50.6747', '7.19778')"
131,,50.7126,7.10884,Kessenich,,B,violet,,,Ortsteil,,Point(7.10884 50.7126),2.649,http://www.wikidata.org/entity/Q153782,6.0,,https://de.wikipedia.org/wiki/Kessenich_(Bonn),http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Kessenich_(Bonn),"('50.7126', '7.10884')"
132,,50.7155,7.15543,Ankerbach,,B,violet,,,river,,Point(7.15543 50.7155),4.47,http://www.wikidata.org/entity/Q557105,6.0,,https://de.wikipedia.org/wiki/Ankerbach_(Rhein),http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Ankerbach,"('50.7155', '7.15543')"
133,,50.738236,7.110238,Kennedy Bridge,,B,violet,,,road bridge,,Point(7.110238 50.738236),0.724,http://www.wikidata.org/entity/Q315101,6.0,,https://de.wikipedia.org/wiki/Kennedybr%C3%BCcke_(Bonn),http://www.wikidata.org/entity/Q537127,https://en.wikipedia.org/wiki/Kennedy_Bridge_(Bonn),"('50.738236', '7.110238')"
135,,50.7301,7.109358,IZA Institute of Labor Economics,,B,violet,,,think tank,,Point(7.109358 50.7301),0.885,http://www.wikidata.org/entity/Q317269,6.0,,https://de.wikipedia.org/wiki/Forschungsinstitut_zur_Zukunft_der_Arbeit,http://www.wikidata.org/entity/Q155271,https://en.wikipedia.org/wiki/IZA_Institute_of_Labor_Economics,"('50.7301', '7.109358')"
136,,50.683333333333,6.9833333333333,Buschhoven,,B,violet,,,Ortsteil,,Point(6.983333333 50.683333333),10.117,http://www.wikidata.org/entity/Q317755,6.0,,https://de.wikipedia.org/wiki/Buschhoven_(Swisttal),http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Buschhoven,"('50.683333333333', '6.9833333333333')"
137,,50.736244,7.101253,Holy Name Church,,B,violet,,,Jesuit church,,Point(7.101253 50.736244),0.06,http://www.wikidata.org/entity/Q477567,6.0,,https://de.wikipedia.org/wiki/Namen-Jesu-Kirche_(Bonn),http://www.wikidata.org/entity/Q56395672,,"('50.736244', '7.101253')"
139,,50.7193,7.11917,Bundeskanzleramt Bonn,,B,violet,,,government building,,Point(7.11917 50.7193),2.255,http://www.wikidata.org/entity/Q1006266,6.0,,https://de.wikipedia.org/wiki/Bundeskanzleramt_(Bonn),http://www.wikidata.org/entity/Q16831714,https://en.wikipedia.org/wiki/Federal_Chancellery_(Bonn),"('50.7193', '7.11917')"
140,,50.7247,7.09167,Bonn Botanical Garden,,B,violet,,,botanical garden,,Point(7.09167 50.7247),1.392,http://www.wikidata.org/entity/Q322634,6.0,,https://de.wikipedia.org/wiki/Botanischer_Garten_Bonn,http://www.wikidata.org/entity/Q167346,"https://en.wikipedia.org/wiki/Botanical_Garden,_Bonn","('50.7247', '7.09167')"
141,,50.6822,7.24833,Großer Ölberg,,B,violet,,,mountain,,Point(7.24833 50.6822),11.987,http://www.wikidata.org/entity/Q724498,6.0,,https://de.wikipedia.org/wiki/Gro%C3%9Fer_%C3%96lberg,http://www.wikidata.org/entity/Q8502,https://en.wikipedia.org/wiki/Gro%C3%9Fer_%C3%96lberg,"('50.6822', '7.24833')"
142,,50.7144,7.17464,Q1242943,,B,violet,,,archaeological site,,Point(7.17464 50.7144),5.728,http://www.wikidata.org/entity/Q1242943,6.0,,https://de.wikipedia.org/wiki/Doppelgrab_von_Oberkassel,http://www.wikidata.org/entity/Q839954,,"('50.7144', '7.17464')"
143,,50.6976,7.12841,Friesdorf,,B,violet,,,Ortsteil,,Point(7.12841 50.6976),4.68,http://www.wikidata.org/entity/Q1279445,6.0,,https://de.wikipedia.org/wiki/Friesdorf_(Bonn),http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Friesdorf_(Bonn),"('50.6976', '7.12841')"
144,,50.7508,7.15399,Alaunbach,,B,violet,,,river,,Point(7.15399 50.7508),4.104,http://www.wikidata.org/entity/Q2637124,6.0,,https://de.wikipedia.org/wiki/Alaunbach_(Vilicher_Bach),http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Alaunbach,"('50.7508', '7.15399')"
146,,50.7212,7.04078,Heilsbach,,B,violet,,,river,,Point(7.04078 50.7212),4.518,http://www.wikidata.org/entity/Q826924,6.0,,https://de.wikipedia.org/wiki/Heilsbach_(Hardtbach),http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Heilsbach,"('50.7212', '7.04078')"
147,,50.690055555556,7.0714166666667,Götgesbach,,B,violet,,,river,,Point(7.071416666 50.690055555),5.492,http://www.wikidata.org/entity/Q826983,6.0,,https://de.wikipedia.org/wiki/G%C3%B6tgesbach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/G%C3%B6ttchesbach,"('50.690055555556', '7.0714166666667')"
148,,50.7089,7.04639,Dichbach,,B,violet,,,river,,Point(7.04639 50.7089),4.855,http://www.wikidata.org/entity/Q827059,6.0,,https://de.wikipedia.org/wiki/Dichbach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Dichbach,"('50.7089', '7.04639')"
149,,50.729,7.11161,Melbbach,,B,violet,,,river,,Point(7.11161 50.729),1.084,http://www.wikidata.org/entity/Q828675,6.0,,https://de.wikipedia.org/wiki/Melbbach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Melbbach,"('50.729', '7.11161')"
150,,50.946016666667,7.4232611111111,Wahnbach,,B,violet,,,river,,Point(7.271752777 50.793858333),13.652,http://www.wikidata.org/entity/Q880470,6.0,,https://de.wikipedia.org/wiki/Wahnbach_(Sieg),http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Wahnbach,"('50.946016666667', '7.4232611111111')"
156,,50.697777777778,7.0836111111111,Ippendorf,,B,violet,,,Ortsteil,,Point(7.083611111 50.697777777),4.4,http://www.wikidata.org/entity/Q880975,6.0,,https://de.wikipedia.org/wiki/Ippendorf,http://www.wikidata.org/entity/Q253019,,"('50.697777777778', '7.0836111111111')"
157,,50.7152,7.13008,Danzas,,B,violet,,,enterprise,,Point(7.13008 50.7152),3.092,http://www.wikidata.org/entity/Q16303639,6.0,,https://de.wikipedia.org/wiki/Danzas,http://www.wikidata.org/entity/Q6881511,,"('50.7152', '7.13008')"
158,,50.6951,7.17087,Godesberger Bach,,B,violet,,,river,,Point(7.17087 50.6951),6.705,http://www.wikidata.org/entity/Q1533758,6.0,,https://de.wikipedia.org/wiki/Godesberger_Bach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Godesberger_Bach,"('50.6951', '7.17087')"
159,,50.705186111111,7.0602638888889,Telekom Dome,,B,violet,,,building,,Point(7.060263888 50.705186111),4.44,http://www.wikidata.org/entity/Q2401706,6.0,,https://de.wikipedia.org/wiki/Telekom_Dome,http://www.wikidata.org/entity/Q41176,https://en.wikipedia.org/wiki/Telekom_Dome,"('50.705186111111', '7.0602638888889')"
160,,50.7075,6.96111111,Eiserner Mann,,B,violet,,,out-of-place artifact,,Point(6.96111111 50.7075),10.317,http://www.wikidata.org/entity/Q15110275,6.0,,https://de.wikipedia.org/wiki/Eiserner_Mann_(Kottenforst),http://www.wikidata.org/entity/Q1069160,https://en.wikipedia.org/wiki/Eiserner_Mann,"('50.7075', '6.96111111')"
161,,50.8639,7.12083,Executive Transport Wing (German Air Force),,B,violet,,,wing,,Point(7.12083 50.8639),14.308,http://www.wikidata.org/entity/Q1430657,6.0,,https://de.wikipedia.org/wiki/Flugbereitschaft_des_Bundesministeriums_der_Verteidigung,http://www.wikidata.org/entity/Q45364,https://en.wikipedia.org/wiki/Executive_Transport_Wing_(German_Air_Force),"('50.8639', '7.12083')"
163,,50.6953,7.21389,Heisterbach Abbey,,B,violet,,,abbey,,Point(7.21389 50.6953),9.158,http://www.wikidata.org/entity/Q897297,6.0,,https://de.wikipedia.org/wiki/Kloster_Heisterbach,http://www.wikidata.org/entity/Q160742,https://en.wikipedia.org/wiki/Heisterbach_Abbey,"('50.6953', '7.21389')"
165,,50.66109,7.08359,Kottenforst,,B,violet,,,forest,,Point(7.08359 50.66109),8.399,http://www.wikidata.org/entity/Q1785474,6.0,,https://de.wikipedia.org/wiki/Kottenforst,http://www.wikidata.org/entity/Q4421,https://en.wikipedia.org/wiki/Kottenforst,"('50.66109', '7.08359')"
166,,50.6992,7.04028,Hardthöhe,,B,violet,,,Ortsteil,,Point(7.04028 50.6992),5.889,http://www.wikidata.org/entity/Q65388,6.0,,https://de.wikipedia.org/wiki/Hardth%C3%B6he_(Ortsteil),http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Hardth%C3%B6he,"('50.6992', '7.04028')"
167,,50.7558,6.91194,Vorgebirge,,B,violet,,,landscape,,Point(6.91194 50.7558),13.462,http://www.wikidata.org/entity/Q153409,5.0,,https://de.wikipedia.org/wiki/Vorgebirge_(Rheinland),http://www.wikidata.org/entity/Q107425,,"('50.7558', '6.91194')"
168,,50.7647,7.08611,Kemper Werth,,B,violet,,,headland,,Point(7.08611 50.7647),3.367,http://www.wikidata.org/entity/Q153768,5.0,,https://de.wikipedia.org/wiki/Kemper_Werth,http://www.wikidata.org/entity/Q191992,https://en.wikipedia.org/wiki/Kemper_Werth,"('50.7647', '7.08611')"
171,,50.71743,7.12728,Schürmann-Bau,,B,violet,,,office building,,Point(7.12728 50.71743),2.776,http://www.wikidata.org/entity/Q317310,5.0,,https://de.wikipedia.org/wiki/Sch%C3%BCrmann-Bau,http://www.wikidata.org/entity/Q1021645,https://en.wikipedia.org/wiki/Sch%C3%BCrmann-Bau,"('50.71743', '7.12728')"
172,,50.744166666667,7.1730555555556,Holzlar,,B,violet,,,Ortsteil,,Point(7.173055555 50.744166666),5.177,http://www.wikidata.org/entity/Q317334,5.0,,https://de.wikipedia.org/wiki/Holzlar,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Holzlar,"('50.744166666667', '7.1730555555556')"
173,,50.73182,7.106187,Akademisches Kunstmuseum,,B,violet,,,art museum,,Point(7.106187 50.73182),0.593,http://www.wikidata.org/entity/Q414952,5.0,,https://de.wikipedia.org/wiki/Akademisches_Kunstmuseum,http://www.wikidata.org/entity/Q207694,https://en.wikipedia.org/wiki/Akademisches_Kunstmuseum,"('50.73182', '7.106187')"
175,,50.735105,7.102916,Altes Rathaus,,B,violet,,,Rathaus,,Point(7.102916 50.735105),0.179,http://www.wikidata.org/entity/Q439336,5.0,,https://de.wikipedia.org/wiki/Altes_Rathaus_(Bonn),http://www.wikidata.org/entity/Q543654,https://en.wikipedia.org/wiki/Altes_Rathaus_(Bonn),"('50.735105', '7.102916')"
176,,50.71946389,7.12425833,Bundeshaus,,B,violet,,,building complex,,Point(7.12425833 50.71946389),2.465,http://www.wikidata.org/entity/Q1006170,5.0,,https://de.wikipedia.org/wiki/Bundeshaus_(Bonn),http://www.wikidata.org/entity/Q1497364,https://en.wikipedia.org/wiki/Bundeshaus_(Bonn),"('50.71946389', '7.12425833')"
177,,50.6652,7.21011,Burg Drachenfels,,B,violet,,,castle,,Point(7.21011 50.6652),11.006,http://www.wikidata.org/entity/Q1011486,5.0,,https://de.wikipedia.org/wiki/Burg_Drachenfels_(Siebengebirge),http://www.wikidata.org/entity/Q23413,,"('50.6652', '7.21011')"
178,,50.7409,7.10492,Beethovenhalle,,B,violet,,,concert hall,,Point(7.10492 50.7409),0.636,http://www.wikidata.org/entity/Q317912,5.0,,https://de.wikipedia.org/wiki/Beethovenhalle,http://www.wikidata.org/entity/Q1060829,https://en.wikipedia.org/wiki/Beethovenhalle,"('50.7409', '7.10492')"
180,,50.7475,7.05751,Tannenbusch,,B,violet,,,Ortsteil,,Point(7.05751 50.7475),3.301,http://www.wikidata.org/entity/Q327423,5.0,,https://de.wikipedia.org/wiki/Tannenbusch,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Tannenbusch,"('50.7475', '7.05751')"
181,,50.737456,7.086308,August-Macke-Haus,,B,violet,,,art museum,,Point(7.086308 50.737456),1.026,http://www.wikidata.org/entity/Q760642,5.0,,https://de.wikipedia.org/wiki/August-Macke-Haus,http://www.wikidata.org/entity/Q207694,https://en.wikipedia.org/wiki/August-Macke-Haus,"('50.737456', '7.086308')"
183,,50.8289,6.98082,Dickopsbach,,B,violet,,,river,,Point(6.98082 50.8289),13.342,http://www.wikidata.org/entity/Q1210086,5.0,,https://de.wikipedia.org/wiki/Dickopsbach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Dickopsbach,"('50.8289', '6.98082')"
184,,50.6166,7.1296,TIRA,,B,violet,,,building,,Point(7.1296 50.6166),13.415,http://www.wikidata.org/entity/Q7670457,5.0,,https://de.wikipedia.org/wiki/Radom_Wachtberg,http://www.wikidata.org/entity/Q41176,https://en.wikipedia.org/wiki/TIRA,"('50.6166', '7.1296')"
189,,50.7001,7.07243,Mahlbergbach,,B,violet,,,river,,Point(7.07243 50.7001),4.444,http://www.wikidata.org/entity/Q826517,5.0,,https://de.wikipedia.org/wiki/Mahlbergbach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Mahlbergbach,"('50.7001', '7.07243')"
190,,50.6863,7.06661,Olligsbach,,B,violet,,,river,,Point(7.06661 50.6863),6.009,http://www.wikidata.org/entity/Q826702,5.0,,https://de.wikipedia.org/wiki/Olligsbach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Olligsbach,"('50.6863', '7.06661')"
191,,50.726,7.07418,Endenicher Bach,,B,violet,,,stream,,Point(7.07418 50.726),2.162,http://www.wikidata.org/entity/Q826954,5.0,,https://de.wikipedia.org/wiki/Endenicher_Bach,http://www.wikidata.org/entity/Q47521,https://en.wikipedia.org/wiki/Endenicher_Bach,"('50.726', '7.07418')"
192,,50.7625,7.08231,Hardtbach,,B,violet,,,stream,,Point(7.08231 50.7625),3.232,http://www.wikidata.org/entity/Q827244,5.0,,https://de.wikipedia.org/wiki/Hardtbach_(Rhein),http://www.wikidata.org/entity/Q47521,https://en.wikipedia.org/wiki/Hardtbach_(Rhine),"('50.7625', '7.08231')"
193,,50.7215,7.11791,Kanzlerbungalow,,B,violet,,,single-family detached home,,Point(7.11791 50.7215),2.005,http://www.wikidata.org/entity/Q1306365,5.0,,https://de.wikipedia.org/wiki/Kanzlerbungalow,http://www.wikidata.org/entity/Q1307276,,"('50.7215', '7.11791')"
194,,50.7534,7.10607,Vilicher Bach,,B,violet,,,river,,Point(7.10607 50.7534),1.988,http://www.wikidata.org/entity/Q1364077,5.0,,https://de.wikipedia.org/wiki/Vilicher_Bach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Vilicher_Bach,"('50.7534', '7.10607')"
195,,50.6953,7.07506,Hubertusbach,,B,violet,,,river,,Point(7.07506 50.6953),4.856,http://www.wikidata.org/entity/Q827280,5.0,,https://de.wikipedia.org/wiki/Hubertusbach_(Endenicher_Bach),http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Hubertusbach,"('50.6953', '7.07506')"
196,,50.7,6.9333333333333,Dünstekoven,,B,violet,,,Ortsteil,,Point(6.933333333 50.7),12.436,http://www.wikidata.org/entity/Q876037,5.0,,https://de.wikipedia.org/wiki/D%C3%BCnstekoven,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/D%C3%BCnstekoven,"('50.7', '6.9333333333333')"
197,,50.666666666667,6.95,Morenhoven,,B,violet,,,Ortsteil,,Point(6.95 50.666666666),13.105,http://www.wikidata.org/entity/Q879066,5.0,,https://de.wikipedia.org/wiki/Morenhoven,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Morenhoven,"('50.666666666667', '6.95')"
198,,50.7142,7.12203,Kunst- und Ausstellungshalle der Bundesrepublik Deutschland,,B,violet,,,art museum,,Point(7.12203 50.7142),2.839,http://www.wikidata.org/entity/Q879960,5.0,,https://de.wikipedia.org/wiki/Kunst-_und_Ausstellungshalle_der_Bundesrepublik_Deutschland,http://www.wikidata.org/entity/Q207694,https://en.wikipedia.org/wiki/Kunst-_und_Ausstellungshalle_der_Bundesrepublik_Deutschland,"('50.7142', '7.12203')"
200,,50.670055555556,6.9148527777778,Miel,,B,violet,,,Ortsteil,,Point(6.914852777 50.670055555),14.991,http://www.wikidata.org/entity/Q880621,5.0,,https://de.wikipedia.org/wiki/Miel,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Miel_(Swisttal),"('50.670055555556', '6.9148527777778')"
201,,50.7433,7.16356,Teufelsbach,,B,violet,,,river,,Point(7.16356 50.7433),4.503,http://www.wikidata.org/entity/Q1705046,5.0,,https://de.wikipedia.org/wiki/Teufelsbach_(Alaunbach),http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Teufelsbach_(Alaunbach),"('50.7433', '7.16356')"
204,,50.7482,7.16449,Steinbach,,B,violet,,,river,,Point(7.16449 50.7482),4.696,http://www.wikidata.org/entity/Q2339818,5.0,,https://de.wikipedia.org/wiki/Steinbach_(Vilicher_Bach),http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Steinbach_(Vilicher_Bach),"('50.7482', '7.16449')"
205,,50.7954,6.95297,Siebenbach,,B,violet,,,river,,Point(6.95297 50.7954),12.318,http://www.wikidata.org/entity/Q2282272,5.0,,https://de.wikipedia.org/wiki/Siebenbach_(M%C3%BChlenbach),http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Siebenbach_(river),"('50.7954', '6.95297')"
206,,50.6425,7.1983333333333,Rodderberg,,B,violet,,,volcano,,Point(7.198333333 50.6425),12.453,http://www.wikidata.org/entity/Q2160928,5.0,,https://de.wikipedia.org/wiki/Rodderberg,http://www.wikidata.org/entity/Q8072,https://en.wikipedia.org/wiki/Rodderberg,"('50.6425', '7.1983333333333')"
209,,50.8386,7.07194,Libur,,B,violet,,,city part of Cologne,,Point(7.07194 50.8386),11.602,http://www.wikidata.org/entity/Q1795759,5.0,,https://de.wikipedia.org/wiki/Libur,http://www.wikidata.org/entity/Q15632166,,"('50.8386', '7.07194')"
210,,50.7806,7.18194,Bonn-Rhein-Sieg University of Applied Sciences,,B,violet,,,public university,,Point(7.18194 50.7806),7.579,http://www.wikidata.org/entity/Q1622083,5.0,,https://de.wikipedia.org/wiki/Hochschule_Bonn-Rhein-Sieg,http://www.wikidata.org/entity/Q875538,https://en.wikipedia.org/wiki/Hochschule_Bonn-Rhein-Sieg_University_of_Applied_Sciences,"('50.7806', '7.18194')"
212,,50.691666666667,7.0225,Witterschlick,,B,violet,,,Ortsteil,,Point(7.0225 50.691666666),7.377,http://www.wikidata.org/entity/Q547,5.0,,https://de.wikipedia.org/wiki/Witterschlick,http://www.wikidata.org/entity/Q253019,,"('50.691666666667', '7.0225')"
213,,50.7122,7.08755,Bonn,,B,violet,,,Stadtbezirk,,Point(7.08755 50.7122),2.787,http://www.wikidata.org/entity/Q892684,5.0,,https://de.wikipedia.org/wiki/Bonn_(Stadtbezirk),http://www.wikidata.org/entity/Q2740635,https://en.wikipedia.org/wiki/Bonn_(Stadtbezirk),"('50.7122', '7.08755')"
214,,50.734409,7.09725,Altes Stadthaus,,C,yellow,,,Rathaus,,Point(7.09725 50.734409),0.289,http://www.wikidata.org/entity/Q95429,4.0,,https://de.wikipedia.org/wiki/Altes_Stadthaus_(Bonn),http://www.wikidata.org/entity/Q543654,"https://en.wikipedia.org/wiki/Altes_Stadthaus,_Bonn","('50.734409', '7.09725')"
216,,50.7265,7.09996,Südstadt,,C,yellow,,,Ortsteil,,Point(7.09996 50.7265),1.041,http://www.wikidata.org/entity/Q124705,4.0,,https://de.wikipedia.org/wiki/S%C3%BCdstadt_(Bonn),http://www.wikidata.org/entity/Q253019,,"('50.7265', '7.09996')"
217,,50.8081,7.02361,Urfeld,,C,yellow,,,quarter,,Point(7.02361 50.8081),9.69,http://www.wikidata.org/entity/Q144078,4.0,,https://de.wikipedia.org/wiki/Urfeld_(Wesseling),http://www.wikidata.org/entity/Q2983893,,"('50.8081', '7.02361')"
218,,50.7109,7.06863,Lengsdorf,,C,yellow,,,Ortsteil,,Point(7.06863 50.7109),3.575,http://www.wikidata.org/entity/Q153754,4.0,,https://de.wikipedia.org/wiki/Lengsdorf,http://www.wikidata.org/entity/Q253019,,"('50.7109', '7.06863')"
219,,50.7361,7.04599,Dransdorf,,C,yellow,,,Ortsteil,,Point(7.04599 50.7361),3.847,http://www.wikidata.org/entity/Q153765,4.0,,https://de.wikipedia.org/wiki/Dransdorf,http://www.wikidata.org/entity/Q253019,,"('50.7361', '7.04599')"
220,,50.7164,7.05121,Duisdorf,,C,yellow,,,Ortsteil,,Point(7.05121 50.7164),4.098,http://www.wikidata.org/entity/Q153774,4.0,,https://de.wikipedia.org/wiki/Duisdorf,http://www.wikidata.org/entity/Q253019,,"('50.7164', '7.05121')"
221,,50.7165,7.14206,Annaberger Bach,,C,yellow,,,river,,Point(7.14206 50.7165),3.622,http://www.wikidata.org/entity/Q564144,4.0,,https://de.wikipedia.org/wiki/Annaberger_Bach,http://www.wikidata.org/entity/Q4022,,"('50.7165', '7.14206')"
222,,50.8589,7.08833,Wahn,,C,yellow,,,city part of Cologne,,Point(7.08833 50.8589),13.709,http://www.wikidata.org/entity/Q568155,4.0,,https://de.wikipedia.org/wiki/Wahn_(K%C3%B6ln),http://www.wikidata.org/entity/Q15632166,,"('50.8589', '7.08833')"
223,,50.64061111,7.20221944,Burg Rolandseck,,C,yellow,,,castle,,Point(7.20221944 50.64061111),12.78,http://www.wikidata.org/entity/Q570879,4.0,,https://de.wikipedia.org/wiki/Burg_Rolandseck,http://www.wikidata.org/entity/Q23413,,"('50.64061111', '7.20221944')"
224,,50.7152,7.16911,Arboretum Park Härle,,C,yellow,,,botanical garden,,Point(7.16911 50.7152),5.337,http://www.wikidata.org/entity/Q630459,4.0,,https://de.wikipedia.org/wiki/Arboretum_Park_H%C3%A4rle,http://www.wikidata.org/entity/Q167346,https://en.wikipedia.org/wiki/Arboretum_Park_H%C3%A4rle,"('50.7152', '7.16911')"
226,,50.790277777778,6.9530555555556,Sechtem,,C,yellow,,,Ortsteil,,Point(6.953055555 50.790277777),12.016,http://www.wikidata.org/entity/Q650721,4.0,,https://de.wikipedia.org/wiki/Sechtem,http://www.wikidata.org/entity/Q253019,,"('50.790277777778', '6.9530555555556')"
227,,50.756930555556,7.144975,Vilich-Müldorf,,C,yellow,,,Ortsteil,,Point(7.144975 50.756930555),3.901,http://www.wikidata.org/entity/Q691386,4.0,,https://de.wikipedia.org/wiki/Vilich-M%C3%BCldorf,http://www.wikidata.org/entity/Q253019,,"('50.756930555556', '7.144975')"
228,,50.747777777778,7.1197222222222,Schwarzrheindorf/Vilich-Rheindorf,,C,yellow,,,Ortsteil,,Point(7.119722222 50.747777777),1.886,http://www.wikidata.org/entity/Q317111,4.0,,https://de.wikipedia.org/wiki/Schwarzrheindorf/Vilich-Rheindorf,http://www.wikidata.org/entity/Q253019,,"('50.747777777778', '7.1197222222222')"
229,,50.6817,7.15556,Alt-Godesberg,,C,yellow,,,Ortsteil,,Point(7.15556 50.6817),7.155,http://www.wikidata.org/entity/Q432917,4.0,,https://de.wikipedia.org/wiki/Alt-Godesberg,http://www.wikidata.org/entity/Q253019,,"('50.6817', '7.15556')"
230,,50.705298,7.137374,Bundeseisenbahnvermögen,,C,yellow,,,off-budget fund,,Point(7.137374 50.705298),4.269,http://www.wikidata.org/entity/Q1005921,4.0,,https://de.wikipedia.org/wiki/Bundeseisenbahnverm%C3%B6gen,http://www.wikidata.org/entity/Q1385171,https://en.wikipedia.org/wiki/Bundeseisenbahnverm%C3%B6gen,"('50.705298', '7.137374')"
231,,50.706,7.1367,Federal Institute for Drugs and Medical Devices,,C,yellow,,,higher federal authority,,Point(7.1367 50.706),4.178,http://www.wikidata.org/entity/Q1006215,4.0,,https://de.wikipedia.org/wiki/Bundesinstitut_f%C3%BCr_Arzneimittel_und_Medizinprodukte,http://www.wikidata.org/entity/Q99934885,https://en.wikipedia.org/wiki/Federal_Institute_for_Drugs_and_Medical_Devices,"('50.706', '7.1367')"
232,,50.8531,7.10611,Lind,,C,yellow,,,city part of Cologne,,Point(7.10611 50.8531),13.042,http://www.wikidata.org/entity/Q737194,4.0,,https://de.wikipedia.org/wiki/Lind_(K%C3%B6ln),http://www.wikidata.org/entity/Q15632166,,"('50.8531', '7.10611')"
233,,50.84,7.20036,Auelsbach,,C,yellow,,,river,,Point(7.20036 50.84),13.536,http://www.wikidata.org/entity/Q759093,4.0,,https://de.wikipedia.org/wiki/Auelsbach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Auelsbach,"('50.84', '7.20036')"
234,,50.8469,7.00556,Langel,,C,yellow,,,city part of Cologne,,Point(7.00556 50.8469),14.041,http://www.wikidata.org/entity/Q781679,4.0,,https://de.wikipedia.org/wiki/Langel_(K%C3%B6ln),http://www.wikidata.org/entity/Q15632166,,"('50.8469', '7.00556')"
235,,50.7274,7.12688,Kardinal-Frings-Gymnasium,,C,yellow,,,Gymnasium in Germany,,Point(7.12688 50.7274),2.071,http://www.wikidata.org/entity/Q1235493,4.0,,https://de.wikipedia.org/wiki/Kardinal-Frings-Gymnasium,http://www.wikidata.org/entity/Q1542966,https://en.wikipedia.org/wiki/Kardinal-Frings-Gymnasium,"('50.7274', '7.12688')"
236,,50.7044,7.19861,Dollendorfer Hardt,,C,yellow,,,forest,,Point(7.19861 50.7044),7.731,http://www.wikidata.org/entity/Q1235709,4.0,,https://de.wikipedia.org/wiki/Dollendorfer_Hardt,http://www.wikidata.org/entity/Q4421,,"('50.7044', '7.19861')"
