,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color
905,http://www.wikidata.org/entity/Q2033164,https://de.wikipedia.org/wiki/Osdorfer_Born,https://en.wikipedia.org/wiki/Osdorfer_Born,Point(9.85055556 53.58777778),10.75,53.58777778,9.85055556,4,http://www.wikidata.org/entity/Q1497364,Osdorfer Born,building complex,C,yellow
906,http://www.wikidata.org/entity/Q4842883,https://de.wikipedia.org/wiki/Bahnhof_Hamburg-Bahrenfeld,https://en.wikipedia.org/wiki/Bahrenfeld_station,Point(9.911389 53.56),5.993,53.56,9.911389,4,http://www.wikidata.org/entity/Q1793804,Bahrenfeld station,S-Bahn station,C,yellow
909,http://www.wikidata.org/entity/Q5353739,https://de.wikipedia.org/wiki/Bahnhof_Hamburg_Elbgaustra%C3%9Fe,https://en.wikipedia.org/wiki/Elbgaustra%C3%9Fe_station,Point(9.893611 53.6025),9.142,53.6025,9.893611,4,http://www.wikidata.org/entity/Q1793804,Elbgaustrasse station,S-Bahn station,C,yellow
913,http://www.wikidata.org/entity/Q15041844,https://de.wikipedia.org/wiki/Atlantic-Haus,https://en.wikipedia.org/wiki/Atlantic-Haus,Point(9.967357 53.547605),2.221,53.547605,9.967357,4,http://www.wikidata.org/entity/Q1021645,Atlantic-Haus,office building,C,yellow
915,http://www.wikidata.org/entity/Q15264626,https://de.wikipedia.org/wiki/Italienische_Kriegsgr%C3%A4berst%C3%A4tte_Hamburg-%C3%96jendorf,,Point(10.128954 53.559571),8.536,53.559571,10.128954,4,http://www.wikidata.org/entity/Q1707610,Italienische Kriegsgräberstätte Hamburg-Öjendorf,war cemetery,C,yellow
919,http://www.wikidata.org/entity/Q1573051,https://de.wikipedia.org/wiki/Hamburger_Konservatorium,https://en.wikipedia.org/wiki/Hamburger_Konservatorium,Point(9.797222222 53.580555555),13.848,53.580555555556,9.7972222222222,4,http://www.wikidata.org/entity/Q1021290,Hamburger Konservatorium,music school,C,yellow
920,http://www.wikidata.org/entity/Q1583724,https://de.wikipedia.org/wiki/Hanseatisches_Oberlandesgericht,https://en.wikipedia.org/wiki/Hanseatisches_Oberlandesgericht,Point(9.97644444 53.55688889),1.757,53.55688889,9.97644444,4,http://www.wikidata.org/entity/Q452543,Hanseatisches Oberlandesgericht (Hamburg),Oberlandesgericht,C,yellow
921,http://www.wikidata.org/entity/Q19298641,https://de.wikipedia.org/wiki/Platz_der_Republik_(Hamburg),https://en.wikipedia.org/wiki/Platz_der_Republik_(Hamburg),Point(9.935386 53.54846),4.317,53.54846,9.935386,4,http://www.wikidata.org/entity/Q174782,Platz der Republik,square,C,yellow
924,http://www.wikidata.org/entity/Q28478545,https://de.wikipedia.org/wiki/Kaffeemuseum_Burg,,Point(9.996757 53.544726),0.675,53.544726,9.996757,4,http://www.wikidata.org/entity/Q33506,Q28478545,museum,C,yellow
925,http://www.wikidata.org/entity/Q19412939,https://de.wikipedia.org/wiki/Bahnhof_Hamburg-Friedrichsberg,https://en.wikipedia.org/wiki/Friedrichsberg_station,Point(10.057417 53.576743),4.761,53.576743,10.057417,4,http://www.wikidata.org/entity/Q1793804,Friedrichsberg station,S-Bahn station,C,yellow
927,http://www.wikidata.org/entity/Q19460179,https://de.wikipedia.org/wiki/Bahnhof_Hamburg_Alte_W%C3%B6hr_(Stadtpark),https://en.wikipedia.org/wiki/Alte_W%C3%B6hr_station,Point(10.035555555 53.5975),5.728,53.5975,10.035555555556,4,http://www.wikidata.org/entity/Q1793804,Alte Wöhr station,S-Bahn station,C,yellow
929,http://www.wikidata.org/entity/Q19462857,https://de.wikipedia.org/wiki/Bahnhof_Hamburg_Kornweg_(Klein_Borstel),https://en.wikipedia.org/wiki/Kornweg_station,Point(10.054444444 53.6325),9.801,53.6325,10.054444444444,4,http://www.wikidata.org/entity/Q1793804,Kornweg station,S-Bahn station,C,yellow
931,http://www.wikidata.org/entity/Q1792549,https://de.wikipedia.org/wiki/Woltman_(Schiff),,Point(9.914176 53.543611),5.762,53.543611,9.914176,4,http://www.wikidata.org/entity/Q178193,Woltman,steamboat,C,yellow
933,http://www.wikidata.org/entity/Q1719371,https://de.wikipedia.org/wiki/KZ_Fuhlsb%C3%BCttel,,Point(10.0161 53.6346),9.424,53.6346,10.0161,4,http://www.wikidata.org/entity/Q328468,Fuhlsbüttel concentration camp,Nazi concentration camp,C,yellow
937,http://www.wikidata.org/entity/Q1721556,https://de.wikipedia.org/wiki/Kaiser-Wilhelm-I.-Denkmal_(Hamburg),,Point(9.97805556 53.55538889),1.595,53.55538889,9.97805556,4,http://www.wikidata.org/entity/Q659396,"Kaiser-Wilhelm-Denkmal, Hamburg",equestrian statue,C,yellow
940,http://www.wikidata.org/entity/Q1674737,https://de.wikipedia.org/wiki/Israelitisches_Krankenhaus_Hamburg,https://en.wikipedia.org/wiki/Jewish_Hospital_in_Hamburg,Point(9.99044444 53.60586111),6.21,53.60586111,9.99044444,4,http://www.wikidata.org/entity/Q163740,Israelitisches Krankenhaus,nonprofit organization,C,yellow
942,http://www.wikidata.org/entity/Q1686858,https://de.wikipedia.org/wiki/Jenisch-Haus_(Hamburg),https://en.wikipedia.org/wiki/Jenisch_House,Point(9.86555556 53.5525),8.928,53.5525,9.86555556,4,http://www.wikidata.org/entity/Q16884952,Jenisch House,country house,C,yellow
947,http://www.wikidata.org/entity/Q22570045,https://de.wikipedia.org/wiki/Bilderuhr_mit_Alsterpanorama,https://en.wikipedia.org/wiki/Picture_clock_with_Alster_panorama,Point(9.973055555 53.551111111),1.825,53.551111111111,9.9730555555556,4,http://www.wikidata.org/entity/Q3305213,Picture clock with Alster panorama,painting,C,yellow
950,http://www.wikidata.org/entity/Q1821466,https://de.wikipedia.org/wiki/Leuchtturm_Unterfeuer_Blankenese,https://en.wikipedia.org/wiki/Blankenese_Low_Lighthouse,Point(9.79583 53.55769),13.554,53.55769,9.79583,4,http://www.wikidata.org/entity/Q39715,Blankenese Low Lighthouse,lighthouse,C,yellow
951,http://www.wikidata.org/entity/Q1943691,https://de.wikipedia.org/wiki/Molotow_(Musikclub),https://en.wikipedia.org/wiki/Molotow_Club,Point(9.9594646 53.5496821),2.722,53.5496821,9.9594646,4,http://www.wikidata.org/entity/Q1228895,Molotow,discothèque,C,yellow
953,http://www.wikidata.org/entity/Q1946813,https://de.wikipedia.org/wiki/Moorburger_Berg,,Point(9.93027778 53.49666667),7.567,53.49666667,9.93027778,4,http://www.wikidata.org/entity/Q8502,Moorburger Berg,mountain,C,yellow
954,http://www.wikidata.org/entity/Q81332733,https://de.wikipedia.org/wiki/Gr%C3%BCner_Bunker,,Point(9.97 53.556388888),2.134,53.556388888889,9.97,4,http://www.wikidata.org/entity/Q91914,Flakturm IV,flak tower,C,yellow
955,http://www.wikidata.org/entity/Q1098472,https://de.wikipedia.org/wiki/Claus_D.,,Point(9.914176 53.543611),5.762,53.543611,9.914176,4,http://www.wikidata.org/entity/Q178193,Claus D.,steamboat,C,yellow
958,http://www.wikidata.org/entity/Q18619282,,https://en.wikipedia.org/wiki/Nettelnburg_station,Point(10.181111111 53.487777777),13.81,53.487777777778,10.181111111111,4,http://www.wikidata.org/entity/Q1793804,Nettelnburg station,S-Bahn station,C,yellow
961,http://www.wikidata.org/entity/Q3647646,,https://en.wikipedia.org/wiki/Bust_of_Alessandro_Peretti_di_Montalto,Point(10.0033 53.555),0.547,53.555,10.0033,4,http://www.wikidata.org/entity/Q860861,Bust of Cardinal Alessandro Peretti,sculpture,C,yellow
962,http://www.wikidata.org/entity/Q5551632,,https://en.wikipedia.org/wiki/German_submarine_U-3506,Point(9.946794444 53.527788888),4.354,53.527788888889,9.9467944444444,4,http://www.wikidata.org/entity/Q428661,U-3506,U-boat,C,yellow
963,http://www.wikidata.org/entity/Q7604812,,https://en.wikipedia.org/wiki/Frustberg_House,Point(9.9729 53.6094),6.818,53.6094,9.9729,4,http://www.wikidata.org/entity/Q879050,Stavenhagenhaus,manor house,C,yellow
964,http://www.wikidata.org/entity/Q24997765,,https://en.wikipedia.org/wiki/German_submarine_U-2504,Point(9.9526 53.5313),3.816,53.5313,9.9526,4,http://www.wikidata.org/entity/Q428661,U-2504,U-boat,C,yellow
965,http://www.wikidata.org/entity/Q25036079,,https://en.wikipedia.org/wiki/German_submarine_U-2509,Point(9.955833333 53.542222222),3.096,53.542222222222,9.9558333333333,4,http://www.wikidata.org/entity/Q428661,U-2509,U-boat,C,yellow
966,http://www.wikidata.org/entity/Q56641198,,https://en.wikipedia.org/wiki/Fanny_%26_Felix_Mendelssohn_Museum,Point(9.977276 53.551476),1.549,53.551476,9.977276,4,http://www.wikidata.org/entity/Q33506,Fanny & Felix Mendelssohn Museum,museum,C,yellow
967,http://www.wikidata.org/entity/Q114042,https://de.wikipedia.org/wiki/Lotsenhaus_Seemannsh%C3%B6ft,,Point(9.879 53.539916666),8.121,53.539916666667,9.879,3,http://www.wikidata.org/entity/Q1021645,pilot station Seemannshöft,office building,C,yellow
970,http://www.wikidata.org/entity/Q174566,https://de.wikipedia.org/wiki/Knick-Ei_von_Halstenbek,https://en.wikipedia.org/wiki/Knick-Ei,Point(9.84131 53.6326),13.937,53.6326,9.84131,3,http://www.wikidata.org/entity/Q641226,Knick-Ei,arena,C,yellow
971,http://www.wikidata.org/entity/Q175551,https://de.wikipedia.org/wiki/Altonaer_Fischmarkt,,Point(9.95427 53.54561),3.109,53.54561,9.95427,3,http://www.wikidata.org/entity/Q570116,Altonaer Fischmarkt,tourist attraction,C,yellow
973,http://www.wikidata.org/entity/Q480738,https://de.wikipedia.org/wiki/Amtsgericht_Hamburg-Harburg,,Point(9.97705 53.46483),9.635,53.46483,9.97705,3,http://www.wikidata.org/entity/Q480477,Q480738,Local court (Germany),C,yellow
974,http://www.wikidata.org/entity/Q800376,https://de.wikipedia.org/wiki/Bahnhof_Alte_S%C3%BCderelbe,,Point(9.90972222 53.50666667),7.727,53.50666667,9.90972222,3,http://www.wikidata.org/entity/Q519608,Bahnhof Alte Süderelbe,classification yard,C,yellow
975,http://www.wikidata.org/entity/Q805265,https://de.wikipedia.org/wiki/Ballindamm,https://en.wikipedia.org/wiki/Ballindamm,Point(9.9975 53.55361111),0.419,53.55361111,9.9975,3,http://www.wikidata.org/entity/Q79007,Ballindamm,street,C,yellow
976,http://www.wikidata.org/entity/Q808346,https://de.wikipedia.org/wiki/Barmbeker_Stichkanal,,Point(10.03472222 53.58833333),4.786,53.58833333,10.03472222,3,http://www.wikidata.org/entity/Q12284,Barmbeker Stichkanal,canal,C,yellow
977,http://www.wikidata.org/entity/Q444049,https://de.wikipedia.org/wiki/Altonaer_Theater,https://en.wikipedia.org/wiki/Altonaer_Theater,Point(9.93436667 53.54896389),4.382,53.54896389,9.93436667,3,http://www.wikidata.org/entity/Q1698619,Altonaer Theater,playhouse,C,yellow
980,http://www.wikidata.org/entity/Q1242602,https://de.wikipedia.org/wiki/Leinpfadkanal,,Point(9.99861111 53.58722222),4.103,53.58722222,9.99861111,3,http://www.wikidata.org/entity/Q12284,Leinpfadkanal,canal,C,yellow
981,http://www.wikidata.org/entity/Q1254482,https://de.wikipedia.org/wiki/Dradenau,https://en.wikipedia.org/wiki/Dradenau,Point(9.9004 53.5215),7.36,53.5215,9.9004,3,http://www.wikidata.org/entity/Q4022,Dradenau,river,C,yellow
982,http://www.wikidata.org/entity/Q1259001,https://de.wikipedia.org/wiki/St._Pankratius_(Ochsenwerder),,Point(10.085 53.47583333),9.987,53.47583333,10.085,3,http://www.wikidata.org/entity/Q16970,Church Ochsenwerder,church building,C,yellow
983,http://www.wikidata.org/entity/Q1262883,https://de.wikipedia.org/wiki/J%C3%BCdischer_Friedhof_Ohlsdorf,https://en.wikipedia.org/wiki/Ohlsdorf_Jewish_Cemetery,Point(10.03944444 53.61444444),7.574,53.61444444,10.03944444,3,http://www.wikidata.org/entity/Q846659,Ohlsdorf Jewish Cemetery,Jewish cemetery,C,yellow
984,http://www.wikidata.org/entity/Q1275609,https://de.wikipedia.org/wiki/Allee-Theater,https://en.wikipedia.org/wiki/Theater_f%C3%BCr_Kinder,Point(9.94194444 53.55472222),3.909,53.55472222,9.94194444,3,http://www.wikidata.org/entity/Q153562,Allee-Theater,opera house,C,yellow
987,http://www.wikidata.org/entity/Q1276326,https://de.wikipedia.org/wiki/EUSTORY,https://en.wikipedia.org/wiki/EUSTORY,Point(9.9936819 53.5510846),0.468,53.5510846,9.9936819,3,http://www.wikidata.org/entity/Q43229,EUSTORY,organization,C,yellow
988,http://www.wikidata.org/entity/Q1283192,https://de.wikipedia.org/wiki/Edekabank,https://en.wikipedia.org/wiki/Edekabank,Point(10.02014 53.60295),5.989,53.60295,10.02014,3,http://www.wikidata.org/entity/Q568041,Edekabank,universal bank,C,yellow
990,http://www.wikidata.org/entity/Q1284900,https://de.wikipedia.org/wiki/Edith-Stein-Kirche_(Hamburg-Neuallerm%C3%B6he),,Point(10.18055 53.48647),13.852,53.48647,10.18055,3,http://www.wikidata.org/entity/Q1129743,Edith-Stein-Kirche,filial church,C,yellow
992,http://www.wikidata.org/entity/Q218602,https://de.wikipedia.org/wiki/Zollenbr%C3%BCcke,,Point(9.99361111 53.54777778),0.546,53.54777778,9.99361111,3,http://www.wikidata.org/entity/Q537127,Zollenbrücke,road bridge,C,yellow
993,http://www.wikidata.org/entity/Q218701,https://de.wikipedia.org/wiki/Zollkanal,,Point(9.99284 53.54454),0.826,53.54454,9.99284,3,http://www.wikidata.org/entity/Q2936105,Zollkanal,summit level canal,C,yellow
995,http://www.wikidata.org/entity/Q944351,https://de.wikipedia.org/wiki/Naturschutzgebiet_Flottbektal,,Point(9.86917 53.5494),8.686,53.5494,9.86917,3,http://www.wikidata.org/entity/Q759421,Flottbektal,Naturschutzgebiet,C,yellow
996,http://www.wikidata.org/entity/Q2265353,https://de.wikipedia.org/wiki/Seemannsclub_Duckdalben,https://en.wikipedia.org/wiki/Duckdalben_International_Seamen%27s_Club,Point(9.92147 53.520449),6.199,53.520449,9.92147,3,http://www.wikidata.org/entity/Q19707026,Duckdalben International Seamen’s Club,seafarers' mission,C,yellow
998,http://www.wikidata.org/entity/Q2308634,https://de.wikipedia.org/wiki/Speicherstadtmuseum,,Point(9.987555555 53.543111111),1.181,53.543111111111,9.9875555555556,3,http://www.wikidata.org/entity/Q33506,Speicherstadtmuseum,museum,C,yellow
999,http://www.wikidata.org/entity/Q2310135,https://de.wikipedia.org/wiki/Spielbudenplatz,,Point(9.96475 53.54956389),2.373,53.54956389,9.96475,3,http://www.wikidata.org/entity/Q174782,Spielbudenplatz,square,C,yellow
1000,http://www.wikidata.org/entity/Q2316651,https://de.wikipedia.org/wiki/St.-Pauli-Kirche_(Hamburg-Altona-Altstadt),https://en.wikipedia.org/wiki/St._Pauli_Church_(Hamburg),Point(9.9565 53.54686111),2.942,53.54686111,9.9565,3,http://www.wikidata.org/entity/Q11691318,St.-Pauli-Kirche,cultural heritage monument in Germany,C,yellow
1002,http://www.wikidata.org/entity/Q2321881,https://de.wikipedia.org/wiki/St._Nikolai_(Hamburg-Billwerder),,Point(10.12666667 53.51388889),9.262,53.51388889,10.12666667,3,http://www.wikidata.org/entity/Q317557,"St. Nikolai, Hamburg-Billwerder",parish church,C,yellow
1003,http://www.wikidata.org/entity/Q2323379,https://de.wikipedia.org/wiki/St._Trinitatis_(Altona),,Point(9.95027778 53.54833333),3.335,53.54833333,9.95027778,3,http://www.wikidata.org/entity/Q1589502,"St. Trinitatis, Hamburg-Altona",Main Church,C,yellow
1005,http://www.wikidata.org/entity/Q2345940,https://de.wikipedia.org/wiki/Sternschanzenpark,,Point(9.97055556 53.56472222),2.551,53.56472222,9.97055556,3,http://www.wikidata.org/entity/Q22698,Sternschanzenpark,park,C,yellow
1006,http://www.wikidata.org/entity/Q2494414,https://de.wikipedia.org/wiki/New_Work_Harbour,,Point(9.993388888 53.539083333),1.341,53.539083333333,9.9933888888889,3,http://www.wikidata.org/entity/Q1530704,Unilever building (HafenCity),corporate headquarters,C,yellow
1009,http://www.wikidata.org/entity/Q307515,https://de.wikipedia.org/wiki/%C3%96velg%C3%B6nne,,Point(9.902608 53.544247),6.513,53.544247,9.902608,3,http://www.wikidata.org/entity/Q253019,Övelgönne,Ortsteil,C,yellow
1010,http://www.wikidata.org/entity/Q820762,https://de.wikipedia.org/wiki/Haus_Katharinenstra%C3%9Fe_9,https://en.wikipedia.org/wiki/Katharinenstra%C3%9Fe_9,Point(9.99063889 53.54616667),0.808,53.54616667,9.99063889,3,http://www.wikidata.org/entity/Q19860854,Katharinenstraße 9,destroyed building or structure,C,yellow
1011,http://www.wikidata.org/entity/Q820772,https://de.wikipedia.org/wiki/Haus_Grimm_31,https://en.wikipedia.org/wiki/Grimm_31,Point(9.99346 53.546274),0.656,53.546274,9.99346,3,http://www.wikidata.org/entity/Q19860854,Grimm 31,destroyed building or structure,C,yellow
1012,http://www.wikidata.org/entity/Q821065,https://de.wikipedia.org/wiki/Cremon,,Point(9.988414 53.545637),0.963,53.545637,9.988414,3,http://www.wikidata.org/entity/Q79007,Cremon,street,C,yellow
1013,http://www.wikidata.org/entity/Q821069,https://de.wikipedia.org/wiki/Grimm_(Insel),https://en.wikipedia.org/wiki/Grimm_(Hamburg),Point(9.99594 53.54667),0.513,53.54667,9.99594,3,http://www.wikidata.org/entity/Q23442,Grimm,island,C,yellow
1014,http://www.wikidata.org/entity/Q866205,https://de.wikipedia.org/wiki/Bischofsturm,https://en.wikipedia.org/wiki/Bishop%27s_Tower,Point(9.9975 53.55),0.212,53.55,9.9975,3,http://www.wikidata.org/entity/Q33506,Bischofsturm,museum,C,yellow
1015,http://www.wikidata.org/entity/Q993288,https://de.wikipedia.org/wiki/Cotton_made_in_Africa,https://en.wikipedia.org/wiki/Cotton_made_in_Africa,Point(10.0090019 53.5583221),1.045,53.5583221,10.0090019,3,http://www.wikidata.org/entity/Q170584,Cotton made in Africa,project,C,yellow
1017,http://www.wikidata.org/entity/Q1481182,https://de.wikipedia.org/wiki/St._Pankratius_(Neuenfelde),,Point(9.81072 53.5206),12.98,53.5206,9.81072,3,http://www.wikidata.org/entity/Q317557,Saint Pancras,parish church,C,yellow
1018,http://www.wikidata.org/entity/Q1492309,https://de.wikipedia.org/wiki/Galleria,,Point(9.988729 53.552917),0.838,53.552917,9.988729,3,http://www.wikidata.org/entity/Q13634881,Galleria di Roma,passageway,C,yellow
1020,http://www.wikidata.org/entity/Q1500582,https://de.wikipedia.org/wiki/Virtuelle_Fachbibliothek_ilissAfrica,https://en.wikipedia.org/wiki/IlissAfrica,Point(9.992472222 53.557083333),0.924,50.120388888889,8.6531111111111,3,http://www.wikidata.org/entity/Q1224870,Internet library sub-saharan Africa,virtual library,C,yellow
1022,http://www.wikidata.org/entity/Q1524874,https://de.wikipedia.org/wiki/TRUDE,,Point(10.04433333 53.58483333),4.799,53.58483333,10.04433333,3,http://www.wikidata.org/entity/Q130617,TRUDE,tunnel boring machine,C,yellow
1024,http://www.wikidata.org/entity/Q1531643,https://de.wikipedia.org/wiki/St._Petri_(Altona),,Point(9.93805556 53.54916667),4.137,53.54916667,9.93805556,3,http://www.wikidata.org/entity/Q16970,St. Petri,church building,C,yellow
1025,http://www.wikidata.org/entity/Q1532074,https://de.wikipedia.org/wiki/Soul_Kitchen_(Halle),,Point(9.982679 53.512209),4.403,53.512209,9.982679,3,http://www.wikidata.org/entity/Q240854,Soul Kitchen,hall,C,yellow
1027,http://www.wikidata.org/entity/Q15810829,https://de.wikipedia.org/wiki/Frohbotschaftskirche_(Hamburg-Dulsberg),,Point(10.06294444 53.58122222),5.358,53.58122222,10.06294444,3,http://www.wikidata.org/entity/Q16970,Frohbotschaftskirche,church building,C,yellow
1028,http://www.wikidata.org/entity/Q15848187,https://de.wikipedia.org/wiki/Spitalerstra%C3%9Fe,https://en.wikipedia.org/wiki/Spitalerstra%C3%9Fe,Point(10.002621 53.551961),0.222,53.551961,10.002621,3,http://www.wikidata.org/entity/Q79007,Spitalerstraße,street,C,yellow
1030,http://www.wikidata.org/entity/Q16220834,https://de.wikipedia.org/wiki/Bahnhof_Hamburg-Eidelstedt_Zentrum,,Point(9.901151 53.609871),9.325,53.609871,9.901151,3,http://www.wikidata.org/entity/Q98280550,Eidelstedt Zentrum station,station located in a cut,C,yellow
1032,http://www.wikidata.org/entity/Q16240789,https://de.wikipedia.org/wiki/Auditorium_Maximum_(Universit%C3%A4t_Hamburg),https://en.wikipedia.org/wiki/Audimax_(University_of_Hamburg),Point(9.98558 53.56644),2.048,53.56644,9.98558,3,http://www.wikidata.org/entity/Q758940,Audimax,Aula Magna,C,yellow
1033,http://www.wikidata.org/entity/Q16320906,https://de.wikipedia.org/wiki/St._Nikolai_(Hamburg-Moorfleet),,Point(10.0825 53.511389),6.929,53.511389,10.0825,3,http://www.wikidata.org/entity/Q317557,St. Nikolai,parish church,C,yellow
1034,http://www.wikidata.org/entity/Q16830357,https://de.wikipedia.org/wiki/Alte_S%C3%BCderelbe,,Point(9.85 53.51666667),10.637,53.51666667,9.85,3,http://www.wikidata.org/entity/Q187223,Alte Süderelbe,lagoon,C,yellow
1036,http://www.wikidata.org/entity/Q16832835,https://de.wikipedia.org/wiki/Lessing-Denkmal_(Hamburg),,Point(9.988828 53.555037),0.94,53.555037,9.988828,3,http://www.wikidata.org/entity/Q4989906,Lessing-Denkmal,monument,C,yellow
1037,http://www.wikidata.org/entity/Q16903674,https://de.wikipedia.org/wiki/Ernst-Merck-Halle,https://en.wikipedia.org/wiki/Ernst-Merck-Halle,Point(9.97944444 53.56027778),1.784,53.56027778,9.97944444,3,http://www.wikidata.org/entity/Q18674739,Ernst-Merck-Halle,event venue,C,yellow
1038,http://www.wikidata.org/entity/Q17290357,https://de.wikipedia.org/wiki/Rindermarkthalle_St._Pauli,,Point(9.96611118 53.55666733),2.388,53.55666733,9.96611118,3,http://www.wikidata.org/entity/Q811979,Cattle Market Hall St. Pauli,architectural structure,C,yellow
1039,http://www.wikidata.org/entity/Q360602,https://de.wikipedia.org/wiki/Adolf-J%C3%A4ger-Kampfbahn,,Point(9.91138889 53.55527778),5.922,53.55527778,9.91138889,3,http://www.wikidata.org/entity/Q1154710,Adolf-Jäger-Kampfbahn,association football venue,C,yellow
1040,http://www.wikidata.org/entity/Q385731,https://de.wikipedia.org/wiki/Afrikahaus_(Hamburg),https://en.wikipedia.org/wiki/Afrikahaus_(Hamburg),Point(9.99555556 53.54805556),0.422,53.54805556,9.99555556,3,http://www.wikidata.org/entity/Q41176,Afrikahaus,building,C,yellow
1041,http://www.wikidata.org/entity/Q438118,https://de.wikipedia.org/wiki/Alter_Niendorfer_Friedhof,https://en.wikipedia.org/wiki/Old_Niendorf_Cemetery,Point(9.94972222 53.61611111),8.049,53.61611111,9.94972222,3,http://www.wikidata.org/entity/Q39614,Old Niendorf Cemetery,cemetery,C,yellow
1042,http://www.wikidata.org/entity/Q444038,https://de.wikipedia.org/wiki/Altonaer_Stadion,,Point(9.8991535 53.5876645),7.883,53.5876645,9.8991535,3,http://www.wikidata.org/entity/Q1154710,Altonaer Stadion (Hamburg),association football venue,C,yellow
1043,http://www.wikidata.org/entity/Q444036,https://de.wikipedia.org/wiki/Altonaer_Rathaus,,Point(9.93527778 53.54694444),4.335,53.54694444,9.93527778,3,http://www.wikidata.org/entity/Q543654,city hall of Altona,Rathaus,C,yellow
1045,http://www.wikidata.org/entity/Q788227,https://de.wikipedia.org/wiki/Opernloft,https://en.wikipedia.org/wiki/Opernloft,Point(9.98508333 53.55283333),1.065,53.55283333,9.98508333,3,http://www.wikidata.org/entity/Q194428,Opernloft,stage,C,yellow
1046,http://www.wikidata.org/entity/Q800176,https://de.wikipedia.org/wiki/Birdland_(Hamburg),https://en.wikipedia.org/wiki/Birdland_(Hamburg_jazz_club),Point(9.9624 53.5784),4.014,53.5784,9.9624,3,http://www.wikidata.org/entity/Q1684522,Birdland,jazz club,C,yellow
1047,http://www.wikidata.org/entity/Q1417357,https://de.wikipedia.org/wiki/Fink_II,,Point(9.85444444 53.54138889),9.711,53.54138889,9.85444444,3,http://www.wikidata.org/entity/Q91122,U-Boot-Bunker Finkenwerder,bunker,C,yellow
1048,http://www.wikidata.org/entity/Q1418221,https://de.wikipedia.org/wiki/Finnlandhaus,,Point(9.99275556 53.55809444),1.008,53.55809444,9.99275556,3,http://www.wikidata.org/entity/Q18142,Finnlandhaus,tower block,C,yellow
1049,http://www.wikidata.org/entity/Q1419819,https://de.wikipedia.org/wiki/Mennonitengemeinde_zu_Hamburg_und_Altona,,Point(9.948143 53.567126),3.938,53.567126,9.948143,3,http://www.wikidata.org/entity/Q16970,Mennonitenkirche,church building,C,yellow
1050,http://www.wikidata.org/entity/Q1419835,https://de.wikipedia.org/wiki/Fischbeker_Heide,,Point(9.85 53.45),14.958,53.455,9.83833333,3,http://www.wikidata.org/entity/Q759421,Fischbeker Heide,Naturschutzgebiet,C,yellow
1052,http://www.wikidata.org/entity/Q1422053,https://de.wikipedia.org/wiki/Hauptkirche_St._Nikolai_(Hamburg-Harvestehude),,Point(9.99055556 53.58111111),3.486,53.58111111,9.99055556,3,http://www.wikidata.org/entity/Q16970,St. Nikolai (Hamburg-Harvestehude),church building,C,yellow
1053,http://www.wikidata.org/entity/Q1429221,https://de.wikipedia.org/wiki/Landgericht_Hamburg,https://en.wikipedia.org/wiki/Regional_Court_of_Hamburg,Point(9.97636 53.55565),1.71,53.55565,9.97636,3,http://www.wikidata.org/entity/Q13384978,Landgericht Hamburg,regional court,C,yellow
1054,http://www.wikidata.org/entity/Q1452652,https://de.wikipedia.org/wiki/St._Johannis_(Altona),,Point(9.95305556 53.55972222),3.313,53.55972222,9.95305556,3,http://www.wikidata.org/entity/Q11691318,St John's Church,cultural heritage monument in Germany,C,yellow
1056,http://www.wikidata.org/entity/Q1454260,https://de.wikipedia.org/wiki/Gymnasium_Allee,https://en.wikipedia.org/wiki/Gymnasium_Allee,Point(9.94096111 53.55503889),3.978,53.55503889,9.94096111,3,http://www.wikidata.org/entity/Q55043,Gymnasium Allee,gymnasium,C,yellow
1057,http://www.wikidata.org/entity/Q1454529,https://de.wikipedia.org/wiki/Freilichtmuseum_am_Kiekeberg,,Point(9.90194 53.4403),13.869,53.4403,9.90194,3,http://www.wikidata.org/entity/Q756102,Freilichtmuseum am Kiekeberg,open-air museum,C,yellow
1060,http://www.wikidata.org/entity/Q2168643,https://de.wikipedia.org/wiki/Rothenbaumchaussee,https://en.wikipedia.org/wiki/Rothenbaumchaussee,Point(9.9885 53.5709),2.423,53.5709,9.9885,3,http://www.wikidata.org/entity/Q79007,Rothenbaumchaussee,street,C,yellow
1061,http://www.wikidata.org/entity/Q2235765,https://de.wikipedia.org/wiki/Schilleroper,https://en.wikipedia.org/wiki/Schilleroper,Point(9.96166667 53.55805556),2.714,53.55805556,9.96166667,3,http://www.wikidata.org/entity/Q41176,Schilleroper,building,C,yellow
1062,http://www.wikidata.org/entity/Q2246310,https://de.wikipedia.org/wiki/Schmidt_Theater,https://en.wikipedia.org/wiki/Schmidt_Theater,Point(9.963862 53.549154),2.434,53.549154,9.963862,3,http://www.wikidata.org/entity/Q24354,Schmidt Theater,theatre building,C,yellow
1063,http://www.wikidata.org/entity/Q2455726,https://de.wikipedia.org/wiki/Trostbr%C3%BCcke,,Point(9.99222222 53.54805556),0.612,53.54805556,9.99222222,3,http://www.wikidata.org/entity/Q537127,Trostbrücke,road bridge,C,yellow
1064,http://www.wikidata.org/entity/Q2458798,https://de.wikipedia.org/wiki/Autobahndreieck_Hamburg-S%C3%BCdwest,,Point(9.927177 53.435515),13.661,53.435515,9.927177,3,http://www.wikidata.org/entity/Q785486,Q2458798,three-way interchange,C,yellow
