,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
1957,,53.5587407,9.98918259,Deserteurdenkmal,,C,yellow,,,monument,,Point(9.98918259 53.5587407),1.203,http://www.wikidata.org/entity/Q1200605,2.0,,https://de.wikipedia.org/wiki/Deserteurdenkmal_(Hamburg),,http://www.wikidata.org/entity/Q4989906,"('53.5587407', '9.98918259')"
1958,,53.56888889,9.96805556,Deutsche Gesellschaft für Meeresforschung,,C,yellow,,,association,,Point(9.96805556 53.56888889),2.981,http://www.wikidata.org/entity/Q1202912,2.0,,https://de.wikipedia.org/wiki/Deutsche_Gesellschaft_f%C3%BCr_Meeresforschung,,http://www.wikidata.org/entity/Q15911314,"('53.56888889', '9.96805556')"
1960,,53.55611111,9.9875,Deutschlandhaus,,C,yellow,,,office building,,Point(9.9875 53.55611111),1.08,http://www.wikidata.org/entity/Q1206343,2.0,,https://de.wikipedia.org/wiki/Deutschlandhaus_(Hamburg),,http://www.wikidata.org/entity/Q1021645,"('53.55611111', '9.9875')"
1961,,53.583611,10.133889,Tansania-Park,,C,yellow,,,monument,,Point(10.133889 53.583611),9.544,http://www.wikidata.org/entity/Q1236450,2.0,,https://de.wikipedia.org/wiki/Tansania-Park,,http://www.wikidata.org/entity/Q4989906,"('53.583611', '10.133889')"
1962,,53.590833,9.995833,Kloster St. Johannis,,C,yellow,,,religious community,,Point(9.995833 53.590833),4.514,http://www.wikidata.org/entity/Q1237432,2.0,,https://de.wikipedia.org/wiki/Kloster_St._Johannis_(Hamburg),,http://www.wikidata.org/entity/Q2742167,"('53.590833', '9.995833')"
1964,,53.52779,9.946795,Elbe II,,C,yellow,,,bunker,,Point(9.946795 53.52779),4.353,http://www.wikidata.org/entity/Q1325114,2.0,,https://de.wikipedia.org/wiki/Elbe_II,,http://www.wikidata.org/entity/Q91122,"('53.52779', '9.946795')"
1965,,53.54555556,9.98222222,Elbhof,,C,yellow,,,Kontorhaus,,Point(9.98222222 53.54555556),1.329,http://www.wikidata.org/entity/Q1325319,2.0,,https://de.wikipedia.org/wiki/Elbhof,,http://www.wikidata.org/entity/Q1783234,"('53.54555556', '9.98222222')"
1966,,53.55,9.98486111,Ellerntorsbrücke,,C,yellow,,,arch bridge,,Point(9.98486111 53.55),1.044,http://www.wikidata.org/entity/Q1332023,2.0,,https://de.wikipedia.org/wiki/Ellerntorsbr%C3%BCcke,,http://www.wikidata.org/entity/Q158438,"('53.55', '9.98486111')"
1969,,53.58083333,10.0575,Schule Krausestraße,,C,yellow,,,day school,,Point(10.0575 53.58083333),5.058,http://www.wikidata.org/entity/Q1335750,2.0,,https://de.wikipedia.org/wiki/Gymnasiale_Oberstufe_Krausestra%C3%9Fe,,http://www.wikidata.org/entity/Q1493752,"('53.58083333', '10.0575')"
1972,,53.54730556,9.96333333,Empire Riverside Hotel,,C,yellow,,,tower block,,Point(9.96333333 53.54730556),2.488,http://www.wikidata.org/entity/Q1339302,2.0,,https://de.wikipedia.org/wiki/Empire_Riverside_Hotel,,http://www.wikidata.org/entity/Q18142,"('53.54730556', '9.96333333')"
1980,,53.54872222,9.97461111,St. Thomas a Becket Church,,C,yellow,,,church building,,Point(9.97461111 53.54872222),1.73,http://www.wikidata.org/entity/Q1342586,2.0,,https://de.wikipedia.org/wiki/Englische_Kirche_(Hamburg),,http://www.wikidata.org/entity/Q16970,"('53.54872222', '9.97461111')"
1981,,53.59833333,9.98833333,Eppendorfer Mühlenteich,,C,yellow,,,lake,,Point(9.98833333 53.59833333),5.398,http://www.wikidata.org/entity/Q1347556,2.0,,https://de.wikipedia.org/wiki/Eppendorfer_M%C3%BChlenteich,,http://www.wikidata.org/entity/Q23397,"('53.59833333', '9.98833333')"
1982,,53.54455556,10.00313889,Ericusbrücke,,C,yellow,,,swing bridge,,Point(10.00313889 53.54455556),0.664,http://www.wikidata.org/entity/Q1353719,2.0,,https://de.wikipedia.org/wiki/Ericusbr%C3%BCcke,,http://www.wikidata.org/entity/Q950431,"('53.54455556', '10.00313889')"
1985,,53.55513889,10.02694444,"Erlöserkirche, Hamburg-Borgfelde",,C,yellow,,,church building,,Point(10.02694444 53.55513889),1.817,http://www.wikidata.org/entity/Q1355744,2.0,,https://de.wikipedia.org/wiki/Erl%C3%B6serkirche_(Hamburg-Borgfelde),,http://www.wikidata.org/entity/Q16970,"('53.55513889', '10.02694444')"
1986,,53.60777778,10.11166667,Erlöserkirche (Hamburg-Farmsen-Berne),,C,yellow,,,church building,,Point(10.11166667 53.60777778),9.721,http://www.wikidata.org/entity/Q1355745,2.0,,https://de.wikipedia.org/wiki/Erl%C3%B6serkirche_(Hamburg-Farmsen-Berne),,http://www.wikidata.org/entity/Q16970,"('53.60777778', '10.11166667')"
1987,,53.53490278,10.04597222,Institut für Hygiene und Umwelt,,C,yellow,,,German state agency,,Point(10.04597222 53.53490278),3.451,http://www.wikidata.org/entity/Q1362568,2.0,,https://de.wikipedia.org/wiki/Institut_f%C3%BCr_Hygiene_und_Umwelt,,http://www.wikidata.org/entity/Q1802122,"('53.53490278', '10.04597222')"
1988,,53.57333333,9.96638889,Gymnasium Kaiser-Friedrich-Ufer,,C,yellow,,,gymnasium,,Point(9.96638889 53.57333333),3.414,http://www.wikidata.org/entity/Q1368264,2.0,,https://de.wikipedia.org/wiki/Gymnasium_Kaiser-Friedrich-Ufer,,http://www.wikidata.org/entity/Q55043,"('53.57333333', '9.96638889')"
1989,,53.557816,9.991418,Esplanade,,C,yellow,,,street,,Point(9.991418 53.557816),1.031,http://www.wikidata.org/entity/Q1368275,2.0,,https://de.wikipedia.org/wiki/Esplanade_(Hamburg),,http://www.wikidata.org/entity/Q79007,"('53.557816', '9.991418')"
1990,,53.56561,9.98953,Leibniz Institute for Media Research | Hans-Bredow-Institut (HBI),,C,yellow,,,foundation,,Point(9.98953 53.56561),1.85,http://www.wikidata.org/entity/Q1372960,2.0,,https://de.wikipedia.org/wiki/Hans-Bredow-Institut,https://en.wikipedia.org/wiki/Hans-Bredow-Institut,http://www.wikidata.org/entity/Q157031,"('53.56561', '9.98953')"
1993,,53.60219444,10.02738889,Landessozialgericht Hamburg,,C,yellow,,,Higher Social Court,,Point(10.02738889 53.60219444),6.03,http://www.wikidata.org/entity/Q1373625,2.0,,https://de.wikipedia.org/wiki/Landessozialgericht_Hamburg,,http://www.wikidata.org/entity/Q1802611,"('53.60219444', '10.02738889')"
1994,,53.473591,9.99567,Europabrücke,,C,yellow,,,girder bridge,,Point(9.99567 53.473591),8.54,http://www.wikidata.org/entity/Q1375284,2.0,,https://de.wikipedia.org/wiki/Europabr%C3%BCcke_(Hamburg),,http://www.wikidata.org/entity/Q1055465,"('53.473591', '9.99567')"
1997,,53.572734,10.072982,Matthias-Claudius-Gymnasium Hamburg,,C,yellow,,,gymnasium,,Point(10.072982 53.572734),5.387,http://www.wikidata.org/entity/Q1377432,2.0,,https://de.wikipedia.org/wiki/Matthias-Claudius-Gymnasium_(Hamburg),,http://www.wikidata.org/entity/Q1542966,"('53.572734', '10.072982')"
1998,,53.573292,10.07442,St. Joseph,,C,yellow,,,parish church,,Point(10.07442 53.573292),5.5,http://www.wikidata.org/entity/Q1381959,2.0,,https://de.wikipedia.org/wiki/St._Joseph_(Hamburg-Wandsbek),,http://www.wikidata.org/entity/Q317557,"('53.573292', '10.07442')"
1999,,53.60972222,10.07388889,Osterkirche,,C,yellow,,,church building,,Point(10.07388889 53.60972222),8.183,http://www.wikidata.org/entity/Q1382708,2.0,,https://de.wikipedia.org/wiki/Osterkirche_(Hamburg-Bramfeld),,http://www.wikidata.org/entity/Q16970,"('53.60972222', '10.07388889')"
2000,,53.52111053,9.9333334,Rugenberger Damm incinerator,,C,yellow,,,incinerator,,Point(9.9333334 53.52111053),5.509,http://www.wikidata.org/entity/Q1382755,2.0,,https://de.wikipedia.org/wiki/M%C3%BCllverwertungsanlage_Rugenberger_Damm,,http://www.wikidata.org/entity/Q13416228,"('53.52111053', '9.9333334')"
2001,,53.573538,9.92699,Exerzierweide,,C,yellow,,,association football venue,,Point(9.92699 53.573538),5.506,http://www.wikidata.org/entity/Q1383702,2.0,,https://de.wikipedia.org/wiki/Exerzierweide,,http://www.wikidata.org/entity/Q1154710,"('53.573538', '9.92699')"
2002,,53.56019444,9.93488889,Altona station water tower,,C,yellow,,,water tower,,Point(9.93488889 53.56019444),4.48,http://www.wikidata.org/entity/Q1383885,2.0,,https://de.wikipedia.org/wiki/Wasserturm_(Bahnbetriebswerk_Hamburg-Altona),,http://www.wikidata.org/entity/Q274153,"('53.56019444', '9.93488889')"
2003,,53.67,10.03166667,Gymnasium Heidberg,,C,yellow,,,gymnasium,,Point(10.03166667 53.67),13.461,http://www.wikidata.org/entity/Q1387373,2.0,,https://de.wikipedia.org/wiki/Gymnasium_Heidberg,,http://www.wikidata.org/entity/Q55043,"('53.67', '10.03166667')"
2004,,53.562166666667,9.77995,Falkensteiner Ufer,,C,yellow,,,forest,,Point(9.77995 53.562166666),14.637,http://www.wikidata.org/entity/Q1394291,2.0,,https://de.wikipedia.org/wiki/Falkenstein_(Hamburg),,http://www.wikidata.org/entity/Q4421,"('53.562166666667', '9.77995')"
2005,,53.56638889,9.99083333,Feldbrunnenstraße,,C,yellow,,,street,,Point(9.99083333 53.56638889),1.899,http://www.wikidata.org/entity/Q1402378,2.0,,https://de.wikipedia.org/wiki/Feldbrunnenstra%C3%9Fe,,http://www.wikidata.org/entity/Q79007,"('53.56638889', '9.99083333')"
2006,,53.56847222,9.98555556,Postgebäude Schlüterstraße,,C,yellow,,,building,,Point(9.98555556 53.56847222),2.249,http://www.wikidata.org/entity/Q1407367,2.0,,https://de.wikipedia.org/wiki/Fernsprechamt_Schl%C3%BCterstra%C3%9Fe,,http://www.wikidata.org/entity/Q41176,"('53.56847222', '9.98555556')"
2007,,53.55633,9.925797,Theater in der Basilika,,C,yellow,,,theatre building,,Point(9.925797 53.55633),4.989,http://www.wikidata.org/entity/Q1407572,2.0,,https://de.wikipedia.org/wiki/Theater_in_der_Basilika,https://en.wikipedia.org/wiki/Theater_in_der_Basilika,http://www.wikidata.org/entity/Q24354,"('53.55633', '9.925797')"
2008,,53.456634,9.973927,Feuerwache Hastedtstraße,,C,yellow,,,building,,Point(9.973927 53.456634),10.568,http://www.wikidata.org/entity/Q1409779,2.0,,https://de.wikipedia.org/wiki/Feuerwache_Harburg,,http://www.wikidata.org/entity/Q41176,"('53.456634', '9.973927')"
2009,,53.546258,9.92872,"Heine Haus (Hamburg, Germany)",,C,yellow,,,museum,,Point(9.92872 53.546258),4.774,http://www.wikidata.org/entity/Q1414278,2.0,,https://de.wikipedia.org/wiki/Heine_Haus_Hamburg,,http://www.wikidata.org/entity/Q33506,"('53.546258', '9.92872')"
2010,,53.5723906,10.0680258,Wandsbeker Marktstraße,,C,yellow,,,street,,Point(10.0680258 53.5723906),5.08,http://www.wikidata.org/entity/Q1415919,2.0,,https://de.wikipedia.org/wiki/Wandsbeker_Marktstra%C3%9Fe,,http://www.wikidata.org/entity/Q79007,"('53.5723906', '10.0680258')"
2011,,53.555262,9.987279,Hamburg Ministry of Finance,,C,yellow,,,revenue authority,,Point(9.987279 53.555262),1.039,http://www.wikidata.org/entity/Q1416300,2.0,,https://de.wikipedia.org/wiki/Beh%C3%B6rde_f%C3%BCr_Finanzen_und_Bezirke,,http://www.wikidata.org/entity/Q1416296,"('53.555262', '9.987279')"
2014,,53.575111,10.006571,Uhlenhorster Fährhaus,,C,yellow,,,building,,Point(10.006571 53.575111),2.782,http://www.wikidata.org/entity/Q18632090,2.0,,https://de.wikipedia.org/wiki/Uhlenhorster_F%C3%A4hrhaus,,http://www.wikidata.org/entity/Q41176,"('53.575111', '10.006571')"
2015,,53.54766,9.99014,Vierländerin-Brunnen,,C,yellow,,,fountain,,Point(9.99014 53.54766),0.756,http://www.wikidata.org/entity/Q18632417,2.0,,https://de.wikipedia.org/wiki/Vierl%C3%A4nderin-Brunnen,,http://www.wikidata.org/entity/Q483453,"('53.54766', '9.99014')"
2016,,53.54423523,9.97822475,Vorsetzen,,C,yellow,,,street,,Point(9.97822475 53.54423523),1.63,http://www.wikidata.org/entity/Q18632530,2.0,,https://de.wikipedia.org/wiki/Vorsetzen,,http://www.wikidata.org/entity/Q79007,"('53.54423523', '9.97822475')"
2017,,53.549156,9.974545,Zeughausmarkt,,C,yellow,,,square,,Point(9.974545 53.549156),1.73,http://www.wikidata.org/entity/Q18633233,2.0,,https://de.wikipedia.org/wiki/Zeughausmarkt,,http://www.wikidata.org/entity/Q174782,"('53.549156', '9.974545')"
2018,,53.59274,10.01407,Trinkhalle im Hamburger Stadtpark,,C,yellow,,,building,,Point(10.01407 53.59274),4.797,http://www.wikidata.org/entity/Q18681278,2.0,,https://de.wikipedia.org/wiki/Trinkhalle_(Hamburg),,http://www.wikidata.org/entity/Q41176,"('53.59274', '10.01407')"
2019,,53.571,9.8864,Q18681338,,C,yellow,,,garden city,,Point(9.8864 53.571),7.888,http://www.wikidata.org/entity/Q18681338,2.0,,https://de.wikipedia.org/wiki/Steenkampsiedlung,,http://www.wikidata.org/entity/Q660088,"('53.571', '9.8864')"
2021,,53.559185,9.990307,Schillerdenkmal (Hamburg),,C,yellow,,,monument,,Point(9.990307 53.559185),1.198,http://www.wikidata.org/entity/Q18710607,2.0,,https://de.wikipedia.org/wiki/Schillerdenkmal_(Hamburg),,http://www.wikidata.org/entity/Q4989906,"('53.559185', '9.990307')"
2022,,53.545611,9.983417,Alster river locks,,C,yellow,,,group,,Point(9.983417 53.545611),1.254,http://www.wikidata.org/entity/Q19259061,2.0,,https://de.wikipedia.org/wiki/Alsterschleusen,,http://www.wikidata.org/entity/Q16887380,"('53.545611', '9.983417')"
2023,,53.55154,9.98863,Bleichenbrücke,,C,yellow,,,road bridge,,Point(9.98863 53.55154),0.805,http://www.wikidata.org/entity/Q19275518,2.0,,https://de.wikipedia.org/wiki/Bleichenbr%C3%BCcke,,http://www.wikidata.org/entity/Q537127,"('53.55154', '9.98863')"
2024,,53.602061,10.13686,Boehn-Kaserne,,C,yellow,,,barracks,,Point(10.13686 53.602061),10.674,http://www.wikidata.org/entity/Q19275580,2.0,,https://de.wikipedia.org/wiki/Boehn-Kaserne,,http://www.wikidata.org/entity/Q131263,"('53.602061', '10.13686')"
2025,,53.658156,10.087347,Burgruine Henneberg,,C,yellow,,,castle ruin,,Point(10.087347 53.658156),13.282,http://www.wikidata.org/entity/Q19276057,2.0,,https://de.wikipedia.org/wiki/Burg_Henneberg_(Nachbau),,http://www.wikidata.org/entity/Q17715832,"('53.658156', '10.087347')"
2026,,53.549264,10.005498,City-Hof,,C,yellow,,,architectural ensemble,,Point(10.005498 53.549264),0.342,http://www.wikidata.org/entity/Q19277450,2.0,,https://de.wikipedia.org/wiki/City-Hof,,http://www.wikidata.org/entity/Q1497375,"('53.549264', '10.005498')"
2027,,53.618598,10.0357,Ehrenhain Hamburgischer Widerstandskämpfer,,C,yellow,,,memorial,,Point(10.0357 53.618598),7.934,http://www.wikidata.org/entity/Q19278901,2.0,,https://de.wikipedia.org/wiki/Ehrenhain_Hamburgischer_Widerstandsk%C3%A4mpfer,,http://www.wikidata.org/entity/Q5003624,"('53.618598', '10.0357')"
2029,,53.61377,10.00126,Feuerwache Alsterdorf,,C,yellow,,,fire station,,Point(10.00126 53.61377),7.053,http://www.wikidata.org/entity/Q19279594,2.0,,https://de.wikipedia.org/wiki/Feuerwache_Alsterdorf,,http://www.wikidata.org/entity/Q1195942,"('53.61377', '10.00126')"
2030,,53.54618,9.98253,Feuerwache Innenstadt,,C,yellow,,,fire station,,Point(9.98253 53.54618),1.284,http://www.wikidata.org/entity/Q19279595,2.0,,https://de.wikipedia.org/wiki/Feuerwache_Innenstadt_(Hamburg),,http://www.wikidata.org/entity/Q1195942,"('53.54618', '9.98253')"
2031,,53.523017,10.019956,Feuerwache Veddel,,C,yellow,,,fire station,,Point(10.019956 53.523017),3.295,http://www.wikidata.org/entity/Q19279596,2.0,,https://de.wikipedia.org/wiki/Feuerwache_Veddel,,http://www.wikidata.org/entity/Q1195942,"('53.523017', '10.019956')"
2032,,53.550803,10.012099,Gewerkschaftshaus Hamburg,,C,yellow,,,building complex,,Point(10.012099 53.550803),0.758,http://www.wikidata.org/entity/Q19284024,2.0,,https://de.wikipedia.org/wiki/Gewerkschaftshaus_(Hamburg),,http://www.wikidata.org/entity/Q1497364,"('53.550803', '10.012099')"
2033,,53.60780334,10.17427254,Graf-Goltz-Kaserne,,C,yellow,,,barracks,,Point(10.17427254 53.60780334),13.122,http://www.wikidata.org/entity/Q19284327,2.0,,https://de.wikipedia.org/wiki/Graf-Goltz-Kaserne,,http://www.wikidata.org/entity/Q131263,"('53.60780334', '10.17427254')"
2034,,53.569205,10.028667,Hammonia-Bad,,C,yellow,,,building,,Point(10.028667 53.569205),2.797,http://www.wikidata.org/entity/Q19284723,2.0,,https://de.wikipedia.org/wiki/Hammonia-Bad,,http://www.wikidata.org/entity/Q41176,"('53.569205', '10.028667')"
2035,,53.54446411,10.01292229,Hammerbrookschleuse,,C,yellow,,,lock,,Point(10.01292229 53.54446411),1.041,http://www.wikidata.org/entity/Q19284721,2.0,,https://de.wikipedia.org/wiki/Hammerbrookschleuse,,http://www.wikidata.org/entity/Q105731,"('53.54446411', '10.01292229')"
2036,,53.554524,10.022591,Feuerwache Berliner Tor,,C,yellow,,,fire station,,Point(10.022591 53.554524),1.522,http://www.wikidata.org/entity/Q19285020,2.0,,https://de.wikipedia.org/wiki/Hauptfeuerwache_Berliner_Tor,,http://www.wikidata.org/entity/Q1195942,"('53.554524', '10.022591')"
2037,,53.54483032,9.98758984,Hohe Brücke,,C,yellow,,,street,,Point(9.98758984 53.54483032),1.058,http://www.wikidata.org/entity/Q19285654,2.0,,https://de.wikipedia.org/wiki/Hohe_Br%C3%BCcke_(Hamburg),,http://www.wikidata.org/entity/Q79007,"('53.54483032', '9.98758984')"
2043,,53.62965,10.00982,Informationszentrum NS-Zwangsarbeit,,C,yellow,,,exhibition,,Point(10.00982 53.62965),8.839,http://www.wikidata.org/entity/Q19286112,2.0,,https://de.wikipedia.org/wiki/Informationszentrum_NS-Zwangsarbeit,,http://www.wikidata.org/entity/Q464980,"('53.62965', '10.00982')"
2044,,53.5432849,9.9902469,Kesselhaus,,C,yellow,,,boiler house,,Point(9.9902469 53.5432849),1.043,http://www.wikidata.org/entity/Q19287874,2.0,,https://de.wikipedia.org/wiki/Kesselhaus_(Speicherstadt),,http://www.wikidata.org/entity/Q1739809,"('53.5432849', '9.9902469')"
2046,,53.5801024,9.9993465,Krugkoppelbrücke,,C,yellow,,,road bridge,,Point(9.9993465 53.5801024),3.31,http://www.wikidata.org/entity/Q19288395,2.0,,https://de.wikipedia.org/wiki/Krugkoppelbr%C3%BCcke,,http://www.wikidata.org/entity/Q537127,"('53.5801024', '9.9993465')"
2047,,53.54774,9.99226,Laeiszhof,,C,yellow,,,Kontorhaus,,Point(9.99226 53.54774),0.625,http://www.wikidata.org/entity/Q19288718,2.0,,https://de.wikipedia.org/wiki/Laeiszhof,,http://www.wikidata.org/entity/Q1783234,"('53.54774', '9.99226')"
2048,,53.59404,10.01517,Landhaus Walter,,C,yellow,,,eating and lodging,,Point(10.01517 53.59404),4.952,http://www.wikidata.org/entity/Q19288791,2.0,,https://de.wikipedia.org/wiki/Landhaus_Walter,,http://www.wikidata.org/entity/Q62602544,"('53.59404', '10.01517')"
2050,,53.55004,9.8551,Landhaus Baur,,C,yellow,,,country house,,Point(9.8551 53.55004),9.615,http://www.wikidata.org/entity/Q19288788,2.0,,https://de.wikipedia.org/wiki/Landhaus_Baur,,http://www.wikidata.org/entity/Q16884952,"('53.55004', '9.8551')"
2051,,53.580672,10.127871,Lettow Vorbeck Barracks,,C,yellow,,,barracks,,Point(10.127871 53.580672),9.053,http://www.wikidata.org/entity/Q19289149,2.0,,https://de.wikipedia.org/wiki/Lettow-Vorbeck-Kaserne_(Hamburg),,http://www.wikidata.org/entity/Q131263,"('53.580672', '10.127871')"
2052,,53.60005,10.04322,Margaretha-Rothe-Gymnasium,,C,yellow,,,gymnasium,,Point(10.04322 53.60005),6.201,http://www.wikidata.org/entity/Q19295760,2.0,,https://de.wikipedia.org/wiki/Margaretha-Rothe-Gymnasium,,http://www.wikidata.org/entity/Q55043,"('53.60005', '10.04322')"
2053,,53.556896,9.988335,Dammtorstraße,,C,yellow,,,street,,Point(9.988335 53.556896),1.092,http://www.wikidata.org/entity/Q27729245,2.0,,https://de.wikipedia.org/wiki/Dammtorstra%C3%9Fe,,http://www.wikidata.org/entity/Q79007,"('53.556896', '9.988335')"
2054,,53.577777777778,9.9852777777778,St.-Elisabeth-Kirche,,C,yellow,,,parish church,,Point(9.985277777 53.577777777),3.215,http://www.wikidata.org/entity/Q27870977,2.0,,https://de.wikipedia.org/wiki/St._Elisabeth_(Hamburg-Harvestehude),,http://www.wikidata.org/entity/Q317557,"('53.577777777778', '9.9852777777778')"
2056,,53.558589,9.99139,Gustav-Mahler-Park,,C,yellow,,,park,,Point(9.99139 53.558589),1.102,http://www.wikidata.org/entity/Q28314181,2.0,,https://de.wikipedia.org/wiki/Gustav-Mahler-Park,,http://www.wikidata.org/entity/Q22698,"('53.558589', '9.99139')"
2057,,53.60046,9.92512,Albrecht-Thaer-Gymnasium,,C,yellow,,,gymnasium,,Point(9.92512 53.60046),7.478,http://www.wikidata.org/entity/Q34561228,2.0,,https://de.wikipedia.org/wiki/Albrecht-Thaer-Gymnasium,,http://www.wikidata.org/entity/Q1542966,"('53.60046', '9.92512')"
2058,,53.551944444444,10.004166666667,Südseehaus,,C,yellow,,,Kontorhaus,,Point(10.004166666 53.551944444),0.293,http://www.wikidata.org/entity/Q35191095,2.0,,https://de.wikipedia.org/wiki/S%C3%BCdseehaus,,http://www.wikidata.org/entity/Q1783234,"('53.551944444444', '10.004166666667')"
2060,,53.47074,9.9380801,Helios Mariahilf Klinik Hamburg,,C,yellow,,,business,,Point(9.9380801 53.47074),9.77,http://www.wikidata.org/entity/Q38643723,2.0,,https://de.wikipedia.org/wiki/Helios_Mariahilf_Klinik_Hamburg,,http://www.wikidata.org/entity/Q4830453,"('53.47074', '9.9380801')"
2062,,53.56412,9.98656,Logenhaus,,C,yellow,,,building,,Point(9.98656 53.56412),1.793,http://www.wikidata.org/entity/Q38967434,2.0,,https://de.wikipedia.org/wiki/Logenhaus_der_Johannislogen,,http://www.wikidata.org/entity/Q41176,"('53.56412', '9.98656')"
2063,,53.610159,10.059422,Martin-Luther-King-Church,,C,yellow,,,church building,,Point(10.059422 53.610159),7.7,http://www.wikidata.org/entity/Q39839480,2.0,,https://de.wikipedia.org/wiki/Martin-Luther-King-Kirche_(Hamburg-Steilshoop),,http://www.wikidata.org/entity/Q16970,"('53.610159', '10.059422')"
2064,,53.60975,10.010833333333,Martin-Luther church in Hamburg-Alsterdorf,,C,yellow,,,church building,,Point(10.010833333 53.60975),6.64,http://www.wikidata.org/entity/Q40719190,2.0,,https://de.wikipedia.org/wiki/Martin-Luther-Kirche_(Hamburg-Alsterdorf),,http://www.wikidata.org/entity/Q16970,"('53.60975', '10.010833333333')"
2066,,53.574444444444,9.8013888888889,Friedhof Blankenese,,C,yellow,,,cemetery,,Point(9.801388888 53.574444444),13.43,http://www.wikidata.org/entity/Q41680828,2.0,,https://de.wikipedia.org/wiki/Friedhof_Blankenese,,http://www.wikidata.org/entity/Q39614,"('53.574444444444', '9.8013888888889')"
2067,,53.480555555556,10.114166666667,2014 World Rowing Junior Championships,,C,yellow,,,World Rowing Junior Championships,,Point(10.114166666 53.480555555),10.795,http://www.wikidata.org/entity/Q41786003,2.0,,https://de.wikipedia.org/wiki/Junioren-Weltmeisterschaften_im_Rudern_2014,https://en.wikipedia.org/wiki/2014_World_Rowing_Junior_Championships,http://www.wikidata.org/entity/Q6139189,"('53.480555555556', '10.114166666667')"
2068,,53.575079,9.828107,Reichspräsident-Ebert-Kaserne,,C,yellow,,,barracks,,Point(9.828107 53.575079),11.722,http://www.wikidata.org/entity/Q41804671,2.0,,https://de.wikipedia.org/wiki/Reichspr%C3%A4sident-Ebert-Kaserne,,http://www.wikidata.org/entity/Q131263,"('53.575079', '9.828107')"
2069,,53.607777777778,10.024722222222,Überseering 12,,C,yellow,,,office building,,Point(10.024722222 53.607777777),6.581,http://www.wikidata.org/entity/Q42231504,2.0,,https://de.wikipedia.org/wiki/Vattenfall-Geb%C3%A4ude,,http://www.wikidata.org/entity/Q1021645,"('53.607777777778', '10.024722222222')"
2070,,53.566239,10.043421,Eilbeker Bürgerpark,,C,yellow,,,park,,Point(10.043421 53.566239),3.332,http://www.wikidata.org/entity/Q55525469,2.0,,https://de.wikipedia.org/wiki/Eilbeker_B%C3%BCrgerpark,,http://www.wikidata.org/entity/Q22698,"('53.566239', '10.043421')"
2071,,53.554583333333,9.9676666666667,Millerntor Gallery,,C,yellow,,,art exhibition,,Point(9.967666666 53.554583333),2.229,http://www.wikidata.org/entity/Q55586261,2.0,,https://de.wikipedia.org/wiki/Millerntor_Gallery,,http://www.wikidata.org/entity/Q667276,"('53.554583333333', '9.9676666666667')"
2073,,53.59175,9.98319444,St. Martin's church Eppendorf,,C,yellow,,,church building,,Point(9.98319444 53.59175),4.746,http://www.wikidata.org/entity/Q55743883,2.0,,https://de.wikipedia.org/wiki/St._Martinus_(Hamburg-Eppendorf),,http://www.wikidata.org/entity/Q16970,"('53.59175', '9.98319444')"
2074,,53.565777777778,10.0305,Maiboom'sche Liebesbuche,,C,yellow,,,remarkable tree,,Point(10.0305 53.565777777),2.614,http://www.wikidata.org/entity/Q56027123,2.0,,https://de.wikipedia.org/wiki/Maiboomsche_Liebesbuche,,http://www.wikidata.org/entity/Q811534,"('53.565777777778', '10.0305')"
2075,,53.55871,10.03169,Alfredstraßenbrücke,,C,yellow,,,road bridge,,Point(10.03169 53.55871),2.251,http://www.wikidata.org/entity/Q56035760,2.0,,https://de.wikipedia.org/wiki/Alfredstra%C3%9Fenbr%C3%BCcke,,http://www.wikidata.org/entity/Q537127,"('53.55871', '10.03169')"
2076,,53.607047,9.996973,Rathenaubrücke,,C,yellow,,,road bridge,,Point(9.996973 53.607047),6.31,http://www.wikidata.org/entity/Q56035928,2.0,,https://de.wikipedia.org/wiki/Rathenaubr%C3%BCcke,,http://www.wikidata.org/entity/Q537127,"('53.607047', '9.996973')"
2077,,53.5492,9.85639,Rudolf-Steiner-Schule Nienstedten,,C,yellow,,,nonprofit organization,,Point(9.85639 53.5492),9.531,http://www.wikidata.org/entity/Q56425985,2.0,,https://de.wikipedia.org/wiki/Rudolf_Steiner_Schule_Hamburg-Nienstedten,,http://www.wikidata.org/entity/Q163740,"('53.5492', '9.85639')"
2081,,53.6029,10.12647,Rudolf-Steiner-Schule Wandsbek,,C,yellow,,,secondary school,,Point(10.12647 53.6029),10.156,http://www.wikidata.org/entity/Q56426010,2.0,,https://de.wikipedia.org/wiki/Rudolf_Steiner_Schule_Hamburg-Wandsbek,,http://www.wikidata.org/entity/Q159334,"('53.6029', '10.12647')"
2087,,53.57276,10.04708,Maxstraßenbrücke,,C,yellow,,,beam bridge,,Point(10.04708 53.57276),3.952,http://www.wikidata.org/entity/Q56607435,2.0,,https://de.wikipedia.org/wiki/Maxstra%C3%9Fenbr%C3%BCcke,,http://www.wikidata.org/entity/Q158626,"('53.57276', '10.04708')"
