,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
1162,,39.6975,-105.13,Green Mountain Village Park,,D,blue,,,park,,Point(-105.13 39.6975),13.252,http://www.wikidata.org/entity/Q49495786,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.6975', '-105.13')"
1163,,39.705833333333,-104.99861111111,Habitat Park,,D,blue,,,park,,Point(-104.998611111 39.705833333),3.896,http://www.wikidata.org/entity/Q49496975,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.705833333333', '-104.99861111111')"
1164,,39.834166666667,-105.0775,Hackberry Park,,D,blue,,,park,,Point(-105.0775 39.834166666),13.193,http://www.wikidata.org/entity/Q49496999,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.834166666667', '-105.0775')"
1165,,39.746944444444,-105.03083333333,Hallack Park,,D,blue,,,park,,Point(-105.030833333 39.746944444),4.023,http://www.wikidata.org/entity/Q49497253,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.746944444444', '-105.03083333333')"
1166,,39.657777777778,-104.87777777778,Hampden Heights Park,,D,blue,,,park,,Point(-104.877777777 39.657777777),12.883,http://www.wikidata.org/entity/Q49497474,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.657777777778', '-104.87777777778')"
1167,,39.623611111111,-105.03555555556,Harlow Park,,D,blue,,,park,,Point(-105.035555555 39.623611111),13.568,http://www.wikidata.org/entity/Q49498019,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.623611111111', '-105.03555555556')"
1168,,39.8,-105.12,Harold D Lutz Sports Complex,,D,blue,,,park,,Point(-105.12 39.8),13.38,http://www.wikidata.org/entity/Q49498196,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.8', '-105.12')"
1169,,39.672777777778,-104.97972222222,Harvard Gulch Park,,D,blue,,,park,,Point(-104.979722222 39.672777777),7.403,http://www.wikidata.org/entity/Q49498579,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.672777777778', '-104.97972222222')"
1170,,39.678888888889,-105.04277777778,Harvey Park,,D,blue,,,park,,Point(-105.042777777 39.678888888),8.341,http://www.wikidata.org/entity/Q49498623,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.678888888889', '-105.04277777778')"
1171,,39.658333333333,-104.86527777778,Havana And Cornell Park,,D,blue,,,park,,Point(-104.865277777 39.658333333),13.623,http://www.wikidata.org/entity/Q49498790,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.658333333333', '-104.86527777778')"
1172,,39.676944444444,-104.86083333333,Havana Heights Park,,D,blue,,,park,,Point(-104.860833333 39.676944444),12.67,http://www.wikidata.org/entity/Q49498794,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.676944444444', '-104.86083333333')"
1173,,39.731944444444,-104.86388888889,Havana Park,,D,blue,,,park,,Point(-104.863888888 39.731944444),10.376,http://www.wikidata.org/entity/Q49498796,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.731944444444', '-104.86388888889')"
1174,,39.763055555556,-105.02638888889,Highland Park,,D,blue,,,park,,Point(-105.026388888 39.763055555),4.429,http://www.wikidata.org/entity/Q49501025,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.763055555556', '-105.02638888889')"
1175,,39.760833333333,-105.01805555556,Highland Park Historical District,,D,blue,,,park,,Point(-105.018055555 39.760833333),3.717,http://www.wikidata.org/entity/Q49501182,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.760833333333', '-105.01805555556')"
1176,,39.717222222222,-104.845,Highline Park,,D,blue,,,park,,Point(-104.845 39.717222222),12.208,http://www.wikidata.org/entity/Q49501284,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.717222222222', '-104.845')"
1177,,39.831111111111,-105.06333333333,Hillside Park,,D,blue,,,park,,Point(-105.063333333 39.831111111),12.219,http://www.wikidata.org/entity/Q49501697,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.831111111111', '-105.06333333333')"
1178,,39.760555555556,-105.01083333333,Hirshorn Park,,D,blue,,,park,,Point(-105.010833333 39.760555555),3.248,http://www.wikidata.org/entity/Q49501845,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.760555555556', '-105.01083333333')"
1179,,39.727777777778,-104.84194444444,Hoffman Park,,D,blue,,,park,,Point(-104.841944444 39.727777777),12.287,http://www.wikidata.org/entity/Q49502088,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.727777777778', '-104.84194444444')"
1180,,39.728611111111,-105.09722222222,Holbrook Park,,D,blue,,,park,,Point(-105.097222222 39.728611111),9.68,http://www.wikidata.org/entity/Q49502181,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.728611111111', '-105.09722222222')"
1181,,39.81,-105.05916666667,Homestead Park,,D,blue,,,park,,Point(-105.059166666 39.81),10.111,http://www.wikidata.org/entity/Q49502676,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.81', '-105.05916666667')"
1182,,39.638333333333,-104.93694444444,Hopkins Farm,,D,blue,,,park,,Point(-104.936944444 39.638333333),11.945,http://www.wikidata.org/entity/Q49502955,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.638333333333', '-104.93694444444')"
1183,,39.61,-104.97638888889,Horsemans Park,,D,blue,,,park,,Point(-104.976388888 39.61),14.388,http://www.wikidata.org/entity/Q49503178,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.61', '-104.97638888889')"
1184,,39.803611111111,-105.09638888889,Hoskinson Park,,D,blue,,,park,,Point(-105.096388888 39.803611111),11.92,http://www.wikidata.org/entity/Q49503287,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.803611111111', '-105.09638888889')"
1185,,39.718611111111,-104.97666666667,Hungarian Freedom Park,,D,blue,,,park,,Point(-104.976666666 39.718611111),2.398,http://www.wikidata.org/entity/Q49504007,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.718611111111', '-104.97666666667')"
1186,,39.676388888889,-105.13055555556,Hutchinson Park,,D,blue,,,park,,Point(-105.130555555 39.676388888),14.288,http://www.wikidata.org/entity/Q49504343,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.676388888889', '-105.13055555556')"
1187,,39.658333333333,-104.90388888889,Hutchinson Park,,D,blue,,,park,,Point(-104.903888888 39.658333333),11.354,http://www.wikidata.org/entity/Q49504341,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.658333333333', '-104.90388888889')"
1188,,39.819166666667,-105.10555555556,Independence Park,,D,blue,,,park,,Point(-105.105555555 39.819166666),13.614,http://www.wikidata.org/entity/Q49504666,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.819166666667', '-105.10555555556')"
1189,,39.656388888889,-104.855,J F Kennedy Park,,D,blue,,,park,,Point(-104.855 39.656388888),14.432,http://www.wikidata.org/entity/Q49505901,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.656388888889', '-104.855')"
1190,,39.624444444444,-105.03888888889,James A Taylor Park,,D,blue,,,park,,Point(-105.038888888 39.624444444),13.575,http://www.wikidata.org/entity/Q49506497,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.624444444444', '-105.03888888889')"
1191,,39.737222222222,-105.0925,James J Richey Park,,D,blue,,,park,,Point(-105.0925 39.737222222),9.206,http://www.wikidata.org/entity/Q49506605,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.737222222222', '-105.0925')"
1192,,39.639722222222,-105.00027777778,Jason Park,,D,blue,,,park,,Point(-105.000277777 39.639722222),11.143,http://www.wikidata.org/entity/Q49506861,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.639722222222', '-105.00027777778')"
1193,,39.656388888889,-105.09861111111,Jefferson Green Park,,D,blue,,,park,,Point(-105.098611111 39.656388888),13.4,http://www.wikidata.org/entity/Q49507215,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.656388888889', '-105.09861111111')"
1194,,39.750277777778,-105.02222222222,Jefferson Park,,D,blue,,,park,,Point(-105.022222222 39.750277777),3.422,http://www.wikidata.org/entity/Q49507253,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.750277777778', '-105.02222222222')"
1195,,39.683333333333,-105.09833333333,Jewell Park,,D,blue,,,park,,Point(-105.098333333 39.683333333),11.526,http://www.wikidata.org/entity/Q49507681,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.683333333333', '-105.09833333333')"
1196,,39.783888888889,-105.08361111111,Johnson Park,,D,blue,,,park,,Point(-105.083611111 39.783888888),9.792,http://www.wikidata.org/entity/Q49508556,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.783888888889', '-105.08361111111')"
1197,,39.682777777778,-105.10722222222,Kendrick Lake Park,,D,blue,,,park,,Point(-105.107222222 39.682777777),12.204,http://www.wikidata.org/entity/Q49510021,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.682777777778', '-105.10722222222')"
1198,,39.832222222222,-105.04777777778,Kennedy Park,,D,blue,,,park,,Point(-105.047777777 39.832222222),11.653,http://www.wikidata.org/entity/Q49510087,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.832222222222', '-105.04777777778')"
1199,,39.608611111111,-104.99944444444,Ketring Park,,D,blue,,,park,,Point(-104.999444444 39.608611111),14.578,http://www.wikidata.org/entity/Q49510435,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.608611111111', '-104.99944444444')"
1200,,39.73,-104.90777777778,Kittredge Park,,D,blue,,,park,,Point(-104.907777777 39.73),6.671,http://www.wikidata.org/entity/Q49511336,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.73', '-104.90777777778')"
1201,,39.816111111111,-105.09416666667,Ladybug Park,,D,blue,,,park,,Point(-105.094166666 39.816111111),12.661,http://www.wikidata.org/entity/Q49512690,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.816111111111', '-105.09416666667')"
1202,,39.748888888889,-104.97083333333,Lafayette Historic District,,D,blue,,,historic district,,Point(-104.970833333 39.748888888),1.609,http://www.wikidata.org/entity/Q49512708,1.0,,,,http://www.wikidata.org/entity/Q15243209,"('39.748888888889', '-104.97083333333')"
1203,,39.845277777778,-105.06861111111,Lake Arbor Park,,D,blue,,,park,,Point(-105.068611111 39.845277777),13.792,http://www.wikidata.org/entity/Q49512990,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.845277777778', '-105.06861111111')"
1204,,39.637222222222,-105.09,Lake of Lakes Park,,D,blue,,,park,,Point(-105.09 39.637222222),14.477,http://www.wikidata.org/entity/Q49513489,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.637222222222', '-105.09')"
1205,,39.777777777778,-105.05583333333,Lake Side Amusement Park,,D,blue,,,park,,Point(-105.055833333 39.777777777),7.427,http://www.wikidata.org/entity/Q49513682,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.777777777778', '-105.05583333333')"
1206,,39.713888888889,-105.10722222222,Lakewood Park,,D,blue,,,park,,Point(-105.107222222 39.713888888),10.837,http://www.wikidata.org/entity/Q49514180,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.713888888889', '-105.10722222222')"
1207,,39.657222222222,-105.0875,Lakewood Sister City Park,,D,blue,,,park,,Point(-105.0875 39.657222222),12.659,http://www.wikidata.org/entity/Q49514215,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.657222222222', '-105.0875')"
1208,,39.69,-105.06888888889,Lasley Park,,D,blue,,,park,,Point(-105.068888888 39.69),9.035,http://www.wikidata.org/entity/Q49514871,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.69', '-105.06888888889')"
1209,,39.751666666667,-104.98277777778,Lawson Park,,D,blue,,,park,,Point(-104.982777777 39.751666666),1.394,http://www.wikidata.org/entity/Q49515232,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.751666666667', '-104.98277777778')"
1210,,39.823055555556,-105.07055555556,Lew Walsh Park,,D,blue,,,park,,Point(-105.070555555 39.823055555),11.852,http://www.wikidata.org/entity/Q49516164,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.823055555556', '-105.07055555556')"
1211,,39.764444444444,-105.13166666667,Lewis Meadows Park,,D,blue,,,park,,Point(-105.131666666 39.764444444),12.859,http://www.wikidata.org/entity/Q49516280,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.764444444444', '-105.13166666667')"
1212,,39.798333333333,-105.05722222222,Lewis Ralston Gold Site Park,,D,blue,,,park,,Point(-105.057222222 39.798333333),9.023,http://www.wikidata.org/entity/Q49516310,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.798333333333', '-105.05722222222')"
1213,,39.859444444444,-104.96166666667,Lily Park,,D,blue,,,park,,Point(-104.961666666 39.859444444),13.512,http://www.wikidata.org/entity/Q49516711,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.859444444444', '-104.96166666667')"
1214,,39.735277777778,-105.00416666667,Lincoln Park,,D,blue,,,park,,Point(-105.004166666 39.735277777),1.708,http://www.wikidata.org/entity/Q49516927,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.735277777778', '-105.00416666667')"
1215,,39.734166666667,-104.93277777778,Lindsley Park,,D,blue,,,park,,Point(-104.932777777 39.734166666),4.489,http://www.wikidata.org/entity/Q49517368,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.734166666667', '-104.93277777778')"
1216,,39.811944444444,-105.01111111111,Little Dry Creek Lake Park,,D,blue,,,park,,Point(-105.011111111 39.811944444),8.39,http://www.wikidata.org/entity/Q49518018,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.811944444444', '-105.01111111111')"
1217,,39.838888888889,-105.07083333333,Little Dry Creek Park,,D,blue,,,park,,Point(-105.070833333 39.838888888),13.294,http://www.wikidata.org/entity/Q49518021,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.838888888889', '-105.07083333333')"
1218,,39.694722222222,-105.12638888889,Lochwood Park,,D,blue,,,park,,Point(-105.126388888 39.694722222),13.077,http://www.wikidata.org/entity/Q49518489,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.694722222222', '-105.12638888889')"
1219,,39.663888888889,-105.03305555556,Loretto Heights Park,,D,blue,,,park,,Point(-105.033055555 39.663888888),9.337,http://www.wikidata.org/entity/Q49519298,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.663888888889', '-105.03305555556')"
1220,,39.829444444444,-104.90916666667,Los Valientes Park,,D,blue,,,park,,Point(-104.909166666 39.829444444),11.935,http://www.wikidata.org/entity/Q49519429,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.829444444444', '-104.90916666667')"
1221,,39.768888888889,-105.12083333333,Louise Turner Park,,D,blue,,,park,,Point(-105.120833333 39.768888888),12.082,http://www.wikidata.org/entity/Q49519609,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.768888888889', '-105.12083333333')"
1222,,39.7975,-105.03361111111,Lowell Street Park,,D,blue,,,park,,Point(-105.033611111 39.7975),7.702,http://www.wikidata.org/entity/Q49519814,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.7975', '-105.03361111111')"
1223,,39.7525,-104.9975,Lower Downtown Historic District,,D,blue,,,historic district,,Point(-104.9975 39.7525),1.828,http://www.wikidata.org/entity/Q49519849,1.0,,,,http://www.wikidata.org/entity/Q15243209,"('39.7525', '-104.9975')"
1224,,39.653888888889,-104.94027777778,Magna Carta Park,,D,blue,,,park,,Point(-104.940277777 39.653888888),10.228,http://www.wikidata.org/entity/Q49520717,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.653888888889', '-104.94027777778')"
1225,,39.825277777778,-105.0975,Majestic View Park,,D,blue,,,park,,Point(-105.0975 39.825277777),13.57,http://www.wikidata.org/entity/Q49520954,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.825277777778', '-105.0975')"
1226,,39.659444444444,-104.93638888889,Mamie D Eisenhower Park,,D,blue,,,park,,Point(-104.936388888 39.659444444),9.793,http://www.wikidata.org/entity/Q49521119,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.659444444444', '-104.93638888889')"
1227,,39.770277777778,-104.90833333333,Martin Luther King Park,,D,blue,,,park,,Point(-104.908333333 39.770277777),7.396,http://www.wikidata.org/entity/Q49522229,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.770277777778', '-104.90833333333')"
1228,,39.720833333333,-105.04166666667,Martinez Park,,D,blue,,,park,,Point(-105.041666666 39.720833333),5.271,http://www.wikidata.org/entity/Q49522312,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.720833333333', '-105.04166666667')"
1229,,39.773611111111,-105.02583333333,McDonough Park,,D,blue,,,park,,Point(-105.025833333 39.773611111),5.184,http://www.wikidata.org/entity/Q49523517,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.773611111111', '-105.02583333333')"
1230,,39.800833333333,-105.07777777778,McIlvoy Park,,D,blue,,,park,,Point(-105.077777777 39.800833333),10.486,http://www.wikidata.org/entity/Q49523669,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.800833333333', '-105.07777777778')"
1231,,39.719722222222,-104.87388888889,McMullen Park,,D,blue,,,park,,Point(-104.873888888 39.719722222),9.735,http://www.wikidata.org/entity/Q49523978,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.719722222222', '-104.87388888889')"
1232,,39.744722222222,-104.89944444444,McNichols Park,,D,blue,,,park,,Point(-104.899444444 39.744722222),7.328,http://www.wikidata.org/entity/Q49524023,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.744722222222', '-104.89944444444')"
1233,,39.668055555556,-104.95277777778,McWilliams Park,,D,blue,,,park,,Point(-104.952777777 39.668055555),8.377,http://www.wikidata.org/entity/Q49524090,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.668055555556', '-104.95277777778')"
1234,,39.785833333333,-104.84027777778,Mel Silverman Park,,D,blue,,,park,,Point(-104.840277777 39.785833333),13.4,http://www.wikidata.org/entity/Q49524547,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.785833333333', '-104.84027777778')"
1235,,39.804444444444,-105.08527777778,Memorial Park,,D,blue,,,park,,Point(-105.085277777 39.804444444),11.234,http://www.wikidata.org/entity/Q49524778,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.804444444444', '-105.08527777778')"
1236,,39.845277777778,-105.01416666667,Metz Park,,D,blue,,,park,,Point(-105.014166666 39.845277777),12.054,http://www.wikidata.org/entity/Q49525721,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.845277777778', '-105.01416666667')"
1237,,39.651388888889,-104.99277777778,Miller Field,,D,blue,,,park,,Point(-104.992777777 39.651388888),9.791,http://www.wikidata.org/entity/Q49526556,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.651388888889', '-104.99277777778')"
1238,,39.800277777778,-104.9125,Monaco Park,,D,blue,,,park,,Point(-104.9125 39.800277777),9.182,http://www.wikidata.org/entity/Q49527519,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.800277777778', '-104.9125')"
1239,,39.783888888889,-104.82777777778,Montbello State Central Park,,D,blue,,,park,,Point(-104.827777777 39.783888888),14.315,http://www.wikidata.org/entity/Q49527746,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.783888888889', '-104.82777777778')"
1240,,39.780833333333,-104.83972222222,Montbello Civic Center Park,,D,blue,,,park,,Point(-104.839722222 39.780833333),13.24,http://www.wikidata.org/entity/Q49527744,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.780833333333', '-104.83972222222')"
1241,,39.735277777778,-104.90888888889,Montclair Park,,D,blue,,,park,,Point(-104.908888888 39.735277777),6.511,http://www.wikidata.org/entity/Q49527749,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.735277777778', '-104.90888888889')"
1242,,39.746666666667,-104.87944444444,Montview Park,,D,blue,,,park,,Point(-104.879444444 39.746666666),9.051,http://www.wikidata.org/entity/Q49527923,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.746666666667', '-104.87944444444')"
1243,,39.751944444444,-104.86527777778,Moorhead Park,,D,blue,,,park,,Point(-104.865277777 39.751944444),10.321,http://www.wikidata.org/entity/Q49528160,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.751944444444', '-104.86527777778')"
1244,,39.761666666667,-104.96777777778,Morrison Park,,D,blue,,,park,,Point(-104.967777777 39.761666666),2.89,http://www.wikidata.org/entity/Q49528550,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.761666666667', '-104.96777777778')"
1245,,39.738055555556,-105.05861111111,Mountair Park,,D,blue,,,park,,Point(-105.058611111 39.738055555),6.307,http://www.wikidata.org/entity/Q49529383,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.738055555556', '-105.05861111111')"
1246,,39.835277777778,-105.02611111111,Municipal Court Park,,D,blue,,,park,,Point(-105.026111111 39.835277777),11.245,http://www.wikidata.org/entity/Q49529675,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.835277777778', '-105.02611111111')"
1248,,39.735277777778,-104.85027777778,Nome Park,,D,blue,,,park,,Point(-104.850277777 39.735277777),11.516,http://www.wikidata.org/entity/Q49531928,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.735277777778', '-104.85027777778')"
1249,,39.855277777778,-104.99111111111,Northstar Park,,D,blue,,,park,,Point(-104.991111111 39.855277777),12.914,http://www.wikidata.org/entity/Q49533398,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.855277777778', '-104.99111111111')"
1250,,39.719444444444,-105.07277777778,O'Kane Park,,D,blue,,,park,,Point(-105.072777777 39.719444444),7.833,http://www.wikidata.org/entity/Q49533820,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.719444444444', '-105.07277777778')"
1251,,39.846388888889,-105.04333333333,Oakwood Park,,D,blue,,,park,,Point(-105.043333333 39.846388888),12.919,http://www.wikidata.org/entity/Q49534482,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.846388888889', '-105.04333333333')"
1252,,39.6775,-104.95305555556,Observatory Park,,D,blue,,,park,,Point(-104.953055555 39.6775),7.384,http://www.wikidata.org/entity/Q49534601,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.6775', '-104.95305555556')"
1253,,39.758333333333,-105.0375,Osceola And 29th Park,,D,blue,,,park,,Point(-105.0375 39.758333333),4.976,http://www.wikidata.org/entity/Q49536294,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.758333333333', '-105.0375')"
1254,,39.690277777778,-104.99611111111,Overland Lake Park,,D,blue,,,park,,Point(-104.996111111 39.690277777),5.528,http://www.wikidata.org/entity/Q49536600,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.690277777778', '-104.99611111111')"
1255,,39.656666666667,-104.96666666667,Packy Romans Park,,D,blue,,,park,,Point(-104.966666666 39.656666666),9.312,http://www.wikidata.org/entity/Q49536931,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.656666666667', '-104.96666666667')"
1256,,39.764722222222,-105.05916666667,Panorama Park,,D,blue,,,park,,Point(-105.059166666 39.764722222),6.955,http://www.wikidata.org/entity/Q49537415,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.764722222222', '-105.05916666667')"
1257,,39.7575,-105.11083333333,Paramount Park,,D,blue,,,park,,Point(-105.110833333 39.7575),10.959,http://www.wikidata.org/entity/Q49537579,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.7575', '-105.11083333333')"
1258,,39.760277777778,-104.8375,Park Lane Park,,D,blue,,,park,,Point(-104.8375 39.760277777),12.813,http://www.wikidata.org/entity/Q49539331,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.760277777778', '-104.8375')"
1259,,39.780833333333,-105.00722222222,Pecos And 46th Park,,D,blue,,,park,,Point(-105.007222222 39.780833333),5.004,http://www.wikidata.org/entity/Q49540845,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.780833333333', '-105.00722222222')"
1260,,39.870277777778,-105.00388888889,Pecos Park,,D,blue,,,park,,Point(-105.003888888 39.870277777),14.661,http://www.wikidata.org/entity/Q49540856,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.870277777778', '-105.00388888889')"
1261,,39.691111111111,-104.84333333333,Peoria Hills Park,,D,blue,,,park,,Point(-104.843333333 39.691111111),13.235,http://www.wikidata.org/entity/Q49541281,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.691111111111', '-104.84333333333')"
1262,,39.701388888889,-105.14638888889,Peterson Park,,D,blue,,,park,,Point(-105.146388888 39.701388888),14.441,http://www.wikidata.org/entity/Q49541792,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.701388888889', '-105.14638888889')"
1263,,39.763611111111,-105.04972222222,Pferdsteller Park,,D,blue,,,park,,Point(-105.049722222 39.763611111),6.172,http://www.wikidata.org/entity/Q49541952,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.763611111111', '-105.04972222222')"
1264,,39.646666666667,-105.05583333333,Pinecrest Park,,D,blue,,,park,,Point(-105.055833333 39.646666666),11.95,http://www.wikidata.org/entity/Q49542935,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.646666666667', '-105.05583333333')"
1265,,39.740277777778,-104.98777777778,Pioneer Monument Fountain,,D,blue,,,park,,Point(-104.987777777 39.740277777),0.275,http://www.wikidata.org/entity/Q49543236,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.740277777778', '-104.98777777778')"
1266,,39.688333333333,-104.98361111111,Platte Park,,D,blue,,,park,,Point(-104.983611111 39.688333333),5.661,http://www.wikidata.org/entity/Q49543809,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.688333333333', '-104.98361111111')"
1267,,39.765555555556,-105.02055555556,Potter Highlands Historic District,,D,blue,,,historic district,,Point(-105.020555555 39.765555555),4.228,http://www.wikidata.org/entity/Q49545450,1.0,,,,http://www.wikidata.org/entity/Q15243209,"('39.765555555556', '-105.02055555556')"
1268,,39.616111111111,-104.99583333333,Powers Park,,D,blue,,,park,,Point(-104.995833333 39.616111111),13.722,http://www.wikidata.org/entity/Q49545657,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.616111111111', '-104.99583333333')"
1269,,39.622222222222,-104.99777777778,Progress Park,,D,blue,,,park,,Point(-104.997777777 39.622222222),13.058,http://www.wikidata.org/entity/Q49546292,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.622222222222', '-104.99777777778')"
1270,,39.713055555556,-104.94805555556,Pulaski Park,,D,blue,,,park,,Point(-104.948055555 39.713055555),4.287,http://www.wikidata.org/entity/Q49546748,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.713055555556', '-104.94805555556')"
1271,,39.731111111111,-104.98,Quality Hill Historic District,,D,blue,,,historic district,,Point(-104.98 39.731111111),0.995,http://www.wikidata.org/entity/Q49547132,1.0,,,,http://www.wikidata.org/entity/Q15243209,"('39.731111111111', '-104.98')"
1272,,39.845277777778,-105.08472222222,Rainbow III Park,,D,blue,,,park,,Point(-105.084722222 39.845277777),14.554,http://www.wikidata.org/entity/Q49547663,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.845277777778', '-105.08472222222')"
1273,,39.845833333333,-105.08972222222,Rainbow II Park,,D,blue,,,park,,Point(-105.089722222 39.845833333),14.857,http://www.wikidata.org/entity/Q49547661,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.845833333333', '-105.08972222222')"
1274,,39.797777777778,-105.13277777778,Rainbow Ridge Park,,D,blue,,,park,,Point(-105.132777777 39.797777777),14.219,http://www.wikidata.org/entity/Q49547713,1.0,,,,http://www.wikidata.org/entity/Q22698,"('39.797777777778', '-105.13277777778')"
