,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,articleEN,thing,to_drop_key
1907,,41.068333333333,29.010277777778,Banking Regulation and Supervision Agency,,C,yellow,,,government agency,,Point(29.010277777 41.068333333),7.468,http://www.wikidata.org/entity/Q6047532,3.0,,,https://en.wikipedia.org/wiki/Banking_Regulation_and_Supervision_Agency,http://www.wikidata.org/entity/Q327333,"('41.068333333333', '29.010277777778')"
1917,,41.04416667,28.90347222,Bayrampaşa Cezaevi,,C,yellow,,,prison,,Point(28.90347222 41.04416667),7.385,http://www.wikidata.org/entity/Q6056811,3.0,,,https://en.wikipedia.org/wiki/Bayrampa%C5%9Fa_Prison,http://www.wikidata.org/entity/Q40357,"('41.04416667', '28.90347222')"
1946,,41.0191243,29.1351889,Ihlamurkuyu,,C,yellow,,,mahalle,,Point(29.1351889 41.0191243),13.442,http://www.wikidata.org/entity/Q6063684,3.0,,,https://en.wikipedia.org/wiki/Ihlamurkuyu,http://www.wikidata.org/entity/Q17051044,"('41.0191243', '29.1351889')"
1947,,41.0200554,29.1425904,Cemil Meriç,,C,yellow,,,mahalle,,Point(29.1425904 41.0200554),14.07,http://www.wikidata.org/entity/Q6063793,3.0,,,"https://en.wikipedia.org/wiki/Cemil_Meri%C3%A7,_%C3%9Cmraniye",http://www.wikidata.org/entity/Q17051044,"('41.0200554', '29.1425904')"
1952,,41.033888888889,28.979583333333,Atlas Cinema,,C,yellow,,,movie theater,,Point(28.979583333 41.033888888),3.074,http://www.wikidata.org/entity/Q6065720,3.0,,,https://en.wikipedia.org/wiki/Atlas_Cinema,http://www.wikidata.org/entity/Q41253,"('41.033888888889', '28.979583333333')"
2059,,41.01833333,28.93611111,Bezmiâlem Foundation University,,C,yellow,,,nonprofit organization,,Point(28.93611111 41.01833333),3.591,http://www.wikidata.org/entity/Q6082806,3.0,,,https://en.wikipedia.org/wiki/Bezmialem_Vak%C4%B1f_University,http://www.wikidata.org/entity/Q163740,"('41.01833333', '28.93611111')"
2065,,41.0168076,28.9741917,Istanbul Chamber of Commerce,,C,yellow,,,historic building,,Point(28.9741917 41.0168076),1.168,http://www.wikidata.org/entity/Q6088611,3.0,,,https://en.wikipedia.org/wiki/Istanbul_Chamber_of_Commerce,http://www.wikidata.org/entity/Q35112127,"('41.0168076', '28.9741917')"
2076,,41.014337,28.958404,Vefa High School,,C,yellow,,,school building,,Point(28.958404 41.014337),1.712,http://www.wikidata.org/entity/Q6098789,3.0,,,https://en.wikipedia.org/wiki/Vefa_High_School,http://www.wikidata.org/entity/Q1244442,"('41.014337', '28.958404')"
2078,,41.05441667,28.96947222,Kağıthane-Piyalepaşa Tunnel,,C,yellow,,,road tunnel,,Point(28.96947222 41.05441667),5.368,http://www.wikidata.org/entity/Q6381864,3.0,,,https://en.wikipedia.org/wiki/Ka%C4%9F%C4%B1thane%E2%80%93Piyalepa%C5%9Fa_Tunnel,http://www.wikidata.org/entity/Q2354973,"('41.05441667', '28.96947222')"
2090,,41.043067,28.886908,Ora arena,,C,yellow,,,theatre building,,Point(28.886908 41.043067),8.505,http://www.wikidata.org/entity/Q7099206,3.0,,,https://en.wikipedia.org/wiki/Ora_Arena,http://www.wikidata.org/entity/Q24354,"('41.043067', '28.886908')"
2092,,41.00344,28.92208,Silivrikapı Ice Rink and Sport Facility,,C,yellow,,,sports venue,,Point(28.92208 41.00344),4.525,http://www.wikidata.org/entity/Q7515106,3.0,,,https://en.wikipedia.org/wiki/Silivrikap%C4%B1_Ice_Skating_Hall,http://www.wikidata.org/entity/Q1076486,"('41.00344', '28.92208')"
2094,,41.032,29.0372,Vehbi Koç Foundation,,C,yellow,,,foundation,,Point(29.0372 41.032),5.881,http://www.wikidata.org/entity/Q7918404,3.0,,,https://en.wikipedia.org/wiki/Vehbi_Ko%C3%A7_Foundation,http://www.wikidata.org/entity/Q157031,"('41.032', '29.0372')"
2096,,41.016784691766,28.942137128552,Yavuz Sultan Selim Madras,,C,yellow,,,madrasa,,Point(28.942137128 41.016784691),3.058,http://www.wikidata.org/entity/Q8050419,3.0,,,https://en.wikipedia.org/wiki/Yavuz_Sultan_Selim_Medrese,http://www.wikidata.org/entity/Q132834,"('41.016784691766', '28.942137128552')"
2108,,41.060214,28.950214,Istanbul Commerce University Faculty of Law,,C,yellow,,,faculty,,Point(28.950214 41.060214),6.361,http://www.wikidata.org/entity/Q9206655,3.0,,,https://en.wikipedia.org/wiki/Istanbul_Commerce_University_Faculty_of_Law,http://www.wikidata.org/entity/Q180958,"('41.060214', '28.950214')"
2120,,41.05361111,28.99388889,Nişantaşı Anadolu Lisesi,,C,yellow,,,school building,,Point(28.99388889 41.05361111),5.465,http://www.wikidata.org/entity/Q12811176,3.0,,,https://en.wikipedia.org/wiki/Ni%C5%9Fanta%C5%9F%C4%B1_Anatolian_High_School,http://www.wikidata.org/entity/Q1244442,"('41.05361111', '28.99388889')"
2122,,41.04213,29.00039,Şairler Sofası,,C,yellow,,,building,,Point(29.00039 41.04213),4.476,http://www.wikidata.org/entity/Q12813039,3.0,,,https://en.wikipedia.org/wiki/%C5%9Eairler_Sofas%C4%B1,http://www.wikidata.org/entity/Q41176,"('41.04213', '29.00039')"
2132,,40.905869,29.050243,"Monastery of the Transfiguration, Kinaliada",,C,yellow,,,monastery,,Point(29.050243 40.905869),12.802,http://www.wikidata.org/entity/Q15255059,3.0,,,"https://en.wikipedia.org/wiki/Monastery_of_the_Transfiguration,_Kinaliada",http://www.wikidata.org/entity/Q44613,"('40.905869', '29.050243')"
2135,,41.0769548,29.0300571,Istanbul Japanese School,,C,yellow,,,nihonjin gakkō,,Point(29.0300571 41.0769548),9.068,http://www.wikidata.org/entity/Q16850285,3.0,,,https://en.wikipedia.org/wiki/Istanbul_Japanese_School,http://www.wikidata.org/entity/Q8287445,"('41.0769548', '29.0300571')"
2136,,41.1079,28.8757,Cebeci Sport Hall,,C,yellow,,,sports venue,,Point(28.8757 41.1079),14.07,http://www.wikidata.org/entity/Q18712153,3.0,,,https://en.wikipedia.org/wiki/Cebeci_Sport_Hall,http://www.wikidata.org/entity/Q1076486,"('41.1079', '28.8757')"
2137,,41.041379,29.045475,Badawi Tekke of Beylerbeyi,,C,yellow,,,Sufi lodge,,Point(29.045475 41.041379),7.017,http://www.wikidata.org/entity/Q18979885,3.0,,,https://en.wikipedia.org/wiki/Badawi_Tekke_of_Beylerbeyi,http://www.wikidata.org/entity/Q833913,"('41.041379', '29.045475')"
2139,,41.075583333333,29.027638888889,Ilhan Selçuk and the Enlightenment Instigators of the Republic Monument,,C,yellow,,,monument,,Point(29.027638888 41.075583333),8.835,http://www.wikidata.org/entity/Q19613704,3.0,,,https://en.wikipedia.org/wiki/Ilhan_Sel%C3%A7uk_and_the_Enlightenment_Instigators_of_the_Republic_Monument,http://www.wikidata.org/entity/Q4989906,"('41.075583333333', '29.027638888889')"
2141,,41.024862,29.0390278,The Feeler,,C,yellow,,,sculpture,,Point(29.0390278 41.024862),5.683,http://www.wikidata.org/entity/Q20470443,3.0,,,https://en.wikipedia.org/wiki/The_Feeler,http://www.wikidata.org/entity/Q860861,"('41.024862', '29.0390278')"
2146,,40.99,28.857,Bakırköy Women's Prison,,C,yellow,,,prison,,Point(28.857 40.99),10.14,http://www.wikidata.org/entity/Q20471518,3.0,,,https://en.wikipedia.org/wiki/Bak%C4%B1rk%C3%B6y_Women%27s_Prison,http://www.wikidata.org/entity/Q40357,"('40.99', '28.857')"
2155,,41.016695372012,28.973883959742,Hidayet Mosque,,C,yellow,,,architectural structure,,Point(28.973883959 41.016695372),1.159,http://www.wikidata.org/entity/Q20474894,3.0,,,https://en.wikipedia.org/wiki/Hidayet_Mosque,http://www.wikidata.org/entity/Q811979,"('41.016695372012', '28.973883959742')"
2159,,41.053338888889,28.995,American Hospital,,C,yellow,,,private hospital,,Point(28.995 41.053338888),5.462,http://www.wikidata.org/entity/Q20476459,3.0,,,https://en.wikipedia.org/wiki/American_Hospital_(Istanbul),http://www.wikidata.org/entity/Q4284971,"('41.053338888889', '28.995')"
2163,,41.118055555556,29.046944444444,"Consulate General of the United States, Istanbul",,C,yellow,,,consulate general,,Point(29.046944444 41.118055555),13.773,http://www.wikidata.org/entity/Q20988546,3.0,,,"https://en.wikipedia.org/wiki/Consulate_General_of_the_United_States,_Istanbul",http://www.wikidata.org/entity/Q372690,"('41.118055555556', '29.046944444444')"
2170,,41.108055555556,28.893333333333,2012 Sultangazi attack,,C,yellow,,,suicide attack,,Point(28.893333333 41.108055555),13.255,http://www.wikidata.org/entity/Q21682476,3.0,,,https://en.wikipedia.org/wiki/2012_Istanbul_suicide_bombing,http://www.wikidata.org/entity/Q217327,"('41.108055555556', '28.893333333333')"
2173,,41.01069,28.97727,Hacı Beşir Ağa Mosque,,C,yellow,,,mosque,,Point(28.97727 41.01069),0.493,http://www.wikidata.org/entity/Q24897657,3.0,,,https://en.wikipedia.org/wiki/Hac%C4%B1_Be%C5%9Fir_A%C4%9Fa_Mosque,http://www.wikidata.org/entity/Q32815,"('41.01069', '28.97727')"
2176,,41.025166666667,29.034583333333,Vakıfbank Spor Sarayı,,C,yellow,,,sports venue,,Point(29.034583333 41.025166666),5.35,http://www.wikidata.org/entity/Q25472492,3.0,,,https://en.wikipedia.org/wiki/Vak%C4%B1fBank_Sports_Palace,http://www.wikidata.org/entity/Q1076486,"('41.025166666667', '29.034583333333')"
2183,,41.042027777778,29.039527777778,Beylerbeyi Palace Tunnel,,C,yellow,,,tunnel,,Point(29.039527777 41.042027777),6.65,http://www.wikidata.org/entity/Q26944905,3.0,,,https://en.wikipedia.org/wiki/Beylerbeyi_Palace_Tunnel,http://www.wikidata.org/entity/Q44377,"('41.042027777778', '29.039527777778')"
2184,,41.10303,29.05607,Emirgan Pier,,C,yellow,,,pier,,Point(29.05607 41.10303),12.677,http://www.wikidata.org/entity/Q28220050,3.0,,,https://en.wikipedia.org/wiki/Emirgan_Pier,http://www.wikidata.org/entity/Q863454,"('41.10303', '29.05607')"
2185,,41.08817,29.01819,İsmet İnönü Stadium,,C,yellow,,,venue,,Point(29.01819 41.08817),9.762,http://www.wikidata.org/entity/Q28222110,3.0,,,https://en.wikipedia.org/wiki/%C4%B0smet_%C4%B0n%C3%B6n%C3%BC_Stadium,http://www.wikidata.org/entity/Q17350442,"('41.08817', '29.01819')"
2186,,41.104722222222,29.026111111111,Natural History Museum of İhsan Ketin,,C,yellow,,,natural history museum,,Point(29.026111111 41.104722222),11.718,http://www.wikidata.org/entity/Q28222180,3.0,,,https://en.wikipedia.org/wiki/Natural_History_Museum_of_%C4%B0hsan_Ketin,http://www.wikidata.org/entity/Q1970365,"('41.104722222222', '29.026111111111')"
2190,,40.984915074261,29.042121658884,Kızıltoprak railway station,,C,yellow,,,former railway station,,Point(29.042121658 40.984915074),6.05,http://www.wikidata.org/entity/Q43398831,3.0,,,https://en.wikipedia.org/wiki/K%C4%B1z%C4%B1ltoprak_railway_station,http://www.wikidata.org/entity/Q4663385,"('40.984915074261', '29.042121658884')"
2193,,41.0661,29.013,Zincirlikuyu,,C,yellow,,,bus stop,,Point(29.013 41.0661),7.334,http://www.wikidata.org/entity/Q48802632,3.0,,,https://en.wikipedia.org/wiki/Zincirlikuyu_(Metrobus),http://www.wikidata.org/entity/Q953806,"('41.0661', '29.013')"
2196,,40.991425657111,29.037872777345,Söğütlüçeşme,,C,yellow,,,bus stop,,Point(29.037872777 40.991425657),5.462,http://www.wikidata.org/entity/Q48802642,3.0,,,https://en.wikipedia.org/wiki/S%C3%B6%C4%9F%C3%BCtl%C3%BC%C3%A7e%C5%9Fme_(Metrobus),http://www.wikidata.org/entity/Q953806,"('40.991425657111', '29.037872777345')"
2200,,41.016263628133,28.910661361217,Cevizlibağ,,C,yellow,,,bus stop,,Point(28.910661361 41.016263628),5.58,http://www.wikidata.org/entity/Q48802659,3.0,,,https://en.wikipedia.org/wiki/Cevizliba%C4%9F_(Metrobus),http://www.wikidata.org/entity/Q953806,"('41.016263628133', '28.910661361217')"
2206,,40.997890038803,28.872674350312,İncirli,,C,yellow,,,bus stop,,Point(28.87267435 40.997890038),8.711,http://www.wikidata.org/entity/Q48802714,3.0,,,https://en.wikipedia.org/wiki/%C4%B0ncirli_(Metrobus),http://www.wikidata.org/entity/Q953806,"('40.997890038803', '28.872674350312')"
2217,,41.002186735372,28.956353019013,İDO Yenikapı Terminal,,C,yellow,,,pier,,Point(28.956353019 41.002186735),1.703,http://www.wikidata.org/entity/Q48803980,3.0,,,https://en.wikipedia.org/wiki/Yenikap%C4%B1_Ferry_Terminal,http://www.wikidata.org/entity/Q863454,"('41.002186735372', '28.956353019013')"
2219,,41.0228,28.974,Karaköy (Tünel),,C,yellow,,,interchange station,,Point(28.974 41.0228),1.832,http://www.wikidata.org/entity/Q48805491,3.0,,,https://en.wikipedia.org/wiki/Karak%C3%B6y_(T%C3%BCnel),http://www.wikidata.org/entity/Q1147171,"('41.0228', '28.974')"
2224,,41.029973140716,28.973360993474,Palazzo Corpi,,C,yellow,,,architectural structure,,Point(28.973360993 41.02997314),2.632,http://www.wikidata.org/entity/Q48814467,3.0,,,https://en.wikipedia.org/wiki/Palazzo_Corpi,http://www.wikidata.org/entity/Q811979,"('41.029973140716', '28.973360993474')"
2226,,41.034889,28.9761204,"Melkite Greek Catholic Cathedral, Istanbul",,C,yellow,,,church building,,Point(28.9761204 41.034889),3.17,http://www.wikidata.org/entity/Q48969579,3.0,,,"https://en.wikipedia.org/wiki/Holy_Trinity_Greek_Catholic_Cathedral,_Istanbul",http://www.wikidata.org/entity/Q16970,"('41.034889', '28.9761204')"
2227,,41.0472,28.9375,Eyüpsultan Pier,,C,yellow,,,pier,,Point(28.9375 41.0472),5.564,http://www.wikidata.org/entity/Q48989383,3.0,,,https://en.wikipedia.org/wiki/Ey%C3%BCp_Pier,http://www.wikidata.org/entity/Q863454,"('41.0472', '28.9375')"
2228,,41.0276,29.0152,Üsküdar Ferry Terminal,,C,yellow,,,pier,,Point(29.0152 41.0276),4.056,http://www.wikidata.org/entity/Q48989380,3.0,,,https://en.wikipedia.org/wiki/%C3%9Csk%C3%BCdar_Ferry_Terminal,http://www.wikidata.org/entity/Q863454,"('41.0276', '29.0152')"
2230,,41.0466,28.9407,Sütlüce Pier,,C,yellow,,,pier,,Point(28.9407 41.0466),5.357,http://www.wikidata.org/entity/Q48989385,3.0,,,https://en.wikipedia.org/wiki/S%C3%BCtl%C3%BCce_Pier,http://www.wikidata.org/entity/Q863454,"('41.0466', '28.9407')"
2231,,41.0217,28.9767,Karaköy Pier,,C,yellow,,,pier,,Point(28.9767 41.0217),1.705,http://www.wikidata.org/entity/Q48989410,3.0,,,https://en.wikipedia.org/wiki/Karak%C3%B6y_Pier,http://www.wikidata.org/entity/Q863454,"('41.0217', '28.9767')"
2232,,40.990918496216,29.018706931104,İDO Kadıköy Terminal,,C,yellow,,,pier,,Point(29.018706931 40.990918496),3.985,http://www.wikidata.org/entity/Q48989448,3.0,,,https://en.wikipedia.org/wiki/Kad%C4%B1k%C3%B6y_Ferry_Terminal,http://www.wikidata.org/entity/Q863454,"('40.990918496216', '29.018706931104')"
2237,,40.99434,28.878777,"Camera Museum, İstanbul",,C,yellow,,,tourist attraction,,Point(28.878777 40.99434),8.257,http://www.wikidata.org/entity/Q61852762,3.0,,,"https://en.wikipedia.org/wiki/Camera_Museum,_Istanbul",http://www.wikidata.org/entity/Q570116,"('40.99434', '28.878777')"
2241,,40.9853787,29.0337,Yoğurtçu Park,,C,yellow,,,park,,Point(29.0337 40.9853787),5.386,http://www.wikidata.org/entity/Q65219450,3.0,,,https://en.wikipedia.org/wiki/Yo%C4%9Furt%C3%A7u_Park,http://www.wikidata.org/entity/Q22698,"('40.9853787', '29.0337')"
2242,,41.053887873165,28.880007021754,Esenler Stadium,,C,yellow,,,stadium,,Point(28.880007021 41.053887873),9.621,http://www.wikidata.org/entity/Q72284933,3.0,,,https://en.wikipedia.org/wiki/Esenler_Stadium,http://www.wikidata.org/entity/Q483110,"('41.053887873165', '28.880007021754')"
2245,,41.05292,29.00128,Fulya Hakkı Yeten Facility,,C,yellow,,,association football venue,,Point(29.00128 41.05292),5.596,http://www.wikidata.org/entity/Q85116968,3.0,,,https://en.wikipedia.org/wiki/Fulya_Hakk%C4%B1_Yeten_Facility,http://www.wikidata.org/entity/Q1154710,"('41.05292', '29.00128')"
2249,,41.058194444444,28.98075,Ara Güler Museum,,C,yellow,,,museum,,Point(28.98075 41.058194444),5.776,http://www.wikidata.org/entity/Q96756361,3.0,,,https://en.wikipedia.org/wiki/Ara_G%C3%BCler_Museum,http://www.wikidata.org/entity/Q33506,"('41.058194444444', '28.98075')"
2252,,41.0564788,28.9515536,Istanbul Health and Technology University,,C,yellow,,,university,,Point(28.9515536 41.0564788),5.932,http://www.wikidata.org/entity/Q97320401,3.0,,,https://en.wikipedia.org/wiki/Istanbul_Health_and_Technology_University,http://www.wikidata.org/entity/Q3918,"('41.0564788', '28.9515536')"
2255,,41.03444444,29.03027778,"Agios Panteleimonas Greek Orthodox Church, Kuzguncuk",,C,yellow,,,church building,,Point(29.03027778 41.03444444),5.529,http://www.wikidata.org/entity/Q97403030,3.0,,,"https://en.wikipedia.org/wiki/Agios_Panteleimonas_Greek_Orthodox_Church,_Kuzguncuk",http://www.wikidata.org/entity/Q16970,"('41.03444444', '29.03027778')"
2256,,40.990446,29.029167,Kadıköy Bull Statue,,C,yellow,,,statue,,Point(29.029167 40.990446),4.811,http://www.wikidata.org/entity/Q97709411,3.0,,,https://en.wikipedia.org/wiki/Kad%C4%B1k%C3%B6y_bull_statue,http://www.wikidata.org/entity/Q179700,"('40.990446', '29.029167')"
2276,,40.981695249149,28.874094470388,Özgürlük Meydanı,,C,yellow,,,interchange station,,Point(28.87409447 40.981695249),8.972,http://www.wikidata.org/entity/Q107050644,3.0,,,https://en.wikipedia.org/wiki/%C3%96zg%C3%BCrl%C3%BCk_Meydan%C4%B1_(Istanbul_Metro),http://www.wikidata.org/entity/Q1147171,"('40.981695249149', '28.874094470388')"
2279,,40.973642513838,28.867774157493,Bakırköy Sahil,,C,yellow,,,interchange station,,Point(28.867774157 40.973642513),9.775,http://www.wikidata.org/entity/Q107050645,3.0,,,https://en.wikipedia.org/wiki/Bak%C4%B1rk%C3%B6y_Sahil_(Istanbul_Metro),http://www.wikidata.org/entity/Q1147171,"('40.973642513838', '28.867774157493')"
2294,,40.996943245723,29.011501977744,Haydarpaşa Breakwater,,C,yellow,,,obelisk,,Point(29.011501977 40.996943245),3.169,http://www.wikidata.org/entity/Q111978995,3.0,,,https://en.wikipedia.org/wiki/Haydarpa%C5%9Fa_Breakwater,http://www.wikidata.org/entity/Q170980,"('40.996943245723', '29.011501977744')"
2307,,41.025062397186,28.81661756976,Mimar Sinan (M1),,C,yellow,,,interchange station,,Point(28.816617569 41.025062397),13.521,http://www.wikidata.org/entity/Q113518794,3.0,,,https://en.wikipedia.org/wiki/Mimar_Sinan_(Istanbul_Metro),http://www.wikidata.org/entity/Q1147171,"('41.025062397186', '28.81661756976')"
2322,,41.009861111111,28.987222222222,Pearl Kiosk,,C,yellow,,,pavilion,,Point(28.987222222 41.009861111),1.028,http://www.wikidata.org/entity/Q116701696,3.0,,,https://en.wikipedia.org/wiki/Pearl_Kiosk,http://www.wikidata.org/entity/Q276173,"('41.009861111111', '28.987222222222')"
2329,,41.0160735,28.9535594,Istanbul Fire Department,,C,yellow,,,fire department,,Point(28.9535594 41.0160735),2.16,http://www.wikidata.org/entity/Q118946594,3.0,,,https://en.wikipedia.org/wiki/Istanbul_Fire_Department,http://www.wikidata.org/entity/Q6498663,"('41.0160735', '28.9535594')"
2332,,41.03906,29.04592,Pendik Çamlık Spor,,C,yellow,,,women's association football club,,Point(29.04592 41.03906),6.909,http://www.wikidata.org/entity/Q121717636,3.0,,,https://en.wikipedia.org/wiki/Beylerbeyi_S.K._(women%27s_football),http://www.wikidata.org/entity/Q51481377,"('41.03906', '29.04592')"
2336,,40.9854,29.0337,Statue of Alex,,C,yellow,,,statue,,Point(29.0337 40.9854),5.385,http://www.wikidata.org/entity/Q123583238,3.0,,,https://en.wikipedia.org/wiki/Statue_of_Alex,http://www.wikidata.org/entity/Q179700,"('40.9854', '29.0337')"
2337,,41.00387420516,28.970121130682,Cundi Park,,C,yellow,,,park,,Point(28.97012113 41.003874205),0.557,http://www.wikidata.org/entity/Q123594731,3.0,,,https://en.wikipedia.org/wiki/Cundi_Park,http://www.wikidata.org/entity/Q22698,"('41.00387420516', '28.970121130682')"
2338,,41.0141,28.9756,Hodjapasha Culture Center,,C,yellow,,,venue,,Point(28.9756 41.0141),0.859,http://www.wikidata.org/entity/Q123614320,3.0,,,https://en.wikipedia.org/wiki/Hodjapasha_Culture_Center,http://www.wikidata.org/entity/Q17350442,"('41.0141', '28.9756')"
2339,,41.0146,28.90991,Tercüman Building,,C,yellow,,,architectural structure,,Point(28.90991 41.0146),5.609,http://www.wikidata.org/entity/Q123700141,3.0,,,https://en.wikipedia.org/wiki/Terc%C3%BCman_Building,http://www.wikidata.org/entity/Q811979,"('41.0146', '28.90991')"
2344,,40.978524,29.084481,Böcekli Mosque,,C,yellow,,,architectural structure,,Point(29.084481 40.978524),9.627,http://www.wikidata.org/entity/Q127418594,3.0,,,https://en.wikipedia.org/wiki/B%C3%B6cekli_Mosque,http://www.wikidata.org/entity/Q811979,"('40.978524', '29.084481')"
2346,,41.023956546145,28.945679610135,Ebezâde Abdullah Efendi Fountain,,C,yellow,,,fountain,,Point(28.94567961 41.023956546),3.199,http://www.wikidata.org/entity/Q131368423,3.0,,,https://en.wikipedia.org/wiki/Ebez%C3%A2de_Abdullah_Efendi_Fountain,http://www.wikidata.org/entity/Q483453,"('41.023956546145', '28.945679610135')"
2347,,41.002,29.11048,CBRT Tower,,C,yellow,,,building,,Point(29.11048 41.002),11.306,http://www.wikidata.org/entity/Q131388493,3.0,,,https://en.wikipedia.org/wiki/CBRT_Tower,http://www.wikidata.org/entity/Q41176,"('41.002', '29.11048')"
2351,,41.106322,29.030619,Abdulhakim Sanjak Mosque,,C,yellow,,,mosque,,Point(29.030619 41.106322),12.023,http://www.wikidata.org/entity/Q132745503,3.0,,,https://en.wikipedia.org/wiki/Abdulhakim_Sanjak_Mosque,http://www.wikidata.org/entity/Q32815,"('41.106322', '29.030619')"
2352,,41.042956,29.008044,list of ambassadors of Turkey to Algeria,,C,yellow,,,Wikimedia list article,,Point(29.008044 41.042956),4.881,http://www.wikidata.org/entity/Q19391163,3.0,,https://de.wikipedia.org/wiki/Liste_der_t%C3%BCrkischen_Botschafter_in_Algerien,https://en.wikipedia.org/wiki/List_of_ambassadors_of_Turkey_to_Algeria,http://www.wikidata.org/entity/Q13406463,"('41.042956', '29.008044')"
2353,,41.03135,28.97917,Cezayir Sokağı,,C,yellow,,,dead end street,,Point(28.97917 41.03135),2.79,http://www.wikidata.org/entity/Q6061491,3.0,,https://de.wikipedia.org/wiki/Cezayir_Soka%C4%9F%C4%B1,,http://www.wikidata.org/entity/Q12731,"('41.03135', '28.97917')"
2354,,41.027077024775,28.974594431306,Orient-Institut Istanbul,,C,yellow,,,research institute,,Point(28.974594431 41.027077024),2.304,http://www.wikidata.org/entity/Q15837722,3.0,,https://de.wikipedia.org/wiki/Orient-Institut_Istanbul,https://en.wikipedia.org/wiki/Orient-Institut_Istanbul,http://www.wikidata.org/entity/Q31855,"('41.027077024775', '28.974594431306')"
2355,,41.040583333333,28.951138888889,Hasköy Fountain,,C,yellow,,,fountain,,Point(28.951138888 41.040583333),4.332,http://www.wikidata.org/entity/Q119362246,3.0,,https://de.wikipedia.org/wiki/Hask%C3%B6y_%C3%87e%C5%9Fmesi,,http://www.wikidata.org/entity/Q483453,"('41.040583333333', '28.951138888889')"
2356,,41.04694444,29.02694444,Cantemir Palace in Istanbul,,C,yellow,,,building,,Point(29.02694444 41.04694444),6.221,http://www.wikidata.org/entity/Q24895521,3.0,,https://de.wikipedia.org/wiki/Cantemir-Palast_in_Istanbul,https://en.wikipedia.org/wiki/Cantemir_Palace_in_Istanbul,http://www.wikidata.org/entity/Q41176,"('41.04694444', '29.02694444')"
2357,,41.0178,28.963608,Istanbul University Alfred Heilbronn Botanical Garden,,C,yellow,,,botanical garden,,Point(28.963608 41.0178),1.634,http://www.wikidata.org/entity/Q55594541,3.0,,https://de.wikipedia.org/wiki/Botanischer_Garten_Istanbul,,http://www.wikidata.org/entity/Q167346,"('41.0178', '28.963608')"
2358,,41.020977777778,29.007969444444,Salacak Fatih Mosque,,C,yellow,,,architectural structure,,Point(29.007969444 41.020977777),3.144,http://www.wikidata.org/entity/Q20476395,3.0,,https://de.wikipedia.org/wiki/Fatih-Moschee_(Salacak),,http://www.wikidata.org/entity/Q811979,"('41.020977777778', '29.007969444444')"
2361,,41.086,29.012083333333,Consulate General of Saudi Arabia in Istanbul,,C,yellow,,,consulate general,,Point(29.012083333 41.086),9.359,http://www.wikidata.org/entity/Q58498104,3.0,,https://de.wikipedia.org/wiki/Generalkonsulat_des_K%C3%B6nigreichs_Saudi-Arabien_in_Istanbul,,http://www.wikidata.org/entity/Q372690,"('41.086', '29.012083333333')"
2362,,41.0335922,28.9895916,German Archaeological Institute at Istanbul,,C,yellow,,,home,,Point(28.9895916 41.0335922),3.237,http://www.wikidata.org/entity/Q1205539,2.0,,https://de.wikipedia.org/wiki/Deutsches_Arch%C3%A4ologisches_Institut_Istanbul,,http://www.wikidata.org/entity/Q7743,"('41.0335922', '28.9895916')"
2364,,41.031972222222,28.981111111111,Muhyiddin Çelebi Mosque,,C,yellow,,,architectural structure,,Point(28.981111111 41.031972222),2.879,http://www.wikidata.org/entity/Q6024164,2.0,,https://de.wikipedia.org/wiki/Muhyiddin-Molla-Fenari-Moschee,,http://www.wikidata.org/entity/Q811979,"('41.031972222222', '28.981111111111')"
2368,,41.03491,28.979697,Emek Sineması,,C,yellow,,,movie theater,,Point(28.979697 41.03491),3.188,http://www.wikidata.org/entity/Q1335287,2.0,,https://de.wikipedia.org/wiki/Emek-Kino_(Istanbul),,http://www.wikidata.org/entity/Q41253,"('41.03491', '28.979697')"
2371,,41.084166666667,29.006388888889,Dubai Towers Istanbul,,C,yellow,,,building,,Point(29.006388888 41.084166666),9.02,http://www.wikidata.org/entity/Q1262932,2.0,,,https://en.wikipedia.org/wiki/Dubai_Towers_Istanbul,http://www.wikidata.org/entity/Q41176,"('41.084166666667', '29.006388888889')"
2372,,41.12696,29.026984,Darüşşafaka,,C,yellow,,,non-governmental organization,,Point(29.026984 41.12696),14.075,http://www.wikidata.org/entity/Q2676582,2.0,,,https://en.wikipedia.org/wiki/Dar%C3%BC%C5%9F%C5%9Fafaka_Society,http://www.wikidata.org/entity/Q79913,"('41.12696', '29.026984')"
2377,,41.058255,28.979834,Babylon Istanbul,,C,yellow,,,concert hall,,Point(28.979834 41.058255),5.777,http://www.wikidata.org/entity/Q4838511,2.0,,,https://en.wikipedia.org/wiki/Babylon_Istanbul,http://www.wikidata.org/entity/Q1060829,"('41.058255', '28.979834')"
2378,,40.99656667,28.83211944,Bahçelievler Stadium,,C,yellow,,,stadium,,Point(28.83211944 40.99656667),12.112,http://www.wikidata.org/entity/Q4843094,2.0,,,https://en.wikipedia.org/wiki/Bah%C3%A7elievler_Stadium,http://www.wikidata.org/entity/Q483110,"('40.99656667', '28.83211944')"
2380,,41.03583333,28.98480556,Changa,,C,yellow,,,restaurant,,Point(28.98480556 41.03583333),3.359,http://www.wikidata.org/entity/Q5071703,2.0,,,https://en.wikipedia.org/wiki/Changa_(restaurant),http://www.wikidata.org/entity/Q11707,"('41.03583333', '28.98480556')"
