,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,thing,articleEN,to_drop_key
3096,,49.474611,10.987983,Blumenstraße 5,,D,blue,,,cultural heritage ensemble,,Point(10.987983 49.474611),6.854,http://www.wikidata.org/entity/Q41419793,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.474611', '10.987983')"
3097,,49.47489,10.98739,Blumenstraße 11 (Fürth),,D,blue,,,house,,Point(10.98739 49.47489),6.905,http://www.wikidata.org/entity/Q41419800,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47489', '10.98739')"
3098,,49.475279,10.987177,Blumenstraße 12,,D,blue,,,house,,Point(10.987177 49.475279),6.934,http://www.wikidata.org/entity/Q41419801,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.475279', '10.987177')"
3099,,49.475857,10.98615,Blumenstraße 22,,D,blue,,,cultural heritage ensemble,,Point(10.98615 49.475857),7.026,http://www.wikidata.org/entity/Q41419816,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.475857', '10.98615')"
3100,,49.476204,10.985438,Blumenstraße 28 (Fürth),,D,blue,,,house,,Point(10.985438 49.476204),7.087,http://www.wikidata.org/entity/Q41419823,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.476204', '10.985438')"
3101,,49.47733,10.983309,Blumenstraße 46 (Fürth),,D,blue,,,house,,Point(10.983309 49.47733),7.276,http://www.wikidata.org/entity/Q41419850,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47733', '10.983309')"
3102,,49.476789,10.983886,Blumenstraße 45,,D,blue,,,house,,Point(10.983886 49.476789),7.215,http://www.wikidata.org/entity/Q41419848,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.476789', '10.983886')"
3103,,49.477172,10.983236,Blumenstraße 51 (Fürth),,D,blue,,,house,,Point(10.983236 49.477172),7.274,http://www.wikidata.org/entity/Q41419854,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.477172', '10.983236')"
3104,,49.479897,10.978054,Cadolzburger Straße 1/3,,D,blue,,,house,,Point(10.978054 49.479897),7.733,http://www.wikidata.org/entity/Q41419862,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479897', '10.978054')"
3105,,49.479154,10.977524,Cadolzburger Straße 14a,,D,blue,,,house,,Point(10.977524 49.479154),7.738,http://www.wikidata.org/entity/Q41419865,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479154', '10.977524')"
3106,,49.478484,10.977805,Cadolzburger Straße 24,,D,blue,,,house,,Point(10.977805 49.478484),7.693,http://www.wikidata.org/entity/Q41419868,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.478484', '10.977805')"
3107,,49.478193,10.97772,Cadolzburger Straße 30,,D,blue,,,house,,Point(10.97772 49.478193),7.687,http://www.wikidata.org/entity/Q41419869,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.478193', '10.97772')"
3108,,49.469166,10.984995,Logenhaus,,D,blue,,,house,,Point(10.984995 49.469166),6.884,http://www.wikidata.org/entity/Q41419882,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469166', '10.984995')"
3109,,49.475209,10.981334,Q41419887,,D,blue,,,house,,Point(10.981334 49.475209),7.329,http://www.wikidata.org/entity/Q41419887,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.475209', '10.981334')"
3110,,49.480292,10.996055,Erlanger Straße 19,,D,blue,,,house,,Point(10.996055 49.480292),6.565,http://www.wikidata.org/entity/Q41419924,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.480292', '10.996055')"
3111,,49.480598,10.997261,Erlanger Straße 35,,D,blue,,,house,,Point(10.997261 49.480598),6.502,http://www.wikidata.org/entity/Q41419936,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.480598', '10.997261')"
3112,,49.482621,10.997764,Erlanger Straße 65/67,,D,blue,,,house,,Point(10.997764 49.482621),6.576,http://www.wikidata.org/entity/Q41419943,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.482621', '10.997764')"
3113,,49.483103,10.997482,Erlanger Straße 73,,D,blue,,,house,,Point(10.997482 49.483103),6.62,http://www.wikidata.org/entity/Q41419946,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.483103', '10.997482')"
3114,,49.482939,10.99758,Erlanger Straße 71,,D,blue,,,house,,Point(10.99758 49.482939),6.605,http://www.wikidata.org/entity/Q41419945,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.482939', '10.99758')"
3115,,49.483724,10.99707,Erlanger Straße 81,,D,blue,,,cultural heritage ensemble,,Point(10.99707 49.483724),6.68,http://www.wikidata.org/entity/Q41419951,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.483724', '10.99707')"
3116,,49.483227,10.997407,Erlanger Straße 75,,D,blue,,,house,,Point(10.997407 49.483227),6.632,http://www.wikidata.org/entity/Q41419948,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.483227', '10.997407')"
3117,,49.467116,10.986476,Fichtenstraße 23,,D,blue,,,house,,Point(10.986476 49.467116),6.727,http://www.wikidata.org/entity/Q41419959,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.467116', '10.986476')"
3118,,49.467494,10.985104,Staatliche Berufsschule I,,D,blue,,,cultural heritage ensemble,,Point(10.985104 49.467494),6.833,http://www.wikidata.org/entity/Q41419957,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.467494', '10.985104')"
3119,,49.467063,10.986849,Fichtenstraße 27 (Fürth),,D,blue,,,house,,Point(10.986849 49.467063),6.699,http://www.wikidata.org/entity/Q41419961,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.467063', '10.986849')"
3120,,49.460554,10.983708,Flößaustraße 5,,D,blue,,,villa,,Point(10.983708 49.460554),6.805,http://www.wikidata.org/entity/Q41419980,1.0,,,http://www.wikidata.org/entity/Q3950,,"('49.460554', '10.983708')"
3121,,49.463463,10.99876,Flößaustraße 143,,D,blue,,,house,,Point(10.99876 49.463463),5.775,http://www.wikidata.org/entity/Q41420010,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.463463', '10.99876')"
3122,,49.463787,11.000319,Flößaustraße 153,,D,blue,,,house,,Point(11.000319 49.463787),5.672,http://www.wikidata.org/entity/Q41420014,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.463787', '11.000319')"
3123,,49.464049,11.00161,Flößaustraße 165,,D,blue,,,house,,Point(11.00161 49.464049),5.586,http://www.wikidata.org/entity/Q41420020,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.464049', '11.00161')"
3124,,49.464341,11.002337,Flößaustraße 171,,D,blue,,,house,,Point(11.002337 49.464341),5.541,http://www.wikidata.org/entity/Q41420026,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.464341', '11.002337')"
3125,,49.464279,11.002179,Flößaustraße 169,,D,blue,,,house,,Point(11.002179 49.464279),5.551,http://www.wikidata.org/entity/Q41420024,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.464279', '11.002179')"
3126,,49.46351,10.99718,Grundschule Frauenstraße (Fürth),,D,blue,,,cultural heritage ensemble,,Point(10.99718 49.46351),5.889,http://www.wikidata.org/entity/Q41420038,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.46351', '10.99718')"
3127,,49.463775,10.996735,III. Städtisches Brause- und Wannenbad,,D,blue,,,cultural heritage ensemble,,Point(10.996735 49.463775),5.926,http://www.wikidata.org/entity/Q41420036,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.463775', '10.996735')"
3128,,49.473518741913,10.991128566085,Friedrichstraße 4,,D,blue,,,cultural heritage ensemble,,Point(10.991128566 49.473518741),6.599,http://www.wikidata.org/entity/Q41420044,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.473518741913', '10.991128566085')"
3129,,49.472357,10.989504,Q41420058,,D,blue,,,house,,Point(10.989504 49.472357),6.669,http://www.wikidata.org/entity/Q41420058,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.472357', '10.989504')"
3130,,49.472515,10.989757,Friedrichstraße 14,,D,blue,,,house,,Point(10.989757 49.472515),6.657,http://www.wikidata.org/entity/Q41420057,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.472515', '10.989757')"
3131,,49.472343,10.990838,Q41420070,,D,blue,,,house,,Point(10.990838 49.472343),6.577,http://www.wikidata.org/entity/Q41420070,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.472343', '10.990838')"
3132,,49.476935,10.987994,Gartenstraße 8,,D,blue,,,house,,Point(10.987994 49.476935),6.944,http://www.wikidata.org/entity/Q41420122,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.476935', '10.987994')"
3133,,49.476864,10.9877,Gartenstraße 9,,D,blue,,,house,,Point(10.9877 49.476864),6.961,http://www.wikidata.org/entity/Q41420123,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.476864', '10.9877')"
3134,,49.477076,10.987286,Gartenstraße 11-11a (Fürth),,D,blue,,,cultural heritage ensemble,,Point(10.987286 49.477076),6.998,http://www.wikidata.org/entity/Q41420126,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.477076', '10.987286')"
3135,,49.477311,10.98684,Gartenstraße 13-13a,,D,blue,,,house,,Point(10.98684 49.477311),7.037,http://www.wikidata.org/entity/Q41420130,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.477311', '10.98684')"
3136,,49.47016,10.992395,Gebhardtstraße 5-5a,,D,blue,,,house,,Point(10.992395 49.47016),6.397,http://www.wikidata.org/entity/Q41420139,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47016', '10.992395')"
3137,,49.470211,10.992187,Gebhardtstraße 3,,D,blue,,,house,,Point(10.992187 49.470211),6.413,http://www.wikidata.org/entity/Q41420136,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470211', '10.992187')"
3138,,49.469417,10.995693,Gebhardtstraße 25 (Fürth),,D,blue,,,house,,Point(10.995693 49.469417),6.146,http://www.wikidata.org/entity/Q41420143,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469417', '10.995693')"
3139,,49.470109,10.992641,Gebhardtstraße 7,,D,blue,,,house,,Point(10.992641 49.470109),6.379,http://www.wikidata.org/entity/Q41420140,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470109', '10.992641')"
3140,,49.468439,11.000147,Gebhardtstraße 49,,D,blue,,,house,,Point(11.000147 49.468439),5.806,http://www.wikidata.org/entity/Q41420144,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.468439', '11.000147')"
3141,,49.471204,10.997548,Goethestraße 1,,D,blue,,,house,,Point(10.997548 49.471204),6.077,http://www.wikidata.org/entity/Q41420153,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.471204', '10.997548')"
3142,,49.471479,10.997791,Goethestraße 5,,D,blue,,,house,,Point(10.997791 49.471479),6.07,http://www.wikidata.org/entity/Q41420158,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.471479', '10.997791')"
3143,,49.471511,10.998206,Goethestraße 12 (Fürth),,D,blue,,,house,,Point(10.998206 49.471511),6.043,http://www.wikidata.org/entity/Q41420167,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.471511', '10.998206')"
3144,,49.471873,10.998138,Goethestraße 11,,D,blue,,,house,,Point(10.998138 49.471873),6.061,http://www.wikidata.org/entity/Q41420165,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.471873', '10.998138')"
3145,,49.471871,10.998515,Goethestraße 18,,D,blue,,,house,,Point(10.998515 49.471871),6.035,http://www.wikidata.org/entity/Q41420169,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.471871', '10.998515')"
3146,,49.471173,10.990722,Gustav-Schickedanz-Straße (Fürth),,D,blue,,,house,,Point(10.990722 49.471173),6.546,http://www.wikidata.org/entity/Q41420176,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.471173', '10.990722')"
3147,,49.47813,10.990001,Gustavstraße 3,,D,blue,,,house,,Point(10.990001 49.47813),6.861,http://www.wikidata.org/entity/Q41420185,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47813', '10.990001')"
3148,,49.478746,10.989216,Gustavstraße 27,,D,blue,,,house,,Point(10.989216 49.478746),6.94,http://www.wikidata.org/entity/Q41420204,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.478746', '10.989216')"
3149,,49.479188,10.989047,Gasthof Grüner Baum,,D,blue,,,cultural heritage ensemble,,Point(10.989047 49.479188),6.971,http://www.wikidata.org/entity/Q41420213,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.479188', '10.989047')"
3150,,49.479797,10.987864,Gustavstraße 54 (Fürth),,D,blue,,,house,,Point(10.987864 49.479797),7.076,http://www.wikidata.org/entity/Q41420235,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479797', '10.987864')"
3151,,49.479347,10.988062,Gustavstraße 51 / 53 / 53a,,D,blue,,,house,,Point(10.988062 49.479347),7.043,http://www.wikidata.org/entity/Q41420233,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479347', '10.988062')"
3152,,49.479877,10.987676,Gustavstraße 56 (Fürth),,D,blue,,,house,,Point(10.987676 49.479877),7.092,http://www.wikidata.org/entity/Q41420239,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479877', '10.987676')"
3153,,49.479424,10.987936,Gustavstraße 55 (Fürth),,D,blue,,,house,,Point(10.987936 49.479424),7.055,http://www.wikidata.org/entity/Q41420237,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479424', '10.987936')"
3154,,49.479651,10.987456,Gustavstraße 65,,D,blue,,,house,,Point(10.987456 49.479651),7.097,http://www.wikidata.org/entity/Q41420243,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479651', '10.987456')"
3155,,49.479969,10.987579,Gustavstraße 58,,D,blue,,,Gasthaus,,Point(10.987579 49.479969),7.103,http://www.wikidata.org/entity/Q41420240,1.0,,,http://www.wikidata.org/entity/Q5526694,,"('49.479969', '10.987579')"
3156,,49.479469,10.987659,Gasthaus Zum Alten Rentamt,,D,blue,,,cultural heritage ensemble,,Point(10.987659 49.479469),7.075,http://www.wikidata.org/entity/Q41420241,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.479469', '10.987659')"
3157,,49.480188,10.987481,Heiligenstraße 5,,D,blue,,,house,,Point(10.987481 49.480188),7.119,http://www.wikidata.org/entity/Q41420261,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.480188', '10.987481')"
3158,,49.480458,10.98787,Heiligenstraße 13,,D,blue,,,house,,Point(10.98787 49.480458),7.106,http://www.wikidata.org/entity/Q41420268,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.480458', '10.98787')"
3159,,49.480662,10.988009,Heiligenstraße 17 (Fürth),,D,blue,,,house,,Point(10.988009 49.480662),7.106,http://www.wikidata.org/entity/Q41420269,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.480662', '10.988009')"
3160,,49.476852,10.991309,Q41420272,,D,blue,,,house,,Point(10.991309 49.476852),6.719,http://www.wikidata.org/entity/Q41420272,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.476852', '10.991309')"
3161,,49.476499,10.991325,Städtische Feuerwache,,D,blue,,,cultural heritage ensemble,,Point(10.991325 49.476499),6.703,http://www.wikidata.org/entity/Q41420273,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.476499', '10.991325')"
3162,,49.476895,10.991903,Ehemaliges Eichamt,,D,blue,,,cultural heritage ensemble,,Point(10.991903 49.476895),6.681,http://www.wikidata.org/entity/Q41420276,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.476895', '10.991903')"
3163,,49.477082,10.991115,Helmstraße 9,,D,blue,,,house,,Point(10.991115 49.477082),6.741,http://www.wikidata.org/entity/Q41420286,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.477082', '10.991115')"
3164,,49.477015,10.990803,Gaststätte Zum Tannenbaum,,D,blue,,,cultural heritage ensemble,,Point(10.990803 49.477015),6.759,http://www.wikidata.org/entity/Q41420288,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.477015', '10.990803')"
3165,,49.47624,10.988754,Hirschenstraße 1/3,,D,blue,,,house,,Point(10.988754 49.47624),6.865,http://www.wikidata.org/entity/Q41420293,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47624', '10.988754')"
3166,,49.476067,10.988621,Q41420298,,D,blue,,,house,,Point(10.988621 49.476067),6.867,http://www.wikidata.org/entity/Q41420298,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.476067', '10.988621')"
3167,,49.474724,10.987207,Hirschenstraße 12,,D,blue,,,house,,Point(10.987207 49.474724),6.911,http://www.wikidata.org/entity/Q41420307,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.474724', '10.987207')"
3168,,49.475476,10.988308,Hirschenstraße 15/17 (Fürth),,D,blue,,,house,,Point(10.988308 49.475476),6.865,http://www.wikidata.org/entity/Q41420310,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.475476', '10.988308')"
3169,,49.473804,10.985947,Hirschenstraße 28,,D,blue,,,house,,Point(10.985947 49.473804),6.964,http://www.wikidata.org/entity/Q41420318,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.473804', '10.985947')"
3170,,49.474477,10.98729,I. Städtisches Brause- und Wannenbad (Fürth),,D,blue,,,cultural heritage ensemble,,Point(10.98729 49.474477),6.896,http://www.wikidata.org/entity/Q41420319,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.474477', '10.98729')"
3171,,49.473926,10.98611,Hirschenstraße 26 (Fürth),,D,blue,,,house,,Point(10.98611 49.473926),6.957,http://www.wikidata.org/entity/Q41420316,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.473926', '10.98611')"
3172,,49.473675,10.98577,Hirschenstraße 30/32 (Fürth),,D,blue,,,house,,Point(10.98577 49.473675),6.971,http://www.wikidata.org/entity/Q41420320,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.473675', '10.98577')"
3173,,49.473563,10.985628,Hirschenstraße 34,,D,blue,,,house,,Point(10.985628 49.473563),6.977,http://www.wikidata.org/entity/Q41420324,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.473563', '10.985628')"
3174,,49.481272,10.972652,St. Martin,,D,blue,,,church building,,Point(10.972652 49.481272),8.152,http://www.wikidata.org/entity/Q41420343,1.0,,,http://www.wikidata.org/entity/Q16970,,"('49.481272', '10.972652')"
3175,,49.462843,11.010802,Höfener Straße 20 (Fürth),,D,blue,,,house,,Point(11.010802 49.462843),4.908,http://www.wikidata.org/entity/Q41420346,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.462843', '11.010802')"
3176,,49.462705,11.010791,Höfener Straße 22 (Fürth),,D,blue,,,house,,Point(11.010791 49.462705),4.906,http://www.wikidata.org/entity/Q41420347,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.462705', '11.010791')"
3177,,49.463669,11.011035,Höfener Straße 10/14,,D,blue,,,house,,Point(11.011035 49.463669),4.911,http://www.wikidata.org/entity/Q41420344,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.463669', '11.011035')"
3178,,49.462577,11.010774,Höfener Straße 24,,D,blue,,,house,,Point(11.010774 49.462577),4.904,http://www.wikidata.org/entity/Q41420348,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.462577', '11.010774')"
3179,,49.462434,11.010758,Höfener Straße 26,,D,blue,,,house,,Point(11.010758 49.462434),4.902,http://www.wikidata.org/entity/Q41420349,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.462434', '11.010758')"
3180,,49.470317,10.997465,Hornschuchpromenade 1,,D,blue,,,house,,Point(10.997465 49.470317),6.052,http://www.wikidata.org/entity/Q41420363,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470317', '10.997465')"
3181,,49.470164,10.997906,Hornschuchpromenade 3/4,,D,blue,,,house,,Point(10.997906 49.470164),6.017,http://www.wikidata.org/entity/Q41420366,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470164', '10.997906')"
3182,,49.470088,10.998116,Hornschuchpromenade 5,,D,blue,,,house,,Point(10.998116 49.470088),6.0,http://www.wikidata.org/entity/Q41420367,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470088', '10.998116')"
3183,,49.47027,10.99762,Hornschuchpromenade 2,,D,blue,,,house,,Point(10.99762 49.47027),6.04,http://www.wikidata.org/entity/Q41420365,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47027', '10.99762')"
3184,,49.46988,10.998672,Hornschuchpromenade 7,,D,blue,,,house,,Point(10.998672 49.46988),5.954,http://www.wikidata.org/entity/Q41420370,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.46988', '10.998672')"
3185,,49.469788,10.99893,Hornschuchpromenade 8,,D,blue,,,house,,Point(10.99893 49.469788),5.934,http://www.wikidata.org/entity/Q41420371,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469788', '10.99893')"
3186,,49.470009,10.9983,Hornschuchpromenade 6,,D,blue,,,house,,Point(10.9983 49.470009),5.984,http://www.wikidata.org/entity/Q41420369,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470009', '10.9983')"
3187,,49.469349,11.000048,Hornschuchpromenade 15,,D,blue,,,house,,Point(11.000048 49.469349),5.842,http://www.wikidata.org/entity/Q41420374,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469349', '11.000048')"
3188,,49.469093,11.000834,Hornschuchpromenade 17,,D,blue,,,house,,Point(11.000834 49.469093),5.779,http://www.wikidata.org/entity/Q41420375,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469093', '11.000834')"
3189,,49.469496,10.999673,Hornschuchpromenade 13,,D,blue,,,house,,Point(10.999673 49.469496),5.873,http://www.wikidata.org/entity/Q41420373,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469496', '10.999673')"
3190,,49.468888,11.001413,Hornschuchpromenade 20 (Fürth),,D,blue,,,house,,Point(11.001413 49.468888),5.733,http://www.wikidata.org/entity/Q41420378,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.468888', '11.001413')"
3191,,49.468824,11.001579,Hornschuchpromenade 21,,D,blue,,,house,,Point(11.001579 49.468824),5.719,http://www.wikidata.org/entity/Q41420379,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.468824', '11.001579')"
3192,,49.469025,11.001033,Hornschuchpromenade 18,,D,blue,,,house,,Point(11.001033 49.469025),5.763,http://www.wikidata.org/entity/Q41420376,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469025', '11.001033')"
3193,,49.468603,11.002423,Hornschuchpromenade 24,,D,blue,,,house,,Point(11.002423 49.468603),5.654,http://www.wikidata.org/entity/Q41420383,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.468603', '11.002423')"
3194,,49.468092,11.003544,Hornschuchpromenade 30,,D,blue,,,house,,Point(11.003544 49.468092),5.56,http://www.wikidata.org/entity/Q41420386,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.468092', '11.003544')"
3195,,49.467192,11.006286,Hornschuchpromenade 44,,D,blue,,,cultural heritage ensemble,,Point(11.006286 49.467192),5.341,http://www.wikidata.org/entity/Q41420387,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.467192', '11.006286')"
3196,,49.459116,10.986055,Jahnstraße 7,,D,blue,,,cultural heritage ensemble,,Point(10.986055 49.459116),6.62,http://www.wikidata.org/entity/Q41420395,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.459116', '10.986055')"
3197,,49.469999,11.002593,Jakobinenstraße 11,,D,blue,,,house,,Point(11.002593 49.469999),5.689,http://www.wikidata.org/entity/Q41420406,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469999', '11.002593')"
3198,,49.468999,11.002051,Jakobinenstraße 8,,D,blue,,,house,,Point(11.002051 49.468999),5.692,http://www.wikidata.org/entity/Q41420404,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.468999', '11.002051')"
3199,,49.46250910133,11.002524974376,Kaserne der Königlich Bayerischen Train-Abteilung Nr. 3,,D,blue,,,cultural heritage ensemble,,Point(11.002524974 49.462509101),5.489,http://www.wikidata.org/entity/Q41420430,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.46250910133', '11.002524974376')"
3200,,49.461651,10.98416,Kaiserstraße 14,,D,blue,,,house,,Point(10.98416 49.461651),6.787,http://www.wikidata.org/entity/Q41420534,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.461651', '10.98416')"
3201,,49.464613,10.996974,Pfarramt St. Heinrich,,D,blue,,,cultural heritage ensemble,,Point(10.996974 49.464613),5.927,http://www.wikidata.org/entity/Q41420545,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.464613', '10.996974')"
3202,,49.466163,11.002974,Kaiserstraße 168-170,,D,blue,,,cultural heritage ensemble,,Point(11.002974 49.466163),5.543,http://www.wikidata.org/entity/Q41420550,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.466163', '11.002974')"
3203,,49.483682,10.983556,Denkmal Kapellenruh,,D,blue,,,chapel,,Point(10.983556 49.483682),7.541,http://www.wikidata.org/entity/Q41420551,1.0,,,http://www.wikidata.org/entity/Q108325,,"('49.483682', '10.983556')"
3204,,49.470198,10.986787,Letra-Haus,,D,blue,,,house,,Point(10.986787 49.470198),6.788,http://www.wikidata.org/entity/Q41420586,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.470198', '10.986787')"
3205,,49.469846,10.986854,Karolinenstraße 20,,D,blue,,,house,,Point(10.986854 49.469846),6.773,http://www.wikidata.org/entity/Q41420591,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.469846', '10.986854')"
3206,,49.47685,10.985147,Theaterstraße 14,,D,blue,,,house,,Point(10.985147 49.47685),7.132,http://www.wikidata.org/entity/Q41420613,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47685', '10.985147')"
3207,,49.479929,10.988515,Wilhelm-Löhe-Denkmal,,D,blue,,,heritage site,,Point(10.988515 49.479929),7.039,http://www.wikidata.org/entity/Q41420619,1.0,,,http://www.wikidata.org/entity/Q358,,"('49.479929', '10.988515')"
3208,,49.480349,10.988811,Kirchenplatz 3,,D,blue,,,house,,Point(10.988811 49.480349),7.039,http://www.wikidata.org/entity/Q41420622,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.480349', '10.988811')"
3209,,49.480266,10.988169,Kirchenplatz 2 / 2a,,D,blue,,,cultural heritage ensemble,,Point(10.988169 49.480266),7.078,http://www.wikidata.org/entity/Q41420620,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.480266', '10.988169')"
3210,,49.479922,10.989325,Kirchenplatz 6,,D,blue,,,house,,Point(10.989325 49.479922),6.986,http://www.wikidata.org/entity/Q41420626,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.479922', '10.989325')"
3211,,49.471298,10.994226,Kirchenstraße 6 (Fürth),,D,blue,,,house,,Point(10.994226 49.471298),6.308,http://www.wikidata.org/entity/Q41420627,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.471298', '10.994226')"
3212,,49.480105,10.989232,Grundschule Kirchenplatz (Fürth),,D,blue,,,cultural heritage ensemble,,Point(10.989232 49.480105),7.0,http://www.wikidata.org/entity/Q41420624,1.0,,,http://www.wikidata.org/entity/Q1516079,,"('49.480105', '10.989232')"
3213,,49.47661,10.989068,Q41420628,,D,blue,,,house,,Point(10.989068 49.47661),6.859,http://www.wikidata.org/entity/Q41420628,1.0,,,http://www.wikidata.org/entity/Q3947,,"('49.47661', '10.989068')"
