,item,articleDE,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,articleEN,tier,color
814,http://www.wikidata.org/entity/Q1409783,https://de.wikipedia.org/wiki/Feuerwache_West_(N%C3%BCrnberg),Point(11.0569 49.4536),1.475,49.4536,11.0569,2,http://www.wikidata.org/entity/Q41176,Feuerwache West,building,,C,yellow
815,http://www.wikidata.org/entity/Q1410049,https://de.wikipedia.org/wiki/Feuerwehrmuseum_N%C3%BCrnberg,Point(11.0875 49.4483),0.963,49.4483,11.0875,2,http://www.wikidata.org/entity/Q11786880,Feuerwehrmuseum Nürnberg,firefighting museum,,C,yellow
816,http://www.wikidata.org/entity/Q1416350,https://de.wikipedia.org/wiki/Finanzgericht_N%C3%BCrnberg,Point(11.0639 49.454),0.969,49.454,11.0639,2,http://www.wikidata.org/entity/Q897056,Finanzgericht Nürnberg,Finance Court,,C,yellow
817,http://www.wikidata.org/entity/Q1466366,https://de.wikipedia.org/wiki/F%C3%BCrther_Tor,Point(11.0664 49.4497),0.914,49.4497,11.0664,2,http://www.wikidata.org/entity/Q82117,Fürther Tor,city gate,,C,yellow
818,http://www.wikidata.org/entity/Q1474539,https://de.wikipedia.org/wiki/Rundfunkmuseum_F%C3%BCrth,Point(11.0127 49.4687),4.951,49.4687,11.0127,2,http://www.wikidata.org/entity/Q2176201,Rundfunkmuseum Fürth,museum of broadcasting,,C,yellow
819,http://www.wikidata.org/entity/Q1483724,https://de.wikipedia.org/wiki/F%C3%BCrther_Stra%C3%9Fe,Point(11.0409 49.4558),2.64,49.4558,11.0409,2,http://www.wikidata.org/entity/Q79007,Fürther Straße (Nürnberg),street,,C,yellow
820,http://www.wikidata.org/entity/Q1485573,https://de.wikipedia.org/wiki/Gro%C3%9Fschwarzenlohe,Point(11.1131 49.3397),12.956,49.3397,11.1131,2,http://www.wikidata.org/entity/Q253019,Großschwarzenlohe,Ortsteil,,C,yellow
822,http://www.wikidata.org/entity/Q1491084,https://de.wikipedia.org/wiki/Neukatzwang,Point(11.05358 49.3613),10.435,49.3613,11.05358,2,http://www.wikidata.org/entity/Q253019,Neukatzwang,Ortsteil,,C,yellow
824,http://www.wikidata.org/entity/Q1491375,https://de.wikipedia.org/wiki/Gaismannshof,Point(11.0253 49.4479),3.817,49.4479,11.0253,2,http://www.wikidata.org/entity/Q28538792,Gaismannshof,Q28538792,,C,yellow
825,http://www.wikidata.org/entity/Q1492027,https://de.wikipedia.org/wiki/Galgenhof,Point(11.0822 49.4392),1.669,49.4392,11.0822,2,http://www.wikidata.org/entity/Q28538792,Galgenhof,Q28538792,,C,yellow
826,http://www.wikidata.org/entity/Q1494690,https://de.wikipedia.org/wiki/Gartenstadt_(N%C3%BCrnberg),Point(11.0783 49.4134),4.501,49.4134,11.0783,2,http://www.wikidata.org/entity/Q28538792,Gartenstadt,Q28538792,,C,yellow
827,http://www.wikidata.org/entity/Q1496219,https://de.wikipedia.org/wiki/Gaulnhofen,Point(11.0756 49.3639),10.005,49.3639,11.0756,2,http://www.wikidata.org/entity/Q253019,Gaulnhofen,Ortsteil,,C,yellow
829,http://www.wikidata.org/entity/Q1498210,https://de.wikipedia.org/wiki/Gef%C3%BCtterter_Graben_bei_Ungelstetten,Point(11.2698 49.4248),14.289,49.4248,11.2698,2,http://www.wikidata.org/entity/Q192810,Gefütterter Graben bei Ungelstetten,graben,,C,yellow
833,http://www.wikidata.org/entity/Q1503692,https://de.wikipedia.org/wiki/Tafelwerk_N%C3%BCrnberg,Point(11.11083333 49.46111111),2.554,49.46111111,11.11083333,2,http://www.wikidata.org/entity/Q4830453,Q1503692,business,,C,yellow
834,http://www.wikidata.org/entity/Q1508327,https://de.wikipedia.org/wiki/Mittelm%C3%BChle_(N%C3%BCrnberg),Point(10.998 49.5345),10.638,49.5345,10.998,2,http://www.wikidata.org/entity/Q41176,Mittelmühle,building,,C,yellow
835,http://www.wikidata.org/entity/Q1510695,https://de.wikipedia.org/wiki/Poststadt,Point(11.091332927 49.436011468),2.23,49.436011468753,11.091332927536,2,http://www.wikidata.org/entity/Q811979,Poststadt Nürnberg,architectural structure,,C,yellow
836,http://www.wikidata.org/entity/Q1514111,https://de.wikipedia.org/wiki/Sch%C3%BCsselstein_bei_Fischbach,Point(11.1887 49.4383),8.237,49.4383,11.1887,2,http://www.wikidata.org/entity/Q372363,Schüsselstein bei Fischbach,geotope,,C,yellow
839,http://www.wikidata.org/entity/Q1517025,https://de.wikipedia.org/wiki/K%C3%BCnstlerhaus_N%C3%BCrnberg,Point(11.0818 49.4484),0.69,49.4484,11.0818,2,http://www.wikidata.org/entity/Q1797122,Künstlerhaus Nürnberg,artist's house,,C,yellow
841,http://www.wikidata.org/entity/Q1518174,https://de.wikipedia.org/wiki/Gesch%C3%A4ftshaus_Theresienstra%C3%9Fe_11_(N%C3%BCrnberg),Point(11.0793 49.4558),0.259,49.4558,11.0793,2,http://www.wikidata.org/entity/Q811979,"Geschäftshaus Theresienstraße 11, Nürnberg",architectural structure,,C,yellow
842,http://www.wikidata.org/entity/Q1524103,https://de.wikipedia.org/wiki/Heeresmunitionsanstalt_Feucht,Point(11.18138889 49.38138889),11.029,49.38138889,11.18138889,2,http://www.wikidata.org/entity/Q1953305,Heeresmunitionsanstalt Feucht,German armed forces munitions plant,,C,yellow
843,http://www.wikidata.org/entity/Q1524469,https://de.wikipedia.org/wiki/Schafhof_(N%C3%BCrnberg),Point(11.118333333 49.480083333),4.158,49.480083333333,11.118333333333,2,http://www.wikidata.org/entity/Q28538792,Schafhof,Q28538792,,C,yellow
846,http://www.wikidata.org/entity/Q758328,https://de.wikipedia.org/wiki/Atzenhof_(F%C3%BCrth),Point(10.9528 49.5042),10.593,49.5042,10.9528,2,http://www.wikidata.org/entity/Q253019,Atzenhof,Ortsteil,,C,yellow
849,http://www.wikidata.org/entity/Q768527,https://de.wikipedia.org/wiki/Augustinerkloster_N%C3%BCrnberg,Point(11.0753 49.4542),0.149,49.4542,11.0753,2,http://www.wikidata.org/entity/Q2742167,Augustinerkloster Nürnberg,religious community,,C,yellow
851,http://www.wikidata.org/entity/Q785585,https://de.wikipedia.org/wiki/Autobahndreieck_N%C3%BCrnberg/Feucht,Point(11.2036 49.3494),14.78,49.3494,11.2036,2,http://www.wikidata.org/entity/Q2376564,Autobahndreieck Nürnberg/Feucht,interchange,,C,yellow
852,http://www.wikidata.org/entity/Q2340286,https://de.wikipedia.org/wiki/Steinb%C3%BChl_(N%C3%BCrnberg),Point(11.0589 49.4467),1.551,49.4467,11.0589,2,http://www.wikidata.org/entity/Q28538792,Steinbühl,Q28538792,,C,yellow
853,http://www.wikidata.org/entity/Q2381523,https://de.wikipedia.org/wiki/S%C3%BCdstadtpark_(N%C3%BCrnberg),Point(11.0781 49.4441),1.088,49.4441,11.0781,2,http://www.wikidata.org/entity/Q22698,Südstadtpark,park,,C,yellow
854,http://www.wikidata.org/entity/Q2381794,https://de.wikipedia.org/wiki/S%C3%BCdwestpark,Point(11.0197 49.4286),5.024,49.4286,11.0197,2,http://www.wikidata.org/entity/Q338313,Südwestpark,business park,,C,yellow
855,http://www.wikidata.org/entity/Q2382147,https://de.wikipedia.org/wiki/S%C3%BCndersb%C3%BChl,Point(11.0417 49.4444),2.78,49.4444,11.0417,2,http://www.wikidata.org/entity/Q28538792,Sündersbühl,Q28538792,,C,yellow
856,http://www.wikidata.org/entity/Q2387526,https://de.wikipedia.org/wiki/Tafelhof_(N%C3%BCrnberg),Point(11.0589 49.4467),1.551,49.4467,11.0589,2,http://www.wikidata.org/entity/Q28538792,Tafelhof (Nürnberg),Q28538792,,C,yellow
857,http://www.wikidata.org/entity/Q2403583,https://de.wikipedia.org/wiki/Tennenloher_Forst,Point(11.0508 49.5592),11.867,49.5592,11.0508,2,http://www.wikidata.org/entity/Q473972,Tennenloher Forst,protected area,,C,yellow
859,http://www.wikidata.org/entity/Q2407015,https://de.wikipedia.org/wiki/Teufelsbr%C3%BCnnlein,Point(11.078 49.4512),0.301,49.4512,11.078,2,http://www.wikidata.org/entity/Q43483,Teufelsbrünnlein,water well,,C,yellow
860,http://www.wikidata.org/entity/Q2415919,https://de.wikipedia.org/wiki/Theater_Pf%C3%BCtze,Point(11.08773 49.4566),0.813,49.4566,11.08773,2,http://www.wikidata.org/entity/Q742421,Theater Pfütze,theatre company,,C,yellow
861,http://www.wikidata.org/entity/Q2428744,https://de.wikipedia.org/wiki/Thon_(N%C3%BCrnberg),Point(11.0583 49.4783),3.043,49.4783,11.0583,2,http://www.wikidata.org/entity/Q28538792,"Thon, Nuremberg",Q28538792,,C,yellow
862,http://www.wikidata.org/entity/Q2457151,https://de.wikipedia.org/wiki/Tr%C3%B6delmarkt_(N%C3%BCrnberg),Point(11.0744 49.4531),0.226,49.4531,11.0744,2,http://www.wikidata.org/entity/Q174782,Trödelmarkt,square,,C,yellow
863,http://www.wikidata.org/entity/Q2459506,https://de.wikipedia.org/wiki/Tullnau,Point(11.0589 49.4467),1.551,49.4467,11.0589,2,http://www.wikidata.org/entity/Q28538792,Tullnau,Q28538792,,C,yellow
864,http://www.wikidata.org/entity/Q2474193,https://de.wikipedia.org/wiki/Uhrensammlung_Karl_Gebhardt,Point(11.0833 49.4517),0.497,49.4517,11.0833,2,http://www.wikidata.org/entity/Q2668072,Karl Gebhardt watch collection,collection,,C,yellow
866,http://www.wikidata.org/entity/Q2497521,https://de.wikipedia.org/wiki/Unterfarrnbach,Point(10.95166667 49.49055556),9.952,49.49055556,10.95166667,2,http://www.wikidata.org/entity/Q253019,Unterfarrnbach,Ortsteil,,C,yellow
868,http://www.wikidata.org/entity/Q2498082,https://de.wikipedia.org/wiki/Untermichelbach_(Obermichelbach),Point(10.9222 49.5311),14.114,49.5311,10.9222,2,http://www.wikidata.org/entity/Q253019,Untermichelbach (Obermichelbach),Ortsteil,,C,yellow
870,http://www.wikidata.org/entity/Q2512011,https://de.wikipedia.org/wiki/Veilhof,Point(11.1286 49.4106),6.075,49.4106,11.1286,2,http://www.wikidata.org/entity/Q28538792,Veilhof,Q28538792,,C,yellow
871,http://www.wikidata.org/entity/Q32843543,https://de.wikipedia.org/wiki/F%C3%B6hrenbuck,Point(11.07014 49.3944),6.633,49.3944,11.07014,2,http://www.wikidata.org/entity/Q54050,Föhrenbuck,hill,,C,yellow
873,http://www.wikidata.org/entity/Q33104742,https://de.wikipedia.org/wiki/Allerheiligenkirche_(Kleinschwarzenlohe),Point(11.109144 49.345181),12.303,49.345181,11.109144,2,http://www.wikidata.org/entity/Q16970,Allerheiligenkirche,church building,,C,yellow
874,http://www.wikidata.org/entity/Q627894,https://de.wikipedia.org/wiki/Arbeitsgericht_N%C3%BCrnberg,Point(11.059305555 49.4535),1.301,49.4535,11.059305555556,2,http://www.wikidata.org/entity/Q3250652,Arbeitsgericht Nürnberg,labor court,,C,yellow
875,http://www.wikidata.org/entity/Q635978,https://de.wikipedia.org/wiki/Archivpark,Point(11.0737 49.4618),0.919,49.4618,11.0737,2,http://www.wikidata.org/entity/Q22698,Archivpark Nürnberg,park,,C,yellow
876,http://www.wikidata.org/entity/Q2179279,https://de.wikipedia.org/wiki/R%C3%B6ckenhof,Point(11.1478 49.5664),13.508,49.5664,11.1478,2,http://www.wikidata.org/entity/Q253019,Röckenhof,Ortsteil,,C,yellow
878,http://www.wikidata.org/entity/Q2202919,https://de.wikipedia.org/wiki/R%C3%B6thenbach_bei_Sankt_Wolfgang,Point(11.1697 49.3631),12.106,49.3631,11.1697,2,http://www.wikidata.org/entity/Q253019,Röthenbach bei Sankt Wolfgang,Ortsteil,,C,yellow
880,http://www.wikidata.org/entity/Q2202922,https://de.wikipedia.org/wiki/R%C3%B6thenbach_bei_Schweinau,Point(11.0367 49.4172),5.024,49.4172,11.0367,2,http://www.wikidata.org/entity/Q2983893,Röthenbach bei Schweinau,quarter,,C,yellow
881,http://www.wikidata.org/entity/Q2207774,https://de.wikipedia.org/wiki/SS-Kaserne_(N%C3%BCrnberg),Point(11.097575 49.430417),2.992,49.430417,11.097575,2,http://www.wikidata.org/entity/Q41176,SS-Kaserne,building,,C,yellow
882,http://www.wikidata.org/entity/Q2210767,https://de.wikipedia.org/wiki/Sack_(F%C3%BCrth),Point(11.0125 49.5033),7.219,49.5033,11.0125,2,http://www.wikidata.org/entity/Q253019,Sack,Ortsteil,,C,yellow
884,http://www.wikidata.org/entity/Q2238924,https://de.wikipedia.org/wiki/Schleifweg_(N%C3%BCrnberg),Point(11.0912 49.4714),2.193,49.4714,11.0912,2,http://www.wikidata.org/entity/Q28538792,Schleifweg,Q28538792,,C,yellow
885,http://www.wikidata.org/entity/Q2242335,https://de.wikipedia.org/wiki/Schloss_Malmsbach,Point(11.18549 49.47389),8.129,49.47389,11.18549,2,http://www.wikidata.org/entity/Q615810,Malmsbach Castle,water castle,,C,yellow
888,http://www.wikidata.org/entity/Q2247979,https://de.wikipedia.org/wiki/Schniegling,Point(11.0284 49.4695),3.938,49.4695,11.0284,2,http://www.wikidata.org/entity/Q28538792,Schniegling,Q28538792,,C,yellow
889,http://www.wikidata.org/entity/Q2248941,https://de.wikipedia.org/wiki/Schoppershof,Point(11.1097 49.4694),2.909,49.4694,11.1097,2,http://www.wikidata.org/entity/Q28538792,Schoppershof,Q28538792,,C,yellow
890,http://www.wikidata.org/entity/Q2255611,https://de.wikipedia.org/wiki/Schweinau,Point(11.0453 49.4352),3.108,49.4352,11.0453,2,http://www.wikidata.org/entity/Q28538792,Schweinau,Q28538792,,C,yellow
891,http://www.wikidata.org/entity/Q2282655,https://de.wikipedia.org/wiki/Siedlung_Nordbahnhof,Point(11.0887 49.426),3.207,49.426,11.0887,2,http://www.wikidata.org/entity/Q2983893,Siedlung Nordbahnhof,quarter,,C,yellow
892,http://www.wikidata.org/entity/Q2282656,https://de.wikipedia.org/wiki/Siedlung_Nordostbahnhof,Point(11.1052 49.4721),2.859,49.4721,11.1052,2,http://www.wikidata.org/entity/Q2983893,Siedlung Nordostbahnhof,quarter,,C,yellow
893,http://www.wikidata.org/entity/Q2284924,https://de.wikipedia.org/wiki/Schulzentrum_S%C3%BCdwest_N%C3%BCrnberg,Point(11.0436 49.4118),5.275,49.4118,11.0436,2,http://www.wikidata.org/entity/Q55043,Q2284924,gymnasium,,C,yellow
894,http://www.wikidata.org/entity/Q2311268,https://de.wikipedia.org/wiki/Spitalhof_(N%C3%BCrnberg),Point(11.120833333 49.473888888),3.854,49.473888888889,11.120833333333,2,http://www.wikidata.org/entity/Q79007,Spitalhof (Nürnberg),street,,C,yellow
896,http://www.wikidata.org/entity/Q2311296,https://de.wikipedia.org/wiki/Spitalkirche_(Schwabach),Point(11.0191 49.3301),14.392,49.3301,11.0191,2,http://www.wikidata.org/entity/Q16970,Spitalkirche,church building,,C,yellow
897,http://www.wikidata.org/entity/Q2311413,https://de.wikipedia.org/wiki/Spittlertor,Point(11.0668 49.4483),0.98,49.4483,11.0668,2,http://www.wikidata.org/entity/Q12518,Q2311413,tower,,C,yellow
898,http://www.wikidata.org/entity/Q2312370,https://de.wikipedia.org/wiki/Sportanlage_Langenau,Point(10.9947 49.5557),12.797,49.5557,10.9947,2,http://www.wikidata.org/entity/Q1154710,Sportanlage Langenau,association football venue,,C,yellow
899,http://www.wikidata.org/entity/Q2317007,https://de.wikipedia.org/wiki/St._Andreas_(N%C3%BCrnberg),Point(11.0709 49.4718),2.046,49.4718,11.0709,2,http://www.wikidata.org/entity/Q16970,St. Andreas,church building,,C,yellow
900,http://www.wikidata.org/entity/Q2320268,https://de.wikipedia.org/wiki/St._Leonhard_(N%C3%BCrnberg),Point(11.052 49.4398),2.407,49.4398,11.052,2,http://www.wikidata.org/entity/Q28538792,St. Leonhard,Q28538792,,C,yellow
901,http://www.wikidata.org/entity/Q2324736,https://de.wikipedia.org/wiki/Staatsarchiv_N%C3%BCrnberg,Point(11.0743 49.4627),1.005,49.4627,11.0743,2,http://www.wikidata.org/entity/Q166118,Bayerisches Staatsarchiv Nürnberg,archive,,C,yellow
902,http://www.wikidata.org/entity/Q2325970,https://de.wikipedia.org/wiki/Stadeln_(F%C3%BCrth),Point(10.9758 49.5125),9.811,49.5125,10.9758,2,http://www.wikidata.org/entity/Q253019,Stadeln,Ortsteil,,C,yellow
904,http://www.wikidata.org/entity/Q2326574,https://de.wikipedia.org/wiki/Stadtarchiv_N%C3%BCrnberg,Point(11.08442 49.45154),0.576,49.45154,11.08442,2,http://www.wikidata.org/entity/Q604177,Stadtarchiv Nürnberg,municipal archive,,C,yellow
906,http://www.wikidata.org/entity/Q2326885,https://de.wikipedia.org/wiki/Stadtbibliothek_N%C3%BCrnberg,Point(11.081 49.4569),0.43,49.4569,11.081,2,http://www.wikidata.org/entity/Q2326815,Nuremberg City Library,municipal library,,C,yellow
907,http://www.wikidata.org/entity/Q2327651,https://de.wikipedia.org/wiki/Stadtmuseum_F%C3%BCrth,Point(10.987108333 49.473886111),6.887,49.473886111111,10.987108333333,2,http://www.wikidata.org/entity/Q2327632,Fürth municipal museum,city museum,,C,yellow
908,http://www.wikidata.org/entity/Q23649547,https://de.wikipedia.org/wiki/Kopernikusplatz_(N%C3%BCrnberg),Point(11.08122 49.43916),1.66,49.43916,11.08122,2,http://www.wikidata.org/entity/Q174782,Kopernikusplatz,square,,C,yellow
909,http://www.wikidata.org/entity/Q23786271,https://de.wikipedia.org/wiki/Wilhelm-L%C3%B6he-Schule,Point(11.06252 49.4545),1.07,49.4545,11.06252,2,http://www.wikidata.org/entity/Q811979,Wilhelm-Löhe-Schule,architectural structure,,C,yellow
911,http://www.wikidata.org/entity/Q23796888,https://de.wikipedia.org/wiki/Gustav-Adolf-Ged%C3%A4chtniskirche_(N%C3%BCrnberg),Point(11.08956 49.43786),1.989,49.43786,11.08956,2,http://www.wikidata.org/entity/Q16970,Gustav-Adolf-Gedächtniskirche (Nürnberg),church building,,C,yellow
912,http://www.wikidata.org/entity/Q24422295,https://de.wikipedia.org/wiki/Bibliothek_der_Technischen_Hochschule_N%C3%BCrnberg_Georg_Simon_Ohm,Point(11.09251 49.45257),1.109,49.45257,11.09251,2,http://www.wikidata.org/entity/Q1622062,Library of the Technische Hochschule Nuremberg Georg Simon Ohm,university library,,C,yellow
913,http://www.wikidata.org/entity/Q25089203,https://de.wikipedia.org/wiki/Lokschuppen_F%C3%BCrth,Point(11.009537 49.46563),5.069,49.46563,11.009537,2,http://www.wikidata.org/entity/Q131163540,Lokschuppen,engine shed,,C,yellow
915,http://www.wikidata.org/entity/Q25089828,https://de.wikipedia.org/wiki/Orpheum_(N%C3%BCrnberg),Point(11.066475 49.458146),0.915,49.458146,11.066475,2,http://www.wikidata.org/entity/Q1763828,Orpheum,multi-purpose hall,,C,yellow
917,http://www.wikidata.org/entity/Q25089842,https://de.wikipedia.org/wiki/Die_Camera_(F%C3%BCrth),Point(10.986492 49.463409),6.648,49.463409,10.986492,2,http://www.wikidata.org/entity/Q8719053,Die Camera,music venue,,C,yellow
919,http://www.wikidata.org/entity/Q25392626,https://de.wikipedia.org/wiki/Laufamholz_(Happurger_Str.),Point(11.157627 49.464818),5.932,49.464818,11.157627,2,http://www.wikidata.org/entity/Q253019,Laufamholz,Ortsteil,,C,yellow
921,http://www.wikidata.org/entity/Q26207174,https://de.wikipedia.org/wiki/Hubertusbrunnen_bei_Feucht,Point(11.24249 49.39483),13.632,49.39483,11.24249,2,http://www.wikidata.org/entity/Q124714,Hubertusbrunnen (Feucht),spring,,C,yellow
922,http://www.wikidata.org/entity/Q26226430,https://de.wikipedia.org/wiki/Krugsweiher,Point(11.18879 49.36929),12.39,49.36929,11.18879,2,http://www.wikidata.org/entity/Q337567,Krugsweiher,still waters,,C,yellow
923,http://www.wikidata.org/entity/Q27842214,https://de.wikipedia.org/wiki/Bismarckschule_(N%C3%BCrnberg),Point(11.10277778 49.46361111),2.136,49.46361111,11.10277778,2,http://www.wikidata.org/entity/Q1244442,Bismarckschule,school building,,C,yellow
925,http://www.wikidata.org/entity/Q28038711,https://de.wikipedia.org/wiki/Tucherkeller_(N%C3%BCrnberg),Point(11.08463 49.45815),0.712,49.45815,11.08463,2,http://www.wikidata.org/entity/Q91122,Nuremberg Bunker,bunker,,C,yellow
927,http://www.wikidata.org/entity/Q28255272,https://de.wikipedia.org/wiki/D%C3%BCrerquelle,Point(11.11605 49.561080555),12.244,49.561080555556,11.11605,2,http://www.wikidata.org/entity/Q124714,Dürerquelle,spring,,C,yellow
928,http://www.wikidata.org/entity/Q28657264,https://de.wikipedia.org/wiki/Apollo-Theater_(N%C3%BCrnberg),Point(11.0775 49.4495),0.486,49.4495,11.0775,2,http://www.wikidata.org/entity/Q24354,Apollo-Theater,theatre building,,C,yellow
929,http://www.wikidata.org/entity/Q28735005,https://de.wikipedia.org/wiki/Landeskirchliches_Archiv_der_Evangelisch-Lutherischen_Kirche_in_Bayern,Point(11.1038 49.45758),1.959,49.45758,11.1038,2,http://www.wikidata.org/entity/Q166118,Q28735005,archive,,C,yellow
931,http://www.wikidata.org/entity/Q901767,https://de.wikipedia.org/wiki/Braunsbach_(F%C3%BCrth),Point(11.0194 49.5),6.618,49.5,11.0194,2,http://www.wikidata.org/entity/Q253019,Braunsbach (Fürth),Ortsteil,,C,yellow
933,http://www.wikidata.org/entity/Q992071,https://de.wikipedia.org/wiki/Bruck_(Erlangen),Point(10.9969 49.5692),14.076,49.5692,10.9969,2,http://www.wikidata.org/entity/Q253019,Bruck,Ortsteil,,C,yellow
936,http://www.wikidata.org/entity/Q992091,https://de.wikipedia.org/wiki/Brucker_Lache,Point(11.0205 49.5636),12.871,49.5636,11.0205,2,http://www.wikidata.org/entity/Q759421,Brucker Lache,Naturschutzgebiet,,C,yellow
937,http://www.wikidata.org/entity/Q1007235,https://de.wikipedia.org/wiki/Bundesstra%C3%9Fe_4f,Point(11.0990648 49.5114986),6.598,49.5114986,11.0990648,2,http://www.wikidata.org/entity/Q811683,Bundesstraße 4f,proposed building or structure,,C,yellow
949,http://www.wikidata.org/entity/Q1019163,https://de.wikipedia.org/wiki/B%C3%A4renschanze,Point(11.0496 49.4529),2.005,49.4529,11.0496,2,http://www.wikidata.org/entity/Q28538792,Bärenschanze,Q28538792,,C,yellow
950,http://www.wikidata.org/entity/Q1092370,https://de.wikipedia.org/wiki/Cinecitta%E2%80%99_Multiplexkino_N%C3%BCrnberg,Point(11.08333333 49.45194444),0.486,49.45194444,11.08333333,2,http://www.wikidata.org/entity/Q1153108,Cinecittà Nürnberg,multiplex,,C,yellow
951,http://www.wikidata.org/entity/Q1138775,https://de.wikipedia.org/wiki/Cramer-Klett-Park,Point(11.0909 49.4548),0.989,49.4548,11.0909,2,http://www.wikidata.org/entity/Q22698,Q1138775,park,,C,yellow
952,http://www.wikidata.org/entity/Q1419641,https://de.wikipedia.org/wiki/Rathenauplatz_(N%C3%BCrnberg),Point(11.0894 49.4569),0.937,49.4569,11.0894,2,http://www.wikidata.org/entity/Q174782,Rathenauplatz,square,,C,yellow
953,http://www.wikidata.org/entity/Q1421175,https://de.wikipedia.org/wiki/Kleinweidenm%C3%BChle,Point(11.0638 49.4558),0.999,49.4558,11.0638,2,http://www.wikidata.org/entity/Q253019,Kleinweidenmühle,Ortsteil,,C,yellow
954,http://www.wikidata.org/entity/Q1423672,https://de.wikipedia.org/wiki/Museum_Industriekultur_(N%C3%BCrnberg),Point(11.1108 49.4611),2.551,49.4611,11.1108,2,http://www.wikidata.org/entity/Q33506,Museum of Industrial Culture,museum,,C,yellow
955,http://www.wikidata.org/entity/Q1425604,https://de.wikipedia.org/wiki/Penzendorf_(Schwabach),Point(11.0631 49.3269),14.155,49.3269,11.0631,2,http://www.wikidata.org/entity/Q253019,Penzendorf,Ortsteil,,C,yellow
957,http://www.wikidata.org/entity/Q1441092,https://de.wikipedia.org/wiki/Konrad-Adenauer-Br%C3%BCcke_(N%C3%BCrnberg),Point(11.0973 49.4509),1.483,49.4509,11.0973,2,http://www.wikidata.org/entity/Q537127,Konrad-Adenauer-Brücke,road bridge,,C,yellow
959,http://www.wikidata.org/entity/Q1450452,https://de.wikipedia.org/wiki/Franzosenkirche_(Schwabach),Point(11.017 49.3295),14.501,49.3295,11.017,2,http://www.wikidata.org/entity/Q16970,French Church of Schwabach,church building,,C,yellow
960,http://www.wikidata.org/entity/Q1456819,https://de.wikipedia.org/wiki/Friedenskirche_(N%C3%BCrnberg),Point(11.065305555 49.459780555),1.088,49.459780555556,11.065305555556,2,http://www.wikidata.org/entity/Q16970,Friedenskirche,church building,,C,yellow
964,http://www.wikidata.org/entity/Q1456860,https://de.wikipedia.org/wiki/Friedensmuseum_N%C3%BCrnberg,Point(11.0776 49.4612),0.815,49.4612,11.0776,2,http://www.wikidata.org/entity/Q7157526,Q1456860,peace museum,,C,yellow
965,http://www.wikidata.org/entity/Q1457725,https://de.wikipedia.org/wiki/Friedrich-Ebert-Platz_(N%C3%BCrnberg),Point(11.0711 49.4626),1.069,49.4626,11.0711,2,http://www.wikidata.org/entity/Q174782,Friedrich-Ebert-Platz,square,,C,yellow
966,http://www.wikidata.org/entity/Q1461949,https://de.wikipedia.org/wiki/Siebenbogenbr%C3%BCcke_(F%C3%BCrth),Point(10.9811 49.4713),7.217,49.4713,10.9811,2,http://www.wikidata.org/entity/Q158438,Siebenbogenbrücke,arch bridge,,C,yellow
968,http://www.wikidata.org/entity/Q1462766,https://de.wikipedia.org/wiki/Himmelgarten_(R%C3%B6thenbach_an_der_Pegnitz),Point(11.2746 49.4806),14.564,49.4806,11.2746,2,http://www.wikidata.org/entity/Q253019,Himmelgarten,Ortsteil,,C,yellow
970,http://www.wikidata.org/entity/Q1464370,https://de.wikipedia.org/wiki/Insel_Sch%C3%BCtt,Point(11.0833 49.4528),0.45,49.4528,11.0833,2,http://www.wikidata.org/entity/Q23442,Q1464370,island,,C,yellow
971,http://www.wikidata.org/entity/Q1543340,https://de.wikipedia.org/wiki/Graphische_Sammlung_der_Stadt_N%C3%BCrnberg,Point(11.1115 49.4613),2.606,49.4613,11.1115,2,http://www.wikidata.org/entity/Q207694,Graphic Art Collection of the City of Nuremberg,art museum,,C,yellow
972,http://www.wikidata.org/entity/Q1549261,https://de.wikipedia.org/wiki/Gro%C3%9Fgeschaidt,Point(11.1753 49.5626),14.008,49.5626,11.1753,2,http://www.wikidata.org/entity/Q253019,Großgeschaidt,Ortsteil,,C,yellow
974,http://www.wikidata.org/entity/Q1554873,https://de.wikipedia.org/wiki/Schindlerhof_Klaus_Kobjoll,Point(11.023646 49.51619),7.939,49.51619,11.023646,2,http://www.wikidata.org/entity/Q4830453,Schindlerhof,business,,C,yellow
976,http://www.wikidata.org/entity/Q1554944,https://de.wikipedia.org/wiki/Guntherstra%C3%9Fe,Point(11.098775 49.435132),2.599,49.435132,11.098775,2,http://www.wikidata.org/entity/Q79007,Guntherstraße (Nürnberg),street,,C,yellow
978,http://www.wikidata.org/entity/Q1567950,https://de.wikipedia.org/wiki/N%C3%BCrnberg_Rangierbahnhof,Point(11.083246 49.417711),4.044,49.417711,11.083246,2,http://www.wikidata.org/entity/Q519608,Nuremberg Rbf,classification yard,,C,yellow
981,http://www.wikidata.org/entity/Q1575248,https://de.wikipedia.org/wiki/Handwerkerhof_N%C3%BCrnberg,Point(11.0811 49.4474),0.77,49.4474,11.0811,2,http://www.wikidata.org/entity/Q309250,Q1575248,courtyard,,C,yellow
983,http://www.wikidata.org/entity/Q1575249,https://de.wikipedia.org/wiki/Handwerkerh%C3%A4user_K%C3%BChnertsgasse,Point(11.082448348 49.450355417),0.54,49.450355417256,11.082448348607,2,http://www.wikidata.org/entity/Q1497375,Handwerkerhäuser Kühnertsgasse,architectural ensemble,,C,yellow
