,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color
0,http://www.wikidata.org/entity/Q1156,https://de.wikipedia.org/wiki/Mumbai,https://en.wikipedia.org/wiki/Mumbai,Point(72.8775 19.075833333),4.612,19.075833333333,72.8775,216,http://www.wikidata.org/entity/Q174844,Mumbai,megacity,S,orange
5,http://www.wikidata.org/entity/Q1191,https://de.wikipedia.org/wiki/Maharashtra,https://en.wikipedia.org/wiki/Maharashtra,Point(72.82 18.97),16.013,18.97,72.82,147,http://www.wikidata.org/entity/Q12443800,Maharashtra,state of India,S,orange
6,http://www.wikidata.org/entity/Q207749,https://de.wikipedia.org/wiki/Thane,https://en.wikipedia.org/wiki/Thane,Point(72.963333333 19.18),12.219,19.18,72.963333333333,74,http://www.wikidata.org/entity/Q1549591,Thane,big city,S,orange
8,http://www.wikidata.org/entity/Q61445,https://de.wikipedia.org/wiki/Navi_Mumbai,https://en.wikipedia.org/wiki/Navi_Mumbai,Point(73.01 19.03),10.71,19.03,73.01,69,http://www.wikidata.org/entity/Q1074523,Navi Mumbai,planned community,S,orange
11,http://www.wikidata.org/entity/Q76421,https://de.wikipedia.org/wiki/Anschl%C3%A4ge_in_Mumbai_2008,https://en.wikipedia.org/wiki/2008_Mumbai_attacks,Point(72.833333333 18.921944444),19.617,18.921944444444,72.833333333333,57,http://www.wikidata.org/entity/Q25917186,26/11 Mumbai attacks,coordinated terrorist attack,S,orange
12,http://www.wikidata.org/entity/Q649384,https://de.wikipedia.org/wiki/Elephanta-H%C3%B6hlen,https://en.wikipedia.org/wiki/Elephanta_Caves,Point(72.931388888 18.963333333),12.739,18.963333333333,72.931388888889,56,http://www.wikidata.org/entity/Q35509,Elephanta Caves,cave,S,orange
13,http://www.wikidata.org/entity/Q235884,https://de.wikipedia.org/wiki/Chhatrapati_Shivaji_Terminus,https://en.wikipedia.org/wiki/Chhatrapati_Shivaji_Terminus,Point(72.8355 18.9398),17.774,18.9398,72.8355,52,http://www.wikidata.org/entity/Q11606300,Chhatrapati Shivaji Maharaj Terminus,last station,S,orange
16,http://www.wikidata.org/entity/Q460222,https://de.wikipedia.org/wiki/Ulhasnagar,https://en.wikipedia.org/wiki/Ulhasnagar,Point(73.15 19.216666666),28.569,19.216666666667,73.15,50,http://www.wikidata.org/entity/Q1549591,Ulhasnagar,big city,S,orange
18,http://www.wikidata.org/entity/Q504368,https://de.wikipedia.org/wiki/Flughafen_Mumbai,https://en.wikipedia.org/wiki/Chhatrapati_Shivaji_Maharaj_International_Airport,Point(72.868055555 19.088611111),5.735,19.088611111111,72.868055555556,50,http://www.wikidata.org/entity/Q644371,Chhatrapati Shivaji Maharaj International Airport,international airport,S,orange
20,http://www.wikidata.org/entity/Q645725,https://de.wikipedia.org/wiki/Bhiwandi,https://en.wikipedia.org/wiki/Bhiwandi,Point(73.066666666 19.3),29.066,19.3,73.066666666667,46,http://www.wikidata.org/entity/Q1549591,Bhiwandi,big city,S,orange
22,http://www.wikidata.org/entity/Q19104,https://de.wikipedia.org/wiki/Taj_Mahal_Palace,https://en.wikipedia.org/wiki/Taj_Mahal_Palace_Hotel,Point(72.83317 18.92164),19.655,18.922585,72.833154,46,http://www.wikidata.org/entity/Q27686,Taj Mahal Palace Hotel,hotel,S,orange
24,http://www.wikidata.org/entity/Q864862,https://de.wikipedia.org/wiki/Gateway_of_India,https://en.wikipedia.org/wiki/Gateway_of_India,Point(72.834705 18.921836),19.56,18.921836,72.834705,42,http://www.wikidata.org/entity/Q143912,Gateway of India,triumphal arch,S,orange
25,http://www.wikidata.org/entity/Q581999,https://de.wikipedia.org/wiki/Kalyan-Dombivli,https://en.wikipedia.org/wiki/Kalyan-Dombivli,Point(73.133333333 19.233333333),28.212,19.233333333333,73.133333333333,41,http://www.wikidata.org/entity/Q112684326,Kalyan-Dombivli,municipality of India,S,orange
26,http://www.wikidata.org/entity/Q1006343,https://de.wikipedia.org/wiki/Mira-Bhayandar,https://en.wikipedia.org/wiki/Mira-Bhayandar,Point(72.85 19.3),25.848,19.3,72.85,40,http://www.wikidata.org/entity/Q1549591,Mira-Bhayandar,big city,S,orange
28,http://www.wikidata.org/entity/Q117196,https://de.wikipedia.org/wiki/Salsette,https://en.wikipedia.org/wiki/Salsette_Island,Point(72.9 19.2),13.803,19.2,72.9,35,http://www.wikidata.org/entity/Q23442,Salsette,island,S,orange
29,http://www.wikidata.org/entity/Q297511,https://de.wikipedia.org/wiki/Panvel,https://en.wikipedia.org/wiki/Panvel,Point(73.1 18.98),21.684,18.98,73.1,32,http://www.wikidata.org/entity/Q1549591,Panvel,big city,S,orange
31,http://www.wikidata.org/entity/Q649632,https://de.wikipedia.org/wiki/Dharavi,https://en.wikipedia.org/wiki/Dharavi,Point(72.856388888 19.044),7.778,19.044,72.856388888889,31,http://www.wikidata.org/entity/Q201759,Dharavi,slum,S,orange
32,http://www.wikidata.org/entity/Q584008,https://de.wikipedia.org/wiki/Ambernath,https://en.wikipedia.org/wiki/Ambarnath,Point(73.186 19.209),31.409,19.209,73.186,30,http://www.wikidata.org/entity/Q515,Ambernath,city,S,orange
33,http://www.wikidata.org/entity/Q175304,https://de.wikipedia.org/wiki/Elephanta_(Insel),https://en.wikipedia.org/wiki/Elephanta_Island,Point(72.933888888 18.9625),12.856,18.9625,72.933888888889,29,http://www.wikidata.org/entity/Q23442,Elephanta Island,island,S,orange
34,http://www.wikidata.org/entity/Q891827,https://de.wikipedia.org/wiki/Bombay_(Pr%C3%A4sidentschaft),https://en.wikipedia.org/wiki/Bombay_Presidency,Point(72.833333 18.966667),15.411,18.966667,72.833333,29,http://www.wikidata.org/entity/Q17319258,Bombay Presidency,presidency of British India,S,orange
35,http://www.wikidata.org/entity/Q366754,,https://en.wikipedia.org/wiki/Kalyan,Point(73.15 19.25),30.733,19.25,73.15,27,http://www.wikidata.org/entity/Q58339518,Kalyan,town in India,S,orange
36,http://www.wikidata.org/entity/Q463526,https://de.wikipedia.org/wiki/Matheran,https://en.wikipedia.org/wiki/Matheran,Point(73.27083333 18.98888889),38.033,18.98888889,73.27083333,27,http://www.wikidata.org/entity/Q486972,Matheran,human settlement,S,orange
38,http://www.wikidata.org/entity/Q576952,https://de.wikipedia.org/wiki/Antilia_(Geb%C3%A4ude),https://en.wikipedia.org/wiki/Antilia_(building),Point(72.809722222 18.968333333),16.884,18.968333333333,72.809722222222,26,http://www.wikidata.org/entity/Q11755880,Antilia,residential building,S,orange
39,http://www.wikidata.org/entity/Q588612,https://de.wikipedia.org/wiki/Badlapur,https://en.wikipedia.org/wiki/Badlapur,Point(73.262 19.15),36.685,19.15,73.262,25,http://www.wikidata.org/entity/Q486972,Badlapur,human settlement,S,orange
40,http://www.wikidata.org/entity/Q1356198,https://de.wikipedia.org/wiki/Kanheri-H%C3%B6hlen_(Mumbai),https://en.wikipedia.org/wiki/Kanheri_Caves,Point(72.9064 19.2083),14.627,19.2083,72.9064,25,http://www.wikidata.org/entity/Q35509,Kanheri Caves,cave,S,orange
41,http://www.wikidata.org/entity/Q2487341,,https://en.wikipedia.org/wiki/Virar,Point(72.81136 19.45591),43.629,19.47,72.8,24,http://www.wikidata.org/entity/Q515,Virar,city,S,orange
43,http://www.wikidata.org/entity/Q1661242,https://de.wikipedia.org/wiki/Indian_Institute_of_Technology_Bombay,https://en.wikipedia.org/wiki/IIT_Bombay,Point(72.916944444 19.133611111),6.255,19.133611111111,72.916944444444,23,http://www.wikidata.org/entity/Q1371037,Indian Institute of Technology Bombay,institute of technology,S,orange
44,http://www.wikidata.org/entity/Q2627082,https://de.wikipedia.org/wiki/Bombay_(Bundesstaat),https://en.wikipedia.org/wiki/Bombay_State,Point(72.825833333 18.975),15.19,18.975,72.825833333333,23,http://www.wikidata.org/entity/Q12443800,Bombay State,state of India,S,orange
45,http://www.wikidata.org/entity/Q542756,,https://en.wikipedia.org/wiki/Haji_Ali_Dargah,Point(72.8088 18.9825),15.861,18.9825,72.8088,21,http://www.wikidata.org/entity/Q2639699,Haji Ali Dargah,dargah,S,orange
46,http://www.wikidata.org/entity/Q12435629,,https://en.wikipedia.org/wiki/Nallasopara,Point(72.8613 19.4154),38.095,19.4154,72.8613,21,http://www.wikidata.org/entity/Q3957,Nala Sopara,town,S,orange
47,http://www.wikidata.org/entity/Q142617,https://de.wikipedia.org/wiki/Tata_Institute_of_Fundamental_Research,https://en.wikipedia.org/wiki/Tata_Institute_of_Fundamental_Research,Point(72.80601 18.90757),22.452,18.90757,72.80601,21,http://www.wikidata.org/entity/Q3918,Tata Institute of Fundamental Research,university,S,orange
49,http://www.wikidata.org/entity/Q177067,https://de.wikipedia.org/wiki/Wankhede_Stadium,https://en.wikipedia.org/wiki/Wankhede_Stadium,Point(72.825722 18.938917),18.4,18.938917,72.825722,21,http://www.wikidata.org/entity/Q682943,Wankhede Stadium,cricket field,S,orange
50,http://www.wikidata.org/entity/Q507939,https://de.wikipedia.org/wiki/World_One,https://en.wikipedia.org/wiki/World_One,Point(72.8265301 19.0025407),12.993,19.0025407,72.8265301,21,http://www.wikidata.org/entity/Q11303,World One,skyscraper,S,orange
51,http://www.wikidata.org/entity/Q16942531,https://de.wikipedia.org/wiki/Viktorianisch-gotische_und_Art-d%C3%A9co-Ensembles_in_Mumbai,https://en.wikipedia.org/wiki/Victorian_Gothic_and_Art_Deco_Ensembles_of_Mumbai,Point(72.830083 18.929806),19.021,18.929806,72.830083,21,http://www.wikidata.org/entity/Q29969011,Victorian Gothic and Art Deco Ensembles of Mumbai,urban landscape,S,orange
52,http://www.wikidata.org/entity/Q649218,,https://en.wikipedia.org/wiki/India_Tower,Point(72.821348 18.950159),17.636,18.950159,72.821348,20,http://www.wikidata.org/entity/Q11303,India Tower,skyscraper,S,orange
53,http://www.wikidata.org/entity/Q257622,,https://en.wikipedia.org/wiki/Bandra,Point(72.840555555 19.054444444),8.87,19.054444444444,72.840555555556,19,http://www.wikidata.org/entity/Q188509,Bandra,suburb,A,green
54,http://www.wikidata.org/entity/Q648907,,https://en.wikipedia.org/wiki/Sanjay_Gandhi_National_Park,Point(72.9167 19.25),19.185,19.25,72.9167,19,http://www.wikidata.org/entity/Q46169,Sanjay Gandhi National Park,national park,A,green
55,http://www.wikidata.org/entity/Q1113891,,https://en.wikipedia.org/wiki/Uran,Point(72.95 18.89),21.066,18.89,72.95,19,http://www.wikidata.org/entity/Q3957,Uran,town,A,green
56,http://www.wikidata.org/entity/Q2247572,,"https://en.wikipedia.org/wiki/Neral,_India",Point(73.32 19.03),42.229,19.03,73.32,19,http://www.wikidata.org/entity/Q486972,Neral,human settlement,A,green
57,http://www.wikidata.org/entity/Q153072,https://de.wikipedia.org/wiki/Leopold_Cafe,https://en.wikipedia.org/wiki/Leopold_Cafe,Point(72.824131 18.914195),20.838,18.914195,72.824131,18,http://www.wikidata.org/entity/Q212198,Leopold Cafe,pub,A,green
59,http://www.wikidata.org/entity/Q585640,,https://en.wikipedia.org/wiki/Ambivali_Tarf_Tungaratan,Point(73.1775 18.8915),33.957,18.8915,73.1775,17,http://www.wikidata.org/entity/Q486972,Ambivali Tarf Wankhal,human settlement,A,green
60,http://www.wikidata.org/entity/Q1382194,,"https://en.wikipedia.org/wiki/Pen,_India",Point(73.08 18.75),40.057,18.75,73.0833,17,http://www.wikidata.org/entity/Q486972,Pen,human settlement,A,green
64,http://www.wikidata.org/entity/Q13115097,,"https://en.wikipedia.org/wiki/Siddhivinayak_Temple,_Mumbai",Point(72.830409 19.01692),11.694,19.01692,72.830409,17,http://www.wikidata.org/entity/Q842402,"Siddhivinayak Temple, Mumbai",Hindu temple,A,green
65,http://www.wikidata.org/entity/Q1984452,https://de.wikipedia.org/wiki/Nhava_Sheva,https://en.wikipedia.org/wiki/Jawaharlal_Nehru_Port,Point(72.95 18.95),14.494,18.95,72.95,17,http://www.wikidata.org/entity/Q15310171,Nhava Sheva,seaport,A,green
66,http://www.wikidata.org/entity/Q1156264,https://de.wikipedia.org/wiki/DY_Patil_Stadium,https://en.wikipedia.org/wiki/DY_Patil_Stadium,Point(73.026667 19.041944),11.753,19.041944,73.026667,17,http://www.wikidata.org/entity/Q682943,DY Patil Stadium,cricket field,A,green
68,http://www.wikidata.org/entity/Q1934607,,https://en.wikipedia.org/wiki/Worli,Point(72.815 19.0),14.115,19.0,72.815,16,http://www.wikidata.org/entity/Q123705,Worli,neighborhood,A,green
69,http://www.wikidata.org/entity/Q2442587,,https://en.wikipedia.org/wiki/Kalundre,Point(73.126944444 18.980277777),24.164,18.980277777778,73.126944444444,16,http://www.wikidata.org/entity/Q486972,Kalundre,human settlement,A,green
73,http://www.wikidata.org/entity/Q314572,https://de.wikipedia.org/wiki/Rajiv_Gandhi_Sea_Link,https://en.wikipedia.org/wiki/Bandra%E2%80%93Worli_Sea_Link,Point(72.81725 19.03648),11.854,19.03648,72.81725,16,http://www.wikidata.org/entity/Q158555,Bandra–Worli Sea Link,cable-stayed bridge,A,green
75,http://www.wikidata.org/entity/Q3621720,https://de.wikipedia.org/wiki/Mumbai_Metropolitan_Region,https://en.wikipedia.org/wiki/Mumbai_Metropolitan_Region,Point(72.833333333 18.966666666),15.411,18.966666666667,72.833333333333,16,http://www.wikidata.org/entity/Q1907114,Mumbai Metropolitan Region,metropolitan area,A,green
76,http://www.wikidata.org/entity/Q854682,https://de.wikipedia.org/wiki/Bhabha_Atomic_Research_Centre,https://en.wikipedia.org/wiki/Bhabha_Atomic_Research_Centre,Point(72.917777777 19.004722222),8.102,19.004722222222,72.917777777778,16,http://www.wikidata.org/entity/Q327333,Bhabha Atomic Research Centre,government agency,A,green
78,http://www.wikidata.org/entity/Q1619376,https://de.wikipedia.org/wiki/Hindustan_Unilever,https://en.wikipedia.org/wiki/Hindustan_Unilever,Point(72.855436111 19.113743888),8.012,19.113743888889,72.855436111111,16,http://www.wikidata.org/entity/Q498289,Hindustan Unilever,dual-listed company,A,green
81,http://www.wikidata.org/entity/Q1151775,,https://en.wikipedia.org/wiki/2011_Mumbai_bombings,Point(72.82 18.96),16.859,18.96,72.82,15,http://www.wikidata.org/entity/Q217327,2011 Mumbai bombings,suicide attack,A,green
82,http://www.wikidata.org/entity/Q2719132,,https://en.wikipedia.org/wiki/Taloje_Panchnand,Point(73.0833 19.0833),17.03,19.0833,73.0833,15,http://www.wikidata.org/entity/Q486972,Taloje Panchnad,human settlement,A,green
83,http://www.wikidata.org/entity/Q3348756,,https://en.wikipedia.org/wiki/Powai_Lake,Point(72.91 19.13),5.957,19.13,72.91,15,http://www.wikidata.org/entity/Q23397,Powai Lake,lake,A,green
84,http://www.wikidata.org/entity/Q3632268,,https://en.wikipedia.org/wiki/Nariman_Point,Point(72.823 18.926),19.766,18.926,72.823,15,http://www.wikidata.org/entity/Q738570,Nariman Point,central business district,A,green
85,http://www.wikidata.org/entity/Q3530568,https://de.wikipedia.org/wiki/Mumbai_Monorail,https://en.wikipedia.org/wiki/Mumbai_Monorail,Point(72.8975 19.061111111),3.1,19.061111111111,72.8975,15,http://www.wikidata.org/entity/Q187934,Mumbai Monorail,monorail,A,green
86,http://www.wikidata.org/entity/Q2303685,https://de.wikipedia.org/wiki/Trident_Oberoi,https://en.wikipedia.org/wiki/Oberoi_Trident,Point(72.820833 18.9275),19.745,18.9275,72.820833,15,http://www.wikidata.org/entity/Q27686,Oberoi Trident,hotel,A,green
87,http://www.wikidata.org/entity/Q1071500,https://de.wikipedia.org/wiki/Chhatrapati_Shivaji_Maharaj_Vastu_Sangrahalaya,https://en.wikipedia.org/wiki/Chhatrapati_Shivaji_Maharaj_Vastu_Sangrahalaya,Point(72.832222 18.926667),19.212,18.926667,72.832222,15,http://www.wikidata.org/entity/Q33506,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya,museum,A,green
88,http://www.wikidata.org/entity/Q772252,,https://en.wikipedia.org/wiki/Kegaon,Point(72.912 18.885),21.428,18.885,72.912,14,http://www.wikidata.org/entity/Q486972,Kegaon,human settlement,A,green
89,http://www.wikidata.org/entity/Q985828,,"https://en.wikipedia.org/wiki/Marine_Drive,_Mumbai",Point(72.823 18.944),18.091,18.944,72.823,14,http://www.wikidata.org/entity/Q83620,Marine Drive,thoroughfare,A,green
91,http://www.wikidata.org/entity/Q2248426,,"https://en.wikipedia.org/wiki/Khoni,_Maharashtra",Point(73.0544 19.3113),29.511,19.3113,73.0544,14,http://www.wikidata.org/entity/Q486972,Khoni,human settlement,A,green
92,http://www.wikidata.org/entity/Q2442596,,https://en.wikipedia.org/wiki/Karivali,Point(73.0396 19.2922),26.908,19.2922,73.0396,14,http://www.wikidata.org/entity/Q486972,Karivali,human settlement,A,green
93,http://www.wikidata.org/entity/Q2546649,,"https://en.wikipedia.org/wiki/Katai,_India",Point(73.0424 19.3078),28.587,19.3078,73.0424,14,http://www.wikidata.org/entity/Q486972,Katai,human settlement,A,green
94,http://www.wikidata.org/entity/Q3632559,,https://en.wikipedia.org/wiki/Colaba,Point(72.81 18.91),21.999,18.91,72.81,14,http://www.wikidata.org/entity/Q123705,Colaba,neighborhood,A,green
95,http://www.wikidata.org/entity/Q674812,,https://en.wikipedia.org/wiki/Juhu_Aerodrome,Point(72.833888888 19.098055555),9.47,19.098055555556,72.833888888889,13,http://www.wikidata.org/entity/Q502074,Juhu Aerodrome,heliport,A,green
98,http://www.wikidata.org/entity/Q1706738,,https://en.wikipedia.org/wiki/Gokhivare,Point(72.8445 19.4125),38.111,19.4125,72.8445,13,http://www.wikidata.org/entity/Q486972,Gokhivare,human settlement,A,green
99,http://www.wikidata.org/entity/Q2458919,,https://en.wikipedia.org/wiki/The_Imperial_(Mumbai),Point(72.8129 18.9709),16.446,18.9709,72.8129,13,http://www.wikidata.org/entity/Q118896406,The Imperial,twin towers,A,green
100,http://www.wikidata.org/entity/Q2544678,,https://en.wikipedia.org/wiki/Waliv,Point(72.8613 19.4255),39.203,19.4255,72.8613,13,http://www.wikidata.org/entity/Q486972,Waliv,human settlement,A,green
101,http://www.wikidata.org/entity/Q2718862,,https://en.wikipedia.org/wiki/Padagha,Point(73.1833 19.3667),42.312,19.3667,73.1833,13,http://www.wikidata.org/entity/Q486972,Padagha,human settlement,A,green
102,http://www.wikidata.org/entity/Q2719390,,https://en.wikipedia.org/wiki/Shelar,Point(73.0626 19.3259),31.349,19.3259,73.0626,13,http://www.wikidata.org/entity/Q486972,Shelar,human settlement,A,green
103,http://www.wikidata.org/entity/Q2725688,,https://en.wikipedia.org/wiki/Mohpada,Point(73.1796 18.9098),32.938,18.9098,73.1796,13,http://www.wikidata.org/entity/Q486972,Mohpada,human settlement,A,green
104,http://www.wikidata.org/entity/Q2768808,,https://en.wikipedia.org/wiki/Bombay_Samachar,Point(72.834237517 18.9326025),18.533,18.932602500625,72.83423751771,13,http://www.wikidata.org/entity/Q11032,Bombay Samachar,newspaper,A,green
105,http://www.wikidata.org/entity/Q3034709,,https://en.wikipedia.org/wiki/Dombivli,Point(73.086718 19.218433),23.393,19.218433,73.086718,13,http://www.wikidata.org/entity/Q58339518,Dombivli,town in India,A,green
106,http://www.wikidata.org/entity/Q3520892,,https://en.wikipedia.org/wiki/Mumba_Devi_Temple,Point(72.83 18.95),17.124,18.95,72.83,13,http://www.wikidata.org/entity/Q842402,Mumba Devi Temple,Hindu temple,A,green
107,http://www.wikidata.org/entity/Q674362,https://de.wikipedia.org/wiki/Juhu_(Mumbai),https://en.wikipedia.org/wiki/Juhu,Point(72.83 19.1),9.919,19.1,72.83,13,http://www.wikidata.org/entity/Q188509,Juhu,suburb,A,green
111,http://www.wikidata.org/entity/Q877762,https://de.wikipedia.org/wiki/Bistum_Vasai,https://en.wikipedia.org/wiki/Roman_Catholic_Diocese_of_Vasai,Point(72.811925 19.35105),32.512,19.35105,72.811925,13,http://www.wikidata.org/entity/Q3146899,Roman Catholic Diocese of Vasai,diocese of the Catholic Church,A,green
112,http://www.wikidata.org/entity/Q4786546,https://de.wikipedia.org/wiki/Brabourne_Stadium,https://en.wikipedia.org/wiki/Brabourne_Stadium,Point(72.82472222 18.93222222),19.083,18.93222222,72.82472222,13,http://www.wikidata.org/entity/Q682943,Brabourne Stadium,cricket field,A,green
113,http://www.wikidata.org/entity/Q6268840,https://de.wikipedia.org/wiki/Konkan_(Division),https://en.wikipedia.org/wiki/Konkan_division,Point(72.82583333 18.96472222),16.065,18.96472222,72.82583333,13,http://www.wikidata.org/entity/Q125907357,Konkan division,division of Maharashtra,A,green
114,http://www.wikidata.org/entity/Q12413015,https://de.wikipedia.org/wiki/Andheri,https://en.wikipedia.org/wiki/Andheri,Point(72.846944444 19.119166666),9.087,19.119166666667,72.846944444444,13,http://www.wikidata.org/entity/Q188509,Andheri,suburb,A,green
115,http://www.wikidata.org/entity/Q53233,,https://en.wikipedia.org/wiki/Ulhas_River,Point(72.7912 19.321),30.327,19.321,72.7912,13,http://www.wikidata.org/entity/Q4022,Ulhas River,river,A,green
121,http://www.wikidata.org/entity/Q251170,,https://en.wikipedia.org/wiki/Chembur,Point(72.899694444 19.058711111),3.09,19.058711111111,72.899694444444,12,http://www.wikidata.org/entity/Q188509,Chembur,suburb,A,green
122,http://www.wikidata.org/entity/Q674501,,https://en.wikipedia.org/wiki/Mahim,Point(72.84 19.035),9.769,19.035,72.84,12,http://www.wikidata.org/entity/Q123705,Mahim,neighborhood,A,green
126,http://www.wikidata.org/entity/Q768339,,https://en.wikipedia.org/wiki/Global_Vipassana_Pagoda,Point(72.80605278 19.22805556),20.66,19.22805556,72.80605278,12,http://www.wikidata.org/entity/Q811979,Global Vipassana Pagoda,architectural structure,A,green
127,http://www.wikidata.org/entity/Q2232562,,https://en.wikipedia.org/wiki/Kopharad,Point(72.784 19.4433),43.152,19.4433,72.784,12,http://www.wikidata.org/entity/Q486972,Kopharad,human settlement,A,green
128,http://www.wikidata.org/entity/Q3015728,,https://en.wikipedia.org/wiki/Navi_Mumbai_International_Airport,Point(73.079113888 18.984677777),19.533,18.984677777778,73.079113888889,12,http://www.wikidata.org/entity/Q44665966,Navi Mumbai International Airport,proposed airport,A,green
130,http://www.wikidata.org/entity/Q3230299,,https://en.wikipedia.org/wiki/Fort_Vasai,Point(72.81460489 19.32987469),30.216,19.32987469,72.81460489,12,http://www.wikidata.org/entity/Q1785071,Fort Vasai,fort,A,green
131,http://www.wikidata.org/entity/Q12452801,,https://en.wikipedia.org/wiki/Vidyavihar,Point(72.896 19.08),2.678,19.08,72.896,12,http://www.wikidata.org/entity/Q486972,Vidyavihar,human settlement,A,green
132,http://www.wikidata.org/entity/Q2956390,https://de.wikipedia.org/wiki/Mazagon_Dock_Shipbuilders_Limited,https://en.wikipedia.org/wiki/Mazagon_Dock_Shipbuilders,Point(72.84993 18.96713),14.387,18.96713,72.84993,12,http://www.wikidata.org/entity/Q4830453,Mazagon Dock Shipbuilders,business,A,green
133,http://www.wikidata.org/entity/Q6732862,https://de.wikipedia.org/wiki/Mahakali-H%C3%B6hlen_(Mumbai),https://en.wikipedia.org/wiki/Mahakali_Caves,Point(72.874133 19.130436),7.697,19.130436,72.874133,12,http://www.wikidata.org/entity/Q35509,Mahakali Caves,cave,A,green
134,http://www.wikidata.org/entity/Q15948989,https://de.wikipedia.org/wiki/Indian-Airlines-Flug_171,https://en.wikipedia.org/wiki/Indian_Airlines_Flight_171,Point(72.842666666 19.088583333),8.359,19.088583333333,72.842666666667,12,http://www.wikidata.org/entity/Q744913,Indian Airlines Flight 171,aviation accident,A,green
135,http://www.wikidata.org/entity/Q985666,,https://en.wikipedia.org/wiki/Churchgate,Point(72.8264 18.9322),18.992,18.932315669781,72.826661816654,11,http://www.wikidata.org/entity/Q123705,Churchgate,neighborhood,A,green
139,http://www.wikidata.org/entity/Q2151120,,https://en.wikipedia.org/wiki/Tata_Institute_of_Social_Sciences,Point(72.912483333 19.044697222),3.766,19.044697222222,72.912483333333,11,http://www.wikidata.org/entity/Q3918,Tata Institute of Social Sciences,university,A,green
142,http://www.wikidata.org/entity/Q3595301,,https://en.wikipedia.org/wiki/Indian_Coffee_House,Point(72.87499167 19.12515),7.196,12.500886111111,74.990258333333,11,http://www.wikidata.org/entity/Q18534542,Indian Coffee House,restaurant chain,A,green
146,http://www.wikidata.org/entity/Q3630420,,https://en.wikipedia.org/wiki/Tulsi_Lake,Point(72.9179 19.1901),12.524,19.1901,72.9179,11,http://www.wikidata.org/entity/Q23397,Tulsi Lake,lake,A,green
149,http://www.wikidata.org/entity/Q5121900,,https://en.wikipedia.org/wiki/Mazgaon,Point(72.85 18.97),14.112,18.97,72.85,11,http://www.wikidata.org/entity/Q123705,Mazagaon,neighborhood,A,green
151,http://www.wikidata.org/entity/Q6421993,,https://en.wikipedia.org/wiki/Knesset_Eliyahoo,Point(72.832555555 18.928138888),19.052,18.928138888889,72.832555555556,11,http://www.wikidata.org/entity/Q34627,Knesset Eliyahoo,synagogue,A,green
152,http://www.wikidata.org/entity/Q7568013,,https://en.wikipedia.org/wiki/South_Mumbai,Point(72.82 18.96),16.859,18.96,72.82,11,http://www.wikidata.org/entity/Q82794,South Mumbai,geographic region,A,green
154,http://www.wikidata.org/entity/Q620809,https://de.wikipedia.org/wiki/Palais_Royale,"https://en.wikipedia.org/wiki/Palais_Royale,_Mumbai",Point(72.82027778 18.99916667),13.738,18.99916667,72.82027778,11,http://www.wikidata.org/entity/Q11303,Palais Royale,skyscraper,A,green
155,http://www.wikidata.org/entity/Q3635765,https://de.wikipedia.org/wiki/Basilika_Unserer_Lieben_Frau_vom_Berge_(Mumbai),"https://en.wikipedia.org/wiki/Basilica_of_Our_Lady_of_the_Mount,_Bandra",Point(72.8225 19.046666666),10.94,19.046666666667,72.8225,11,http://www.wikidata.org/entity/Q120560,Mount Mary Church,minor basilica,A,green
157,http://www.wikidata.org/entity/Q4945504,https://de.wikipedia.org/wiki/Borivali,https://en.wikipedia.org/wiki/Borivali,Point(72.86 19.23),18.138,19.23,72.86,11,http://www.wikidata.org/entity/Q188509,Borivali,suburb,A,green
158,http://www.wikidata.org/entity/Q1650914,https://de.wikipedia.org/wiki/EsselWorld,https://en.wikipedia.org/wiki/EsselWorld,Point(72.806 19.232),21.02,19.232,72.806,11,http://www.wikidata.org/entity/Q194195,EsselWorld,amusement park,A,green
159,http://www.wikidata.org/entity/Q6214734,https://de.wikipedia.org/wiki/Jogeshwari-H%C3%B6hlen,https://en.wikipedia.org/wiki/Jogeshwari_Caves,Point(72.8570856 19.13884226),9.596,19.13884226,72.8570856,11,http://www.wikidata.org/entity/Q35509,Jogeshwari Caves,cave,A,green
160,http://www.wikidata.org/entity/Q297732,,https://en.wikipedia.org/wiki/Vashi,Point(73.01 19.08),9.319,19.08,73.01,10,http://www.wikidata.org/entity/Q486972,Vashi,human settlement,A,green
161,http://www.wikidata.org/entity/Q601809,,"https://en.wikipedia.org/wiki/Kon,_India",Point(73.106 19.2489),27.189,19.2489,73.106,10,http://www.wikidata.org/entity/Q486972,"Kon, India",human settlement,A,green
162,http://www.wikidata.org/entity/Q1708373,,https://en.wikipedia.org/wiki/Goregaon,Point(72.85 19.155),11.42,19.155,72.85,10,http://www.wikidata.org/entity/Q188509,Goregaon,suburb,A,green
163,http://www.wikidata.org/entity/Q2722343,,https://en.wikipedia.org/wiki/Kharghar,Point(73.061722222 19.036147222),15.453,19.036147222222,73.061722222222,10,http://www.wikidata.org/entity/Q188509,Kharghar,suburb,A,green
164,http://www.wikidata.org/entity/Q3072027,,"https://en.wikipedia.org/wiki/Film_City,_Mumbai",Point(72.8867 19.1613),10.002,19.1613,72.8867,10,http://www.wikidata.org/entity/Q375336,Film City,film studio,A,green
