,ao_link,lat,lon,itemLabel,description,tier,color,address,url,thingLabel,fetched_coordinates,location,distance,item,sitelinks,placeLabel,articleDE,thing,articleEN,to_drop_key
371,https://www.atlasobscura.com/places/bird-hall-of-bamberg-natural-history-museum,49.894484,10.887971,"
Bird Hall of Bamberg Natural History Museum
","
A beautiful collection of taxidermy birds and rare pomological wax models.
",atlas_obscura,gold,,,,,,,,,,,,,"(49.894484, 10.887971)"
105,,49.8328,10.7654,Mittlere Ebrach,,B,violet,,,river,,Point(10.7654 49.8328),10.887,http://www.wikidata.org/entity/Q878063,7.0,,https://de.wikipedia.org/wiki/Mittlere_Ebrach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Mittlere_Ebrach,"('49.8328', '10.7654')"
108,,49.926972325296,10.947638527295,Schloss Seehof,,B,violet,,,palace,,Point(10.947638527 49.926972325),5.866,http://www.wikidata.org/entity/Q883810,7.0,,https://de.wikipedia.org/wiki/Schloss_Seehof,http://www.wikidata.org/entity/Q16560,https://en.wikipedia.org/wiki/Schloss_Seehof,"('49.926972325296', '10.947638527295')"
110,,49.9321,10.8676,Gründleinsbach,,B,violet,,,river,,Point(11.004 49.91),8.636,http://www.wikidata.org/entity/Q201695,6.0,,https://de.wikipedia.org/wiki/Gr%C3%BCndleinsbach_(Main),http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Gr%C3%BCndleinsbach,"('49.9321', '10.8676')"
114,,49.8457,11.0461,Friesener Warte,,B,violet,,,mountain,,Point(11.0461 49.8457),12.502,http://www.wikidata.org/entity/Q1464698,6.0,,https://de.wikipedia.org/wiki/Friesener_Warte,http://www.wikidata.org/entity/Q8502,https://en.wikipedia.org/wiki/Friesener_Warte,"('49.8457', '11.0461')"
115,,49.904166666667,10.852222222222,Brauerei Kaiserdom,,B,violet,,,brewery,,Point(10.852222222 49.904166666),2.846,http://www.wikidata.org/entity/Q900257,6.0,,https://de.wikipedia.org/wiki/Brauerei_Kaiserdom,http://www.wikidata.org/entity/Q131734,https://en.wikipedia.org/wiki/Brauerei_Kaiserdom,"('49.904166666667', '10.852222222222')"
116,,49.7300392,10.8246502,Bundesstraße 505,,B,violet,,,Bundesstraße,,Point(10.9461478 49.868522),4.964,http://www.wikidata.org/entity/Q1007251,6.0,,https://de.wikipedia.org/wiki/Bundesstra%C3%9Fe_505,http://www.wikidata.org/entity/Q561431,,"('49.7300392', '10.8246502')"
122,,49.8125,10.9697,Reiche Ebrach,,B,violet,,,river,,Point(10.9697 49.8125),10.613,http://www.wikidata.org/entity/Q2139112,6.0,,https://de.wikipedia.org/wiki/Reiche_Ebrach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Reiche_Ebrach,"('49.8125', '10.9697')"
123,,49.955,11.049444444444,Höhenburg,,B,violet,,,Ortsteil,,Point(11.049444444 49.955),13.608,http://www.wikidata.org/entity/Q1523220,6.0,,https://de.wikipedia.org/wiki/Giechburg,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Giechburg,"('49.955', '11.049444444444')"
124,,49.8909,10.8824,Historical Museum Bamberg,,B,violet,,,museum,,Point(10.8824 49.8909),0.328,http://www.wikidata.org/entity/Q1539491,6.0,,https://de.wikipedia.org/wiki/Historisches_Museum_Bamberg,http://www.wikidata.org/entity/Q33506,https://en.wikipedia.org/wiki/Historical_Museum_Bamberg,"('49.8909', '10.8824')"
125,,49.844722222222,10.934166666667,Aurach,,B,violet,,,river,,Point(10.935 49.845),6.226,http://www.wikidata.org/entity/Q774334,6.0,,"https://de.wikipedia.org/wiki/Aurach_(Regnitz,_Oberfranken)",http://www.wikidata.org/entity/Q4022,"https://en.wikipedia.org/wiki/Aurach_(Regnitz,_Oberfranken)","('49.844722222222', '10.934166666667')"
129,,49.8906,10.8915,E.T.A.-Hoffmann-Theater,,B,violet,,,theatre building,,Point(10.8915 49.8906),0.351,http://www.wikidata.org/entity/Q869649,6.0,,https://de.wikipedia.org/wiki/ETA_Hoffmann_Theater,http://www.wikidata.org/entity/Q24354,https://en.wikipedia.org/wiki/E.T.A.-Hoffmann-Theater,"('49.8906', '10.8915')"
130,,49.8919,10.8817,Rosengarten Bamberg,,B,violet,,,rose garden,,Point(10.8817 49.8919),0.37,http://www.wikidata.org/entity/Q876855,6.0,,https://de.wikipedia.org/wiki/Rosengarten_(Bamberg),http://www.wikidata.org/entity/Q291177,,"('49.8919', '10.8817')"
132,,49.9579,10.8356,Semberg,,B,violet,,,unincorporated area in Germany,,Point(10.8356 49.9579),8.234,http://www.wikidata.org/entity/Q11835783,6.0,,https://de.wikipedia.org/wiki/Semberg,http://www.wikidata.org/entity/Q15974311,,"('49.9579', '10.8356')"
133,,49.8911,10.8814,Bischofspfalz,,B,violet,,,building complex,,Point(10.8814 49.8911),0.394,http://www.wikidata.org/entity/Q435629,5.0,,https://de.wikipedia.org/wiki/Alte_Hofhaltung_(Bamberg),http://www.wikidata.org/entity/Q1497364,,"('49.8911', '10.8814')"
134,,49.8742,11.0672,Zeegendorf,,B,violet,,,Ortsteil,,Point(11.0672 49.8742),13.065,http://www.wikidata.org/entity/Q184379,5.0,,https://de.wikipedia.org/wiki/Zeegendorf,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Zeegendorf,"('49.8742', '11.0672')"
135,,49.8392,10.9389,Rauhe Ebrach,,B,violet,,,river,,Point(10.9389 49.8392),6.919,http://www.wikidata.org/entity/Q1355696,5.0,,https://de.wikipedia.org/wiki/Rauhe_Ebrach,http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Rauhe_Ebrach,"('49.8392', '10.9389')"
136,,49.8889,11.0624,Geisberg,,B,violet,,,mountain,,Point(11.0624 49.8889),12.579,http://www.wikidata.org/entity/Q1498841,5.0,,https://de.wikipedia.org/wiki/Geisberg_(Geisberger_Forst),http://www.wikidata.org/entity/Q8502,https://en.wikipedia.org/wiki/Geisberg_(Geisberg_Forest),"('49.8889', '11.0624')"
137,,49.86666667,11.01666667,Mistendorf,,B,violet,,,Ortsteil,,Point(11.01666667 49.86666667),9.706,http://www.wikidata.org/entity/Q1939264,5.0,,https://de.wikipedia.org/wiki/Mistendorf,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Mistendorf,"('49.86666667', '11.01666667')"
138,,49.8944,10.8883,Naturkunde-Museum Bamberg,,B,violet,,,natural history museum,,Point(10.8883 49.8944),0.328,http://www.wikidata.org/entity/Q1970344,5.0,,https://de.wikipedia.org/wiki/Naturkunde-Museum_(Bamberg),http://www.wikidata.org/entity/Q1970365,,"('49.8944', '10.8883')"
139,,49.8503,11.061,Kälberberg,,B,violet,,,Ortsteil,,Point(11.061 49.8503),13.298,http://www.wikidata.org/entity/Q1795312,5.0,,https://de.wikipedia.org/wiki/K%C3%A4lberberg_(Buttenheim),http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/K%C3%A4lberberg,"('49.8503', '11.061')"
140,,49.8908,10.8928,Villa Dessauer,,B,violet,,,villa,,Point(10.8928 49.8908),0.436,http://www.wikidata.org/entity/Q2524982,5.0,,https://de.wikipedia.org/wiki/Villa_Dessauer,http://www.wikidata.org/entity/Q3950,https://en.wikipedia.org/wiki/Villa_Dessauer,"('49.8908', '10.8928')"
141,,49.85,11.0333,Eichwald,,B,violet,,,unincorporated area in Germany,,Point(11.0333 49.85),11.469,http://www.wikidata.org/entity/Q9251692,5.0,,https://de.wikipedia.org/wiki/Eichwald_(gemeindefreies_Gebiet),http://www.wikidata.org/entity/Q15974311,,"('49.85', '11.0333')"
143,,49.891397222222,11.060625,Geisberger Forst,,B,violet,,,unincorporated area in Germany,,Point(11.060625 49.891397222),12.448,http://www.wikidata.org/entity/Q11699545,5.0,,https://de.wikipedia.org/wiki/Geisberger_Forst,http://www.wikidata.org/entity/Q15974311,,"('49.891397222222', '11.060625')"
145,,49.92,11.0881,Jungfern Cave,,C,yellow,,,geotope,,Point(11.0881 49.92),14.754,http://www.wikidata.org/entity/Q517748,4.0,,https://de.wikipedia.org/wiki/Jungfernh%C3%B6hle,http://www.wikidata.org/entity/Q372363,,"('49.92', '11.0881')"
148,,49.8167,10.9833,Earthshaker Fest,,C,yellow,,,music festival,,Point(10.9833 49.8167),10.825,http://www.wikidata.org/entity/Q172971,4.0,,https://de.wikipedia.org/wiki/Earthshaker_Fest,http://www.wikidata.org/entity/Q868557,,"('49.8167', '10.9833')"
149,,49.8078,10.9544,Erlach,,C,yellow,,,Ortsteil,,Point(10.9544 49.8078),10.502,http://www.wikidata.org/entity/Q1355214,4.0,,https://de.wikipedia.org/wiki/Erlach_(Hirschaid),http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Erlach_(Hirschaid),"('49.8078', '10.9544')"
151,,49.92055,10.914488888889,Bamberg-Breitenau airfield,,C,yellow,,,air base,,Point(10.914488888 49.92055),3.778,http://www.wikidata.org/entity/Q1433506,4.0,,https://de.wikipedia.org/wiki/Flugplatz_Bamberg-Breitenau,http://www.wikidata.org/entity/Q695850,https://en.wikipedia.org/wiki/Bamberg-Breitenau_Airfield,"('49.92055', '10.914488888889')"
153,,49.8933,10.8758,Fränkisches Brauereimuseum,,C,yellow,,,museum,,Point(10.8758 49.8933),0.814,http://www.wikidata.org/entity/Q1471252,4.0,,https://de.wikipedia.org/wiki/Fr%C3%A4nkisches_Brauereimuseum,http://www.wikidata.org/entity/Q33506,,"('49.8933', '10.8758')"
154,,49.8633,10.8436,Verwaltungsgemeinschaft Stegaurach,,C,yellow,,,administrative community of Bavaria,,Point(10.8436 49.8633),4.417,http://www.wikidata.org/entity/Q1492696,4.0,,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Stegaurach,http://www.wikidata.org/entity/Q15725618,,"('49.8633', '10.8436')"
155,,49.952222222222,11.049444444444,Q970815,,C,yellow,,,Ortsteil,,Point(11.049444444 49.952222222),13.45,http://www.wikidata.org/entity/Q970815,4.0,,https://de.wikipedia.org/wiki/Schrautershof,http://www.wikidata.org/entity/Q253019,,"('49.952222222222', '11.049444444444')"
156,,49.8892,10.8861,Palast,,C,yellow,,,city palace,,Point(10.8861 49.8892),0.273,http://www.wikidata.org/entity/Q1020170,4.0,,https://de.wikipedia.org/wiki/B%C3%B6ttingerhaus,http://www.wikidata.org/entity/Q15848826,,"('49.8892', '10.8861')"
157,,49.89,10.8964,Synagogue in Bamberg,,C,yellow,,,synagogue,,Point(10.8964 49.89),0.707,http://www.wikidata.org/entity/Q2375595,4.0,,https://de.wikipedia.org/wiki/Synagogen_in_Bamberg,http://www.wikidata.org/entity/Q34627,,"('49.89', '10.8964')"
158,,49.9847,10.8536,Lauter,,C,yellow,,,river,,Point(10.8536 49.9847),10.621,http://www.wikidata.org/entity/Q1509025,4.0,,https://de.wikipedia.org/wiki/Lauter_(Baunach),http://www.wikidata.org/entity/Q4022,https://en.wikipedia.org/wiki/Lauter_(Baunach),"('49.9847', '10.8536')"
159,,49.8833,10.95,Hauptsmoor,,C,yellow,,,unincorporated area in Germany,,Point(10.95 49.8833),4.617,http://www.wikidata.org/entity/Q1589611,4.0,,https://de.wikipedia.org/wiki/Hauptsmoor,http://www.wikidata.org/entity/Q15974311,,"('49.8833', '10.95')"
161,,50.0194,10.8783,Höfen (Rattelsdorf),,C,yellow,,,Ortsteil,,Point(10.8783 50.0194),14.223,http://www.wikidata.org/entity/Q1643367,4.0,,https://de.wikipedia.org/wiki/H%C3%B6fen_(Rattelsdorf),http://www.wikidata.org/entity/Q253019,,"('50.0194', '10.8783')"
162,,49.8806,10.7294,Verwaltungsgemeinschaft Lisberg,,C,yellow,,,administrative community of Bavaria,,Point(10.7294 49.8806),11.346,http://www.wikidata.org/entity/Q784761,4.0,,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Lisberg,http://www.wikidata.org/entity/Q15725618,,"('49.8806', '10.7294')"
163,,49.9044,10.8558,Gaustadt,,C,yellow,,,Ortsteil,,Point(10.8558 49.9044),2.64,http://www.wikidata.org/entity/Q882218,4.0,,https://de.wikipedia.org/wiki/Gaustadt,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Gaustadt,"('49.9044', '10.8558')"
164,,49.8264,10.7417,Verwaltungsgemeinschaft Burgebrach,,C,yellow,,,administrative community of Bavaria,,Point(10.7417 49.8264),12.681,http://www.wikidata.org/entity/Q648735,4.0,,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Burgebrach,http://www.wikidata.org/entity/Q15725618,,"('49.8264', '10.7417')"
165,,49.8662,10.9961,Roßdorf am Forst,,C,yellow,,,Ortsteil,,Point(10.9961 49.8662),8.322,http://www.wikidata.org/entity/Q1739302,4.0,,https://de.wikipedia.org/wiki/Ro%C3%9Fdorf_am_Forst,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Ro%C3%9Fdorf_am_Forst,"('49.8662', '10.9961')"
166,,49.9833,10.85,Verwaltungsgemeinschaft Baunach,,C,yellow,,,administrative community of Bavaria,,Point(10.85 49.9833),10.531,http://www.wikidata.org/entity/Q2519432,4.0,,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Baunach,http://www.wikidata.org/entity/Q15725618,,"('49.9833', '10.85')"
167,,49.859,11.009,Wernsdorf,,C,yellow,,,Ortsteil,,Point(11.009 49.859),9.474,http://www.wikidata.org/entity/Q2563254,4.0,,https://de.wikipedia.org/wiki/Wernsdorf_(Strullendorf),http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Wernsdorf_(Bavaria),"('49.859', '11.009')"
168,,49.95,10.9,Zückshuter Forst,,C,yellow,,,unincorporated area in Germany,,Point(10.9 49.95),6.561,http://www.wikidata.org/entity/Q9393264,4.0,,https://de.wikipedia.org/wiki/Z%C3%BCckshuter_Forst,http://www.wikidata.org/entity/Q15974311,,"('49.95', '10.9')"
169,,49.889911,10.890881,E.T.A. Hoffmann-Haus,,C,yellow,,,museum,,Point(10.890881 49.889911),0.345,http://www.wikidata.org/entity/Q28541304,4.0,,https://de.wikipedia.org/wiki/E._T._A._Hoffmann-Haus,http://www.wikidata.org/entity/Q33506,,"('49.889911', '10.890881')"
170,,49.8547,10.9994,Q472625,,C,yellow,,,Ortsteil,,Point(10.9994 49.8547),9.049,http://www.wikidata.org/entity/Q472625,3.0,,https://de.wikipedia.org/wiki/Amlingstadt,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Amlingstadt,"('49.8547', '10.9994')"
171,,49.8972,10.8967,"Sankt Gangolf (Bamberg, Germany)",,C,yellow,,,parish church,,Point(10.8967 49.8972),0.941,http://www.wikidata.org/entity/Q373728,3.0,,https://de.wikipedia.org/wiki/St._Gangolf_(Bamberg),http://www.wikidata.org/entity/Q317557,,"('49.8972', '10.8967')"
172,,49.9605,11.05663,Zeckendorf,,C,yellow,,,Ortsteil,,Point(11.05663 49.9605),14.366,http://www.wikidata.org/entity/Q184233,3.0,,https://de.wikipedia.org/wiki/Zeckendorf_(Sche%C3%9Flitz),http://www.wikidata.org/entity/Q253019,,"('49.9605', '11.05663')"
173,,49.9028,10.8883,Gönningerkapelle,,C,yellow,,,filial church,,Point(10.8883 49.9028),1.249,http://www.wikidata.org/entity/Q222367,3.0,,https://de.wikipedia.org/wiki/G%C3%B6nningerkapelle_(Bamberg),http://www.wikidata.org/entity/Q1129743,,"('49.9028', '10.8883')"
174,,49.9672,10.9247,Zückshut,,C,yellow,,,Ortsteil,,Point(10.9247 49.9672),8.831,http://www.wikidata.org/entity/Q247936,3.0,,https://de.wikipedia.org/wiki/Z%C3%BCckshut,http://www.wikidata.org/entity/Q253019,,"('49.9672', '10.9247')"
175,,49.8431,11.0617,Hochstall,,C,yellow,,,Ortsteil,,Point(11.0617 49.8431),13.643,http://www.wikidata.org/entity/Q1325779,3.0,,https://de.wikipedia.org/wiki/Hochstall,http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Hochstall,"('49.8431', '11.0617')"
176,,49.8056,10.9811,Sassanfahrt,,C,yellow,,,Ortsteil,,Point(10.9811 49.8056),11.709,http://www.wikidata.org/entity/Q1337754,3.0,,https://de.wikipedia.org/wiki/Sassanfahrt,http://www.wikidata.org/entity/Q253019,,"('49.8056', '10.9811')"
177,,49.89506,10.89073,Hauptwache,,C,yellow,,,police station,,Point(10.89073 49.89506),0.474,http://www.wikidata.org/entity/Q1413032,3.0,,https://de.wikipedia.org/wiki/Hauptwache_(Bamberg),http://www.wikidata.org/entity/Q861951,,"('49.89506', '10.89073')"
179,,49.95,11.0333,Peulendorf,,C,yellow,,,Ortsteil,,Point(11.0333 49.95),12.332,http://www.wikidata.org/entity/Q1429134,3.0,,https://de.wikipedia.org/wiki/Peulendorf,http://www.wikidata.org/entity/Q253019,,"('49.95', '11.0333')"
180,,49.9467,10.8744,Hütsee,,C,yellow,,,lake,,Point(10.8744 49.9467),6.191,http://www.wikidata.org/entity/Q1429817,3.0,,https://de.wikipedia.org/wiki/H%C3%BCtsee,http://www.wikidata.org/entity/Q23397,,"('49.9467', '10.8744')"
181,,49.8819,10.7596,Kolmsdorf,,C,yellow,,,Ortsteil,,Point(10.7596 49.8819),9.18,http://www.wikidata.org/entity/Q1452532,3.0,,https://de.wikipedia.org/wiki/Kolmsdorf,http://www.wikidata.org/entity/Q253019,,"('49.8819', '10.7596')"
182,,49.8872,10.9019,Bamberg Seminary,,C,yellow,,,Catholic seminary,,Point(10.9019 49.8872),1.184,http://www.wikidata.org/entity/Q1470442,3.0,,https://de.wikipedia.org/wiki/Priesterseminar_Bamberg,http://www.wikidata.org/entity/Q14911880,,"('49.8872', '10.9019')"
183,,49.89272,10.88851,Gabelmann,,C,yellow,,,water well,,Point(10.88851 49.89272),0.172,http://www.wikidata.org/entity/Q1488270,3.0,,https://de.wikipedia.org/wiki/Gabelmann,http://www.wikidata.org/entity/Q43483,,"('49.89272', '10.88851')"
184,,49.8814,11.0131,Geisfeld,,C,yellow,,,Ortsteil,,Point(11.0131 49.8814),9.116,http://www.wikidata.org/entity/Q1498895,3.0,,https://de.wikipedia.org/wiki/Geisfeld_(Strullendorf),http://www.wikidata.org/entity/Q253019,https://en.wikipedia.org/wiki/Geisfeld_(Bavaria),"('49.8814', '11.0131')"
185,,49.8936,10.8883,Pfarrkirche,,C,yellow,,,parish church,,Point(10.8883 49.8936),0.245,http://www.wikidata.org/entity/Q937181,3.0,,https://de.wikipedia.org/wiki/St._Martin_(Bamberg),http://www.wikidata.org/entity/Q317557,,"('49.8936', '10.8883')"
187,,49.884192597773,10.726765370036,Burg Lisberg,,C,yellow,,,archaeological site,,Point(10.728333333 49.883611111),11.39,http://www.wikidata.org/entity/Q1012997,3.0,,https://de.wikipedia.org/wiki/Burg_Lisberg,http://www.wikidata.org/entity/Q839954,https://en.wikipedia.org/wiki/Lisberg_Castle,"('49.884192597773', '10.726765370036')"
195,,49.8906,10.8833,Diözesanmuseum Bamberg,,C,yellow,,,diocesan museum,,Point(10.8833 49.8906),0.278,http://www.wikidata.org/entity/Q1231890,3.0,,https://de.wikipedia.org/wiki/Di%C3%B6zesanmuseum_Bamberg,http://www.wikidata.org/entity/Q1231888,,"('49.8906', '10.8833')"
196,,49.9619,11.0001,Straßgiech,,C,yellow,,,Ortsteil,,Point(11.0001 49.9619),11.261,http://www.wikidata.org/entity/Q1241514,3.0,,https://de.wikipedia.org/wiki/Stra%C3%9Fgiech,http://www.wikidata.org/entity/Q253019,,"('49.9619', '11.0001')"
197,,49.904728839095,10.895740923788,Mälzerei,,C,yellow,,,brewery,,Point(10.895740923 49.904728839),1.592,http://www.wikidata.org/entity/Q1887996,3.0,,https://de.wikipedia.org/wiki/Malzfabrik_Weyermann,http://www.wikidata.org/entity/Q131734,,"('49.904728839095', '10.895740923788')"
198,,49.8943,10.8896,Maximiliansbrunnen,,C,yellow,,,water well,,Point(10.8896 49.8943),0.359,http://www.wikidata.org/entity/Q1914184,3.0,,https://de.wikipedia.org/wiki/Maximiliansbrunnen,http://www.wikidata.org/entity/Q43483,,"('49.8943', '10.8896')"
199,,49.921,10.9997,Naisa,,C,yellow,,,Ortsteil,,Point(10.9997 49.921),8.717,http://www.wikidata.org/entity/Q1963866,3.0,,https://de.wikipedia.org/wiki/Naisa,http://www.wikidata.org/entity/Q253019,,"('49.921', '10.9997')"
200,,49.8894,10.8844,Obere Pfarre,,C,yellow,,,parish church,,Point(10.8844 49.8894),0.301,http://www.wikidata.org/entity/Q2009370,3.0,,https://de.wikipedia.org/wiki/Obere_Pfarre_(Bamberg),http://www.wikidata.org/entity/Q317557,,"('49.8894', '10.8844')"
201,,49.8594,11.0092,Schloss Wernsdorf,,C,yellow,,,château,,Point(11.0092 49.8594),9.47,http://www.wikidata.org/entity/Q2244099,3.0,,https://de.wikipedia.org/wiki/Schloss_Wernsdorf,http://www.wikidata.org/entity/Q751876,https://en.wikipedia.org/wiki/Schloss_Wernsdorf,"('49.8594', '11.0092')"
202,,49.9291,10.9168,Kreuz Bamberg,,C,yellow,,,interchange,,Point(10.9168 49.9291),4.688,http://www.wikidata.org/entity/Q2260463,3.0,,https://de.wikipedia.org/wiki/Autobahnkreuz_Bamberg,http://www.wikidata.org/entity/Q2376564,,"('49.9291', '10.9168')"
203,,49.8257,11.0271,Seigendorf,,C,yellow,,,Ortsteil,,Point(11.0271 49.8257),12.441,http://www.wikidata.org/entity/Q2266682,3.0,,https://de.wikipedia.org/wiki/Seigendorf,http://www.wikidata.org/entity/Q253019,,"('49.8257', '11.0271')"
204,,49.8958,10.9236,Q2317070,,C,yellow,,,parish church,,Point(10.9236 49.8958),2.674,http://www.wikidata.org/entity/Q2317070,3.0,,https://de.wikipedia.org/wiki/St._Anna_(Bamberg),http://www.wikidata.org/entity/Q317557,,"('49.8958', '10.9236')"
205,,49.8931,10.8731,Sankt Getreu,,C,yellow,,,church building,,Point(10.8731 49.8931),0.999,http://www.wikidata.org/entity/Q2318664,3.0,,https://de.wikipedia.org/wiki/St._Getreu_(Bamberg),http://www.wikidata.org/entity/Q16970,,"('49.8931', '10.8731')"
206,,49.9891,10.813,Stiefenberg,,C,yellow,,,mountain,,Point(10.81312 49.9892),12.066,http://www.wikidata.org/entity/Q2348354,3.0,,https://de.wikipedia.org/wiki/Stiefenberg,http://www.wikidata.org/entity/Q8502,,"('49.9891', '10.813')"
210,,49.9258,11.0064,Schammelsdorf,,C,yellow,,,Ortsteil,,Point(11.0064 49.9258),9.367,http://www.wikidata.org/entity/Q1568391,3.0,,https://de.wikipedia.org/wiki/Schammelsdorf,http://www.wikidata.org/entity/Q253019,,"('49.9258', '11.0064')"
