,item,articleDE,articleEN,location,distance,lat,lon,sitelinks,thing,itemLabel,thingLabel,tier,color,link,name,description,address,url
565,http://www.wikidata.org/entity/Q11798863,https://de.wikipedia.org/wiki/Op%C5%82yw_Mot%C5%82awy,,Point(18.6779 54.354),2.798,54.354,18.6779,3.0,http://www.wikidata.org/entity/Q88480,Opływ Motławy,moat,C,yellow,,,,,
573,http://www.wikidata.org/entity/Q24946527,https://de.wikipedia.org/wiki/Westerplatte-Museum,,Point(18.66055556 54.35583333),2.032,54.35583333,18.66055556,3.0,http://www.wikidata.org/entity/Q33506,Westerplatte-Museum,museum,C,yellow,,,,,
574,http://www.wikidata.org/entity/Q16617317,https://de.wikipedia.org/wiki/Wzg%C3%B3rze_Kawowe,,Point(18.5401 54.4135),8.394,54.4135,18.5401,3.0,http://www.wikidata.org/entity/Q8502,Q16617317,mountain,C,yellow,,,,,
575,http://www.wikidata.org/entity/Q16978713,https://de.wikipedia.org/wiki/Ja%C5%9Bkowa_G%C3%B3ra,,Point(18.5953 54.3715),3.509,54.3715,18.5953,3.0,http://www.wikidata.org/entity/Q8502,Q16978713,mountain,C,yellow,,,,,
576,http://www.wikidata.org/entity/Q30614303,https://de.wikipedia.org/wiki/Kurhaus_Br%C3%B6sen,,Point(18.63785 54.40802),3.974,54.40802,18.63785,3.0,http://www.wikidata.org/entity/Q1329623,Dom Zdrojowy in Gdańsk Brzeźno,cultural center,C,yellow,,,,,
577,http://www.wikidata.org/entity/Q6333050,https://de.wikipedia.org/wiki/Alte_Synagoge_(Danzig),,Point(18.650703 54.352639),2.256,54.352639,18.650703,2.0,http://www.wikidata.org/entity/Q34627,Q6333050,synagogue,C,yellow,,,,,
578,http://www.wikidata.org/entity/Q1433567,https://de.wikipedia.org/wiki/Flughafen_Gda%C5%84sk-Zaspa,,Point(18.600441666 54.393580555),3.917,54.393580555556,18.600441666667,2.0,http://www.wikidata.org/entity/Q811979,Gdańsk-Wrzeszcz airport,architectural structure,C,yellow,,,,,
580,http://www.wikidata.org/entity/Q1019976,https://de.wikipedia.org/wiki/B%C3%B6rse_Danzig,,Point(18.65365 54.34883611),2.691,54.34883611,18.65365,2.0,http://www.wikidata.org/entity/Q179076,Q1019976,exchange,C,yellow,,,,,
582,http://www.wikidata.org/entity/Q2352954,https://de.wikipedia.org/wiki/Strafvollzugslager_Danzig-Matzkau,,Point(18.60138889 54.29833333),8.858,54.29833333,18.60138889,2.0,http://www.wikidata.org/entity/Q152081,Danzig-Matzkau concentration camp,concentration camp,C,yellow,,,,,
586,http://www.wikidata.org/entity/Q2565594,https://de.wikipedia.org/wiki/Westpreu%C3%9Fisches_Provinzial-Museum_Danzig,,Point(18.65573 54.34793),2.808,54.34793,18.65573,2.0,http://www.wikidata.org/entity/Q33506,West Prussian Provincial Museum Gdansk,museum,C,yellow,,,,,
587,http://www.wikidata.org/entity/Q1594754,https://de.wikipedia.org/wiki/Heilandskirche_(Schidlitz),,Point(18.616163954 54.348557813),3.461,54.348557813555,18.61616395428,2.0,http://www.wikidata.org/entity/Q16970,Savior church in Gdańsk,church building,C,yellow,,,,,
590,http://www.wikidata.org/entity/Q9343845,https://de.wikipedia.org/wiki/Alte_Synagoge_(Langfuhr),,Point(18.6083 54.3773),2.708,54.3773,18.6083,2.0,http://www.wikidata.org/entity/Q34627,Q9343845,synagogue,C,yellow,,,,,
591,http://www.wikidata.org/entity/Q9347199,https://de.wikipedia.org/wiki/Strzyska_G%C3%B3ra,,Point(18.5867 54.3689),4.087,54.3689,18.5867,2.0,http://www.wikidata.org/entity/Q54050,Strzyska Góra,hill,C,yellow,,,,,
592,http://www.wikidata.org/entity/Q9349758,https://de.wikipedia.org/wiki/Synagoge_(Danzig-Mattenbuden),,Point(18.660833 54.345833),3.101,54.345833,18.660833,2.0,http://www.wikidata.org/entity/Q34627,Q9349758,synagogue,C,yellow,,,,,
593,http://www.wikidata.org/entity/Q130384,,https://en.wikipedia.org/wiki/Timeline_of_Gda%C5%84sk,Point(18.6667 54.35),2.783,54.35,18.6667,2.0,http://www.wikidata.org/entity/Q18340550,timeline of Gdańsk history,Wikimedia timeline,C,yellow,,,,,
600,http://www.wikidata.org/entity/Q7249572,,,Point(18.5811 54.3738),4.426,54.3738,18.5811,2.0,http://www.wikidata.org/entity/Q39614,Srebrzysko Cemetery,cemetery,C,yellow,,,,,
601,http://www.wikidata.org/entity/Q8512649,,,Point(18.5587 54.4137),7.42,54.4137,18.5587,2.0,http://www.wikidata.org/entity/Q39614,Cmentarz Oliwski,cemetery,C,yellow,,,,,
602,http://www.wikidata.org/entity/Q8513610,,,Point(18.6333 54.334),4.451,54.334,18.6333,2.0,http://www.wikidata.org/entity/Q39614,Saint Ignace Cemetery in Gdańsk,cemetery,C,yellow,,,,,
607,http://www.wikidata.org/entity/Q9143099,,,Point(18.5614 54.4196),7.708,54.4196,18.5614,2.0,http://www.wikidata.org/entity/Q4671277,Gdansk University of Physical Education and Sport,academic institution,C,yellow,,,,,
611,http://www.wikidata.org/entity/Q9144809,,,Point(18.5952 54.3374),5.286,54.3374,18.5952,2.0,http://www.wikidata.org/entity/Q207934,Q9144809,avenue,C,yellow,,,,,
612,http://www.wikidata.org/entity/Q9144815,,,Point(18.582 54.3936),4.935,54.3936,18.582,2.0,http://www.wikidata.org/entity/Q79007,Grunwaldzka Avenue,street,C,yellow,,,,,
615,http://www.wikidata.org/entity/Q9144841,,,Point(18.6049 54.3972),3.95,54.3972,18.6049,2.0,http://www.wikidata.org/entity/Q207934,Jana Pawła II Avenue in Gdańsk,avenue,C,yellow,,,,,
616,http://www.wikidata.org/entity/Q9144898,,,Point(18.6117 54.3857),2.826,54.3857,18.6117,2.0,http://www.wikidata.org/entity/Q207934,Legionów Avenue in Gdańsk,avenue,C,yellow,,,,,
617,http://www.wikidata.org/entity/Q9144997,,,Point(18.5985 54.3287),5.921,54.3287,18.5985,2.0,http://www.wikidata.org/entity/Q207934,Václava Havla street in Gdańsk,avenue,C,yellow,,,,,
618,http://www.wikidata.org/entity/Q9159451,,,Point(18.64 54.3529),2.308,54.3529,18.64,2.0,http://www.wikidata.org/entity/Q40357,Areszt Śledczy Gdańsk,prison,C,yellow,,,,,
619,http://www.wikidata.org/entity/Q9166719,,,Point(18.649298416 54.339026579),3.768,54.339026579092,18.649298416787,2.0,http://www.wikidata.org/entity/Q81851,Bastion Żubr,bastion,C,yellow,,,,,
620,http://www.wikidata.org/entity/Q9166794,,,Point(18.6497 54.3514),2.392,54.3514,18.6497,2.0,http://www.wikidata.org/entity/Q81917,Latarniana Tower in Gdańsk,fortified tower,C,yellow,,,,,
621,http://www.wikidata.org/entity/Q9166825,,,Point(18.6478 54.3483),2.739,54.3483,18.6478,2.0,http://www.wikidata.org/entity/Q81917,Schultz Tower in Gdańsk,fortified tower,C,yellow,,,,,
622,http://www.wikidata.org/entity/Q9170787,,,Point(18.5745 54.3971),5.547,54.3971,18.5745,2.0,http://www.wikidata.org/entity/Q7075,Library of the University of Gdańsk,library,C,yellow,,,,,
623,http://www.wikidata.org/entity/Q9178892,,,Point(18.651388888 54.347305555),2.85,54.347305555556,18.651388888889,2.0,http://www.wikidata.org/entity/Q82117,Żabia Gate in Gdańsk,city gate,C,yellow,,,,,
624,http://www.wikidata.org/entity/Q9183639,,,Point(18.6444 54.3594),1.538,54.3594,18.6444,2.0,http://www.wikidata.org/entity/Q41176,Błędnik Street in Gdańsk,building,C,yellow,,,,,
626,http://www.wikidata.org/entity/Q9193370,,,Point(18.575611 54.379167),4.831,54.379167,18.575611,2.0,http://www.wikidata.org/entity/Q39614,Brętowski Cemetery,cemetery,C,yellow,,,,,
627,http://www.wikidata.org/entity/Q9195116,,,Point(18.6754 54.4071),4.156,54.4071,18.6754,2.0,http://www.wikidata.org/entity/Q39614,Westerplatte Cemetery,cemetery,C,yellow,,,,,
628,http://www.wikidata.org/entity/Q9208955,,,Point(18.56048 54.38723),5.976,54.38723,18.56048,2.0,http://www.wikidata.org/entity/Q39816,Samborowo Valley,valley,C,yellow,,,,,
629,http://www.wikidata.org/entity/Q9209403,,,Point(18.6499 54.3504),2.504,54.3504,18.6499,2.0,http://www.wikidata.org/entity/Q3947,1-2 Piwna Street in Gdańsk,house,C,yellow,,,,,
630,http://www.wikidata.org/entity/Q9249522,,,Point(18.6658 54.348),2.967,54.348,18.6658,2.0,http://www.wikidata.org/entity/Q2983893,Długie Ogrody,quarter,C,yellow,,,,,
631,http://www.wikidata.org/entity/Q9261252,,,Point(18.568091265 54.443868633),9.484,54.443868633179,18.568091265946,2.0,http://www.wikidata.org/entity/Q483453,"Fisherman's Fountain in Sopot, Poland",fountain,C,yellow,,,,,
634,http://www.wikidata.org/entity/Q9265532,,,Point(18.6542 54.3499),2.578,54.3499,18.6542,2.0,http://www.wikidata.org/entity/Q756102,Q9265532,open-air museum,C,yellow,,,,,
635,http://www.wikidata.org/entity/Q9265640,,,Point(18.6548 54.3498),2.594,54.3498,18.6548,2.0,http://www.wikidata.org/entity/Q207694,Galeria ZPAP w Gdańsku,art museum,C,yellow,,,,,
636,http://www.wikidata.org/entity/Q9266549,,,Point(18.63477589 54.39001019),2.124,54.39001019,18.63477589,2.0,http://www.wikidata.org/entity/Q1924069,Gdańsk Stadion Expo train stop,trade fair railway station,C,yellow,,,,,
638,http://www.wikidata.org/entity/Q9266554,,,Point(18.6535 54.3506),2.495,54.3506,18.6535,2.0,http://www.wikidata.org/entity/Q756102,Q9266554,open-air museum,C,yellow,,,,,
640,http://www.wikidata.org/entity/Q9266580,,,Point(18.5589 54.4103),7.185,54.4103,18.5589,2.0,http://www.wikidata.org/entity/Q4671277,Gdańsk Theological Seminary,academic institution,C,yellow,,,,,
641,http://www.wikidata.org/entity/Q9267536,,,Point(18.650833 54.347889),2.784,54.347889,18.650833,2.0,http://www.wikidata.org/entity/Q3947,British Library in Gdańsk,house,C,yellow,,,,,
645,http://www.wikidata.org/entity/Q9285177,,,Point(18.652 54.3528),2.243,54.3528,18.652,2.0,http://www.wikidata.org/entity/Q2080521,Market Hall in Gdańsk,market hall,C,yellow,,,,,
646,http://www.wikidata.org/entity/Q9294059,,,Point(18.572558 54.442856),9.231,54.442856,18.572558,2.0,http://www.wikidata.org/entity/Q1065252,"Hotel Eden in Sopot, Poland",pension,C,yellow,,,,,
654,http://www.wikidata.org/entity/Q9294078,,,Point(18.658361 54.353543),2.23,54.353543,18.658361,2.0,http://www.wikidata.org/entity/Q618123,Hilton Gdańsk,geographical feature,C,yellow,,,,,
658,http://www.wikidata.org/entity/Q9294677,,,Point(18.6436 54.3518),2.378,54.3518,18.6436,2.0,http://www.wikidata.org/entity/Q79007,Hucisko,street,C,yellow,,,,,
659,http://www.wikidata.org/entity/Q9295824,,,Point(18.5965 54.3775),3.465,54.3775,18.5965,2.0,http://www.wikidata.org/entity/Q3280746,Defenders of Westerplatte High School in Gdańsk,general education liceum,C,yellow,,,,,
660,http://www.wikidata.org/entity/Q9295945,,,Point(18.558963481 54.403110657),6.751,54.403110657237,18.55896348186,2.0,http://www.wikidata.org/entity/Q16974307,II Dwór,dwór,C,yellow,,,,,
662,http://www.wikidata.org/entity/Q9296535,,,Point(18.558083193 54.404939664),6.903,54.4049,18.558,2.0,http://www.wikidata.org/entity/Q16974307,I Dwór,dwór,C,yellow,,,,,
664,http://www.wikidata.org/entity/Q9304565,,,Point(18.565 54.44),9.246,54.44,18.565,2.0,http://www.wikidata.org/entity/Q543654,"Sopot Town Hall, Poland",Rathaus,C,yellow,,,,,
665,http://www.wikidata.org/entity/Q9308834,,,Point(18.5378 54.3636),7.304,54.3636,18.5378,2.0,http://www.wikidata.org/entity/Q9309832,Nature reserve Lasy w Dolinie Strzyży,nature reserves in Poland,C,yellow,,,,,
666,http://www.wikidata.org/entity/Q9309640,,,Point(18.5466 54.3774),6.678,54.3774,18.5466,2.0,http://www.wikidata.org/entity/Q9309832,Nature reserve Wąwóz Huzarów,nature reserves in Poland,C,yellow,,,,,
667,http://www.wikidata.org/entity/Q9309661,,,Point(18.552222 54.434167),9.271,54.434167,18.552222,2.0,http://www.wikidata.org/entity/Q9309832,Nature reserve Zajęcze Wzgórze,nature reserves in Poland,C,yellow,,,,,
668,http://www.wikidata.org/entity/Q9309787,,,Point(18.5174 54.4071),9.355,54.4071,18.5174,2.0,http://www.wikidata.org/entity/Q9309832,Rezerwat przyrody Źródliska w Dolinie Ewy,nature reserves in Poland,C,yellow,,,,,
672,http://www.wikidata.org/entity/Q9333621,,,Point(18.5458 54.3672),6.742,54.3672,18.5458,2.0,http://www.wikidata.org/entity/Q16970,Matemblewo Church in Gdańsk,church building,C,yellow,,,,,
674,http://www.wikidata.org/entity/Q9339647,,,Point(18.58654 54.43232),7.758,54.43232,18.58654,2.0,http://www.wikidata.org/entity/Q847017,Sopocki Klub Żeglarski,sports club,C,yellow,,,,,
675,http://www.wikidata.org/entity/Q9340995,,,Point(18.795833333 54.348611111),9.863,54.348611111111,18.795833333333,2.0,http://www.wikidata.org/entity/Q11723813,Professor Fryderyk Pautsch Biological Station in Górki Wschodnie,Q11723813,C,yellow,,,,,
676,http://www.wikidata.org/entity/Q9341255,,,Point(18.613290974 54.386990512),2.815,54.387222,18.613889,2.0,http://www.wikidata.org/entity/Q483110,Gedania stadium in Gdańsk,stadium,C,yellow,,,,,
684,http://www.wikidata.org/entity/Q9346620,,,Point(18.6555 54.3481),2.787,54.3481,18.6555,2.0,http://www.wikidata.org/entity/Q33506,Strefa Historyczna Wolnego Miasta Gdańska Museum,museum,C,yellow,,,,,
686,http://www.wikidata.org/entity/Q9351538,,,Point(18.6536 54.3489),2.684,54.3489,18.6536,2.0,http://www.wikidata.org/entity/Q3947,2 Chlebnicka Street in Gdańsk,house,C,yellow,,,,,
687,http://www.wikidata.org/entity/Q9351539,,,Point(18.60277111 54.37832694),3.081,54.37832694,18.60277111,2.0,http://www.wikidata.org/entity/Q184644,21A Partyzantów Street in Gdańsk,conservatory,C,yellow,,,,,
688,http://www.wikidata.org/entity/Q9351542,,,Point(18.60611194 54.37910694),2.888,54.37910694,18.60611194,2.0,http://www.wikidata.org/entity/Q1792623,16B Dmowskiego Street in Gdańsk,arts educational institution,C,yellow,,,,,
689,http://www.wikidata.org/entity/Q9356007,,,Point(18.56841 54.44845),9.9,54.44845,18.56841,2.0,http://www.wikidata.org/entity/Q2416217,Atelier Theatre in Sopot,theatre troupe,C,yellow,,,,,
690,http://www.wikidata.org/entity/Q9360729,,,Point(18.63 54.3098),7.13,54.3098,18.63,2.0,http://www.wikidata.org/entity/Q79007,Trakt Świętego Wojciecha Street,street,C,yellow,,,,,
692,http://www.wikidata.org/entity/Q9364852,,,Point(18.643 54.355),2.035,54.355,18.643,2.0,http://www.wikidata.org/entity/Q79007,3 Maja Street,street,C,yellow,,,,,
693,http://www.wikidata.org/entity/Q9364891,,,Point(18.6649 54.3507),2.666,54.3507,18.6649,2.0,http://www.wikidata.org/entity/Q79007,Angielska Grobla Street,street,C,yellow,,,,,
694,http://www.wikidata.org/entity/Q9365033,,,Point(18.6561 54.3457),3.057,54.3457,18.6561,2.0,http://www.wikidata.org/entity/Q79007,Chmielna Street,street,C,yellow,,,,,
695,http://www.wikidata.org/entity/Q9365113,,,Point(18.701 54.3506),4.162,54.3506,18.701,2.0,http://www.wikidata.org/entity/Q79007,"Elbląska St., Gdańsk",street,C,yellow,,,,,
696,http://www.wikidata.org/entity/Q9365149,,,Point(18.5788 54.3591),4.826,54.3591,18.5788,2.0,http://www.wikidata.org/entity/Q79007,Franciszka Rakoczego Street,street,C,yellow,,,,,
697,http://www.wikidata.org/entity/Q9365194,,,Point(18.6324 54.323),5.659,54.323,18.6324,2.0,http://www.wikidata.org/entity/Q79007,Gościnna Street,street,C,yellow,,,,,
698,http://www.wikidata.org/entity/Q9365313,,,Point(18.6509 54.3563),1.85,54.3563,18.6509,2.0,http://www.wikidata.org/entity/Q79007,Jana Heweliusza Street,street,C,yellow,,,,,
699,http://www.wikidata.org/entity/Q9365349,,,Point(18.6428 54.3644),1.04,54.3644,18.6428,2.0,http://www.wikidata.org/entity/Q79007,Jana z Kolna Street,street,C,yellow,,,,,
700,http://www.wikidata.org/entity/Q9365379,,,Point(18.572 54.3772),5.037,54.3772,18.572,2.0,http://www.wikidata.org/entity/Q79007,Juliusza Słowackiego Street,street,C,yellow,,,,,
701,http://www.wikidata.org/entity/Q9365500,,,Point(18.5876 54.4034),5.245,54.4034,18.5876,2.0,http://www.wikidata.org/entity/Q79007,Kołobrzeska Street,street,C,yellow,,,,,
702,http://www.wikidata.org/entity/Q9365624,,,Point(18.6506 54.3878),1.657,54.3878,18.6506,2.0,http://www.wikidata.org/entity/Q79007,Marynarki Polskiej Street,street,C,yellow,,,,,
703,http://www.wikidata.org/entity/Q9365747,,,Point(18.6454 54.3473),2.86,54.3473,18.6454,2.0,http://www.wikidata.org/entity/Q79007,Okopowa Street,street,C,yellow,,,,,
704,http://www.wikidata.org/entity/Q9365826,,,Point(18.5641 54.3981),6.194,54.3981,18.5641,2.0,http://www.wikidata.org/entity/Q79007,Q9365826,street,C,yellow,,,,,
705,http://www.wikidata.org/entity/Q9365827,,,Point(18.5807 54.419),6.786,54.419,18.5807,2.0,http://www.wikidata.org/entity/Q79007,Pomorska Street,street,C,yellow,,,,,
706,http://www.wikidata.org/entity/Q9366016,,,Point(18.655 54.3525),2.299,54.3525,18.655,2.0,http://www.wikidata.org/entity/Q79007,Straganiarska Street,street,C,yellow,,,,,
707,http://www.wikidata.org/entity/Q9366024,,,Point(18.6592 54.3474),2.907,54.3474,18.6592,2.0,http://www.wikidata.org/entity/Q79007,Stągiewna Street,street,C,yellow,,,,,
708,http://www.wikidata.org/entity/Q9366034,,,Point(18.6604 54.3488),2.774,54.3488,18.6604,2.0,http://www.wikidata.org/entity/Q79007,Szafarnia Street,street,C,yellow,,,,,
709,http://www.wikidata.org/entity/Q9366070,,,Point(18.613 54.3879),2.888,54.3879,18.613,2.0,http://www.wikidata.org/entity/Q79007,Tadeusza Kościuszki Street,street,C,yellow,,,,,
710,http://www.wikidata.org/entity/Q9366111,,,Point(18.6513 54.3434),3.284,54.3434,18.6513,2.0,http://www.wikidata.org/entity/Q79007,Toruńska Street,street,C,yellow,,,,,
711,http://www.wikidata.org/entity/Q9366139,,,Point(18.6103 54.3816),2.712,54.3816,18.6103,2.0,http://www.wikidata.org/entity/Q79007,Wajdeloty Street in Gdańsk,street,C,yellow,,,,,
712,http://www.wikidata.org/entity/Q9366164,,,Point(18.6553 54.3582),1.68,54.3582,18.6553,2.0,http://www.wikidata.org/entity/Q79007,Wałowa Street,street,C,yellow,,,,,
713,http://www.wikidata.org/entity/Q9366345,,,Point(18.6014 54.3418),4.653,54.3418,18.6014,2.0,http://www.wikidata.org/entity/Q79007,Łostowicka Street,street,C,yellow,,,,,
714,http://www.wikidata.org/entity/Q9366354,,,Point(18.6627 54.3438),3.35,54.3438,18.6627,2.0,http://www.wikidata.org/entity/Q79007,Łąkowa Street,street,C,yellow,,,,,
715,http://www.wikidata.org/entity/Q9366379,,,Point(18.5909 54.3188),7.113,54.3188,18.5909,2.0,http://www.wikidata.org/entity/Q79007,Świętokrzyska Street,street,C,yellow,,,,,
716,http://www.wikidata.org/entity/Q9367838,,,Point(18.5665 54.3954),5.923,54.3954,18.5665,2.0,http://www.wikidata.org/entity/Q16974307,VIII Dwór,dwór,C,yellow,,,,,
717,http://www.wikidata.org/entity/Q9368045,,,Point(18.559 54.4071),6.98,54.4071,18.559,2.0,http://www.wikidata.org/entity/Q3280746,130 Polanki Street in Gdańsk,general education liceum,C,yellow,,,,,
718,http://www.wikidata.org/entity/Q9371286,,,Point(18.6759 54.406),4.058,54.406034527433,18.675984657785,2.0,http://www.wikidata.org/entity/Q41176,Guardhouse no. 1,building,C,yellow,,,,,
722,http://www.wikidata.org/entity/Q9374655,,,Point(18.5743 54.4416),9.053,54.4416,18.5743,2.0,http://www.wikidata.org/entity/Q3950,"48 Chrobrego Street in Sopot, Poland",villa,C,yellow,,,,,
723,http://www.wikidata.org/entity/Q9374682,,,Point(18.5667 54.4382),9.02,54.4382,18.5667,2.0,http://www.wikidata.org/entity/Q3950,Villa Hestia in Sopot,villa,C,yellow,,,,,
724,http://www.wikidata.org/entity/Q9374683,,,Point(18.565742 54.439408),9.165,54.439408,18.565742,2.0,http://www.wikidata.org/entity/Q3950,29 Kościuszki Street in Sopot,villa,C,yellow,,,,,
726,http://www.wikidata.org/entity/Q9374706,,,Point(18.578010781 54.438430384),8.627,54.4397,18.5767,2.0,http://www.wikidata.org/entity/Q3950,12 Kilińskiego Street in Sopot,villa,C,yellow,,,,,
728,http://www.wikidata.org/entity/Q9374728,,,Point(18.549894 54.439394),9.804,54.439394,18.549894,2.0,http://www.wikidata.org/entity/Q3950,Belwederek in Sopot,villa,C,yellow,,,,,
729,http://www.wikidata.org/entity/Q9379358,,,Point(18.6135 54.3666),2.431,54.3666,18.6135,2.0,http://www.wikidata.org/entity/Q4671277,"Faculty of Chemistry, University of Gdańsk",academic institution,C,yellow,,,,,
730,http://www.wikidata.org/entity/Q9379459,,,Point(18.5717 54.3969),5.696,54.3969,18.5717,2.0,http://www.wikidata.org/entity/Q180958,"Faculty of History, University of Gdańsk",faculty,C,yellow,,,,,
732,http://www.wikidata.org/entity/Q9379591,,,Point(18.5667 54.3992),6.102,54.3992,18.5667,2.0,http://www.wikidata.org/entity/Q180958,"Faculty of Social Sciences, University of Gdańsk",faculty,C,yellow,,,,,
734,http://www.wikidata.org/entity/Q9379661,,,Point(18.5731 54.3975),5.648,54.3975,18.5731,2.0,http://www.wikidata.org/entity/Q4671277,"Faculty of Law and Administration, University of Gdańsk",academic institution,C,yellow,,,,,
735,http://www.wikidata.org/entity/Q9379741,,,Point(18.5558 54.4425),9.827,54.4425,18.5558,2.0,http://www.wikidata.org/entity/Q11340750,"Faculty of Management, University of Gdańsk",Faculty of Management,C,yellow,,,,,
736,http://www.wikidata.org/entity/Q9380712,,,Point(18.6476 54.3405),3.606,54.3405,18.6476,2.0,http://www.wikidata.org/entity/Q902104,WSB Merito University in Gdansk,private university,C,yellow,,,,,
738,http://www.wikidata.org/entity/Q9381465,,,Point(18.63 54.3753),1.286,54.3753,18.63,2.0,http://www.wikidata.org/entity/Q2376564,Węzeł Kliniczna in Gdańsk,interchange,C,yellow,,,,,
739,http://www.wikidata.org/entity/Q9385988,,,Point(18.5667 54.4139),7.032,54.4139,18.5667,2.0,http://www.wikidata.org/entity/Q1497364,horsecar depot and soap factory complex in Gdańsk Oliwa,building complex,C,yellow,,,,,
740,http://www.wikidata.org/entity/Q9386011,,,Point(18.5486 54.4336),9.387,54.4336,18.5486,2.0,http://www.wikidata.org/entity/Q55075651,Q9386011,upland,C,yellow,,,,,
741,http://www.wikidata.org/entity/Q9386143,,,Point(18.6805 54.4016),3.771,54.4016,18.6805,2.0,http://www.wikidata.org/entity/Q180537,Zakręt Pięciu Gwizdków,meander,C,yellow,,,,,
742,http://www.wikidata.org/entity/Q9386167,,,Point(18.5703 54.4453),9.539,54.4453,18.5703,2.0,http://www.wikidata.org/entity/Q1341387,Zakład Balneologiczny w Sopocie,spa,C,yellow,,,,,
743,http://www.wikidata.org/entity/Q9390383,,,Point(18.6072 54.3789),2.814,54.3789,18.6072,2.0,http://www.wikidata.org/entity/Q20860083,Aggregate of Music Schools in Gdańsk,educational facility,C,yellow,,,,,
744,http://www.wikidata.org/entity/Q9390437,,,Point(18.6569 54.3542),2.137,54.3542,18.6569,2.0,http://www.wikidata.org/entity/Q159334,Aggregate of Schools of Communication in Gdańsk,secondary school,C,yellow,,,,,
747,http://www.wikidata.org/entity/Q10968002,,,Point(18.5592 54.4116),7.254,54.4116,18.5592,2.0,http://www.wikidata.org/entity/Q33506,Q10968002,museum,C,yellow,,,,,
748,http://www.wikidata.org/entity/Q10971103,,,Point(18.5674 54.4355),8.752,54.4355,18.5674,2.0,http://www.wikidata.org/entity/Q102496,Q10971103,parish,C,yellow,,,,,
749,http://www.wikidata.org/entity/Q10975132,,,Point(18.51 54.3709),9.033,54.3709,18.51,2.0,http://www.wikidata.org/entity/Q102496,Q10975132,parish,C,yellow,,,,,
750,http://www.wikidata.org/entity/Q10975142,,,Point(18.651439 54.352254),2.301,54.352254,18.651439,2.0,http://www.wikidata.org/entity/Q102496,Q10975142,parish,C,yellow,,,,,
751,http://www.wikidata.org/entity/Q10975174,,,Point(18.59083 54.35694),4.191,54.35694,18.59083,2.0,http://www.wikidata.org/entity/Q102496,Q10975174,parish,C,yellow,,,,,
752,http://www.wikidata.org/entity/Q11684966,,,Point(18.6225 54.3921),2.755,54.3921,18.6225,2.0,http://www.wikidata.org/entity/Q7543083,Generała Józefa Hallera Avenue in Gdańsk,avenue,C,yellow,,,,,
754,http://www.wikidata.org/entity/Q11688915,,,Point(18.607778 54.383611),2.948,54.383611,18.607778,2.0,http://www.wikidata.org/entity/Q131734,Danziger Aktien-Bierbrauerei,brewery,C,yellow,,,,,
755,http://www.wikidata.org/entity/Q11690823,,,Point(18.591111 54.334522),5.701,54.334522,18.591111,2.0,http://www.wikidata.org/entity/Q39614,Ujeścisko Cemetery in Gdańsk,cemetery,C,yellow,,,,,
756,http://www.wikidata.org/entity/Q11691939,,,Point(18.6872 54.3137),7.025,54.3137,18.6872,2.0,http://www.wikidata.org/entity/Q4022,Czarna Łacha,river,C,yellow,,,,,
758,http://www.wikidata.org/entity/Q11699281,,,Point(18.6476 54.3544),2.062,54.3544,18.6476,2.0,http://www.wikidata.org/entity/Q16038801,Galeria Blik,contemporary art gallery,C,yellow,,,,,
759,http://www.wikidata.org/entity/Q11710548,,,Point(18.565 54.3957),6.025,54.3957,18.565,2.0,http://www.wikidata.org/entity/Q16974307,IV Dwór,dwór,C,yellow,,,,,
760,http://www.wikidata.org/entity/Q11712971,,,Point(18.5425 54.4078),7.935,54.4078,18.5425,2.0,http://www.wikidata.org/entity/Q31855,Institute of Hydroengineering Polish Academy of Sciences,research institute,C,yellow,,,,,
761,http://www.wikidata.org/entity/Q11713223,,,Point(18.649 54.36),1.436,54.36,18.649,2.0,http://www.wikidata.org/entity/Q1664720,Wyspa Institute of Art,institute,C,yellow,,,,,
762,http://www.wikidata.org/entity/Q11734864,,,Point(18.66539 54.35432),2.312,54.35245,18.66217,2.0,http://www.wikidata.org/entity/Q12284,Kanał na Stępce,canal,C,yellow,,,,,
773,http://www.wikidata.org/entity/Q11744954,,,Point(18.6374 54.3494),2.728,54.3494,18.6374,2.0,http://www.wikidata.org/entity/Q16970,Church of Christ the King in Gdańsk,church building,C,yellow,,,,,
774,http://www.wikidata.org/entity/Q11745303,,,Point(18.5763 54.35142),5.306,54.35142,18.5763,2.0,http://www.wikidata.org/entity/Q16970,Divine Mercy church in Gdańsk,church building,C,yellow,,,,,
775,http://www.wikidata.org/entity/Q11745968,,,Point(18.5712 54.4442),9.405,54.4442,18.5712,2.0,http://www.wikidata.org/entity/Q16970,Lutheran church in Sopot,church building,C,yellow,,,,,
776,http://www.wikidata.org/entity/Q11746524,,,Point(18.6313 54.409),4.18,54.409,18.6313,2.0,http://www.wikidata.org/entity/Q16970,Saint Anthony of Padua church in Gdańsk,church building,C,yellow,,,,,
777,http://www.wikidata.org/entity/Q11746706,,,Point(18.6342 54.3339),4.449,54.3339,18.6342,2.0,http://www.wikidata.org/entity/Q16970,Saint Ignatius of Loyola church in Gdańsk,church building,C,yellow,,,,,
778,http://www.wikidata.org/entity/Q11746801,,,Point(18.6329 54.3231),5.642,54.3231,18.6329,2.0,http://www.wikidata.org/entity/Q16970,Don Bosco church in Gdańsk,church building,C,yellow,,,,,
